#1	
double TGround(8760,2)	
18896400	283.7
18900000	283.7
18903600	283.7
18907200	283.7
18910800	283.7
18914400	283.7
18918000	283.7
18921600	283.7
18925200	283.7
18928800	283.7
18932400	283.7
18936000	283.7
18939600	283.7
18943200	283.7
18946800	283.7
18950400	283.7
18954000	283.7
18957600	283.7
18961200	283.7
18964800	283.7
18968400	283.7
18972000	283.7
18975600	283.7
18979200	283.7
18982800	283.7
18986400	283.7
18990000	283.7
18993600	283.7
18997200	283.7
19000800	283.7
19004400	283.7
19008000	283.7
19011600	283.7
19015200	283.7
19018800	283.7
19022400	283.7
19026000	283.7
19029600	283.7
19033200	283.7
19036800	283.7
19040400	283.7
19044000	283.7
19047600	283.7
19051200	283.7
19054800	283.7
19058400	283.7
19062000	283.7
19065600	283.7
19069200	283.7
19072800	283.7
19076400	283.7
19080000	283.7
19083600	283.7
19087200	283.7
19090800	283.7
19094400	283.7
19098000	283.7
19101600	283.7
19105200	283.7
19108800	283.7
19112400	283.7
19116000	283.7
19119600	283.7
19123200	283.7
19126800	283.7
19130400	283.7
19134000	283.7
19137600	283.7
19141200	283.7
19144800	283.7
19148400	283.7
19152000	283.7
19155600	283.7
19159200	283.7
19162800	283.7
19166400	283.7
19170000	283.7
19173600	283.7
19177200	283.7
19180800	283.7
19184400	283.7
19188000	283.7
19191600	283.7
19195200	283.7
19198800	283.7
19202400	283.7
19206000	283.7
19209600	283.7
19213200	283.7
19216800	283.7
19220400	283.7
19224000	283.7
19227600	283.7
19231200	283.7
19234800	283.7
19238400	283.7
19242000	283.7
19245600	283.7
19249200	283.7
19252800	283.7
19256400	283.7
19260000	283.7
19263600	283.7
19267200	283.7
19270800	283.7
19274400	283.7
19278000	283.7
19281600	283.7
19285200	283.7
19288800	283.7
19292400	283.7
19296000	283.7
19299600	283.7
19303200	283.7
19306800	283.7
19310400	283.7
19314000	283.7
19317600	283.7
19321200	283.7
19324800	283.7
19328400	283.7
19332000	283.7
19335600	283.7
19339200	283.7
19342800	283.7
19346400	283.7
19350000	283.7
19353600	283.7
19357200	283.7
19360800	283.7
19364400	283.7
19368000	283.7
19371600	283.7
19375200	283.7
19378800	283.7
19382400	283.7
19386000	283.7
19389600	283.7
19393200	283.7
19396800	283.7
19400400	283.7
19404000	283.7
19407600	283.7
19411200	283.7
19414800	283.7
19418400	283.7
19422000	283.7
19425600	283.7
19429200	283.7
19432800	283.7
19436400	283.7
19440000	283.7
19443600	283.7
19447200	283.7
19450800	283.7
19454400	283.7
19458000	283.7
19461600	283.7
19465200	283.7
19468800	283.7
19472400	283.7
19476000	283.7
19479600	283.7
19483200	283.7
19486800	283.7
19490400	283.7
19494000	283.7
19497600	283.7
19501200	283.7
19504800	283.7
19508400	283.7
19512000	283.7
19515600	283.7
19519200	283.7
19522800	283.7
19526400	283.7
19530000	283.7
19533600	283.7
19537200	283.7
19540800	283.7
19544400	283.7
19548000	283.7
19551600	283.7
19555200	283.7
19558800	283.7
19562400	283.7
19566000	283.7
19569600	283.7
19573200	283.7
19576800	283.7
19580400	283.7
19584000	283.7
19587600	283.7
19591200	283.7
19594800	283.7
19598400	283.7
19602000	283.7
19605600	283.7
19609200	283.7
19612800	283.7
19616400	283.7
19620000	283.7
19623600	283.7
19627200	283.7
19630800	283.7
19634400	283.7
19638000	283.7
19641600	283.7
19645200	283.7
19648800	283.7
19652400	283.7
19656000	283.7
19659600	283.7
19663200	283.7
19666800	283.7
19670400	283.7
19674000	283.7
19677600	283.7
19681200	283.7
19684800	283.7
19688400	283.7
19692000	283.7
19695600	283.7
19699200	283.7
19702800	283.7
19706400	283.7
19710000	283.7
19713600	283.7
19717200	283.7
19720800	283.7
19724400	283.7
19728000	283.7
19731600	283.7
19735200	283.7
19738800	283.7
19742400	283.7
19746000	283.7
19749600	283.7
19753200	283.7
19756800	283.7
19760400	283.7
19764000	283.7
19767600	283.7
19771200	283.7
19774800	283.7
19778400	283.7
19782000	283.7
19785600	283.7
19789200	283.7
19792800	283.7
19796400	283.7
19800000	283.7
19803600	283.7
19807200	283.7
19810800	283.7
19814400	283.7
19818000	283.7
19821600	283.7
19825200	283.7
19828800	283.7
19832400	283.7
19836000	283.7
19839600	283.7
19843200	283.7
19846800	283.7
19850400	283.7
19854000	283.7
19857600	283.7
19861200	283.7
19864800	283.7
19868400	283.7
19872000	283.7
19875600	283.7
19879200	283.7
19882800	283.7
19886400	283.7
19890000	283.7
19893600	283.7
19897200	283.7
19900800	283.7
19904400	283.7
19908000	283.7
19911600	283.7
19915200	283.7
19918800	283.7
19922400	283.7
19926000	283.7
19929600	283.7
19933200	283.7
19936800	283.7
19940400	283.7
19944000	283.7
19947600	283.7
19951200	283.7
19954800	283.7
19958400	283.7
19962000	283.7
19965600	283.7
19969200	283.7
19972800	283.7
19976400	283.7
19980000	283.7
19983600	283.7
19987200	283.7
19990800	283.7
19994400	283.7
19998000	283.7
20001600	283.7
20005200	283.7
20008800	283.7
20012400	283.7
20016000	283.7
20019600	283.7
20023200	283.7
20026800	283.7
20030400	283.7
20034000	283.7
20037600	283.7
20041200	283.7
20044800	283.7
20048400	283.7
20052000	283.7
20055600	283.7
20059200	283.7
20062800	283.7
20066400	283.7
20070000	283.7
20073600	283.7
20077200	283.7
20080800	283.7
20084400	283.7
20088000	283.7
20091600	283.7
20095200	283.7
20098800	283.7
20102400	283.7
20106000	283.7
20109600	283.7
20113200	283.7
20116800	283.7
20120400	283.7
20124000	283.7
20127600	283.7
20131200	283.7
20134800	283.7
20138400	283.7
20142000	283.7
20145600	283.7
20149200	283.7
20152800	283.7
20156400	283.7
20160000	283.7
20163600	283.7
20167200	283.7
20170800	283.7
20174400	283.7
20178000	283.7
20181600	283.7
20185200	283.7
20188800	283.7
20192400	283.7
20196000	283.7
20199600	283.7
20203200	283.7
20206800	283.7
20210400	283.7
20214000	283.7
20217600	283.7
20221200	283.7
20224800	283.7
20228400	283.7
20232000	283.7
20235600	283.7
20239200	283.7
20242800	283.7
20246400	283.7
20250000	283.7
20253600	283.7
20257200	283.7
20260800	283.7
20264400	283.7
20268000	283.7
20271600	283.7
20275200	283.7
20278800	283.7
20282400	283.7
20286000	283.7
20289600	283.7
20293200	283.7
20296800	283.7
20300400	283.7
20304000	283.7
20307600	283.7
20311200	283.7
20314800	283.7
20318400	283.7
20322000	283.7
20325600	283.7
20329200	283.7
20332800	283.7
20336400	283.7
20340000	283.7
20343600	283.7
20347200	283.7
20350800	283.7
20354400	283.7
20358000	283.7
20361600	283.7
20365200	283.7
20368800	283.7
20372400	283.7
20376000	283.7
20379600	283.7
20383200	283.7
20386800	283.7
20390400	283.7
20394000	283.7
20397600	283.7
20401200	283.7
20404800	283.7
20408400	283.7
20412000	283.7
20415600	283.7
20419200	283.7
20422800	283.7
20426400	283.7
20430000	283.7
20433600	283.7
20437200	283.7
20440800	283.7
20444400	283.7
20448000	283.7
20451600	283.7
20455200	283.7
20458800	283.7
20462400	283.7
20466000	283.7
20469600	283.7
20473200	283.7
20476800	283.7
20480400	283.7
20484000	283.7
20487600	283.7
20491200	283.7
20494800	283.7
20498400	283.7
20502000	283.7
20505600	283.7
20509200	283.7
20512800	283.7
20516400	283.7
20520000	283.7
20523600	283.7
20527200	283.7
20530800	283.7
20534400	283.7
20538000	283.7
20541600	283.7
20545200	283.7
20548800	283.7
20552400	283.7
20556000	283.7
20559600	283.7
20563200	283.7
20566800	283.7
20570400	283.7
20574000	283.7
20577600	283.7
20581200	283.7
20584800	283.7
20588400	283.7
20592000	283.7
20595600	283.7
20599200	283.7
20602800	283.7
20606400	283.7
20610000	283.7
20613600	283.7
20617200	283.7
20620800	283.7
20624400	283.7
20628000	283.7
20631600	283.7
20635200	283.7
20638800	283.7
20642400	283.7
20646000	283.7
20649600	283.7
20653200	283.7
20656800	283.7
20660400	283.7
20664000	283.7
20667600	283.7
20671200	283.7
20674800	283.7
20678400	283.7
20682000	283.7
20685600	283.7
20689200	283.7
20692800	283.7
20696400	283.7
20700000	283.7
20703600	283.7
20707200	283.7
20710800	283.7
20714400	283.7
20718000	283.7
20721600	283.7
20725200	283.7
20728800	283.7
20732400	283.7
20736000	283.7
20739600	283.7
20743200	283.7
20746800	283.7
20750400	283.7
20754000	283.7
20757600	283.7
20761200	283.7
20764800	283.7
20768400	283.7
20772000	283.7
20775600	283.7
20779200	283.7
20782800	283.7
20786400	283.7
20790000	283.7
20793600	283.7
20797200	283.7
20800800	283.7
20804400	283.7
20808000	283.7
20811600	283.7
20815200	283.7
20818800	283.7
20822400	283.7
20826000	283.7
20829600	283.7
20833200	283.7
20836800	283.7
20840400	283.7
20844000	283.7
20847600	283.7
20851200	283.7
20854800	283.7
20858400	283.7
20862000	283.7
20865600	283.7
20869200	283.7
20872800	283.7
20876400	283.7
20880000	283.7
20883600	283.7
20887200	283.7
20890800	283.7
20894400	283.7
20898000	283.7
20901600	283.7
20905200	283.7
20908800	283.7
20912400	283.7
20916000	283.7
20919600	283.7
20923200	283.7
20926800	283.7
20930400	283.7
20934000	283.7
20937600	283.7
20941200	283.7
20944800	283.7
20948400	283.7
20952000	283.7
20955600	283.7
20959200	283.7
20962800	283.7
20966400	283.7
20970000	283.7
20973600	283.7
20977200	283.7
20980800	283.7
20984400	283.7
20988000	283.7
20991600	283.7
20995200	283.7
20998800	283.7
21002400	283.7
21006000	283.7
21009600	283.7
21013200	283.7
21016800	283.7
21020400	283.7
21024000	283.7
21027600	283.7
21031200	283.7
21034800	283.7
21038400	283.7
21042000	283.7
21045600	283.7
21049200	283.7
21052800	283.7
21056400	283.7
21060000	283.7
21063600	283.7
21067200	283.7
21070800	283.7
21074400	283.7
21078000	283.7
21081600	283.7
21085200	283.7
21088800	283.7
21092400	283.7
21096000	283.7
21099600	283.7
21103200	283.7
21106800	283.7
21110400	283.7
21114000	283.7
21117600	283.7
21121200	283.7
21124800	283.7
21128400	283.7
21132000	283.7
21135600	283.7
21139200	283.7
21142800	283.7
21146400	283.7
21150000	283.7
21153600	283.7
21157200	283.7
21160800	283.7
21164400	283.7
21168000	283.7
21171600	283.7
21175200	283.7
21178800	283.7
21182400	283.7
21186000	283.7
21189600	283.7
21193200	283.7
21196800	283.7
21200400	283.7
21204000	283.7
21207600	283.7
21211200	283.7
21214800	283.7
21218400	283.7
21222000	283.7
21225600	283.7
21229200	283.7
21232800	283.7
21236400	283.7
21240000	283.7
21243600	283.7
21247200	283.7
21250800	283.7
21254400	283.7
21258000	283.7
21261600	283.7
21265200	283.7
21268800	283.7
21272400	283.7
21276000	283.7
21279600	283.7
21283200	283.7
21286800	283.7
21290400	283.7
21294000	283.7
21297600	283.7
21301200	283.7
21304800	283.7
21308400	283.7
21312000	283.7
21315600	283.7
21319200	283.7
21322800	283.7
21326400	283.7
21330000	283.7
21333600	283.7
21337200	283.7
21340800	283.7
21344400	283.7
21348000	283.7
21351600	283.7
21355200	283.7
21358800	283.7
21362400	283.7
21366000	283.7
21369600	283.7
21373200	283.7
21376800	283.7
21380400	283.7
21384000	283.7
21387600	283.7
21391200	283.7
21394800	283.7
21398400	283.7
21402000	283.7
21405600	283.7
21409200	283.7
21412800	283.7
21416400	283.7
21420000	283.7
21423600	283.7
21427200	283.7
21430800	283.7
21434400	283.7
21438000	283.7
21441600	283.7
21445200	283.7
21448800	283.7
21452400	283.7
21456000	283.7
21459600	283.7
21463200	283.7
21466800	283.7
21470400	283.7
21474000	283.7
21477600	283.7
21481200	283.7
21484800	283.7
21488400	283.7
21492000	283.7
21495600	283.7
21499200	283.7
21502800	283.7
21506400	283.7
21510000	283.7
21513600	283.7
21517200	283.7
21520800	283.7
21524400	283.7
21528000	283.7
21531600	283.7
21535200	283.7
21538800	283.7
21542400	283.7
21546000	283.7
21549600	283.7
21553200	283.7
21556800	283.7
21560400	283.7
21564000	283.7
21567600	283.7
21571200	283.7
21574800	283.7
21578400	283.7
21582000	283.7
21585600	283.7
21589200	283.7
21592800	283.7
21596400	283.7
21600000	283.7
21603600	283.7
21607200	283.7
21610800	283.7
21614400	283.7
21618000	283.7
21621600	283.7
21625200	283.7
21628800	283.7
21632400	283.7
21636000	283.7
21639600	283.7
21643200	283.7
21646800	283.7
21650400	283.7
21654000	283.7
21657600	283.7
21661200	283.7
21664800	283.7
21668400	283.7
21672000	283.7
21675600	283.7
21679200	283.7
21682800	283.7
21686400	283.7
21690000	283.7
21693600	283.7
21697200	283.7
21700800	283.7
21704400	283.7
21708000	283.7
21711600	283.7
21715200	283.7
21718800	283.7
21722400	283.7
21726000	283.7
21729600	283.7
21733200	283.7
21736800	283.7
21740400	283.7
21744000	283.7
21747600	283.7
21751200	283.7
21754800	283.7
21758400	283.7
21762000	283.7
21765600	283.7
21769200	283.7
21772800	283.7
21776400	283.7
21780000	283.7
21783600	283.7
21787200	283.7
21790800	283.7
21794400	283.7
21798000	283.7
21801600	283.7
21805200	283.7
21808800	283.7
21812400	283.7
21816000	283.7
21819600	283.7
21823200	283.7
21826800	283.7
21830400	283.7
21834000	283.7
21837600	283.7
21841200	283.7
21844800	283.7
21848400	283.7
21852000	283.7
21855600	283.7
21859200	283.7
21862800	283.7
21866400	283.7
21870000	283.7
21873600	283.7
21877200	283.7
21880800	283.7
21884400	283.7
21888000	283.7
21891600	283.7
21895200	283.7
21898800	283.7
21902400	283.7
21906000	283.7
21909600	283.7
21913200	283.7
21916800	283.7
21920400	283.7
21924000	283.7
21927600	283.7
21931200	283.7
21934800	283.7
21938400	283.7
21942000	283.7
21945600	283.7
21949200	283.7
21952800	283.7
21956400	283.7
21960000	283.7
21963600	283.7
21967200	283.7
21970800	283.7
21974400	283.7
21978000	283.7
21981600	283.7
21985200	283.7
21988800	283.7
21992400	283.7
21996000	283.7
21999600	283.7
22003200	283.7
22006800	283.7
22010400	283.7
22014000	283.7
22017600	283.7
22021200	283.7
22024800	283.7
22028400	283.7
22032000	283.7
22035600	283.7
22039200	283.7
22042800	283.7
22046400	283.7
22050000	283.7
22053600	283.7
22057200	283.7
22060800	283.7
22064400	283.7
22068000	283.7
22071600	283.7
22075200	283.7
22078800	283.7
22082400	283.7
22086000	283.7
22089600	283.7
22093200	283.7
22096800	283.7
22100400	283.7
22104000	283.7
22107600	283.7
22111200	283.7
22114800	283.7
22118400	283.7
22122000	283.7
22125600	283.7
22129200	283.7
22132800	283.7
22136400	283.7
22140000	283.7
22143600	283.7
22147200	283.7
22150800	283.7
22154400	283.7
22158000	283.7
22161600	283.7
22165200	283.7
22168800	283.7
22172400	283.7
22176000	283.7
22179600	283.7
22183200	283.7
22186800	283.7
22190400	283.7
22194000	283.7
22197600	283.7
22201200	283.7
22204800	283.7
22208400	283.7
22212000	283.7
22215600	283.7
22219200	283.7
22222800	283.7
22226400	283.7
22230000	283.7
22233600	283.7
22237200	283.7
22240800	283.7
22244400	283.7
22248000	283.7
22251600	283.7
22255200	283.7
22258800	283.7
22262400	283.7
22266000	283.7
22269600	283.7
22273200	283.7
22276800	283.7
22280400	283.7
22284000	283.7
22287600	283.7
22291200	283.7
22294800	283.7
22298400	283.7
22302000	283.7
22305600	283.7
22309200	283.7
22312800	283.7
22316400	283.7
22320000	283.7
22323600	283.7
22327200	283.7
22330800	283.7
22334400	283.7
22338000	283.7
22341600	283.7
22345200	283.7
22348800	283.7
22352400	283.7
22356000	283.7
22359600	283.7
22363200	283.7
22366800	283.7
22370400	283.7
22374000	283.7
22377600	283.7
22381200	283.7
22384800	283.7
22388400	283.7
22392000	283.7
22395600	283.7
22399200	283.7
22402800	283.7
22406400	283.7
22410000	283.7
22413600	283.7
22417200	283.7
22420800	283.7
22424400	283.7
22428000	283.7
22431600	283.7
22435200	283.7
22438800	283.7
22442400	283.7
22446000	283.7
22449600	283.7
22453200	283.7
22456800	283.7
22460400	283.7
22464000	283.7
22467600	283.7
22471200	283.7
22474800	283.7
22478400	283.7
22482000	283.7
22485600	283.7
22489200	283.7
22492800	283.7
22496400	283.7
22500000	283.7
22503600	283.7
22507200	283.7
22510800	283.7
22514400	283.7
22518000	283.7
22521600	283.7
22525200	283.7
22528800	283.7
22532400	283.7
22536000	283.7
22539600	283.7
22543200	283.7
22546800	283.7
22550400	283.7
22554000	283.7
22557600	283.7
22561200	283.7
22564800	283.7
22568400	283.7
22572000	283.7
22575600	283.7
22579200	283.7
22582800	283.7
22586400	283.7
22590000	283.7
22593600	283.7
22597200	283.7
22600800	283.7
22604400	283.7
22608000	283.7
22611600	283.7
22615200	283.7
22618800	283.7
22622400	283.7
22626000	283.7
22629600	283.7
22633200	283.7
22636800	283.7
22640400	283.7
22644000	283.7
22647600	283.7
22651200	283.7
22654800	283.7
22658400	283.7
22662000	283.7
22665600	283.7
22669200	283.7
22672800	283.7
22676400	283.7
22680000	283.7
22683600	283.7
22687200	283.7
22690800	283.7
22694400	283.7
22698000	283.7
22701600	283.7
22705200	283.7
22708800	283.7
22712400	283.7
22716000	283.7
22719600	283.7
22723200	283.7
22726800	283.7
22730400	283.7
22734000	283.7
22737600	283.7
22741200	283.7
22744800	283.7
22748400	283.7
22752000	283.7
22755600	283.7
22759200	283.7
22762800	283.7
22766400	283.7
22770000	283.7
22773600	283.7
22777200	283.7
22780800	283.7
22784400	283.7
22788000	283.7
22791600	283.7
22795200	283.7
22798800	283.7
22802400	283.7
22806000	283.7
22809600	283.7
22813200	283.7
22816800	283.7
22820400	283.7
22824000	283.7
22827600	283.7
22831200	283.7
22834800	283.7
22838400	283.7
22842000	283.7
22845600	283.7
22849200	283.7
22852800	283.7
22856400	283.7
22860000	283.7
22863600	283.7
22867200	283.7
22870800	283.7
22874400	283.7
22878000	283.7
22881600	283.7
22885200	283.7
22888800	283.7
22892400	283.7
22896000	283.7
22899600	283.7
22903200	283.7
22906800	283.7
22910400	283.7
22914000	283.7
22917600	283.7
22921200	283.7
22924800	283.7
22928400	283.7
22932000	283.7
22935600	283.7
22939200	283.7
22942800	283.7
22946400	283.7
22950000	283.7
22953600	283.7
22957200	283.7
22960800	283.7
22964400	283.7
22968000	283.7
22971600	283.7
22975200	283.7
22978800	283.7
22982400	283.7
22986000	283.7
22989600	283.7
22993200	283.7
22996800	283.7
23000400	283.7
23004000	283.7
23007600	283.7
23011200	283.7
23014800	283.7
23018400	283.7
23022000	283.7
23025600	283.7
23029200	283.7
23032800	283.7
23036400	283.7
23040000	283.7
23043600	283.7
23047200	283.7
23050800	283.7
23054400	283.7
23058000	283.7
23061600	283.7
23065200	283.7
23068800	283.7
23072400	283.7
23076000	283.7
23079600	283.7
23083200	283.7
23086800	283.7
23090400	283.7
23094000	283.7
23097600	283.7
23101200	283.7
23104800	283.7
23108400	283.7
23112000	283.7
23115600	283.7
23119200	283.7
23122800	283.7
23126400	283.7
23130000	283.7
23133600	283.7
23137200	283.7
23140800	283.7
23144400	283.7
23148000	283.7
23151600	283.7
23155200	283.7
23158800	283.7
23162400	283.7
23166000	283.7
23169600	283.7
23173200	283.7
23176800	283.7
23180400	283.7
23184000	283.7
23187600	283.7
23191200	283.7
23194800	283.7
23198400	283.7
23202000	283.7
23205600	283.7
23209200	283.7
23212800	283.7
23216400	283.7
23220000	283.7
23223600	283.7
23227200	283.7
23230800	283.7
23234400	283.7
23238000	283.7
23241600	283.7
23245200	283.7
23248800	283.7
23252400	283.7
23256000	283.7
23259600	283.7
23263200	283.7
23266800	283.7
23270400	283.7
23274000	283.7
23277600	283.7
23281200	283.7
23284800	283.7
23288400	283.7
23292000	283.7
23295600	283.7
23299200	283.7
23302800	283.7
23306400	283.7
23310000	283.7
23313600	283.7
23317200	283.7
23320800	283.7
23324400	283.7
23328000	283.7
23331600	283.7
23335200	283.7
23338800	283.7
23342400	283.7
23346000	283.7
23349600	283.7
23353200	283.7
23356800	283.7
23360400	283.7
23364000	283.7
23367600	283.7
23371200	283.7
23374800	283.7
23378400	283.7
23382000	283.7
23385600	283.7
23389200	283.7
23392800	283.7
23396400	283.7
23400000	283.7
23403600	283.7
23407200	283.7
23410800	283.7
23414400	283.7
23418000	283.7
23421600	283.7
23425200	283.7
23428800	283.7
23432400	283.7
23436000	283.7
23439600	283.7
23443200	283.7
23446800	283.7
23450400	283.7
23454000	283.7
23457600	283.7
23461200	283.7
23464800	283.7
23468400	283.7
23472000	283.7
23475600	283.7
23479200	283.7
23482800	283.7
23486400	283.7
23490000	283.7
23493600	283.7
23497200	283.7
23500800	283.7
23504400	283.7
23508000	283.7
23511600	283.7
23515200	283.7
23518800	283.7
23522400	283.7
23526000	283.7
23529600	283.7
23533200	283.7
23536800	283.7
23540400	283.7
23544000	283.7
23547600	283.7
23551200	283.7
23554800	283.7
23558400	283.7
23562000	283.7
23565600	283.7
23569200	283.7
23572800	283.7
23576400	283.7
23580000	283.7
23583600	283.7
23587200	283.7
23590800	283.7
23594400	283.7
23598000	283.7
23601600	283.7
23605200	283.7
23608800	283.7
23612400	283.7
23616000	283.7
23619600	283.7
23623200	283.7
23626800	283.7
23630400	283.7
23634000	283.7
23637600	283.7
23641200	283.7
23644800	283.7
23648400	283.7
23652000	283.7
23655600	283.7
23659200	283.7
23662800	283.7
23666400	283.7
23670000	283.7
23673600	283.7
23677200	283.7
23680800	283.7
23684400	283.7
23688000	283.7
23691600	283.7
23695200	283.7
23698800	283.7
23702400	283.7
23706000	283.7
23709600	283.7
23713200	283.7
23716800	283.7
23720400	283.7
23724000	283.7
23727600	283.7
23731200	283.7
23734800	283.7
23738400	283.7
23742000	283.7
23745600	283.7
23749200	283.7
23752800	283.7
23756400	283.7
23760000	283.7
23763600	283.7
23767200	283.7
23770800	283.7
23774400	283.7
23778000	283.7
23781600	283.7
23785200	283.7
23788800	283.7
23792400	283.7
23796000	283.7
23799600	283.7
23803200	283.7
23806800	283.7
23810400	283.7
23814000	283.7
23817600	283.7
23821200	283.7
23824800	283.7
23828400	283.7
23832000	283.7
23835600	283.7
23839200	283.7
23842800	283.7
23846400	283.7
23850000	283.7
23853600	283.7
23857200	283.7
23860800	283.7
23864400	283.7
23868000	283.7
23871600	283.7
23875200	283.7
23878800	283.7
23882400	283.7
23886000	283.7
23889600	283.7
23893200	283.7
23896800	283.7
23900400	283.7
23904000	283.7
23907600	283.7
23911200	283.7
23914800	283.7
23918400	283.7
23922000	283.7
23925600	283.7
23929200	283.7
23932800	283.7
23936400	283.7
23940000	283.7
23943600	283.7
23947200	283.7
23950800	283.7
23954400	283.7
23958000	283.7
23961600	283.7
23965200	283.7
23968800	283.7
23972400	283.7
23976000	283.7
23979600	283.7
23983200	283.7
23986800	283.7
23990400	283.7
23994000	283.7
23997600	283.7
24001200	283.7
24004800	283.7
24008400	283.7
24012000	283.7
24015600	283.7
24019200	283.7
24022800	283.7
24026400	283.7
24030000	283.7
24033600	283.7
24037200	283.7
24040800	283.7
24044400	283.7
24048000	283.7
24051600	283.7
24055200	283.7
24058800	283.7
24062400	283.7
24066000	283.7
24069600	283.7
24073200	283.7
24076800	283.7
24080400	283.7
24084000	283.7
24087600	283.7
24091200	283.7
24094800	283.7
24098400	283.7
24102000	283.7
24105600	283.7
24109200	283.7
24112800	283.7
24116400	283.7
24120000	283.7
24123600	283.7
24127200	283.7
24130800	283.7
24134400	283.7
24138000	283.7
24141600	283.7
24145200	283.7
24148800	283.7
24152400	283.7
24156000	283.7
24159600	283.7
24163200	283.7
24166800	283.7
24170400	283.7
24174000	283.7
24177600	283.7
24181200	283.7
24184800	283.7
24188400	283.7
24192000	283.7
24195600	283.7
24199200	283.7
24202800	283.7
24206400	283.7
24210000	283.7
24213600	283.7
24217200	283.7
24220800	283.7
24224400	283.7
24228000	283.7
24231600	283.7
24235200	283.7
24238800	283.7
24242400	283.7
24246000	283.7
24249600	283.7
24253200	283.7
24256800	283.7
24260400	283.7
24264000	283.7
24267600	283.7
24271200	283.7
24274800	283.7
24278400	283.7
24282000	283.7
24285600	283.7
24289200	283.7
24292800	283.7
24296400	283.7
24300000	283.7
24303600	283.7
24307200	283.7
24310800	283.7
24314400	283.7
24318000	283.7
24321600	283.7
24325200	283.7
24328800	283.7
24332400	283.7
24336000	283.7
24339600	283.7
24343200	283.7
24346800	283.7
24350400	283.7
24354000	283.7
24357600	283.7
24361200	283.7
24364800	283.7
24368400	283.7
24372000	283.7
24375600	283.7
24379200	283.7
24382800	283.7
24386400	283.7
24390000	283.7
24393600	283.7
24397200	283.7
24400800	283.7
24404400	283.7
24408000	283.7
24411600	283.7
24415200	283.7
24418800	283.7
24422400	283.7
24426000	283.7
24429600	283.7
24433200	283.7
24436800	283.7
24440400	283.7
24444000	283.7
24447600	283.7
24451200	283.7
24454800	283.7
24458400	283.7
24462000	283.7
24465600	283.7
24469200	283.7
24472800	283.7
24476400	283.7
24480000	283.7
24483600	283.7
24487200	283.7
24490800	283.7
24494400	283.7
24498000	283.7
24501600	283.7
24505200	283.7
24508800	283.7
24512400	283.7
24516000	283.7
24519600	283.7
24523200	283.7
24526800	283.7
24530400	283.7
24534000	283.7
24537600	283.7
24541200	283.7
24544800	283.7
24548400	283.7
24552000	283.7
24555600	283.7
24559200	283.7
24562800	283.7
24566400	283.7
24570000	283.7
24573600	283.7
24577200	283.7
24580800	283.7
24584400	283.7
24588000	283.7
24591600	283.7
24595200	283.7
24598800	283.7
24602400	283.7
24606000	283.7
24609600	283.7
24613200	283.7
24616800	283.7
24620400	283.7
24624000	283.7
24627600	283.7
24631200	283.7
24634800	283.7
24638400	283.7
24642000	283.7
24645600	283.7
24649200	283.7
24652800	283.7
24656400	283.7
24660000	283.7
24663600	283.7
24667200	283.7
24670800	283.7
24674400	283.7
24678000	283.7
24681600	283.7
24685200	283.7
24688800	283.7
24692400	283.7
24696000	283.7
24699600	283.7
24703200	283.7
24706800	283.7
24710400	283.7
24714000	283.7
24717600	283.7
24721200	283.7
24724800	283.7
24728400	283.7
24732000	283.7
24735600	283.7
24739200	283.7
24742800	283.7
24746400	283.7
24750000	283.7
24753600	283.7
24757200	283.7
24760800	283.7
24764400	283.7
24768000	283.7
24771600	283.7
24775200	283.7
24778800	283.7
24782400	283.7
24786000	283.7
24789600	283.7
24793200	283.7
24796800	283.7
24800400	283.7
24804000	283.7
24807600	283.7
24811200	283.7
24814800	283.7
24818400	283.7
24822000	283.7
24825600	283.7
24829200	283.7
24832800	283.7
24836400	283.7
24840000	283.7
24843600	283.7
24847200	283.7
24850800	283.7
24854400	283.7
24858000	283.7
24861600	283.7
24865200	283.7
24868800	283.7
24872400	283.7
24876000	283.7
24879600	283.7
24883200	283.7
24886800	283.7
24890400	283.7
24894000	283.7
24897600	283.7
24901200	283.7
24904800	283.7
24908400	283.7
24912000	283.7
24915600	283.7
24919200	283.7
24922800	283.7
24926400	283.7
24930000	283.7
24933600	283.7
24937200	283.7
24940800	283.7
24944400	283.7
24948000	283.7
24951600	283.7
24955200	283.7
24958800	283.7
24962400	283.7
24966000	283.7
24969600	283.7
24973200	283.7
24976800	283.7
24980400	283.7
24984000	283.7
24987600	283.7
24991200	283.7
24994800	283.7
24998400	283.7
25002000	283.7
25005600	283.7
25009200	283.7
25012800	283.7
25016400	283.7
25020000	283.7
25023600	283.7
25027200	283.7
25030800	283.7
25034400	283.7
25038000	283.7
25041600	283.7
25045200	283.7
25048800	283.7
25052400	283.7
25056000	283.7
25059600	283.7
25063200	283.7
25066800	283.7
25070400	283.7
25074000	283.7
25077600	283.7
25081200	283.7
25084800	283.7
25088400	283.7
25092000	283.7
25095600	283.7
25099200	283.7
25102800	283.7
25106400	283.7
25110000	283.7
25113600	283.7
25117200	283.7
25120800	283.7
25124400	283.7
25128000	283.7
25131600	283.7
25135200	283.7
25138800	283.7
25142400	283.7
25146000	283.7
25149600	283.7
25153200	283.7
25156800	283.7
25160400	283.7
25164000	283.7
25167600	283.7
25171200	283.7
25174800	283.7
25178400	283.7
25182000	283.7
25185600	283.7
