#1
double measurement(2928, 8)
#Time	Office2	Office3	Office4	Office5	Office6	Hall1	Hall2
14828400	293.532041	295.6713937	294.8475846	295.3929455	294.2691364	295.1208713	298.8109129
14839200	293.5537755	294.6037755	294.1728128	294.5475431	293.9017588	294.6354771	299.1655187
14850000	293.5833107	294.1050201	293.6958667	293.9147381	293.5222652	294.0142323	298.8163071
14860800	293.5886966	293.6374933	293.3681075	293.5003148	293.3013025	293.6995027	298.65
14871600	293.4943196	293.4345271	293.1020559	293.0938968	293.1117823	293.5504146	298.6524066
14882400	293.582514	293.9898917	293.1646966	294.9559498	293.766041	293.5625308	298.9771144
14893200	293.5205888	294.640149	293.8723149	297.5886468	295.5950534	294.0105807	299.796639
14904000	293.589019	294.4498811	294.0679708	296.1187146	294.7042767	294.1969993	300.2681202
14914800	293.5341558	294.3486114	293.5912962	294.7384118	293.9802988	294.0094685	300.2759136
14925600	293.5834048	294.5216275	293.1599829	293.7607553	293.4473085	293.513591	299.9660299
14936400	293.5306468	294.5118336	292.8396427	293.2119248	293.1032195	293.0509125	299.6403734
14947200	293.5399995	294.5150369	292.8064477	293.3967962	293.0881488	293.1657546	299.4672614
14958000	293.5997591	294.4230758	292.8192035	294.2928769	292.9966163	293.2505813	299.4892206
14968800	293.5516012	294.5474435	292.787684	294.4149373	292.8914268	293.2612037	299.6481728
14979600	293.4801095	294.4891027	292.838096	294.344255	292.9334344	293.3596448	299.85
14990400	293.5767253	294.513468	292.9608777	294.2953628	293.058175	293.6532041	300.1472128
15001200	293.5881806	294.4099742	293.0383679	294.3236091	293.1391541	293.8167794	300.3594675
15012000	293.5815265	294.5764229	292.952456	294.429485	293.0571447	293.7132368	300.2934855
15022800	293.5114269	294.3816593	292.8559829	294.2364228	292.9964475	293.6297678	300.1573859
15033600	293.5669954	294.5583398	292.8138997	294.4370451	292.9500662	293.4967215	300.0740864
15044400	293.5293108	294.417012	292.7738086	294.2739165	292.8845888	293.4606224	300.05
15055200	293.9601707	294.7135608	293.4293726	294.4581002	293.3966884	294.1275355	299.1269668
15066000	293.7791459	294.3723516	294.5552957	294.3458445	293.3705657	294.3238906	297.6861498
15076800	294.6479785	295.0446771	295.7516636	294.3014088	293.5620384	294.2117694	298.5070571
15087600	294.7545178	295.2357636	295.4394015	294.3463534	293.6440776	294.4897006	298.923588
15098400	293.5177486	294.401453	295.5932304	294.3154064	293.5404812	294.4235881	299.1761628
15109200	293.1363284	294.0379895	295.5817021	294.3341191	293.2568766	293.9701826	299.1671927
15120000	292.8765942	293.8799248	295.5945344	294.4196839	293.0699748	293.6838041	299.0562292
15130800	292.6768767	294.3047172	295.5343765	294.2774165	292.883114	293.4507475	298.9539037
15141600	293.396968	294.4184962	295.4784132	295.8076906	294.0423335	293.564701	299.2643688
15152400	293.6150909	294.5862786	295.6584214	295.7368018	294.1274166	293.793403	298.8546512
15163200	294.9889041	295.7445388	296.3683065	295.8428128	294.3889289	294.3564786	298.0626246
15174000	293.9102236	295.5079994	294.8500326	294.9986053	294.1461074	294.7745648	299.1461028
15184800	293.4485804	294.6705554	295.3300908	294.3857091	293.8420908	294.5385477	299.5118257
15195600	293.1378501	294.1914684	295.5872858	293.8911946	293.5354021	294.1069293	299.3914938
15206400	293.0285888	293.976871	295.5881157	293.7136261	293.4064726	293.9982584	299.35
15217200	293.347653	294.1684657	295.533167	293.9816745	293.6762734	294.4200415	299.35
15228000	293.2509539	294.2596759	295.5630699	294.5528793	293.9760193	294.7698341	298.9951078
15238800	294.3137673	295.5403481	295.8234683	297.960207	296.1443398	295.1865141	297.9637759
15249600	296.5291447	297.0382816	296.6635928	297.1696758	295.4737173	295.5372195	297.6154772
15260400	296.1494845	296.3176323	295.7510875	295.568629	294.7482388	295.5348836	299.2385382
15271200	293.7229827	294.8367558	294.4840163	294.586176	294.1484448	294.7828295	299.392605
15282000	293.0882305	294.1218767	295.1044347	293.7662122	293.5233551	293.7608806	299.2829734
15292800	293.0083051	293.863654	295.4993516	293.5350743	293.4400412	293.6767443	299.0982558
15303600	292.6923667	293.6116442	295.5856306	293.0621009	293.2040029	293.5502488	299.1019934
15314400	292.826644	293.6162288	295.5294264	294.3415278	293.1685958	293.5640362	299.3122093
15325200	293.5590361	294.3542105	295.6589529	294.3901989	293.2445178	293.8495844	299.5432724
15336000	294.3246008	294.6162786	295.7895593	294.3658467	293.4740777	294.3020766	297.5641196
15346800	294.3239912	294.7223563	295.235958	294.2413854	293.6030535	294.6018671	296.623361
15357600	293.1414187	294.1771616	295.5468875	294.3105804	293.4099831	294.3250207	298.9113278
15368400	292.9074767	294.3921074	295.56107	294.3533522	293.2642733	294.0304307	299.149917
15379200	292.5133328	294.546658	295.5711189	294.2666579	293.1316082	293.9265976	299.1543154
15390000	293.4627298	294.4295265	295.5529538	294.4265058	292.6999994	293.0877592	299.1645108
15400800	293.62429	294.5537175	295.5626634	296.8153771	294.3729208	292.8749791	299.3436929
15411600	294.0976427	295.0469705	295.8573688	299.2246384	296.1753024	293.8659334	297.1173859
15422400	295.3130451	296.2539082	296.4695762	297.4776177	295.2862899	294.3349794	295.0963071
15433200	294.1908799	295.2886457	294.9890941	295.7813201	294.3459213	294.3847176	296.7204319
15444000	293.7237538	294.7064116	294.5350245	295.0396008	294.2036956	294.3128738	297.9340532
15454800	293.4699495	294.5094515	294.1925993	294.5829481	294.0354564	294.367857	298.05
15465600	293.2146673	294.2324247	293.8550328	294.1625577	293.7688948	294.0721575	298.086794
15476400	293.4142271	294.2916773	293.9127155	294.2771424	293.9315527	294.4378738	298.2948505
15487200	293.4429125	294.4833108	294.0813285	295.8385378	294.9223833	294.6728406	298.8614618
15498000	294.3367686	295.34735	294.9019913	298.2898335	296.5398501	295.4941864	299.6892027
15508800	294.2897089	295.3523334	294.9528733	296.8100743	295.467865	295.7348836	300.0095515
15519600	294.2101821	295.2079414	294.8430866	295.8401239	295.1010949	295.6292534	299.6955224
15530400	294.0211448	295.0222982	294.5850369	295.3577671	294.8559083	295.3025314	299.3646888
15541200	293.6161904	294.6830701	294.1774933	294.7333938	294.4551779	294.8381328	299.0227801
15552000	293.2703401	294.46421	293.9034823	294.2954484	294.1740242	294.5202789	298.95
15562800	293.2703401	294.46421	293.9034823	294.2954484	294.1740242	294.5202789	298.95
15573600	293.2703401	294.46421	293.9034823	294.2954484	294.1740242	294.5202789	298.95
15584400	293.2703401	294.46421	293.9034823	294.2954484	294.1740242	294.5202789	298.95
15595200	293.2703401	294.46421	293.9034823	294.2954484	294.1740242	294.5202789	298.95
15606000	293.2703401	294.46421	293.9034823	294.2954484	294.1740242	294.5202789	298.95
15616800	293.2703401	294.46421	293.9034823	294.2954484	294.1740242	294.5202789	298.95
15627600	293.2703401	294.46421	293.9034823	294.2954484	294.1740242	294.5202789	298.95
15638400	293.2703401	294.46421	293.9034823	294.2954484	294.1740242	294.5202789	298.95
15649200	293.2703401	294.46421	293.9034823	294.2954484	294.1740242	294.5202789	298.95
15660000	293.2703401	294.46421	293.9034823	294.2954484	294.1740242	294.5202789	298.95
15670800	293.5517495	294.4791517	293.75763	294.3776408	293.3281082	293.5397933	296.9453261
15681600	293.699958	294.7455061	293.6569016	294.4137122	293.282267	293.5950995	295.8400332
15692400	293.422067	294.4493735	293.2139039	294.2485579	293.2043159	293.6343363	295.4472817
15703200	293.565261	294.3837672	294.1111946	294.3387797	293.1038669	293.5233826	297.8127386
15714000	293.5224788	294.4608868	294.1753229	294.3809199	292.8725617	293.2237762	298.2460996
15724800	293.5585223	294.5422235	294.2727298	294.3720494	292.6763233	293.0272609	298.4088723
15735600	293.6043315	294.474149	294.1625638	294.2770203	292.5277505	292.9468459	298.5777178
15746400	293.5715182	294.549153	294.2477921	294.4230369	292.6182569	293.1400415	296.4522407
15757200	293.5294602	294.6200659	294.2636759	294.3446054	292.8464809	293.1021989	296.3175519
15768000	293.7612692	295.2277007	294.3339663	294.2538253	293.0124975	293.0704977	297.7250207
15778800	293.3151075	294.7519513	294.1176158	294.3885294	292.9660626	293.0477575	296.9408638
15789600	293.5811955	293.8988284	294.1688534	294.3137288	292.7850078	292.3720931	298.201495
15800400	293.5094098	293.9507138	294.1786706	294.3926823	292.5426409	291.9832225	298.3449336
15811200	293.5833799	294.4883467	294.2580643	294.3276906	292.2551574	291.5421094	298.2466777
15822000	293.5541108	294.4824248	294.2029896	294.3774581	292.1179646	291.2200168	298.1954319
15832800	293.5367022	294.4104979	294.2461955	294.6967853	293.1238118	293.8903655	297.6843854
15843600	293.872094	294.8083061	296.2364166	295.8866929	294.25355	295.3222814	296.79125
15854400	295.2619976	296.2936492	297.0844793	296.0127002	294.4702277	295.765146	298.2494526
15865200	295.1922676	295.7132119	297.1270568	294.8902609	293.8771159	296.137521	298.3980169
15876000	293.2956579	294.2562328	297.1947745	293.7726495	293.3118244	295.5359168	298.894528
15886800	292.9150413	293.804548	297.1333356	293.2712705	293.0073491	295.0781772	298.7231993
15897600	292.5755995	293.3552246	297.2399412	293.3243162	292.7082745	294.7738335	298.6444862
15908400	292.592483	293.7577078	297.1305995	294.4237495	292.5118162	294.4539996	298.5763993
15919200	293.5160661	294.5814756	297.1775678	296.1330115	294.0551788	294.5497439	297.4689906
15930000	293.9056912	295.0815079	297.2423745	297.8970495	295.3606912	295.1465	296.3454887
15940800	295.5957858	296.3705379	297.4815464	296.8213755	295.1233841	296.0727353	294.4320513
15951600	294.7353781	295.9554836	296.8519185	295.6066809	294.4532126	296.3241198	295.8095951
15962400	293.5109687	295.0501414	297.1042768	294.5158892	293.9035417	295.8128236	297.2594403
15973200	293.1193563	294.3853127	297.1460145	293.9544356	293.5252041	295.2435674	297.5997911
15984000	292.9528819	294.1510606	297.2219961	293.6454632	293.3279443	295.0124892	297.7992063
15994800	292.9738926	294.0371004	297.1228984	293.418621	293.1889805	294.9124058	297.9969507
16005600	293.6806178	294.0936837	297.1173178	293.4482451	293.3225224	295.133208	297.8729741
16016400	294.6760441	294.9791348	297.4343573	295.3519773	294.3986725	295.5629171	296.8100171
16027200	296.7085945	297.587914	298.1300343	296.4465177	295.5174865	296.4303494	297.129458
16038000	294.9998918	296.1842296	296.169213	295.6523339	294.9109274	296.7448718	297.1840249
16048800	294.0345912	295.2038245	295.1339278	294.7613006	294.3745163	296.1497501	297.9317043
16059600	293.551334	294.7823932	294.5966162	294.1992412	293.9588162	295.5619167	297.95
16070400	293.1778745	294.385341	294.1646663	293.7624663	293.6482495	295.2620004	297.95
16081200	292.7901246	294.0266912	293.7654661	293.3162578	293.3263329	294.9665829	297.9993734
16092000	292.5412995	293.7974075	293.5029994	293.353483	293.1610498	294.7878338	298.1773183
16102800	292.8371662	293.7809661	293.4455162	294.2547329	293.1719846	294.7550046	298.4982038
16113600	293.5608579	294.0088161	293.5470663	294.4200079	293.3370162	294.9756665	298.9266082
16124400	293.5071257	293.9285126	293.477418	294.340977	293.3315199	295.2026318	299.2484127
16135200	293.6022051	294.3712025	293.2973931	294.2541015	293.1278358	295.0016288	299.1413952
16146000	293.4963737	294.4726394	293.0495652	294.3296403	292.8450455	294.5783209	298.8900167
16156800	293.5618542	294.5796236	292.8556136	294.4270171	292.6321298	294.3271936	298.7245196
16167600	293.5774348	294.4400079	292.6483788	294.3548032	292.4809771	294.1148286	298.6601086
16178400	293.516875	294.489749	293.0120965	296.6463905	294.5640681	294.2007936	299.2097327
16189200	293.8216621	294.9698827	294.0732494	298.770083	296.2169001	295.0774854	300.113325
16200000	294.9248032	296.5424222	295.885814	297.7023554	295.4479277	295.9317041	300.5764829
16210800	294.6197159	295.7984315	294.7086067	296.1225683	294.6760212	296.2045835	300.601462
16221600	293.4051079	294.574108	293.9596245	294.8596995	294.0974245	295.8211665	300.1520886
16232400	292.9736496	294.1415579	293.4750745	294.0950412	293.6222995	295.2550001	299.61934
16243200	292.6708745	293.840441	293.1915328	293.6285829	293.3230246	294.886667	299.370802
16254000	292.3340495	293.6554078	293.0099664	293.3024079	293.1291077	294.746667	299.3264411
16264800	293.4629662	293.7707663	293.1049246	293.6330328	293.3064162	294.7585835	299.2718045
16275600	293.6205496	294.4012829	293.7607162	295.3660245	294.3992662	295.3066667	299.0581871
16286400	294.2147579	295.6778328	295.1259245	295.9260161	294.8476662	296.0355834	300.3293478
16297200	293.0793814	294.5849704	294.1008015	294.8093062	294.112859	295.9337094	300.3444027
16308000	293.3334498	294.403993	293.8886713	294.3678775	293.9527815	295.6782374	299.9879282
16318800	293.4560398	294.2684875	293.6623324	294.0290798	293.7449704	295.5432328	299.6593567
16329600	293.6201333	294.0423321	293.4427646	293.7271841	293.5330321	295.355681	299.4739766
16340400	293.5630238	293.9559562	293.3137086	293.5121633	293.423124	295.2906856	299.5743943
16351200	293.6635751	294.0303337	293.3113863	293.5346111	293.4533832	295.189432	299.5889307
16362000	293.7019242	294.5114055	293.6858071	294.7095811	293.9733719	295.1864322	298.5763598
16372800	294.6483063	295.0886751	294.4002929	295.2841403	294.377661	295.6339064	298.5345638
16383600	295.4753283	295.9416268	294.5338527	294.7509524	294.2200333	296.1388702	297.4857806
16394400	294.0593998	294.7855401	294.0486987	294.4834961	294.1017646	296.0527023	297.7855875
16405200	293.1939626	294.0031062	293.2901505	293.5011415	293.4500919	295.4153233	298.5380572
16416000	292.6674616	293.4844094	292.8403031	293.2052525	292.9697803	294.6947721	298.628481
16426800	292.3563003	293.22755	292.6415872	294.4045265	292.7280063	294.289105	298.6915892
16437600	293.1838373	294.6452966	293.1458489	296.6864179	294.6171878	294.4247493	299.1001675
16448400	294.0270499	295.0685205	297.1576634	298.5947137	295.9536213	295.3778757	297.7009672
16459200	296.5576036	297.0589119	297.3417072	297.396397	295.312234	294.2539936	298.8760833
16470000	296.1336282	297.036683	295.7175184	295.9256956	294.697797	293.9674387	298.1226582
16480800	293.9323471	294.9399995	294.3926478	294.7908682	294.0878108	293.3703005	298.1580201
16491600	293.6161384	294.5888522	293.9430481	294.3442458	293.8934167	292.7862646	298.7243719
16502400	293.3484708	294.2803838	293.6239009	293.914586	293.6312694	292.3383041	298.6048872
16513200	293.1710521	293.9515451	293.3521551	293.5856721	293.4275768	292.0553465	298.5834169
16524000	293.7916202	294.1687381	293.9665659	296.1813947	294.8748701	293.06604	296.2852843
16534800	295.1765908	295.3265575	295.5571184	298.9612389	296.7733496	294.1010048	297.0567058
16545600	297.8772119	297.421536	297.7806471	298.515197	296.5726572	294.952351	298.8762185
16556400	297.7790674	297.5802262	296.9671867	297.5602514	296.3495377	295.4960957	299.9803616
16567200	296.1025078	296.5353435	296.0450791	296.8252886	295.9130756	295.4609713	299.8040268
16578000	295.7175434	296.1836168	295.6907178	296.3643102	295.6719377	295.2232668	299.2683946
16588800	295.5134024	296.0372888	295.4862797	296.0619095	295.471142	294.9253538	298.850919
16599600	295.3334911	295.8432829	295.2637498	295.7481245	295.2619429	294.5417433	298.6159148
16610400	295.9022029	295.9710333	295.9107791	297.5904741	296.3554741	294.9071184	298.1286441
16621200	296.4668813	296.4306952	296.7647102	297.7131512	296.5832518	295.2919955	296.9428691
16632000	297.0441661	297.1767245	297.4752912	297.9306411	296.7729744	295.5802499	297.1621136
16642800	296.9435917	297.615413	297.509189	297.3913695	296.4694982	295.6851711	297.2845865
16653600	295.5616368	296.3382033	296.7044857	296.3245442	295.7952376	294.760359	298.2380535
16664400	295.0520046	295.9497572	295.8217287	295.75487	295.407184	294.3216793	298.2051378
16675200	294.6633665	295.6016454	295.1936503	295.279231	295.0696738	293.9639514	298.1500835
16686000	294.3617205	295.3292225	294.8724139	295.1428066	294.9271341	293.6346282	298.2444862
16696800	294.6225058	295.5476937	295.2046444	298.8363988	297.2586461	293.9739767	299.0125731
16707600	295.3541015	296.3960563	295.9753796	299.4445692	297.6360396	294.8260233	299.9343776
16718400	294.9871758	296.2008098	295.7615366	297.9063654	296.6631574	294.7685463	300.2258563
16729200	294.56854	295.690108	295.3400828	296.7151037	295.9183314	294.3569168	300.0624478
16740000	294.6040994	295.6215577	295.2033745	296.0205079	295.533566	294.3150004	299.6745614
16750800	294.4466579	295.5208077	294.9717662	295.5992994	295.2295662	294.1240832	299.3174185
16761600	294.2338994	295.3296829	294.7334996	295.2431828	294.9638331	293.9494998	299.15
16772400	294.1181411	295.1842745	294.5916828	295.0321829	294.8039913	293.8138338	299.1506683
16783200	294.1388246	295.2861079	294.7065745	295.4649245	295.0243829	293.9333334	299.4463211
16794000	294.6534912	295.8632578	295.2667661	297.4252828	296.5724245	294.5513333	300.1652047
16804800	294.6529829	295.8656494	295.3113743	296.7631912	296.0381161	294.5509996	300.4018797
16815600	294.459139	295.6149535	295.1143139	296.2253841	295.6697152	294.5003756	300.395447
16826400	294.4013707	295.4237871	294.9388885	295.6075851	295.2389053	294.344069	300.0663743
16837200	294.3020464	295.3374432	294.7761732	295.3196069	295.0243937	294.210986	299.7384712
16848000	294.2024474	295.2432075	294.6292394	295.0964324	294.8671341	294.057602	299.5677945
16858800	294.1575768	295.0926395	294.4808684	294.8986879	294.6956804	293.8714885	299.4807435
16869600	295.0735835	295.4089468	295.3157137	295.432606	295.068855	294.2862574	299.6799081
16880400	295.2926645	295.6397406	295.7810605	296.7223136	295.949774	294.8773182	299.3864244
16891200	296.1167329	296.401921	296.7395316	297.1401499	296.2611357	295.4569338	298.5498329
16902000	295.4017176	296.0915175	296.0745448	296.4976808	295.8110086	295.2637498	298.5794904
16912800	294.7446245	295.4472744	295.2080412	295.5992745	295.1510495	294.5599168	299.6142439
16923600	294.4501994	295.2538995	294.8388911	295.1747578	294.8280412	294.1651667	299.5035505
16934400	294.4160411	295.2517411	294.7584328	295.1033162	294.833241	294.1434166	299.3819967
16945200	294.2887745	295.1436913	294.6328579	294.9609996	294.7256413	294.1573331	299.3776525
16956000	294.7543995	295.4196244	295.3120162	296.3917412	295.6956542	294.4472499	299.442147
16966800	295.5313162	295.9222078	296.3507245	297.0562911	296.1712995	295.2769167	298.0099833
16977600	295.5338245	295.6840745	296.277791	296.2840578	295.5751995	294.9872499	297.1081454
16988400	294.9284039	295.4929067	295.471804	295.7242266	295.240551	294.4253755	298.4947786
16999200	294.4862317	295.2615032	294.9332326	295.2105342	294.9079945	293.9645363	298.8163325
17010000	294.2106262	295.0479861	294.6161148	294.8400829	294.6949452	293.7667923	298.9161654
17020800	294.0828901	294.9309353	294.4284374	294.6652626	294.5352375	293.6290308	299.0017126
17031600	293.9871174	294.8166912	294.3060481	294.5341683	294.4335335	293.5658728	299.1394737
17042400	294.260434	294.7720213	294.6615284	294.4534415	294.3926394	293.7141602	299.2476608
17053200	294.8764795	294.9498322	295.222391	294.8731935	294.6060698	294.3520899	298.0516736
17064000	295.2770672	295.384636	296.1105592	295.6131657	295.125981	294.808981	296.9981203
17074800	295.3054624	296.1565299	296.3670637	295.3456541	294.9855959	294.3973338	297.5368839
17085600	294.6622827	295.5039579	295.2786078	295.1771661	294.9087736	294.1969999	298.8819967
17096400	294.1795412	295.0261079	294.6129771	294.6319763	294.5327662	293.724417	298.9337928
17107200	293.9176057	294.7668218	294.2770579	294.3136663	294.2944246	293.436	298.8502506
17118000	293.932458	294.5978079	294.0819913	294.1437662	294.1375411	293.2417502	298.875731
17128800	294.7728413	294.7941911	294.6670579	294.5366162	294.4246995	293.7722497	298.6850042
17139600	295.1450329	295.1612579	295.3358996	295.2020496	294.8130246	294.498417	297.3779866
17150400	295.9615828	295.7823162	296.3128411	295.8906245	295.3266246	295.2069643	297.6983709
17161200	295.0795901	295.6041849	295.5879776	295.678621	295.2309184	294.9885131	298.1238513
17172000	294.5306846	295.1866161	294.8727648	295.0622133	294.8456053	294.2057228	298.95
17182800	294.2966829	295.006023	294.5534331	294.7357555	294.6395819	293.8898496	298.95
17193600	294.0833412	294.8434332	294.3171341	294.4578859	294.4552961	293.6281119	298.95
17204400	293.9900664	294.7738176	294.2207095	294.3819629	294.4114949	293.5606095	298.9650376
17215200	294.4150622	295.0125308	294.6990138	294.7884708	294.7458141	293.9075605	299.1292815
17226000	294.9800079	295.2695818	295.4746027	295.414068	295.0212861	293.9941102	299.5347953
17236800	295.0417205	295.7981697	296.2506343	296.1476435	295.5297154	294.5277777	300.0260234
17247600	294.8038558	295.7879544	295.8530711	295.8860679	295.4211681	294.7615934	300.2002924
17258400	294.3540329	295.2468246	294.9795994	295.2186077	295.0207327	294.3575	300.0103175
17269200	294.1687496	295.0483496	294.6430412	294.885483	294.7683663	294.0500831	299.6477444
17280000	293.9449829	294.8482161	294.3831913	294.5666746	294.5352329	293.6655833	299.3130744
17290800	293.7536579	294.6561579	294.163483	294.3472163	294.3360913	293.37875	299.1279449
17301600	294.1301745	295.031058	294.4850163	296.9812246	295.9777662	293.7849997	299.6157477
17312400	295.9682329	296.4760412	295.8427245	299.9764911	298.1538577	295.23125	300.5251044
17323200	297.4869661	297.8901661	296.8012995	299.4120493	297.4858412	296.0569999	301.0089808
17334000	297.7312275	298.30756	297.1967915	298.3808851	297.1315282	296.3526733	301.0661371
17344800	295.8865491	296.7841264	296.155981	297.07954	296.4511356	295.504219	300.5919382
17355600	295.1536085	296.1182283	295.4170588	296.1379527	295.7938456	294.6410609	299.9670426
17366400	294.7246696	295.6915616	295.0145479	295.5534694	295.3682785	294.0517546	299.5695489
17377200	294.3957522	295.3827669	294.7414616	295.3298074	295.1484624	293.6814955	299.4949457
17388000	294.7515786	295.7160564	295.1509269	297.2264072	296.3189886	293.9147451	300.113325
17398800	294.7188216	295.9547781	295.3696486	298.0451373	296.788855	293.8853384	300.8322891
17409600	296.1902	297.4141431	296.5798239	298.2948866	296.9278274	294.7845027	301.473726
17420400	294.8050704	296.0565132	295.5676725	296.8315841	296.0391737	294.6942037	301.4425647
17431200	294.4795913	295.5546995	295.1506162	295.9415495	295.4261911	294.344667	301.0779031
17442000	294.4966828	295.4991496	294.9685496	295.5863744	295.2376579	294.2075002	300.5393066
17452800	294.3065246	295.357241	294.7702661	295.2722995	295.0290328	293.9169999	300.2265246
17463600	294.1976828	295.1357245	294.5734663	294.9892662	294.8359079	293.5970831	300.1085631
17474400	294.9427329	295.5206411	295.0008579	296.6542245	295.8663745	293.9519167	300.2254386
17485200	295.6450496	296.1772245	295.9349162	299.5438744	297.6770245	295.0805834	298.214411
17496000	296.7528162	297.2381661	297.0747994	298.8719327	297.0952994	295.5694997	298.2494152
17506800	295.3162151	296.1654213	296.0414447	297.2665742	296.229732	295.1950751	298.3640351
17517600	294.9845108	295.7908851	295.4859393	296.2491224	295.7037421	294.2189223	299.4681287
17528400	294.5953045	295.4628732	295.0561231	295.554753	295.3052293	293.8022138	299.4769841
17539200	294.1954883	295.0765995	294.6444523	294.9860647	294.8912275	293.3226818	299.5071429
17550000	293.8894398	294.7079111	294.3196904	294.5953545	294.5830738	292.9065582	299.5718045
17560800	293.8536252	294.6840598	294.6266663	295.1267247	294.804586	293.6666249	299.5317878
17571600	294.6354967	295.2273679	295.5376938	297.0656636	295.9764406	294.3267754	297.457853
17582400	295.664235	295.9670087	295.7389051	296.6049953	295.5674348	294.3926064	296.9139933
17593200	294.7399663	295.543886	295.1769553	295.9368635	295.2256375	294.3355001	297.2850877
17604000	294.5200329	295.2139079	294.8665328	295.4862578	295.1289829	294.0595833	298.5827485
17614800	294.0321246	294.8371996	294.3912412	294.7638995	294.6868078	293.5502502	298.85
17625600	293.8156078	294.4723994	294.1338162	294.4102578	294.4436495	293.0754167	298.85
17636400	293.638208	294.2465913	293.9349748	294.1873328	294.2487829	292.7242503	298.8907686
17647200	293.3312495	294.1753662	294.1583412	294.3894573	294.2809754	292.7669997	299.2987051
17658000	294.519933	295.0810754	295.4476392	297.4098079	296.3032745	294.0649167	296.9926065
17668800	296.3108335	296.7751995	296.8736995	297.3433328	296.1185578	294.9848332	297.4365497
17679600	296.1839427	297.3021298	295.4672091	296.4785375	295.5429984	294.9184475	297.4799916
17690400	294.476992	295.4137756	294.8674599	295.4062651	295.0792143	294.0941936	298.8941103
17701200	293.9434748	294.8735918	294.3920713	294.6947113	294.6166077	293.3648828	298.8200919
17712000	293.6612943	294.3991975	294.0849034	294.2884123	294.3275516	292.8208437	298.65401
17722800	293.3754631	294.1252376	293.8018124	294.0971674	294.0978862	292.3791564	298.704553
17733600	293.0460899	294.0671257	293.624235	296.6434415	295.4207263	292.6905179	299.4286132
17744400	293.7956888	294.9169503	294.1270422	298.5677772	296.5748366	293.4068923	300.3758145
17755200	295.592205	296.8135333	294.5814533	297.9676686	295.986992	294.1480788	300.9335422
17766000	295.1732445	296.4832941	294.6866635	296.7420028	295.404387	294.415066	301.0777778
17776800	293.9965662	295.0709496	294.3291995	295.4131079	294.8640162	293.9810833	300.6555973
17787600	293.3940245	294.5107412	293.8262162	294.5089495	294.2358579	293.2376665	300.1308688
17798400	293.1458745	294.1879162	293.5421828	293.9680162	293.9195412	292.7515836	299.7373851
17809200	292.9081079	293.8810328	293.2501746	293.8251663	293.7357329	292.4715828	299.6229323
17820000	293.4024079	294.1185996	293.628558	297.1748995	295.7834329	293.1965	299.9621136
17830800	294.6439996	295.2563708	294.9348013	299.280396	297.1235353	294.4916033	298.771809
17841600	296.9866716	297.524987	297.1335858	298.7780561	296.7116091	295.4188333	298.9660267
17852400	296.9977521	298.0419794	297.1682701	297.828053	296.200743	295.6947414	299.3482456
17863200	295.1824556	296.1218541	295.6878524	296.567844	295.748103	295.1489139	300.1865915
17874000	294.5223053	295.452347	294.9182868	295.6149618	295.1436837	294.3761487	299.8917711
17884800	293.9739928	295.0001499	294.3930154	294.9208517	294.621144	293.7494987	299.561204
17895600	293.5106929	294.5902833	293.9997572	294.597677	294.3216369	293.2067251	299.4731412
17906400	293.8616036	294.820693	294.3546027	297.7666661	296.5054548	293.4973685	300.0899332
17917200	294.807769	295.816048	295.3620546	299.556772	297.5883189	294.4349624	300.8968672
17928000	296.1184944	297.1265295	296.6583523	298.9452959	297.0681531	295.1031328	301.3480785
17938800	295.5750574	296.7188157	296.0867378	297.7562661	296.4463239	295.2649839	301.343864
17949600	294.9461746	295.883641	295.4426161	296.6029661	295.886116	294.91525	300.9484127
17960400	294.4696912	295.4836162	294.9167578	295.7198994	295.3068245	294.3455834	300.4640351
17971200	294.0562329	295.1170746	294.5179912	295.1503079	294.8510245	293.9048791	300.1782373
17982000	293.7422913	294.8404411	294.2366245	294.7025994	294.5219244	293.6089998	300.0793233
17992800	293.8545497	294.8876079	294.3747412	295.8197328	295.2601995	293.7009166	300.4547619
18003600	294.8705662	295.9449661	295.4371744	298.3038744	297.1133412	294.6128333	301.2449875
18014400	296.9895078	297.9828911	297.4799912	298.7855745	297.2462328	295.6055835	301.8656224
18025200	296.723124	297.7517622	296.9861147	298.1540764	296.8630153	296.1173621	302.0124896
18036000	295.820768	296.8267998	296.2883704	297.2684121	296.4533495	296.0252714	301.6310359
18046800	295.5028399	296.4180028	295.8805257	296.5867162	296.1037505	295.6029656	301.022264
18057600	295.1999995	296.1982703	295.5563486	296.1343687	295.7767329	295.1523392	300.6431495
18068400	294.9168835	295.9397488	295.2731992	295.7299744	295.4612778	294.755347	300.45
18079200	295.2378525	295.7779361	295.6699993	295.6754548	295.4276353	294.8775689	299.5057226
18090000	295.8949034	296.2216536	296.2537004	296.0606177	295.679707	295.2013786	295.8464912
18100800	296.1633662	296.6011106	296.9748199	296.6776185	296.2010019	295.582665	296.1469089
18111600	296.5683356	297.3578471	297.1874332	296.9595442	296.4530816	296.053642	297.8861526
18122400	295.7840994	296.5671161	296.2222744	296.4425827	296.1547911	295.7906666	299.1408939
18133200	295.3260662	296.2159327	295.7254911	295.8938661	295.7353328	295.2084999	299.25
18144000	294.9901578	295.9035828	295.3433411	295.4749245	295.4056911	294.8387502	299.25
18154800	294.8353579	295.593791	295.0270328	295.1081244	295.1326079	294.5388332	299.2813283
