#1
double measurement(2171, 2)
#Time	Cooler TempSupPrim
10281600	289.3294525
10288800	289.2026772
10296000	288.7620713
10303200	288.6568493
10310400	288.6502491
10317600	288.6832504
10324800	288.5506225
10332000	288.4783935
10339200	288.3501244
10346400	288.2730388
10353600	288.2676839
10360800	288.2773634
10368000	288.3310709
10375200	288.3988806
10382400	288.4491285
10389600	288.4044209
10396800	288.3741593
10404000	288.2725407
10411200	288.2763684
10418400	288.3145081
10425600	288.1567248
10432800	287.9704234
10440000	288.1012436
10447200	288.3470113
10454400	288.3749066
10461600	288.2673103
10468800	288.0918429
10476000	287.9981942
10483200	287.8507472
10490400	287.6623288
10497600	287.4805106
10504800	287.3208593
10512000	287.1897261
10519200	287.0742536
10526400	287.0863634
10533600	287.1791408
10540800	287.2409094
10548000	287.1978858
10555200	287.0742838
10562400	286.995579
10569600	287.5843711
10576800	288.2318181
10584000	288.5795142
10591200	288.6923414
10598400	288.6419154
10605600	288.5363011
10612800	288.459886
10620000	288.1058457
10627200	287.8965753
10634400	288.0190297
10641600	288.0008093
10648800	287.8345772
10656000	287.5628269
10663200	287.308157
10670400	287.3547382
10677600	287.9819651
10684800	288.327086
10692000	288.5320894
10699200	288.7021794
10706400	288.9267413
10713600	289.0996885
10720800	289.2670402
10728000	288.2202366
10735200	287.5699005
10742400	287.3203612
10749600	287.1893034
10756800	287.8433998
10764000	288.1660448
10771200	288.2795145
10778400	288.4069116
10785600	288.6441542
10792800	288.9258405
10800000	289.1691782
10807200	289.2453926
10814400	288.8588419
10821600	288.2649439
10828800	288.1440225
10836000	288.3685555
10843200	288.4536114
10850400	288.2475066
10857600	288.2592157
10864800	288.318408
10872000	288.4056663
10879200	288.5541096
10886400	288.9321918
10893600	289.336426
10900800	289.2329603
10908000	289.0435242
10915200	289.3194029
10922400	289.7128894
10929600	289.8567169
10936800	289.8867371
10944000	289.6270858
10951200	289.441293
10958400	289.3333125
10965600	289.2404232
10972800	289.3461398
10980000	289.3457666
10987200	289.3767748
10994400	289.4117682
11001600	289.3710465
11008800	289.3358039
11016000	289.3330852
11023200	289.2820468
11030400	289.2449113
11037600	289.2311958
11044800	289.3966417
11052000	289.4055417
11059200	289.3902987
11066400	289.3945963
11073600	289.3548572
11080800	289.404602
11088000	289.4223534
11095200	289.3949006
11102400	289.3468873
11109600	289.2691547
11116800	289.1938358
11124000	289.114508
11131200	289.0495022
11138400	288.9947072
11145600	289.1046018
11152800	289.1014319
11160000	289.1140098
11167200	289.0999375
11174400	289.0707967
11181600	289.1150871
11188800	289.0235988
11196000	289.0910957
11203200	289.0756535
11210400	289.0666871
11217600	289.0411689
11224800	288.9989414
11232000	289.0269611
11239200	289.0109451
11246400	288.9700499
11253600	288.9626867
11260800	288.9570985
11268000	288.9650499
11275200	288.9965753
11282400	289.0287311
11289600	288.9472604
11296800	288.95137
11304000	289.0993779
11311200	289.168431
11318400	289.2310948
11325600	289.1431507
11332800	289.1401496
11340000	289.2762769
11347200	289.3943338
11354400	289.3495025
11361600	289.3784828
11368800	289.3491289
11376000	289.7252491
11383200	289.149751
11390400	288.6887299
11397600	288.5211441
11404800	288.4269614
11412000	288.4360524
11419200	288.4477586
11426400	288.4577116
11433600	288.353487
11440800	287.8389165
11448000	287.3813433
11455200	287.0786424
11462400	286.9743782
11469600	287.3407616
11476800	287.8603362
11484000	288.3482588
11491200	288.7671035
11498400	289.2188669
11505600	289.1707969
11512800	288.8069117
11520000	288.6747822
11527200	288.648132
11534400	288.6863185
11541600	288.6504981
11548800	288.7202739
11556000	288.7859902
11563200	288.8019901
11570400	288.8559661
11577600	289.0359451
11584800	288.9585108
11592000	289.0768788
11599200	289.0389302
11606400	289.1040471
11613600	289.142786
11620800	289.2122667
11628000	289.2437815
11635200	289.2656916
11642400	289.265318
11649600	289.3233837
11656800	289.4997756
11664000	289.425544
11671200	289.4414068
11678400	289.4793893
11685600	289.4840393
11692800	289.4775212
11700000	289.4533617
11707200	289.4507455
11714400	289.4406594
11721600	289.433706
11728800	289.4191155
11736000	289.4105229
11743200	289.4220146
11750400	289.4020548
11757600	289.4338304
11764800	289.4503731
11772000	289.4812184
11779200	289.4673095
11786400	289.4643206
11793600	289.4451486
11800800	289.4122663
11808000	289.369901
11815200	289.4018057
11822400	289.4106913
11829600	289.4237232
11836800	289.4177334
11844000	289.4564509
11851200	289.5118449
11858400	289.5250929
11865600	289.5267119
11872800	289.5348065
11880000	289.5343084
11887200	289.5303478
11894400	289.5600868
11901600	289.6034369
11908800	289.6358064
11916000	289.6467825
11923200	289.7299505
11930400	289.7369244
11937600	289.6848273
11944800	289.6839976
11952000	289.6995532
11959200	289.6940849
11966400	289.6717663
11973600	289.6270858
11980800	289.6087794
11988000	289.5754972
11995200	289.5630756
12002400	289.5493777
12009600	289.5506223
12016800	289.3729142
12024000	289.061706
12031200	288.7348285
12038400	288.5210722
12045600	288.4811332
12052800	288.3746575
12060000	288.23406
12067200	288.123383
12074400	288.1005602
12081600	288.2399257
12088800	288.316127
12096000	288.5258706
12103200	288.6273349
12110400	288.4497514
12117600	288.4363015
12124800	288.3796019
12132000	288.4475095
12139200	288.4456469
12146400	288.4142591
12153600	288.3636815
12160800	288.4526152
12168000	288.450498
12175200	288.4737562
12182400	288.7014322
12189600	288.9924657
12196800	289.1996889
12204000	288.9608343
12211200	288.675903
12218400	288.5814213
12225600	288.653607
12232800	288.6511208
12240000	288.6503731
12247200	288.7069118
12254400	288.8988806
12261600	289.2044211
12268800	289.5704864
12276000	289.9726649
12283200	290.19204
12290400	289.9699251
12297600	289.4450188
12304800	289.343284
12312000	289.3994396
12319200	289.3730103
12326400	289.3734126
12333600	289.3675378
12340800	289.3975716
12348000	289.3569744
12355200	289.3776123
12362400	289.3695127
12369600	289.3894771
12376800	289.3915941
12384000	289.389277
12391200	289.350747
12398400	289.3429024
12405600	289.3365679
12412800	289.2872359
12420000	289.2587069
12427200	289.2511212
12434400	289.2397439
12441600	289.2345074
12448800	289.2495041
12456000	289.2330989
12463200	289.2414183
12470400	289.2446454
12477600	289.2166669
12484800	289.163076
12492000	289.119776
12499200	289.051245
12506400	289.0827977
12513600	289.1279478
12520800	289.1208954
12528000	289.1838347
12535200	289.1953302
12542400	289.2625783
12549600	289.2664593
12556800	289.2800129
12564000	289.3211089
12571200	289.3071078
12578400	289.322977
12585600	289.3028026
12592800	289.3282074
12600000	289.2981302
12607200	289.2985684
12614400	289.3340605
12621600	289.3725409
12628800	289.4430255
12636000	289.4501237
12643200	289.4294516
12650400	289.4448999
12657600	289.4572223
12664800	289.4119401
12672000	289.4419047
12679200	289.5259946
12686400	289.544022
12693600	289.6194893
12700800	289.6477612
12708000	289.6874846
12715200	289.7228521
12722400	289.7494934
12729600	289.6954547
12736800	289.6700499
12744000	289.6542394
12751200	289.6191157
12758400	289.5938354
12765600	289.5302988
12772800	289.5115188
12780000	289.4433993
12787200	289.463341
12794400	289.4752795
12801600	289.5048502
12808800	289.4847441
12816000	289.468656
12823200	289.4561014
12830400	289.4521166
12837600	289.3568412
12844800	289.2670615
12852000	289.2618163
12859200	289.3106482
12866400	289.3063439
12873600	289.3415324
12880800	289.4721665
12888000	289.4176212
12895200	289.4365499
12902400	289.4647125
12909600	289.4533619
12916800	289.4508711
12924000	289.4389022
12931200	289.4699246
12938400	289.5603359
12945600	289.8352868
12952800	290.2908468
12960000	290.4762762
12967200	290.0770234
12974400	289.937048
12981600	289.9240046
12988800	289.9217307
12996000	289.9075869
13003200	289.8503102
13010400	289.8503102
13017600	289.8503102
13024800	289.8503102
13032000	289.8503102
13039200	289.8503102
13046400	289.8503102
13053600	289.8503102
13060800	289.8503102
13068000	289.8503102
13075200	289.8503102
13082400	289.8503102
13089600	289.8503102
13096800	289.8503102
13104000	289.8503102
13111200	289.8503102
13118400	289.2747868
13125600	289.3056668
13132800	289.2379206
13140000	289.2423555
13147200	289.1873136
13154400	289.0985677
13161600	288.9322139
13168800	288.7975717
13176000	288.8323383
13183200	288.8366749
13190400	288.7791409
13197600	288.8109453
13204800	288.7980697
13212000	288.7563434
13219200	289.3334373
13226400	289.9942087
13233600	290.0572226
13240800	289.9579799
13248000	289.808282
13255200	289.8832506
13262400	289.8470082
13269600	289.7752807
13276800	289.7524911
13284000	289.8258111
13291200	289.9433071
13298400	290.1585334
13305600	290.4034483
13312800	290.6544832
13320000	290.8954314
13327200	290.730125
13334400	290.2997501
13341600	290.135069
13348800	290.2170003
13356000	290.151625
13363200	290.0674997
13370400	290.147125
13377600	290.1910854
13384800	290.3912501
13392000	290.6784252
13399200	290.982262
13406400	291.2360003
13413600	291.2421155
13420800	290.8773751
13428000	290.6251249
13435200	290.5519996
13442400	290.5233745
13449600	290.5049994
13456800	290.5748747
13464000	290.7080002
13471200	290.8970818
13478400	291.1790699
13485600	291.5201662
13492800	291.7993756
13500000	291.8675001
13507200	291.5364999
13514400	291.1698751
13521600	291.0117495
13528800	290.9442496
13536000	290.8205005
13543200	290.6953752
13550400	290.643
13557600	290.5669997
13564800	290.6157499
13572000	290.6842501
13579200	290.6858751
13586400	290.6289999
13593600	290.5111245
13600800	290.39775
13608000	290.2781255
13615200	290.2803755
13622400	290.2040002
13629600	290.15675
13636800	290.3041256
13644000	290.5196245
13651200	290.8105002
13658400	291.0827497
13665600	291.3203755
13672800	291.4499992
13680000	291.1905
13687200	290.8082502
13694400	290.6066248
13701600	290.5423746
13708800	290.5136245
13716000	290.5651247
13723200	290.6878751
13730400	290.8570003
13737600	291.0789997
13744800	291.3492502
13752000	290.867875
13759200	290.5663747
13766400	290.5173745
13773600	290.4632494
13780800	290.4091249
13788000	290.3463757
13795200	290.3043756
13802400	290.2491254
13809600	290.2385003
13816800	290.1789475
13824000	290.1643217
13831200	290.1956032
13838400	290.206781
13845600	290.1738336
13852800	290.1555767
13860000	290.1804404
13867200	290.2149304
13874400	290.1143037
13881600	290.0468589
13888800	290.0497484
13896000	290.139125
13903200	290.3470925
13910400	290.6099488
13917600	290.9156565
13924800	291.1846837
13932000	290.7409998
13939200	290.3090006
13946400	290.277604
13953600	290.2541254
13960800	290.1940002
13968000	290.140625
13975200	290.15625
13982400	290.35625
13989600	290.7820352
13996800	291.2852201
14004000	291.8373257
14011200	292.3705
14018400	285.1658291
14025600	285.1590113
14032800	286.896433
14040000	288.183625
14047200	289.120375
14054400	289.782375
14061600	290.2501278
14068800	290.6868092
14076000	291.0949873
14083200	291.433
14090400	291.7855001
14097600	292.0831247
14104800	292.2105002
14112000	292.2500004
14119200	292.2501254
14126400	292.1748751
14133600	292.1292499
14140800	292.0659997
14148000	292.0503746
14155200	292.0868748
14162400	292.2560079
14169600	292.4566246
14176800	292.5499996
14184000	292.5499996
14191200	292.5499996
14198400	292.5429996
14205600	292.4591243
14212800	292.4508742
14220000	291.9956247
14227200	291.3117505
14234400	291.2547504
14241600	291.4226249
14248800	291.7735005
14256000	291.6847501
14263200	291.6118749
14270400	291.4972494
14277600	291.3493756
14284800	291.2526254
14292000	291.1727501
14299200	291.1036248
14306400	291.0366246
14313600	290.9466245
14320800	290.9574993
14328000	291.0422496
14335200	291.3522501
14342400	291.6673751
14349600	291.8891252
14356800	291.7918753
14364000	291.4553751
14371200	291.2236253
14378400	291.1366249
14385600	291.0604997
14392800	291.0058745
14400000	290.9197497
14407200	290.9458744
14414400	291.1026248
14421600	291.2573754
14428800	291.0574997
14436000	290.9513744
14443200	290.9154566
14450400	290.8590006
14457600	290.8222507
14464800	290.7503754
14472000	290.6895002
14479200	290.6475
14486400	290.6079998
14493600	290.5519996
14500800	290.5417496
14508000	290.5412386
14515200	290.5304995
14522400	290.5357496
14529600	290.5426246
14536800	290.5238745
14544000	290.5157495
14551200	290.4914994
14558400	290.4506243
14565600	290.4441245
14572800	290.402
14580000	290.4097499
14587200	290.3777503
14594400	290.401875
14601600	290.5458746
14608800	290.7978756
14616000	290.7378753
14623200	290.6196249
14630400	290.6192499
14637600	290.5974998
14644800	290.5567496
14652000	290.5417496
14659200	290.5041244
14666400	290.5464996
14673600	290.5392496
14680800	290.5619997
14688000	290.7248753
14695200	290.9411247
14702400	291.0768747
14709600	290.9132499
14716800	290.8200883
14724000	290.7875005
14731200	290.7486254
14738400	290.6798751
14745600	290.6631251
14752800	290.65875
14760000	290.9686251
14767200	291.6198751
14774400	292.215875
14781600	292.0244999
14788800	292.4129998
14796000	291.7183749
14803200	291.3590004
14810400	291.3180006
14817600	291.2076252
14824800	291.1242499
14832000	291.0612497
14839200	290.9776244
14846400	290.9318748
14853600	290.9407499
14860800	291.33275
14868000	291.5551246
14875200	291.4621243
14882400	291.2201252
14889600	291.0459996
14896800	291.0062495
14904000	290.9599993
14911200	290.8850002
14918400	290.8367507
14925600	290.8212507
14932800	290.8587506
14940000	291.0169996
14947200	291.2235003
14954400	291.1177499
14961600	291.0329996
14968800	290.9751244
14976000	290.9418745
14983200	290.8632505
14990400	290.8085738
14997600	290.7157503
15004800	290.641375
15012000	290.5843747
15019200	290.5479996
15026400	290.5532496
15033600	290.5702497
15040800	290.5817497
15048000	290.5697497
15055200	290.5659997
15062400	290.5718747
15069600	290.5237495
15076800	290.4689994
15084000	290.4361245
15091200	290.4147498
15098400	290.2505001
15105600	290.5894998
15112800	291.03675
15120000	291.56675
15127200	292.0321249
15134400	291.515375
15141600	290.8060005
15148800	290.7300003
15156000	290.6658751
15163200	290.6066248
15170400	290.5804997
15177600	290.5397496
15184800	290.5918748
15192000	290.7717504
15199200	290.9981248
15206400	291.3200001
15213600	291.6419654
15220800	291.891375
15228000	292.0147495
15235200	291.60025
15242400	291.1357499
15249600	290.9574995
15256800	290.9394994
15264000	290.8907501
15271200	290.9214998
15278400	291.0824997
15285600	291.3615776
15292800	291.812125
15300000	292.2770001
15307200	292.6708751
15314400	292.9143748
15321600	292.8369998
15328800	292.29725
15336000	291.812
15343200	291.5583747
15350400	291.4852494
15357600	291.5682497
15364800	291.6696251
15372000	291.92075
15379200	292.2496253
15386400	292.5555621
15393600	292.7952506
15400800	292.9356245
15408000	292.726875
15415200	292.2743751
15422400	291.9804995
15429600	291.9035
15436800	291.8405004
15444000	291.8511254
15451200	291.9147498
15458400	292.1209999
15465600	292.45325
15472800	292.853
15480000	293.2211253
15487200	293.4887495
15494400	293.6375
15501600	293.6144999
15508800	293.2801251
15516000	292.908625
15523200	292.6332499
15530400	292.5501246
15537600	292.5847932
15544800	292.6712501
15552000	292.8052506
15559200	293.0032751
15566400	293.2476254
15573600	293.4684995
15580800	293.4856248
15588000	293.154
15595200	292.9292496
15602400	292.8437507
15609600	292.7600004
15616800	292.7115002
15624000	292.6473464
