#1
double measurement(1461, 2)
#Time	Cooler TempSupPrim
30650400	285.9611667
30672000	288.4975833
30693600	289.4126665
30715200	289.5150828
30736800	289.3628339
30758400	289.4382914
30780000	289.3960834
30801600	289.1418334
30823200	289.0725001
30844800	289.91015
30866400	290.2032919
30888000	289.9796246
30909600	289.858959
30931200	290.2824998
30952800	290.4171665
30974400	290.0647497
30996000	289.9588747
31017600	290.483125
31039200	290.7818338
31060800	290.8971667
31082400	291.0905831
31104000	291.5129999
31125600	291.6490417
31147200	291.6101082
31168800	291.6103748
31190400	291.7857505
31212000	291.6772501
31233600	291.3354585
31255200	291.1051248
31276800	291.2049608
31298400	291.0817081
31320000	290.8793753
31341600	290.6924585
31363200	290.552208
31384800	290.4297914
31406400	290.233285
31428000	289.983666
31449600	289.9811244
31471200	289.8922085
31492800	289.8088339
31514400	289.7500004
31536000	289.7500004
