#1
double measurement(105408, 2)
#Time	AHUTempSUPSetpoint
4299600	19.49211121
4299900	19.49211121
4300200	19.49211121
4300500	19.49211121
4300800	19.49211121
4301100	19.49211121
4301400	19.49211121
4301700	19.49211121
4302000	19.49211121
4302300	19.49211121
4302600	19.49211121
4302900	19.49211121
4303200	19.49211121
4303500	19.49211121
4303800	19.49211121
4304100	19.49211121
4304400	19.49211121
4304700	19.49211121
4305000	19.49211121
4305300	19.49211121
4305600	19.49211121
4305900	19.49211121
4306200	19.49211121
4306500	19.49211121
4306800	19.49211121
4307100	19.49211121
4307400	19.49211121
4307700	19.49211121
4308000	19.49211121
4308300	19.49211121
4308600	19.49211121
4308900	19.49211121
4309200	19.49211121
4309500	19.49211121
4309800	19.49211121
4310100	19.49211121
4310400	19.49211121
4310700	19.49211121
4311000	19.49211121
4311300	19.49211121
4311600	19.49211121
4311900	19.49211121
4312200	19.49211121
4312500	19.49211121
4312800	19.49211121
4313100	19.49211121
4313400	19.49211121
4313700	19.49211121
4314000	19.49211121
4314300	19.49211121
4314600	19.49211121
4314900	19.49211121
4315200	19.49211121
4315500	19.49211121
4315800	19.49211121
4316100	19.49211121
4316400	19.49211121
4316700	19.49211121
4317000	19.49211121
4317300	19.49211121
4317600	19.49211121
4317900	19.49211121
4318200	19.49211121
4318500	19.49211121
4318800	19.49211121
4319100	19.49211121
4319400	19.49211121
4319700	19.49211121
4320000	19.49211121
4320300	19.49211121
4320600	19.49211121
4320900	19.49211121
4321200	19.49211121
4321500	19.49211121
4321800	19.49211121
4322100	19.49211121
4322400	19.49211121
4322700	19.49211121
4323000	19.49211121
4323300	19.49211121
4323600	19.49211121
4323900	19.49211121
4324200	19.49211121
4324500	19.49211121
4324800	19.49211121
4325100	19.49211121
4325400	19.49211121
4325700	19.49211121
4326000	19.49211121
4326300	19.49211121
4326600	19.49211121
4326900	19.49211121
4327200	19.49211121
4327500	19.49211121
4327800	19.49211121
4328100	19.49211121
4328400	19.49211121
4328700	19.49211121
4329000	19.49211121
4329300	19.49211121
4329600	19.49211121
4329900	19.49211121
4330200	19.49211121
4330500	19.49211121
4330800	19.49211121
4331100	19.49211121
4331400	19.49211121
4331700	19.49211121
4332000	19.49211121
4332300	19.49211121
4332600	19.49211121
4332900	19.49211121
4333200	19.49211121
4333500	19.49211121
4333800	19.49211121
4334100	19.49211121
4334400	19.49211121
4334700	19.49211121
4335000	19.49211121
4335300	19.49211121
4335600	19.49211121
4335900	19.49211121
4336200	19.49211121
4336500	19.49211121
4336800	19.49211121
4337100	19.49211121
4337400	19.49211121
4337700	19.49211121
4338000	19.49211121
4338300	19.49211121
4338600	19.49211121
4338900	19.49211121
4339200	19.49211121
4339500	19.49211121
4339800	19.49211121
4340100	19.49211121
4340400	19.49211121
4340700	19.49211121
4341000	19.49211121
4341300	19.49211121
4341600	19.49211121
4341900	19.49211121
4342200	19.49211121
4342500	19.49211121
4342800	19.49211121
4343100	19.49211121
4343400	19.49211121
4343700	19.49211121
4344000	19.49211121
4344300	19.49211121
4344600	19.49211121
4344900	19.49211121
4345200	19.49211121
4345500	19.49211121
4345800	19.49211121
4346100	19.49211121
4346400	19.49211121
4346700	19.49211121
4347000	19.49211121
4347300	19.49211121
4347600	19.49211121
4347900	19.49211121
4348200	19.49211121
4348500	19.49211121
4348800	19.49211121
4349100	19.49211121
4349400	19.49211121
4349700	19.49211121
4350000	19.49211121
4350300	19.49211121
4350600	19.49211121
4350900	19.49211121
4351200	19.49211121
4351500	19.49211121
4351800	19.49211121
4352100	19.49211121
4352400	19.49211121
4352700	19.49211121
4353000	19.49211121
4353300	19.49211121
4353600	19.49211121
4353900	19.49211121
4354200	19.49211121
4354500	19.49211121
4354800	19.49211121
4355100	19.49211121
4355400	19.49211121
4355700	19.49211121
4356000	19.49211121
4356300	19.49211121
4356600	19.49211121
4356900	19.49211121
4357200	19.49211121
4357500	19.49211121
4357800	19.49211121
4358100	19.49211121
4358400	19.49211121
4358700	19.49211121
4359000	19.49211121
4359300	19.49211121
4359600	19.49199677
4359900	17.3264228
4360200	12.99492391
4360500	19.49114075
4360800	19.49046326
4361100	19.49046326
4361400	19.49046326
4361700	19.49046326
4362000	17
4362300	17.05
4362600	17.5
4362900	17.5
4363200	17.5
4363500	17.5
4363800	17.5
4364100	17.5
4364400	17.5
4364700	17.5
4365000	17.5
4365300	17.5
4365600	17.5
4365900	17.5
4366200	17.5
4366500	17.5
4366800	17.5
4367100	17.5
4367400	17.5
4367700	17.5
4368000	17.5
4368300	17.5
4368600	17.5
4368900	17.5
4369200	17.5
4369500	17.5
4369800	17.5
4370100	17.5
4370400	17.5
4370700	17.5
4371000	17.5
4371300	17.5
4371600	17.5
4371900	17.5
4372200	17.5
4372500	17.5
4372800	17.5
4373100	17.5
4373400	17.5
4373700	17.5
4374000	17.5
4374300	17.5
4374600	17.5
4374900	17.5
4375200	17.5
4375500	17.5
4375800	17.5
4376100	17.5
4376400	17.89999962
4376700	18.01999969
4377000	19.10000038
4377300	19.10000038
4377600	17.5
4377900	17.5
4378200	17.5
4378500	17.5
4378800	17.5
4379100	17.77999992
4379400	20.29999924
4379700	20.29999924
4380000	19.39999962
4380300	19.39999962
4380600	17.5
4380900	17.5
4381200	17.5
4381500	17.5
4381800	17.5
4382100	17.5
4382400	17.5
4382700	17.5
4383000	17.5
4383300	17.5
4383600	17.5
4383900	17.5
4384200	17.5
4384500	17.5
4384800	17.5
4385100	17.5
4385400	17.5
4385700	17.5
4386000	17.5
4386300	17.5
4386600	17.5
4386900	17.5
4387200	17.5
4387500	17.5
4387800	17.5
4388100	17.5
4388400	17.5
4388700	17.5
4389000	17.5
4389300	17.5
4389600	17.5
4389900	17.5
4390200	17.5
4390500	17.5
4390800	17.5
4391100	17.5
4391400	17.5
4391700	17.5
4392000	17.5
4392300	17.5
4392600	17.5
4392900	17.5
4393200	17.5
4393500	17.5
4393800	17.5
4394100	17.5
4394400	17.5
4394700	17.5
4395000	17.5
4395300	17.5
4395600	17.5
4395900	17.5
4396200	17.5
4396500	17.5
4396800	17.5
4397100	17.5
4397400	17.5
4397700	17.5
4398000	17.5
4398300	17.5
4398600	17.5
4398900	17.5
4399200	17.5
4399500	17.5
4399800	17.5
4400100	17.5
4400400	17.5
4400700	17.5
4401000	17.5
4401300	17.5
4401600	17.5
4401900	17.5
4402200	17.5
4402500	17.5
4402800	17.5
4403100	17.5
4403400	17.5
4403700	17.5
4404000	17.5
4404300	17.5
4404600	17.5
4404900	17.5
4405200	17.5
4405500	17.5
4405800	17.5
4406100	17.5
4406400	17.5
4406700	17.5
4407000	17.5
4407300	17.5
4407600	17.5
4407900	17.5
4408200	17.5
4408500	17.5
4408800	17.5
4409100	17.5
4409400	17.5
4409700	17.5
4410000	17.5
4410300	17.5
4410600	17.5
4410900	17.5
4411200	17.5
4411500	17.5
4411800	17.5
4412100	17.5
4412400	17.5
4412700	17.5
4413000	17.5
4413300	17.5
4413600	17.5
4413900	17.5
4414200	17.5
4414500	17.5
4414800	17.5
4415100	17.5
4415400	17.5
4415700	17.5
4416000	17.5
4416300	17.5
4416600	17.5
4416900	17.5
4417200	17.5
4417500	17.5
4417800	17.5
4418100	17.5
4418400	17.5
4418700	17.5
4419000	17.5
4419300	17.5
4419600	17.5
4419900	17.5
4420200	17.5
4420500	17.5
4420800	17.5
4421100	17.5
4421400	17.5
4421700	17.5
4422000	17.5
4422300	17.5
4422600	17.5
4422900	17.5
4423200	17.5
4423500	17.5
4423800	17.5
4424100	17.5
4424400	17.5
4424700	17.5
4425000	17.5
4425300	17.5
4425600	17.5
4425900	17.72000008
4426200	19.70000076
4426500	19.70000076
4426800	18.89999962
4427100	18.89999962
4427400	17.5
4427700	18.25
4428000	25
4428300	25
4428600	25
4428900	25
4429200	25
4429500	25
4429800	25
4430100	25
4430400	25
4430700	25
4431000	25
4431300	25
4431600	25
4431900	25
4432200	25
4432500	25
4432800	25
4433100	23.793396
4433400	25
4433700	25
4434000	25
4434300	23.49200657
4434600	23.49223328
4434900	23.49103088
4435200	23.49194641
4435500	23.49166361
4435800	23.49183655
4436100	23.49152527
4436400	23.49170431
4436700	18.29827576
4437000	17
4437300	17
4437600	17
4437900	17
4438200	17
4438500	17
4438800	17
4439100	17
4439400	17
4439700	17
4440000	17
4440300	17
4440600	17
4440900	24.2
4441200	25
4441500	25
4441800	25
4442100	25
4442400	25
4442700	25
4443000	25
4443300	25
4443600	25
4443900	25
4444200	25
4444500	25
4444800	25
4445100	25
4445400	25
4445700	25
4446000	25
4446300	25
4446600	25
4446900	25
4447200	25
4447500	25
4447800	25
4448100	25
4448400	25
4448700	25
4449000	25
4449300	25
4449600	25
4449900	25
4450200	25
4450500	24.64444478
4450800	24.60000038
4451100	23.79000072
4451400	23.70000076
4451700	22.17000008
4452000	22
4452300	21.29999924
4452600	21.29999924
4452900	20.84999924
4453200	20.79999924
4453500	20.26000061
4453800	20.20000076
4454100	18.40000076
4454400	18.20000076
4454700	17.84444385
4455000	17.79999924
4455300	17.79999924
4455600	17.79999924
4455900	18.97000027
4456200	19.10000038
4456500	19.60000038
4456800	19.60000038
4457100	20.13333405
4457400	20.20000076
4457700	20.47000008
4458000	20.5
4458300	20.23000069
4458600	20.20000076
4458900	20.11111153
4459200	20.10000038
4459500	20.64000072
4459800	20.70000076
4460100	21.32999973
4460400	21.39999962
4460700	21.29999924
4461000	21.29999924
4461300	21.74444368
4461600	21.79999924
4461900	22.07000027
4462200	22.10000038
4462500	22.64000072
4462800	22.70000076
4463100	22.61111153
4463400	22.60000038
4463700	23.05000038
4464000	23.10000038
4464300	23.01000004
4464600	23
4464900	23.70000076
4465200	23.70000076
4465500	23.16666709
4465800	23.10000038
4466100	22.82999935
4466400	22.79999924
4466700	23.24999924
4467000	23.29999924
4467300	19.65555615
4467600	19.20000076
4467900	17.67000008
4468200	17.5
4468500	17.5
4468800	17.5
4469100	17.5
4469400	17.5
4469700	17.5
4470000	17.5
4470300	17.5
4470600	17.5
4470900	17.5
4471200	17.5
4471500	17.5
4471800	17.5
4472100	17.5
4472400	17.5
4472700	17.5
4473000	17.5
4473300	17.5
4473600	17.5
4473900	17.5
4474200	17.5
4474500	17.5
4474800	17.5
4475100	24.25
4475400	25
4475700	25
4476000	25
4476300	25
4476600	25
4476900	25
4477200	25
4477500	25
4477800	25
4478100	25
4478400	25
4478700	25
4479000	25
4479300	25
4479600	25
4479900	25
4480200	25
4480500	25
4480800	25
4481100	25
4481400	25
4481700	25
4482000	25
4482300	25
4482600	25
4482900	25
4483200	25
4483500	25
4483800	25
4484100	25
4484400	25
4484700	25
4485000	25
4485300	25
4485600	25
4485900	25
4486200	25
4486500	25
4486800	25
4487100	25
4487400	25
4487700	25
4488000	25
4488300	25
4488600	25
4488900	25
4489200	25
4489500	25
4489800	25
4490100	25
4490400	25
4490700	25
4491000	25
4491300	25
4491600	25
4491900	25
4492200	25
4492500	25
4492800	25
4493100	25
4493400	25
4493700	25
4494000	25
4494300	25
4494600	25
4494900	25
4495200	25
4495500	25
4495800	25
4496100	25
4496400	25
4496700	25
4497000	25
4497300	25
4497600	25
4497900	25
4498200	25
4498500	25
4498800	25
4499100	25
4499400	25
4499700	25
4500000	25
4500300	25
4500600	25
4500900	25
4501200	25
4501500	25
4501800	25
4502100	25
4502400	25
4502700	25
4503000	25
4503300	25
4503600	25
4503900	25
4504200	25
4504500	25
4504800	25
4505100	25
4505400	25
4505700	25
4506000	25
4506300	25
4506600	25
4506900	25
4507200	25
4507500	25
4507800	25
4508100	25
4508400	25
4508700	25
4509000	25
4509300	25
4509600	25
4509900	25
4510200	25
4510500	25
4510800	25
4511100	25
4511400	25
4511700	25
4512000	25
4512300	25
4512600	25
4512900	25
4513200	25
4513500	25
4513800	25
4514100	25
4514400	25
4514700	25
4515000	25
4515300	25
4515600	25
4515900	25
4516200	25
4516500	25
4516800	25
4517100	25
4517400	25
4517700	25
4518000	25
4518300	25
4518600	25
4518900	25
4519200	25
4519500	25
4519800	25
4520100	25
4520400	25
4520700	25
4521000	25
4521300	25
4521600	25
4521900	25
4522200	25
4522500	25
4522800	25
4523100	25
4523400	25
4523700	25
4524000	25
4524300	25
4524600	25
4524900	25
4525200	25
4525500	25
4525800	25
4526100	24.81999931
4526400	24.79999924
4526700	24.44444402
4527000	24.39999962
4527300	24.39999962
4527600	24.39999962
4527900	24.39999962
4528200	24.39999962
4528500	24.39999962
4528800	24.39999962
4529100	23.59999996
4529400	23.5
4529700	22.78000069
4530000	22.70000076
4530300	22.42999973
4530600	22.39999962
4530900	22.22222286
4531200	22.20000076
4531500	22.20000076
4531800	22.20000076
4532100	21.92999973
4532400	21.89999962
4532700	21.89999962
4533000	21.89999962
4533300	21.89999962
4533600	21.89999962
4533900	21.98999996
4534200	22
4534500	21.81999931
4534800	21.79999924
4535100	21.79999924
4535400	21.79999924
4535700	21.71000061
4536000	21.70000076
4536300	21.78999939
4536600	21.79999924
4536900	21.71000061
4537200	21.70000076
4537500	21.87777752
4537800	21.89999962
4538100	20.73000031
4538400	20.60000038
4538700	20.60000038
4539000	20.60000038
4539300	20
4539600	20
4539900	20
4540200	20
4540500	21.08000069
4540800	21.20000076
4541100	21.47000008
4541400	21.5
4541700	21.58888923
4542000	21.60000038
4542300	21.69000072
4542600	21.70000076
4542900	21.70000076
4543200	21.70000076
4543500	20.89999962
4543800	20.89999962
4544100	21.52222252
4544400	21.60000038
4544700	21.24000072
4545000	21.20000076
4545300	20.47999973
4545600	20.39999962
4545900	20.39999962
4546200	20.39999962
4546500	20.13000031
4546800	20.10000038
4547100	20.10000038
4547400	20.10000038
4547700	19.74000072
4548000	19.70000076
4548300	20.85555564
4548600	21
4548900	22.53000069
4549200	22.70000076
4549500	22.78999939
4549800	22.79999924
4550100	21.82222282
4550400	21.70000076
4550700	21.78999939
4551000	21.79999924
4551300	21.79999924
4551600	21.79999924
4551900	21.88999958
4552200	21.89999962
4552500	21.89999962
4552800	21.89999962
4553100	21.98999996
4553400	22
4553700	17.95
4554000	17.5
4554300	17.5
4554600	17.5
4554900	17.5
4555200	17.5
4555500	17.5
4555800	17.5
4556100	17.5
4556400	17.5
4556700	17.5
4557000	17.5
4557300	17.5
4557600	17.5
4557900	17.5
4558200	17.5
4558500	17.5
4558800	17.5
4559100	17.5
4559400	17.5
4559700	17.5
4560000	17.5
4560300	17.5
4560600	17.5
4560900	17.5
4561200	17.5
4561500	17.5
4561800	17.5
4562100	17.5
4562400	17.5
4562700	17.5
4563000	17.5
4563300	17.5
4563600	17.5
4563900	17.5
4564200	17.5
4564500	17.5
4564800	17.5
4565100	17.5
4565400	17.5
4565700	17.5
4566000	17.5
4566300	17.5
4566600	17.5
4566900	17.5
4567200	17.5
4567500	17.5
4567800	17.5
4568100	17.5
4568400	17.5
4568700	17.5
4569000	17.5
4569300	17.5
4569600	17.5
4569900	17.5
4570200	17.5
4570500	17.5
4570800	17.5
4571100	17.5
4571400	17.5
4571700	17.5
4572000	17.5
4572300	17.5
4572600	17.5
4572900	17.5
4573200	17.5
4573500	17.5
4573800	17.5
4574100	17.5
4574400	17.5
4574700	17.5
4575000	17.5
4575300	17.5
4575600	17.5
4575900	17.5
4576200	17.5
4576500	17.5
4576800	17.5
4577100	17.5
4577400	17.5
4577700	17.5
4578000	17.5
4578300	17.5
4578600	17.5
4578900	17.5
4579200	17.5
4579500	17.5
4579800	17.5
4580100	17.5
4580400	17.5
4580700	17.5
4581000	17.5
4581300	17.5
4581600	17.5
4581900	17.5
4582200	17.5
4582500	17.5
4582800	17.5
4583100	17.5
4583400	17.5
4583700	17.5
4584000	17.5
4584300	17.5
4584600	17.5
4584900	17.5
4585200	17.5
4585500	17.5
4585800	17.5
4586100	17.5
4586400	17.5
4586700	17.5
4587000	17.5
4587300	17.5
4587600	17.5
4587900	17.5
4588200	17.5
4588500	17.5
4588800	17.5
4589100	17.5
4589400	17.5
4589700	17.5
4590000	17.5
4590300	17.5
4590600	17.5
4590900	17.5
4591200	17.5
4591500	17.5
4591800	17.5
4592100	17.5
4592400	17.5
4592700	17.5
4593000	17.5
4593300	17.5
4593600	17.5
4593900	17.5
4594200	17.5
4594500	17.5
4594800	17.5
4595100	17.5
4595400	17.5
4595700	17.5
4596000	17.5
4596300	17.5
4596600	17.5
4596900	17.5
4597200	17.5
4597500	17.5
4597800	17.5
4598100	17.5
4598400	17.5
4598700	17.5
4599000	17.5
4599300	17.5
4599600	17.5
4599900	17.5
4600200	17.5
4600500	17.5
4600800	17.5
4601100	17.5
4601400	17.5
4601700	17.5
4602000	17.5
4602300	17.5
4602600	17.5
4602900	17.5
4603200	17.5
4603500	17.5
4603800	17.5
4604100	17.5
4604400	17.5
4604700	17.5
4605000	17.5
4605300	17.5
4605600	17.5
4605900	17.5
4606200	17.5
4606500	17.5
4606800	17.5
4607100	17.5
4607400	17.5
4607700	17.5
4608000	17.5
4608300	17.5
4608600	17.5
4608900	17.5
4609200	17.5
4609500	17.5
4609800	17.5
4610100	17.5
4610400	17.5
4610700	17.5
4611000	17.5
4611300	17.5
4611600	17.5
4611900	17.5
4612200	17.5
4612500	17.5
4612800	17.5
4613100	17.5
4613400	17.5
4613700	17.5
4614000	17.5
4614300	17.5
4614600	17.5
4614900	17.5
4615200	17.5
4615500	17.5
4615800	17.5
4616100	17.5
4616400	17.5
4616700	17.5
4617000	17.5
4617300	17.5
4617600	17.5
4617900	17.5
4618200	17.5
4618500	17.5
4618800	17.5
4619100	17.5
4619400	17.5
4619700	17.5
4620000	17.5
4620300	17.5
4620600	17.5
4620900	17.5
4621200	17.5
4621500	17.5
4621800	17.5
4622100	17.5
4622400	17.5
4622700	17.5
4623000	17.5
4623300	17.5
4623600	17.5
4623900	17.5
4624200	17.5
4624500	17.5
4624800	17.5
4625100	17.5
4625400	17.5
4625700	17.5
4626000	17.5
4626300	17.5
4626600	17.5
4626900	17.5
4627200	17.5
4627500	17.5
4627800	17.5
4628100	17.5
4628400	17.5
4628700	17.5
4629000	17.5
4629300	17.5
4629600	17.5
4629900	17.5
4630200	17.5
4630500	17.5
4630800	17.5
4631100	17.5
4631400	17.5
4631700	17.5
4632000	17.5
4632300	17.5
4632600	17.5
4632900	17.5
4633200	17.5
4633500	17.5
4633800	17.5
4634100	17.5
4634400	17.5
4634700	17.5
4635000	17.5
4635300	17.5
4635600	17.5
4635900	17.5
4636200	17.5
4636500	17.5
4636800	17.5
4637100	17.5
4637400	17.5
4637700	17.5
4638000	17.5
4638300	17.5
4638600	17.5
4638900	17.5
4639200	17.5
4639500	17.5
4639800	17.5
4640100	17.5
4640400	17.5
4640700	17.5
4641000	17.5
4641300	17.5
4641600	17.5
4641900	17.5
4642200	17.5
4642500	17.5
4642800	17.5
4643100	17.5
4643400	17.5
4643700	17.5
4644000	17.5
4644300	17.5
4644600	17.5
4644900	17.5
4645200	17.5
4645500	17.5
4645800	17.5
4646100	17.5
4646400	17.5
4646700	17.5
4647000	17.5
4647300	17.5
4647600	17.5
4647900	17.59000034
4648200	17.60000038
4648500	17.69000072
4648800	17.70000076
4649100	17.79999924
4649400	17.79999924
4649700	17.79999924
4650000	17.79999924
4650300	18.78999958
4650600	18.89999962
4650900	19.70999928
4651200	19.79999924
4651500	19.88888847
4651800	19.89999962
4652100	19.08999996
4652400	19
4652700	19.09000034
4653000	19.10000038
4653300	19.10000038
4653600	19.10000038
4653900	19.18888961
4654200	19.20000076
4654500	19.20000076
4654800	19.20000076
4655100	19.28999939
4655400	19.29999924
4655700	19.29999924
4656000	19.29999924
4656300	19.38999958
4656600	19.39999962
4656900	19.48999996
4657200	19.5
4657500	19.59000034
4657800	19.60000038
4658100	19.60000038
4658400	19.60000038
4658700	19.69000072
4659000	19.70000076
4659300	18.62000008
4659600	18.5
4659900	18.29999924
4660200	18.29999924
4660500	17.93999958
4660800	17.89999962
4661100	18.70999928
4661400	18.79999924
4661700	19.16000061
4662000	19.20000076
4662300	19.2888883
4662600	19.29999924
4662900	19.29999924
4663200	19.29999924
4663500	19.29999924
4663800	19.29999924
4664100	19.39999962
4664400	19.39999962
4664700	19.39999962
4665000	19.39999962
4665300	19.39999962
4665600	19.39999962
4665900	19.39999962
4666200	19.39999962
4666500	19.57777807
4666800	19.60000038
4667100	19.60000038
4667400	19.60000038
4667700	19.60000038
4668000	19.60000038
4668300	19.60000038
4668600	19.60000038
4668900	19.60000038
4669200	19.60000038
4669500	19.69000072
4669800	19.70000076
4670100	19.70000076
4670400	19.70000076
4670700	19.70000076
4671000	19.70000076
4671300	19.78999939
4671600	19.79999924
4671900	19.79999924
4672200	19.79999924
4672500	19.79999924
4672800	19.79999924
4673100	19.88999958
4673400	19.89999962
4673700	21.43000031
4674000	21.60000038
4674300	20.79000072
4674600	20.70000076
4674900	20.43333308
4675200	20.39999962
4675500	20.39999962
4675800	20.39999962
4676100	20.39999962
4676400	20.39999962
4676700	20.39999962
4677000	20.39999962
4677300	20.48888885
4677600	20.5
4677900	20.5
4678200	20.5
4678500	22.03000069
4678800	22.20000076
4679100	21.31111187
4679400	21.20000076
4679700	20.92999973
4680000	20.89999962
4680300	20.89999962
4680600	20.89999962
4680900	20.89999962
4681200	20.89999962
4681500	20.89999962
4681800	20.89999962
4682100	20.80999928
4682400	20.79999924
4682700	20.79999924
4683000	20.79999924
4683300	20.88888847
4683600	20.89999962
4683900	20.89999962
4684200	20.89999962
4684500	21.08000031
4684800	21.10000038
4685100	21.20000076
4685400	21.20000076
4685700	21.37777752
4686000	21.39999962
4686300	21.39999962
4686600	21.39999962
4686900	21.39999962
4687200	21.39999962
4687500	21.39999962
4687800	21.39999962
4688100	21.39999962
4688400	21.39999962
4688700	21.39999962
4689000	21.39999962
4689300	21.48999996
4689600	21.5
4689900	21.5
4690200	21.5
4690500	21.5
4690800	21.5
4691100	21.5
4691400	21.5
4691700	21.60000038
4692000	21.60000038
4692300	21.60000038
4692600	21.60000038
4692900	21.41999969
4693200	21.39999962
4693500	21.39999962
4693800	21.39999962
4694100	21.39999962
4694400	21.39999962
4694700	21.48999996
4695000	21.5
4695300	21.5
4695600	21.5
4695900	20.89999962
4696200	20.89999962
4696500	19.82000065
4696800	19.70000076
4697100	20.15000076
4697400	20.20000076
4697700	19.57000008
4698000	19.5
4698300	19.41111077
4698600	19.39999962
4698900	19.13000031
4699200	19.10000038
4699500	18.37999935
4699800	18.29999924
4700100	18
4700400	18
4700700	18
4701000	18
4701300	19.25999966
4701600	19.39999962
4701900	18.85999928
4702200	18.79999924
4702500	18.0888888
4702800	18
4703100	17.55
4703400	17.5
4703700	17.5
4704000	17.5
4704300	17.5
4704600	17.5
4704900	17.5
4705200	17.5
4705500	17.5
4705800	17.5
4706100	17.95
4706400	18
4706700	18.08888923
4707000	18.10000038
4707300	18.10000038
4707600	18.10000038
4707900	18.10000038
4708200	18.10000038
4708500	18.10000038
4708800	18.10000038
4709100	18.10000038
4709400	18.10000038
4709700	18.10000038
4710000	18.10000038
4710300	17.82999935
4710600	17.79999924
4710900	18.24444368
4711200	18.29999924
4711500	18.29999924
4711800	18.29999924
4712100	18.38999958
4712400	18.39999962
4712700	17.79999924
4713000	17.79999924
4713300	17.53333325
4713600	17.5
4713900	17.5
4714200	17.5
4714500	17.5
4714800	17.5
4715100	17.5
4715400	17.5
4715700	17.5
4716000	17.5
4716300	17.5
4716600	17.5
4716900	17.5
4717200	17.5
4717500	17.85555522
4717800	17.89999962
4718100	17.53999996
4718400	17.5
4718700	17.5
4719000	17.5
4719300	17.89999962
4719600	17.89999962
4719900	17.89999962
4720200	17.89999962
4720500	17.53999996
4720800	17.5
4721100	17.5
4721400	17.5
4721700	17.5
4722000	17.5
4722300	17.5
4722600	17.5
4722900	17.76999931
4723200	17.79999924
4723500	17.89999962
4723800	17.89999962
4724100	17.89999962
4724400	17.89999962
4724700	18.79999962
4725000	18.89999962
4725300	19.53000031
4725600	19.60000038
4725900	19.60000038
4726200	19.60000038
4726500	18.70000038
4726800	18.60000038
4727100	18.60000038
4727400	18.60000038
4727700	18.60000038
4728000	18.60000038
4728300	18.60000038
4728600	18.60000038
4728900	17.61000004
4729200	17.5
4729500	17.5
4729800	17.5
4730100	17.5
4730400	17.5
4730700	17.68000069
4731000	17.70000076
4731300	18.06000042
4731600	18.10000038
4731900	18.10000038
4732200	18.10000038
4732500	18.10000038
4732800	18.10000038
4733100	18.10000038
4733400	18.10000038
4733700	18.19000072
4734000	18.20000076
4734300	18.20000076
4734600	18.20000076
4734900	18.20000076
4735200	18.20000076
4735500	17.57000008
4735800	17.5
4736100	17.5
4736400	17.5
4736700	17.5
4737000	17.5
4737300	17.5
4737600	17.5
4737900	17.5
4738200	17.5
4738500	17.5
4738800	17.5
4739100	17.5
4739400	17.5
4739700	17.5
4740000	17.5
4740300	17.5
4740600	17.5
4740900	17.5
4741200	17.5
4741500	17.5
4741800	17.5
4742100	17.5
4742400	17.5
4742700	17.5
4743000	17.5
4743300	17.5
4743600	17.5
4743900	17.5
4744200	17.5
4744500	17.5
4744800	17.5
4745100	17.5
4745400	17.5
4745700	17.5
4746000	17.5
4746300	17.5
4746600	17.5
4746900	17.5
4747200	17.5
4747500	17.5
4747800	17.5
4748100	17.5
4748400	17.5
4748700	17.5
4749000	17.5
4749300	17.5
4749600	17.5
4749900	17.5
4750200	17.5
4750500	17.5
4750800	17.5
4751100	17.5
4751400	17.5
4751700	17.5
4752000	17.5
4752300	17.5
4752600	17.5
4752900	17.5
4753200	17.5
4753500	17.5
4753800	17.5
4754100	17.5
4754400	17.5
4754700	17.5
4755000	17.5
4755300	17.5
4755600	17.5
4755900	17.5
4756200	17.5
4756500	17.5
4756800	17.5
4757100	17.5
4757400	17.5
4757700	17.5
4758000	17.5
4758300	17.5
4758600	17.5
4758900	17.5
4759200	17.5
4759500	17.5
4759800	17.5
4760100	17.5
4760400	17.5
4760700	17.5
4761000	17.5
4761300	17.5
4761600	17.5
4761900	17.5
4762200	17.5
4762500	17.5
4762800	17.5
4763100	17.5
4763400	17.5
4763700	17.5
4764000	17.5
4764300	17.5
4764600	17.5
4764900	17.5
4765200	17.5
4765500	17.5
4765800	17.5
4766100	17.5
4766400	17.5
4766700	17.5
4767000	17.5
4767300	17.5
4767600	17.5
4767900	17.5
4768200	17.5
4768500	17.5
4768800	17.5
4769100	17.5
4769400	17.5
4769700	17.5
4770000	17.5
4770300	17.5
4770600	17.5
4770900	17.5
4771200	17.5
4771500	17.5
4771800	17.5
4772100	17.5
4772400	17.5
4772700	17.5
4773000	17.5
4773300	17.5
4773600	17.5
4773900	24.25
4774200	25
4774500	25
4774800	25
4775100	25
4775400	25
4775700	25
4776000	25
4776300	25
4776600	25
4776900	25
4777200	25
4777500	25
4777800	25
4778100	25
4778400	25
4778700	25
4779000	25
4779300	25
4779600	25
4779900	25
4780200	25
4780500	25
4780800	25
4781100	25
4781400	25
4781700	25
4782000	25
4782300	25
4782600	25
4782900	25
4783200	25
4783500	25
4783800	25
4784100	25
4784400	25
4784700	25
4785000	25
4785300	25
4785600	25
4785900	25
4786200	25
4786500	24.90999966
4786800	24.89999962
4787100	24.60000038
4787400	24.60000038
4787700	23.08888859
4788000	22.89999962
4788300	22.72000065
4788600	22.70000076
4788900	22.52000008
4789200	22.5
4789500	21.07777744
4789800	20.89999962
4790100	19.99999962
4790400	19.89999962
4790700	18.82000065
4791000	18.70000076
4791300	17.60000038
4791600	17.60000038
4791900	17.86666637
4792200	17.89999962
4792500	17.63000031
4792800	17.60000038
4793100	17.69000072
4793400	17.70000076
4793700	17.70000076
4794000	17.70000076
4794300	17.97000008
4794600	18
4794900	18.45
4795200	18.5
4795500	18.5
4795800	18.5
4796100	18.5
4796400	18.5
4796700	17.78000069
4797000	17.70000076
4797300	18.32999973
4797600	18.39999962
