#1
double measurement(2921, 2)
#Time	TempODA
15411600	279.4344848
15422400	279.0218639
15433200	278.5773721
15444000	283.7547184
15454800	287.1171981
15465600	288.3099041
15476400	287.0273105
15487200	283.6793743
15498000	281.4572426
15508800	280.8871508
15519600	282.0851857
15530400	288.8923594
15541200	292.1646451
15552000	289.723688
15562800	287.4506139
15573600	283.9637636
15584400	282.8790561
15595200	283.1355568
15606000	283.1355568
15616800	283.1355568
15627600	283.1355568
15638400	283.1355568
15649200	283.1355568
15660000	283.1355568
15670800	283.1355568
15681600	283.1355568
15692400	283.1355568
15703200	283.1355568
15714000	282.3910014
15724800	283.9153215
15735600	283.6155242
15746400	281.4057597
15757200	279.8758265
15768000	279.3805954
15778800	278.8034545
15789600	280.0135178
15800400	281.2606023
15811200	282.032036
15822000	281.6915261
15832800	279.798858
15843600	278.0219664
15854400	275.9177286
15865200	275.3045485
15876000	280.3175063
15886800	282.7583221
15897600	283.8437931
15908400	282.9071889
15919200	280.6568443
15930000	279.3189987
15940800	278.2171612
15951600	277.2190088
15962400	282.5401607
15973200	285.4824158
15984000	286.1263294
15994800	286.1016088
16005600	284.2747471
16016400	283.5532186
16027200	283.0888069
16038000	283.2512673
16048800	285.8761982
16059600	289.8064534
16070400	292.5922215
16081200	288.6544482
16092000	286.6042651
16102800	284.4687246
16113600	283.1610389
16124400	281.7725216
16135200	281.5963071
16146000	282.8790806
16156800	285.3641668
16167600	285.1992071
16178400	283.3500421
16189200	281.3603732
16200000	280.0867872
16210800	279.3662805
16221600	286.0309063
16232400	289.8151563
16243200	289.7529012
16254000	289.4506433
16264800	286.8273204
16275600	284.4736667
16286400	283.9126719
16297200	283.8259956
16308000	287.6030297
16318800	290.0895767
16329600	290.214595
16340400	285.4378786
16351200	284.8276055
16362000	283.5812196
16372800	282.3641332
16383600	282.5952079
16394400	283.1361098
16405200	285.3928917
16416000	286.1786575
16426800	285.3185744
16437600	282.6679661
16448400	280.0206254
16459200	278.2383349
16470000	277.7799909
16480800	283.8277338
16491600	286.5326392
16502400	287.7262649
16513200	288.4474034
16524000	285.58672
16534800	282.830358
16545600	280.8589685
16556400	280.1865904
16567200	287.4799323
16578000	294.0605629
16588800	296.0721082
16599600	296.8770704
16610400	294.0810139
16621200	291.7520203
16632000	289.5278082
16642800	287.9583767
16653600	291.0254799
16664400	290.2319049
16675200	290.8667451
16686000	290.1748695
16696800	286.189962
16707600	285.4600893
16718400	283.8538766
16729200	284.0379509
16740000	290.7780436
16750800	292.4709273
16761600	290.4515977
16772400	289.8573011
16783200	288.0956101
16794000	286.609963
16804800	286.0644972
16815600	285.7746448
16826400	289.501686
16837200	293.4623053
16848000	291.5527638
16858800	290.5234702
16869600	289.1632401
16880400	288.1571897
16891200	286.9745649
16902000	286.4493729
16912800	288.5807446
16923600	291.4461188
16934400	292.0012587
16945200	291.5983407
16956000	290.1796921
16966800	287.8711218
16977600	286.8599509
16988400	287.1258691
16999200	290.0359072
17010000	291.0172859
17020800	288.5620527
17031600	286.5660324
17042400	285.0790552
17053200	285.2330688
17064000	285.1212061
17074800	284.7553574
17085600	284.7441518
17096400	286.0940408
17107200	287.2972868
17118000	287.2602925
17128800	285.7972849
17139600	284.0809728
17150400	283.4929688
17161200	283.5159062
17172000	284.55325
17182800	286.7161366
17193600	288.0218304
17204400	288.0532085
17215200	285.9232178
17226000	284.7867026
17236800	284.6207701
17247600	284.3909917
17258400	284.9275273
17269200	288.0866535
17280000	290.3900119
17290800	290.6552484
17301600	288.5756536
17312400	286.3533386
17323200	284.3389934
17334000	283.6638957
17344800	289.8020379
17355600	293.5672483
17366400	292.0119639
17377200	291.8024755
17388000	286.4657931
17398800	284.6542105
17409600	282.813405
17420400	283.1394181
17431200	286.1583292
17442000	289.3791603
17452800	292.2232573
17463600	291.3589621
17474400	289.0239058
17485200	286.9100447
17496000	285.2452632
17506800	283.5187999
17517600	285.6548654
17528400	290.2324438
17539200	290.3028683
17550000	286.7184902
17560800	283.7740772
17571600	282.5185372
17582400	281.2171782
17593200	280.3673677
17604000	282.8435306
17614800	286.2384196
17625600	286.6111335
17636400	285.7437792
17647200	283.8869996
17658000	282.1482666
17668800	280.0720194
17679600	280.0851367
17690400	283.9633454
17701200	287.81346
17712000	287.9444171
17722800	286.9414494
17733600	283.9254971
17744400	281.2303752
17755200	279.2583424
17766000	278.8026553
17776800	284.637525
17787600	287.6137275
17798400	287.9007693
17809200	287.5395116
17820000	285.3746095
17830800	282.2611099
17841600	279.7011288
17852400	280.3334945
17863200	287.5677964
17874000	290.59275
17884800	290.9452518
17895600	290.7680709
17906400	288.6511128
17917200	285.5371336
17928000	283.4638859
17938800	282.8576173
17949600	289.0143885
17960400	291.4570049
17971200	291.1561739
17982000	290.3865022
17992800	288.2930744
18003600	285.6715727
18014400	284.3703148
18025200	284.0275872
18036000	287.917564
18046800	292.4146444
18057600	293.7719046
18068400	293.9328947
18079200	292.3323913
18090000	290.3591061
18100800	288.232416
18111600	287.0304278
18122400	286.9760042
18133200	288.1354515
18144000	290.2979031
18154800	292.0606871
18165600	289.8897972
18176400	287.2495138
18187200	286.4774312
18198000	285.889863
18208800	285.8390593
18219600	286.7949589
18230400	288.4584087
18241200	288.1872602
18252000	285.1761416
18262800	281.8188358
18273600	279.4466671
18284400	280.0214346
18295200	284.8093946
18306000	286.9229643
18316800	286.6821127
18327600	286.9116975
18338400	285.4538193
18349200	283.4092491
18360000	281.7888831
18370800	282.0166155
18381600	287.7729055
18392400	289.8948917
18403200	289.7477122
18414000	289.1547023
18424800	287.2611109
18435600	284.510731
18446400	282.2591043
18457200	281.2634614
18468000	282.1183275
18478800	287.2359203
18489600	290.3558322
18500400	290.2327808
18511200	287.6608397
18522000	284.1022668
18532800	281.8119658
18543600	281.2370362
18554400	287.7368365
18565200	292.6753608
18576000	293.6444894
18586800	294.0077371
18597600	291.3991547
18608400	287.7318092
18619200	284.2537331
18630000	284.2142255
18640800	291.9150027
18651600	295.846958
18662400	295.7716743
18673200	294.5087269
18684000	291.9428393
18694800	288.1615117
18705600	285.3285335
18716400	284.0591195
18727200	288.5056511
18738000	291.3590646
18748800	291.8483617
18759600	290.5176231
18770400	288.4844779
18781200	285.2481858
18792000	282.1706867
18802800	281.8000003
18813600	286.6600498
18824400	290.2105922
18835200	291.363702
18846000	291.7485535
18856800	289.3493754
18867600	286.0394322
18878400	284.0028152
18889200	284.2152138
18900000	291.1891003
18910800	295.2370154
18921600	296.2369332
18932400	295.8143562
18943200	293.370345
18954000	289.8777954
18964800	286.2067206
18975600	284.3038526
18986400	284.0058384
18997200	290.5141566
19008000	293.6933336
19018800	292.820354
19029600	288.4611639
19040400	284.1749707
19051200	283.3602603
19062000	282.6837798
19072800	283.3587851
19083600	287.1042946
19094400	289.0519139
19105200	289.9999254
19116000	288.1056312
19126800	285.9422876
19137600	283.1693021
19148400	284.1039868
19159200	289.7290028
19170000	293.4223485
19180800	294.4105106
19191600	293.3857272
19202400	290.6903533
19213200	287.0159659
19224000	283.6777637
19234800	283.8908276
19245600	291.0223223
19256400	294.8053858
19267200	295.348097
19278000	294.6169924
19288800	292.2545287
19299600	288.7304645
19310400	285.3045812
19321200	285.1874006
19332000	291.5943083
19342800	296.2594074
19353600	296.3027521
19364400	295.5768294
19375200	292.7170623
19386000	289.1757593
19396800	286.3534224
19407600	285.7254051
19418400	291.5038617
19429200	296.5746941
19440000	297.2495845
19450800	296.8320116
19461600	293.7056754
19472400	291.2815654
19483200	288.5568182
19494000	287.4886277
19504800	290.2802228
19515600	292.149407
19526400	292.2123696
19537200	292.3439472
19548000	291.3874342
19558800	289.1451084
19569600	287.2248424
19580400	286.9830219
19591200	293.1338771
19602000	297.3819501
19612800	298.016066
19623600	295.3192675
19634400	294.3907948
19645200	291.2183999
19656000	288.7432577
19666800	289.347159
19677600	296.5770224
19688400	299.642064
19699200	299.9697915
19710000	300.0121397
19720800	297.7782777
19731600	293.561214
19742400	291.3184134
19753200	291.3268149
19764000	298.1785616
19774800	301.5894231
19785600	301.3367595
19796400	300.8832901
19807200	298.1236134
19818000	294.2327561
19828800	291.5671959
19839600	292.263643
19850400	298.7895764
19861200	301.0934958
19872000	301.6283676
19882800	300.910791
19893600	298.7234806
19904400	294.6344814
19915200	291.354332
19926000	290.8650859
19936800	297.9258018
19947600	301.3680881
19958400	300.8363718
19969200	300.0897874
19980000	297.9300337
19990800	293.5010321
20001600	290.7647325
20012400	290.298919
20023200	297.1727785
20034000	298.8109647
20044800	298.3571666
20055600	298.179502
20066400	295.8189788
20077200	292.1985542
20088000	289.0396088
20098800	289.4019216
20109600	294.8019031
20120400	297.412578
20131200	296.8562393
20142000	296.3415158
20152800	294.1553222
20163600	290.2013335
20174400	287.3251091
20185200	287.561668
20196000	294.9744499
20206800	297.8384052
20217600	298.1465521
20228400	297.1183905
20239200	294.9731906
20250000	292.1317638
20260800	288.572268
20271600	287.835586
20282400	295.9450771
20293200	299.4468775
20304000	298.7465935
20314800	297.9510211
20325600	295.334735
20336400	291.6012104
20347200	287.9242497
20358000	288.4635666
20368800	297.1252077
20379600	300.9378965
20390400	300.1405011
20401200	298.9365302
20412000	296.003902
20422800	293.4846519
20433600	292.0080055
20444400	291.2802815
20455200	296.5675973
20466000	298.2977764
20476800	299.3028619
20487600	298.6086454
20498400	297.6636355
20509200	294.5858954
20520000	293.0691654
20530800	291.813354
20541600	294.386377
20552400	298.3118475
20563200	299.261087
20574000	299.4014999
20584800	296.846773
20595600	295.2776976
20606400	293.4382682
20617200	292.9564246
20628000	297.7914049
20638800	301.7676989
20649600	302.2762793
20660400	300.3644402
20671200	295.2520482
20682000	291.1347882
20692800	291.4961851
20703600	292.2596796
20714400	296.5763938
20725200	295.994614
20736000	295.994614
20746800	298.7093913
20757600	295.9041038
20768400	293.5174422
20779200	292.2449283
20790000	291.9963742
20800800	295.2703455
20811600	295.7579631
20822400	295.3296112
20833200	292.0164219
20844000	290.2986063
20854800	289.9984287
20865600	288.9211523
20876400	288.4622352
20887200	292.5674056
20898000	296.4958669
20908800	297.5351671
20919600	297.0368391
20930400	294.9336909
20941200	291.9360096
20952000	290.6764582
20962800	291.598603
20973600	296.1341516
20984400	299.5146124
20995200	299.7824352
21006000	299.1925737
21016800	296.658326
21027600	292.8238109
21038400	290.255768
21049200	291.7831237
21060000	300.2085708
21070800	302.9257531
21081600	302.9419216
21092400	302.8083799
21103200	300.0677087
21114000	296.7379759
21124800	295.2004104
21135600	292.1691193
21146400	293.120596
21157200	295.5907493
21168000	295.5462703
21178800	294.4157492
21189600	291.5702373
21200400	289.6514902
21211200	288.3940305
21222000	288.3739863
21232800	292.9392666
21243600	294.4647685
21254400	294.3964741
21265200	293.8527531
21276000	292.0789037
21286800	289.8242562
21297600	288.0611586
21308400	288.2112069
21319200	289.4340723
21330000	292.1665514
21340800	295.4298941
21351600	295.386405
21362400	293.9036705
21373200	293.0468166
21384000	292.344891
21394800	292.4495693
21405600	293.7414108
21416400	296.1955556
21427200	295.3599989
21438000	295.3321232
21448800	292.4126787
21459600	289.0721929
21470400	286.95388
21481200	286.9355773
21492000	291.3510082
21502800	293.8995844
21513600	294.4503692
21524400	294.0430163
21535200	292.4976851
21546000	290.5771484
21556800	290.394695
21567600	289.8207907
21578400	289.1495641
21589200	290.2790327
21600000	293.3527684
21610800	292.7124526
21621600	289.5439727
21632400	288.3024221
21643200	287.2915454
21654000	287.655514
21664800	290.2476077
21675600	291.4154808
21686400	293.3513505
21697200	293.2597246
21708000	291.3652112
21718800	288.0963594
21729600	286.343119
21740400	286.206107
21751200	289.5413506
21762000	291.8699134
21772800	293.3680621
21783600	293.8829776
21794400	291.4416355
21805200	288.8294118
21816000	287.2794088
21826800	286.5827084
21837600	290.4317628
21848400	293.5131133
21859200	295.0300279
21870000	294.2245051
21880800	290.5529202
21891600	290.5655057
21902400	289.2821781
21913200	286.5399013
21924000	288.102055
21934800	290.7723143
21945600	290.0056073
21956400	289.8615757
21967200	288.3537086
21978000	286.8278701
21988800	285.3561594
21999600	285.9402007
22010400	291.2970135
22021200	294.0564461
22032000	294.6455399
22042800	294.655887
22053600	292.0411786
22064400	288.6179872
22075200	287.2787054
22086000	288.2170382
22096800	297.5264634
22107600	300.7602507
22118400	301.0734221
22129200	301.1318784
22140000	297.4122302
22150800	294.4615513
22161600	294.0611718
22172400	292.2682858
22183200	301.3349332
22194000	306.5560893
22204800	305.4534017
22215600	302.9678768
22226400	300.4376207
22237200	297.0705416
22248000	294.3180941
22258800	295.7083479
22269600	303.6478123
22280400	307.0230114
22291200	298.7218283
22302000	296.2659464
22312800	295.3058684
22323600	293.7844738
22334400	292.1285062
22345200	290.8056238
22356000	294.9627816
22366800	297.9133513
22377600	298.7384837
22388400	298.243169
22399200	295.9021271
22410000	292.3296403
22420800	292.3392382
22431600	293.5379804
22442400	298.7575712
22453200	301.908242
22464000	303.671559
22474800	303.2325124
22485600	299.865886
22496400	294.4394382
22507200	291.2485013
22518000	289.3753072
22528800	291.7092514
22539600	294.8578613
22550400	296.0383842
22561200	295.2856951
22572000	292.6174145
22582800	289.3537884
22593600	287.8569017
22604400	287.5719937
22615200	289.8612406
22626000	293.4501461
22636800	294.9335612
22647600	292.549121
22658400	291.61935
22669200	290.5877291
22680000	289.4585472
22690800	288.5202751
22701600	293.7887521
22712400	297.0870499
22723200	298.0575325
22734000	299.2809364
22744800	298.2363276
22755600	296.9201877
22766400	296.1353373
22777200	295.6555279
22788000	296.2506281
22798800	295.6703517
22809600	297.575636
22820400	297.5185862
22831200	290.5565702
22842000	291.1698879
22852800	290.2285925
22863600	289.6929737
22874400	292.7642223
22885200	294.9455177
22896000	295.9370701
22906800	295.708218
22917600	293.0976871
22928400	290.1344556
22939200	288.4728676
22950000	288.4122161
22960800	292.3769927
22971600	293.8644875
22982400	294.2730335
22993200	292.9768579
23004000	290.0639438
23014800	287.7902522
23025600	286.8763761
23036400	286.7406219
23047200	294.3871765
23058000	296.1069053
23068800	297.7482451
23079600	297.3769959
23090400	293.6435264
23101200	290.3563149
23112000	288.9134296
23122800	289.2069441
23133600	291.6597664
23144400	295.0264898
23155200	295.8690327
23166000	294.2971451
23176800	291.8521351
23187600	289.6479846
23198400	288.2409232
23209200	288.2034131
23220000	290.7695436
23230800	294.2226791
23241600	295.4565884
23252400	294.9941284
23263200	290.3983892
23274000	287.7530641
23284800	286.9866385
23295600	287.188223
23306400	290.0847271
23317200	293.3401879
23328000	291.3040548
23338800	290.7130612
23349600	289.0924319
23360400	286.65291
23371200	286.1864878
23382000	286.445541
23392800	289.5891213
23403600	293.6404487
23414400	295.412767
23425200	294.3916546
23436000	292.2186178
23446800	291.5205595
23457600	291.6733229
23468400	291.0326552
23479200	289.7059059
23490000	290.3445748
23500800	292.9132079
23511600	293.1464882
23522400	291.3878683
23533200	291.1199531
23544000	291.094996
23554800	290.6470241
23565600	291.7174988
23576400	292.5196188
23587200	292.0881941
23598000	291.6327069
23608800	288.7377299
23619600	287.7142287
23630400	286.5226502
23641200	286.2777841
23652000	288.0605848
23662800	290.1733385
23673600	290.6601958
23684400	290.2503116
23695200	288.4326281
23706000	286.92835
23716800	286.4114232
23727600	286.2020424
23738400	288.2835978
23749200	291.0898088
23760000	293.5610592
23770800	293.3726027
23781600	291.5349796
23792400	290.3706994
23803200	289.4109836
23814000	287.6327116
23824800	289.0257363
23835600	290.5631089
23846400	290.7300395
23857200	290.57491
23868000	289.9037068
23878800	289.3899262
23889600	289.6351541
23900400	289.8835329
23911200	291.4220185
23922000	293.2620877
23932800	294.2021116
23943600	295.0235684
23954400	293.2318269
23965200	291.8236909
23976000	291.2566883
23986800	290.2769555
23997600	291.7455038
24008400	293.0627173
24019200	292.9011181
24030000	293.8033966
24040800	292.1214509
24051600	289.9414664
24062400	289.108018
24073200	287.8676629
24084000	288.7385347
24094800	292.2497354
24105600	293.3439164
24116400	292.5697778
24127200	288.463484
24138000	288.7492683
24148800	289.2675185
24159600	289.5192175
24170400	289.6429604
24181200	290.0953296
24192000	291.5868794
24202800	290.0426766
24213600	289.7969962
24224400	290.0335908
24235200	288.9412133
24246000	287.8577425
24256800	288.968822
24267600	292.3007124
24278400	291.3325619
24289200	289.0003662
24300000	288.2512639
24310800	288.3716379
24321600	288.2807686
24332400	288.4845965
24343200	290.3143841
24354000	293.899832
24364800	293.2350368
24375600	292.6031632
24386400	290.6561851
24397200	289.3429802
24408000	288.9370441
24418800	288.5843959
24429600	288.9335749
24440400	290.6789091
24451200	291.0727565
24462000	289.7790706
24472800	287.9731383
24483600	287.4429669
24494400	286.4273917
24505200	286.3274515
24516000	287.6795991
24526800	292.1794693
24537600	292.7298593
24548400	291.1960355
24559200	289.6146457
24570000	287.715394
24580800	287.0877209
24591600	286.4947792
24602400	290.1303887
24613200	292.3543609
24624000	290.30021
24634800	288.6008059
24645600	288.3255137
24656400	287.5924881
24667200	286.8429258
24678000	286.8384991
24688800	286.7820967
24699600	286.6384017
24710400	286.418575
24721200	286.0532555
24732000	285.3438698
24742800	284.9326767
24753600	284.9345411
24764400	284.4151178
24775200	286.00681
24786000	289.5400864
24796800	291.495186
24807600	291.0536735
24818400	288.5031091
24829200	286.7442161
24840000	285.7215677
24850800	285.775382
24861600	288.4653302
24872400	290.0013295
24883200	290.291292
24894000	290.1341994
24904800	287.8732324
24915600	287.2367062
24926400	287.7329656
24937200	286.2980268
24948000	290.1391279
24958800	293.3528116
24969600	294.1683097
24980400	293.9531614
24991200	290.5541268
25002000	286.8491175
25012800	285.0201451
25023600	285.0426036
25034400	291.8311085
25045200	295.8195144
25056000	296.1120577
25066800	295.9002121
25077600	293.2144362
25088400	290.0737743
25099200	289.0681242
25110000	291.2919778
25120800	298.3021833
25131600	301.5585121
25142400	301.4019648
25153200	300.8047192
25164000	297.3805107
25174800	293.3882583
25185600	292.8228052
25196400	292.0057815
25207200	292.4842347
25218000	294.8843939
25228800	294.3842027
25239600	295.2519759
25250400	292.4107736
25261200	290.7235327
25272000	289.6580756
25282800	288.1238298
25293600	292.4474854
25304400	295.9882368
25315200	296.4231989
25326000	296.1874396
25336800	293.0247238
25347600	290.2503251
25358400	288.4281232
25369200	287.2775662
25380000	293.3919408
25390800	297.8118207
25401600	299.1481625
25412400	298.1548312
25423200	295.9073194
25434000	295.0217939
25444800	294.4211289
25455600	291.7027222
25466400	293.3018389
25477200	297.5333213
25488000	298.2563352
25498800	297.8691282
25509600	294.9204442
25520400	292.1575466
25531200	290.4469908
25542000	289.9989457
25552800	291.1220672
25563600	293.252205
25574400	295.3791921
25585200	294.9685911
25596000	293.0854787
25606800	291.8615842
25617600	290.8467028
25628400	289.7238341
25639200	289.6557415
25650000	291.3493605
25660800	292.7767475
25671600	293.3522194
25682400	292.062616
25693200	290.678111
25704000	289.684251
25714800	289.4960103
25725600	290.3122583
25736400	296.5166826
25747200	299.966676
25758000	300.4874005
25768800	298.1898621
25779600	295.9095268
25790400	295.990067
25801200	298.5291963
25812000	299.5333696
25822800	299.9710446
25833600	296.8644291
25844400	297.8137356
25855200	295.2229587
25866000	292.4003547
25876800	291.3435457
25887600	290.8950096
25898400	295.449784
25909200	299.6068181
25920000	300.2496093
25930800	299.19383
25941600	296.0941962
25952400	293.2824694
25963200	291.6723115
25974000	290.977274
25984800	295.5461087
25995600	298.8007104
26006400	299.2018135
26017200	297.8221984
26028000	294.6708071
26038800	291.7605926
26049600	290.5840387
26060400	289.4109388
26071200	295.4047979
26082000	297.823049
26092800	297.5908789
26103600	297.0520587
26114400	293.5362137
26125200	290.341013
26136000	288.2317074
26146800	287.9250313
26157600	295.9625392
26168400	299.804785
26179200	299.5605327
26190000	298.3693387
26200800	295.1496483
26211600	292.7023851
26222400	291.3287155
26233200	291.456233
26244000	297.4192417
26254800	299.0901618
26265600	293.6653421
26276400	293.2235133
26287200	292.1421178
26298000	290.7974007
26308800	291.0149412
26319600	291.4517772
26330400	292.9330506
26341200	292.5622207
26352000	294.145743
26362800	294.5402348
26373600	292.4382335
26384400	290.5657834
26395200	287.2622047
26406000	286.6343351
26416800	290.8361545
26427600	293.9142065
26438400	294.2014766
26449200	293.1500033
26460000	290.8324893
26470800	289.1451408
26481600	288.8229074
26492400	287.7584097
26503200	289.6337014
26514000	291.9510142
26524800	292.2569344
26535600	290.0091825
26546400	287.8707389
26557200	286.799234
26568000	285.7397648
26578800	285.5399735
26589600	289.4685968
26600400	290.071175
26611200	291.0616384
26622000	289.80801
26632800	288.0536032
26643600	286.8187155
26654400	286.7288796
26665200	286.1236255
26676000	287.281448
26686800	290.6681267
26697600	292.6980333
26708400	291.3044394
26719200	288.4517381
26730000	286.9367309
26740800	286.4927097
26751600	287.1223705
26762400	289.1793102
26773200	288.4138518
26784000	287.4979003
26794800	289.0317325
26805600	286.4709763
26816400	285.70336
26827200	284.6808786
26838000	284.6439517
26848800	289.2970732
26859600	291.3456322
26870400	291.6333649
26881200	290.6040387
26892000	287.9890046
26902800	287.3756388
26913600	287.4485572
26924400	287.9903984
26935200	289.3347147
26946000	290.5249487
26956800	291.3318767
26967600	292.852978
26978400	290.3105512
26989200	289.896313
27000000	288.5985317
27010800	287.7813715
27021600	292.6333168
27032400	297.872435
27043200	297.2685617
27054000	295.7048336
27064800	292.2305029
27075600	290.3404143
27086400	288.8217933
27097200	287.4208823
27108000	290.3161509
27118800	295.4875702
27129600	296.0013021
27140400	294.2369915
27151200	291.3694647
27162000	288.2795027
27172800	287.074606
27183600	285.4206127
27194400	293.3347564
27205200	298.3530556
27216000	297.9838661
27226800	297.7764714
27237600	294.2367783
27248400	293.2807593
27259200	290.9971889
27270000	288.3431712
27280800	295.8821113
27291600	303.3439294
27302400	304.4346954
27313200	302.1380764
27324000	295.9807186
27334800	292.3227666
27345600	289.6046206
27356400	289.0051594
27367200	296.9651112
27378000	302.5516174
27388800	302.1476206
27399600	300.4956379
27410400	296.5299686
27421200	293.2166721
27432000	291.0379524
27442800	289.436635
27453600	296.850313
27464400	301.8351327
27475200	302.3419105
27486000	301.1946683
27496800	296.7071979
27507600	292.8013181
27518400	290.9131089
27529200	291.07165
27540000	298.8458541
27550800	303.5406263
27561600	302.4883556
27572400	301.3421412
27583200	296.8538359
27594000	293.9822653
27604800	292.2078341
27615600	290.874568
27626400	298.0603857
27637200	303.2236322
27648000	302.3735816
27658800	301.0409531
27669600	297.2989031
27680400	294.3412828
27691200	293.0292611
27702000	292.4396532
27712800	298.757092
27723600	304.8675464
27734400	303.1292001
27745200	301.6722803
27756000	298.3727445
27766800	295.6255799
27777600	293.7947297
27788400	295.3797416
27799200	300.0698177
27810000	302.3661403
27820800	301.7534092
27831600	299.526694
27842400	296.2275363
27853200	293.1235112
27864000	291.3169261
27874800	290.7425629
27885600	294.2893924
27896400	297.5013487
27907200	297.3805116
27918000	295.0631139
27928800	290.5034692
27939600	290.6470694
27950400	290.8470712
27961200	289.9578212
27972000	290.1648224
27982800	292.2264253
27993600	290.7792461
28004400	290.2838639
28015200	288.8425072
28026000	287.0690601
28036800	285.3644819
28047600	284.5366557
28058400	290.0078661
28069200	292.7776119
28080000	292.9157031
28090800	291.8535039
28101600	288.6218536
28112400	286.1078222
28123200	284.5763481
28134000	283.851015
28144800	291.5627625
28155600	296.0950554
28166400	296.0805032
28177200	294.2993035
28188000	290.8725977
28198800	288.3563179
28209600	287.5688218
28220400	287.0657371
28231200	293.99043
28242000	299.6283856
28252800	298.3458894
28263600	295.4864515
28274400	293.5025731
28285200	292.1728258
28296000	291.4101817
28306800	290.9756136
28317600	294.8092447
28328400	298.5779743
28339200	298.133804
28350000	296.9616805
28360800	294.3009687
28371600	292.8040232
28382400	292.6397299
28393200	292.2450407
28404000	292.049948
28414800	295.9929465
28425600	296.3722146
28436400	293.8375673
28447200	289.1203936
28458000	288.5608286
28468800	287.5250077
28479600	286.4546734
28490400	287.868832
28501200	290.5865928
28512000	291.957928
28522800	290.9245318
28533600	290.0650495
28544400	289.9885056
28555200	289.9990757
28566000	289.423312
28576800	291.2103162
28587600	293.4476265
28598400	295.2550936
28609200	294.541826
28620000	292.4831633
28630800	292.8374335
28641600	292.8680485
28652400	291.8215204
28663200	291.7944728
28674000	292.9689512
28684800	290.9490991
28695600	289.1638965
28706400	287.3957009
28717200	286.8599285
28728000	285.545793
28738800	285.6312001
28749600	287.0360399
28760400	290.6270549
28771200	289.4041351
28782000	286.1148488
28792800	284.7201976
28803600	284.1964713
28814400	283.8678939
28825200	283.7359213
28836000	285.237964
28846800	287.701522
28857600	289.5885961
28868400	288.7996097
28879200	286.0622488
28890000	284.3989057
28900800	283.3354158
28911600	282.6622902
28922400	288.0313714
28933200	292.5287346
28944000	292.4389754
28954800	291.5333624
28965600	287.2964189
28976400	284.6348855
28987200	282.7231642
28998000	283.1139628
29008800	289.9867758
29019600	295.4067393
29030400	295.1160005
29041200	293.0929099
29052000	288.6228833
29062800	286.5247633
29073600	285.3117383
29084400	284.3086632
29095200	291.7005665
29106000	297.2395256
29116800	296.8781403
29127600	293.9747414
29138400	290.9495308
29149200	289.6458605
29160000	287.189597
29170800	285.7905545
29181600	289.498597
29192400	297.8996985
29203200	297.8748445
29214000	295.5858813
29224800	292.829346
29235600	294.2981781
29246400	293.3171062
29257200	291.1860688
29268000	292.187123
29278800	292.3826274
29289600	294.4485841
29300400	293.8930679
29311200	291.2866069
29322000	291.3302467
29332800	291.2929944
29343600	292.0842206
29354400	294.0059018
29365200	294.7092576
29376000	292.6482359
29386800	289.7032553
29397600	288.341853
29408400	287.0242493
29419200	285.7836688
29430000	284.2669486
29440800	288.0458553
29451600	292.5371727
29462400	291.809117
29473200	289.9015541
29484000	286.3717547
29494800	285.505155
29505600	286.5967369
29516400	287.5947462
29527200	291.7193823
29538000	296.2275715
29548800	296.9803337
29559600	295.7493676
29570400	292.9896226
29581200	292.3326659
29592000	292.3567888
29602800	291.5779812
29613600	294.6827864
29624400	299.2443188
29635200	299.2690571
29646000	297.4931729
29656800	293.8249731
29667600	294.6075855
29678400	295.1080013
29689200	293.748162
29700000	291.6724762
29710800	290.2676173
29721600	289.7481923
29732400	288.0547905
29743200	286.1701472
29754000	285.3844432
29764800	284.5904918
29775600	283.847663
29786400	286.7887982
29797200	289.3461923
29808000	289.1611341
29818800	288.4602079
29829600	286.7686243
29840400	285.931618
29851200	285.2993247
29862000	285.1681637
29872800	286.0101273
29883600	287.5173565
29894400	289.351122
29905200	288.2780839
29916000	286.524952
29926800	285.8364305
29937600	285.2739537
29948400	284.8666037
29959200	287.6410877
29970000	291.7262344
29980800	291.381749
29991600	289.7883888
30002400	288.1785421
30013200	287.1337675
30024000	286.5661059
30034800	286.9103166
30045600	287.5015311
30056400	292.4661666
30067200	294.5018715
30078000	293.0217616
30088800	291.6592911
30099600	290.8313119
30110400	289.5197873
30121200	288.5175075
30132000	289.8253827
30142800	294.504132
30153600	294.9684407
30164400	293.349207
30175200	290.8972676
30186000	290.9378755
30196800	290.7739878
30207600	289.7788488
30218400	289.6557131
30229200	293.5979371
30240000	293.8006945
30250800	291.8929472
30261600	289.602727
30272400	288.6491371
30283200	287.5252808
30294000	288.3126952
30304800	290.5896324
30315600	295.1741255
30326400	296.2820847
30337200	294.6630794
30348000	293.3143874
30358800	292.2425009
30369600	291.625811
30380400	290.5617873
30391200	292.8386883
30402000	296.069845
30412800	296.518054
30423600	294.4969437
30434400	293.2814076
30445200	292.5453595
30456000	290.7316767
30466800	288.9628759
30477600	288.3228394
30488400	290.8323219
30499200	289.6892589
30510000	289.0911559
30520800	289.8295946
30531600	290.2524611
30542400	290.7670052
30553200	291.2519266
30564000	292.8570853
30574800	296.3444224
30585600	295.1503296
30596400	293.9538825
30607200	293.3926583
30618000	291.7805777
30628800	288.7685904
30639600	284.7236546
30650400	284.791563
