#1
double measurement(1461, 2)
#Time	Hall2
30672000	298.8809524
30693600	298.5694653
30715200	298.3641186
30736800	298.6356725
30758400	299.0878028
30780000	298.7986633
30801600	298.4701754
30823200	297.6769006
30844800	294.4050543
30866400	296.8286967
30888000	297.317335
30909600	297.4005224
30931200	297.186132
30952800	297.8105681
30974400	297.650919
30996000	297.8809524
31017600	298.3334169
31039200	298.3995823
31060800	298.35
31082400	297.4703843
31104000	297.3211779
31125600	298.05
31147200	298.05
31168800	297.3878028
31190400	297.006916
31212000	297.5937761
31233600	297.722807
31255200	297.9836257
31276800	298.3484186
31298400	298.1107352
31320000	298.0163325
31341600	297.9926065
31363200	298.3108605
31384800	298.2343358
31406400	297.9362573
31428000	296.5590226
31449600	295.8651629
31471200	297.164787
31492800	297.5184914
31514400	297.8916458
31536000	297.8916458
