#1
double measurement(1461, 6)
#Time	Office2	Office3	Office4	Office5	Office6
18014400	293.8992621	294.9787579	294.3773078	294.9264536	294.6864745
18036000	294.362558	295.416287	294.9059578	297.0618036	296.1867704
18057600	296.8564826	297.8674713	297.233362	298.4702206	297.0548639
18079200	295.6618039	296.6224013	296.0844481	296.9275642	296.27855
18100800	295.0584415	296.0690095	295.4147739	295.9321715	295.6190053
18122400	295.5663779	295.9997949	295.9618498	295.8680363	295.5536712
18144000	296.366777	296.9812094	297.0816128	296.819226	296.3275661
18165600	295.5550828	296.3915244	295.9738827	296.1682244	295.9450619
18187200	294.9127579	295.7486869	295.185187	295.2915244	295.2691495
18208800	295.3580369	295.4998744	295.6596244	295.2457289	295.1897038
18230400	295.7146279	296.1622782	295.9978408	296.1395109	295.6972092
18252000	294.5059628	295.2215875	294.7761858	294.8912944	294.8415952
18273600	293.5426395	294.2998493	293.7813654	293.8377689	293.9939595
18295200	294.0850037	295.0317622	294.2868331	296.554327	295.5844398
18316800	294.5165802	295.5234687	295.325457	295.9570377	295.2136268
18338400	293.7949578	294.6798116	294.2736472	294.5469903	294.4134636
18360000	293.2228037	294.0659788	293.5460622	293.7708495	293.8084495
18381600	294.4437496	294.6976954	294.9424287	297.6407078	296.267962
18403200	296.1212093	296.1824734	296.8560695	297.4429657	296.0600244
18424800	294.4709185	295.3117831	295.0304046	295.4795901	295.0214322
18446400	293.4625726	294.4047323	293.9895233	294.1809101	294.0702837
18468000	293.3411984	294.3331572	294.2832661	294.5222218	294.2057596
18489600	295.8407257	297.2258884	296.8706756	296.3712557	295.3850162
18511200	294.1047515	295.1518002	294.6846931	294.8599745	294.503957
18532800	293.3575131	294.3146721	295.45375	293.9302414	293.7805959
18554400	294.075108	294.9656413	295.5301412	298.1872662	296.5669037
18576000	297.1341088	298.2178259	298.0637291	298.3224149	296.4393486
18597600	295.2994064	296.2557848	295.8779651	296.515225	295.6538675
18619200	294.1542978	295.21718	294.6660439	295.1565868	294.7082368
18640800	295.1526353	296.0114364	295.3756972	299.5019877	297.723408
18662400	297.2465479	298.0424577	297.5575412	299.5213266	297.5952331
18684000	295.8848119	296.7344369	296.2351453	297.4295494	296.4825994
18705600	294.820562	295.8179037	295.2085954	295.9760744	295.4844203
18727200	295.1892948	296.1045242	295.6179061	299.6055874	297.7602081
18748800	297.0822564	298.1019978	297.6215097	299.3473795	297.3853312
18770400	295.3726018	296.3328273	295.84421	296.8205633	296.0569627
18792000	294.0962944	295.184469	294.6122645	295.2200371	294.8853108
18813600	294.6338191	295.5468779	295.9098282	298.9263194	297.1096068
18835200	297.3841731	298.4938016	298.456118	298.9081255	296.9123617
18856800	295.5593078	296.8628453	296.1940286	296.921912	296.0259619
18878400	294.4759269	295.9144722	295.057115	295.6185864	295.1342929
18900000	295.3917544	296.664914	296.6271972	299.9819802	297.9889194
18921600	298.2567537	299.5776131	299.5831199	299.9240294	297.8136805
18943200	296.3669836	297.3950538	297.4878858	297.9049451	296.8200454
18964800	295.6844482	296.6431532	296.7292351	296.6051623	295.9949953
18986400	296.0692978	296.420956	296.4772551	297.0277771	296.254774
19008000	298.5585249	299.5383954	298.7654046	298.9508599	297.4254214
19029600	296.5082328	297.2977119	296.8763494	297.1327244	296.4515952
19051200	295.1158204	296.0134703	295.5069495	295.5491995	295.2999204
19072800	295.657137	295.749837	295.8206828	296.051812	295.5357895
19094400	297.8370487	298.5449285	298.4492398	297.7816814	296.3712301
19116000	295.5821924	296.4882576	296.0781239	296.144423	295.6033913
19137600	294.4161107	295.456875	294.8947782	295.0075308	294.7529611
19159200	295.0437047	295.9280362	295.4926019	299.2678816	297.4726227
19180800	298.0173743	299.0301455	298.4331004	299.247658	297.2460929
19202400	295.9888869	296.9101536	296.3183286	297.1459495	296.2375619
19224000	294.7050787	295.7427327	295.0980953	295.6603495	295.1931579
19245600	295.4474495	296.2956745	295.8410245	299.9556327	297.9514453
19267200	298.4399118	299.3609005	298.7633536	299.9106544	297.7338084
19288800	296.3978691	297.2792434	296.6739677	297.7611064	296.6657722
19310400	295.4765324	296.390534	295.7117706	296.4160146	295.817652
19332000	297.0253922	297.0543437	297.1113779	300.6327772	298.5847697
19353600	299.5676626	299.9435919	299.1747479	300.5141158	298.4488217
19375200	297.0841971	297.7262813	297.5744513	298.2768232	297.2218328
19396800	296.301737	297.0536202	296.5917286	297.109637	296.4672578
19418400	297.2493829	297.5795079	297.6953204	300.5872877	299.2151184
19440000	299.3646337	300.0152104	299.5288084	300.2749221	298.9358714
19461600	297.1025183	297.7460981	297.4806886	298.3210312	297.4770964
19483200	296.7851123	297.4680487	296.9847196	297.4773094	296.9495484
19504800	297.7731866	297.6382701	297.4283161	298.2024849	297.4990345
19526400	298.5896668	298.7660286	298.4657375	298.986016	298.0619786
19548000	297.3363327	297.9450745	297.4894369	297.9003869	297.4846577
19569600	296.4717703	297.2487119	296.6601452	296.9698161	296.7727161
19591200	296.8983328	297.7502579	297.2508662	300.8602786	299.4321578
19612800	298.387004	299.3623356	298.6855981	300.4303373	298.9943173
19634400	297.0360604	297.8080571	297.4157262	298.4613492	297.7903713
19656000	296.6955699	297.4415832	296.9208645	297.6545358	297.254636
19677600	297.5630655	297.7995192	297.6026645	301.4848449	299.5817245
19699200	298.5281422	299.3488266	299.2139059	300.0639935	298.591118
19720800	296.5639286	297.4290911	297.1862953	298.1465495	297.4153661
19742400	296.8594121	297.5132245	297.093062	297.9374608	297.3456708
19764000	296.1473578	297.1554995	296.8294078	300.8263161	299.3425786
19785600	297.4722314	298.6537958	297.9648138	299.460354	297.9231784
19807200	296.3091516	297.2134582	296.8790846	297.9852125	297.2168875
19828800	296.7266243	297.3988048	296.9532493	297.9017664	297.2607514
19850400	296.0913153	297.0926311	296.8113153	300.8634414	299.2662358
19872000	297.6252666	298.8646113	298.0520863	299.5891396	298.2285136
19893600	296.2016119	297.1053744	296.7607373	297.8610249	297.2258352
19915200	296.6471079	297.2114036	296.7633286	297.7664578	297.0871775
19936800	297.9501746	297.0930728	296.6256125	300.9538151	299.1357977
19958400	298.8784581	298.4949911	297.5364907	299.4614071	297.8137129
19980000	296.5998867	297.077159	296.7060855	297.8982367	297.0158558
20001600	296.746879	297.1725936	296.6959978	297.7020755	296.981002
20023200	297.4281616	297.6104214	297.0184748	301.2938925	299.3260061
20044800	299.2569151	299.763209	298.6460929	300.0445027	298.032825
20066400	297.0355702	297.6724703	297.1831869	298.3484869	297.2312995
20088000	296.9092536	297.365712	296.8179661	297.783712	297.0218286
20109600	298.0231786	298.200087	297.4647286	301.7255785	299.6388703
20131200	300.1047178	300.4956273	299.5836748	300.8362614	298.8126747
20152800	297.433738	298.0317454	297.5450789	298.6980028	297.7763444
20174400	296.9335124	297.5541389	296.9454757	297.7924724	297.1747488
20196000	297.8914531	298.0620931	297.5967399	301.6951728	299.9978765
20217600	299.8048512	300.4269986	299.3954752	300.8843358	298.9444777
20239200	297.3817911	298.0307828	297.5060078	298.6750869	297.657262
20260800	297.1499412	297.7457911	297.0951454	298.0045036	297.2814662
20282400	297.9547703	298.1539662	297.4330953	301.6204994	300.0167411
20304000	297.4753979	300.2163532	299.0986936	300.5606418	298.8334621
20325600	296.911687	298.0754463	297.3992517	298.6007555	297.7054714
20347200	296.9385458	297.7534832	297.0511357	297.9774849	297.3296612
20368800	296.8091682	297.9698366	297.2989218	301.5923177	300.0674681
20390400	296.0309974	298.723829	298.0527022	300.0784651	298.5136626
20412000	296.4116203	297.4533287	297.023037	298.3962078	297.5923328
20433600	296.6664246	297.4466287	296.8978536	297.857312	297.2066996
20455200	296.1917746	297.4260412	296.7933994	298.9681578	298.2784328
20476800	295.7902288	297.2277675	296.6359094	298.3673366	297.6135679
20498400	296.1674379	297.0290801	296.5758599	297.6557764	297.1261899
20520000	296.591708	297.2394314	296.7287547	297.4971632	296.987773
20541600	296.9925809	297.6037798	297.4052668	299.6078649	298.6750997
20563200	296.6533677	299.5770236	299.1049493	299.582274	298.1584218
20584800	296.5943661	297.6444869	297.190066	298.1112078	297.3509245
20606400	296.9998704	297.7231371	297.2381745	298.0675162	297.3614411
20628000	297.6318495	298.3418744	298.129062	301.7440952	300.1379119
20649600	296.7346845	298.7028834	298.2254502	299.721552	298.5316529
20671200	296.7691556	297.6701373	297.2475643	298.388362	297.6385709
20692800	296.4875601	297.2567621	296.7647489	297.61487	297.1054757
20714400	297.5187385	297.694691	297.7798096	300.9006706	299.4689011
20736000	299.5569153	299.8561222	299.9240868	300.5691583	298.9133047
20757600	297.6021587	298.0266953	297.9416037	298.9189827	298.0053578
20779200	297.044587	297.331912	297.2778162	297.8356703	297.2189286
20800800	297.5020329	297.524687	297.6482953	298.9076411	298.1605828
20822400	297.5005832	297.6575474	297.5405248	298.5208377	297.7804206
20844000	296.6352334	296.8678023	296.6632951	297.1314781	296.7118667
20865600	296.3106011	296.629398	296.3013861	296.68718	296.3534374
20887200	297.0118917	296.913702	297.3128829	300.4667691	299.0420638
20908800	298.6751106	298.9562987	299.1166381	300.465058	298.9462274
20930400	296.4127747	297.0250476	296.9989023	297.9764275	297.2634249
20952000	295.6258539	296.2937636	296.15829	296.8390311	296.3860247
20973600	296.5357114	297.1029607	296.9514654	301.1314568	299.6586178
20995200	298.1227038	298.8484956	298.8880323	299.7603574	297.9209051
21016800	296.1406887	296.8759059	296.8044522	297.8589802	296.8558683
21038400	295.3790095	295.9832075	295.9979738	296.774895	296.1452334
21060000	295.1536169	295.9175266	295.7970338	300.016712	298.6445775
21081600	297.0976641	297.9596179	297.8688129	299.2524439	297.496599
21103200	296.0395415	296.7052747	296.4995245	297.8695287	296.8692555
21124800	295.6323326	296.1868606	296.0586607	297.0614892	296.3437636
21146400	296.5391478	296.4563933	296.9176671	299.2087848	297.9989362
21168000	297.8170284	297.7054727	298.0466491	299.2207965	297.7654238
21189600	295.6674257	296.0230744	296.1017139	297.0558208	296.2353406
21211200	295.3059557	295.6092017	295.5166099	296.2260443	295.5963946
21232800	297.082658	296.7853543	297.3719827	300.0247557	298.3915834
21254400	297.9694551	297.9791536	297.9561526	299.666793	298.2157634
21276000	296.0556328	296.3781161	296.3873828	297.3603911	296.5875829
21297600	295.9042494	296.1543119	296.049462	296.5691912	296.0436078
21319200	296.6852619	296.421887	296.8683787	296.8842596	296.3155624
21340800	298.070751	297.9023961	298.0338868	298.7461681	297.9346822
21362400	296.8182143	297.0948489	297.0037829	297.5560446	296.9651081
21384000	296.2618123	296.4887672	296.3801124	296.688195	296.3107597
21405600	297.3059226	297.1006511	296.9131658	297.9177146	297.4138717
21427200	297.6088513	297.3796362	297.2643878	298.4433857	297.752918
21448800	296.4935595	296.7537933	296.616971	297.249824	296.7292184
21470400	295.9400455	296.2376696	295.9917956	296.3076686	296.0386169
21492000	296.8639919	296.7525527	297.170467	299.8403794	298.7327176
21513600	299.2167246	298.9395146	299.20048	300.3147591	298.9791428
21535200	296.7958767	297.0355007	297.0263153	297.861311	297.1761314
21556800	296.4014113	296.617865	296.5022718	296.9501959	296.5221339
21578400	296.4060396	296.7900329	296.4996904	297.3190555	296.7307346
21600000	297.3825796	297.6708567	297.3695334	298.3586262	297.613774
21621600	296.5553767	296.9118586	296.6135747	297.1327487	296.7247095
21643200	295.8448785	296.258816	295.9584287	296.1727287	295.9852662
21664800	295.9733203	296.4951119	296.1072495	297.6340536	297.121762
21686400	297.2894032	297.4813809	297.2327165	298.2192103	297.4491685
21708000	296.3873428	296.7675182	296.408291	297.048362	296.5839718
21729600	295.5645817	295.9821215	295.6518792	295.9113778	295.7378817
21751200	296.0561675	296.3021349	296.4291972	297.7747843	297.0694605
21772800	298.1394712	298.0449745	298.4733189	298.6226491	297.5839803
21794400	296.7343585	297.1228942	296.9450203	297.3782618	296.7763904
21816000	295.8790315	296.3377814	296.1119376	296.2933495	296.0351749
21837600	296.9612177	296.8162766	296.9802041	298.8999368	298.015829
21859200	298.0120854	297.9631993	298.1728655	299.4447323	298.3953917
21880800	296.270651	296.7278942	296.6534206	297.2993687	296.7819794
21902400	295.9653253	296.4202375	296.196804	296.510484	296.2403252
21924000	296.5497488	296.7189469	296.8495776	298.164682	297.3296904
21945600	297.5987218	297.7925506	297.8700829	298.6474848	297.4675642
21967200	296.4289078	296.8799078	296.6764744	297.1528846	296.6645108
21988800	295.5662245	296.0881536	295.8714661	296.1817453	295.9837411
22010400	296.8077694	296.8724263	296.8531878	300.4095726	298.8475507
22032000	299.5426788	299.4960328	299.7309773	300.3813742	298.4968946
22053600	296.9399702	297.3662526	297.4075015	297.9830779	297.0421381
22075200	296.148859	296.5980194	296.4893269	296.9370964	296.4447614
22096800	296.8848825	297.2476687	297.0443311	301.1823302	299.243387
22118400	298.2305732	298.7694672	298.4881442	299.7840384	298.0916841
22140000	296.27338	296.9129673	296.9336786	297.8978828	297.1380078
22161600	295.8809912	296.3339161	296.3507952	297.0432411	296.4236287
22183200	295.4102917	296.0412557	295.9850475	299.7837447	298.4960579
22204800	296.3229228	297.0474807	296.5883564	298.9313761	297.7183724
22226400	296.0475934	296.6098699	296.4386961	297.8974681	297.1731657
22248000	296.23426	296.6700453	296.4587464	297.5730153	296.8918374
22269600	295.6918708	296.222631	295.9376352	300.0399911	298.8019209
22291200	296.6920496	297.0853189	296.9055319	299.2210098	298.0543836
22312800	296.7002536	297.077412	296.9655161	298.3370994	297.5206411
22334400	296.3706661	296.6421162	296.5534243	297.3734661	296.7644579
22356000	297.702637	297.3046912	297.5875036	300.7238411	299.0820119
22377600	298.7750453	299.0093239	299.4927976	300.1062822	298.3427039
22399200	296.6357346	297.1547196	297.3530403	298.1866285	297.3394814
22420800	295.7720504	296.2574138	296.4830488	297.0214196	296.4913528
22442400	296.1464439	296.3212423	296.5801475	299.9027649	298.4653245
22464000	298.2410822	298.8619705	298.9791361	299.5871651	297.6285174
22485600	296.3829204	297.0278319	297.0757477	298.0994409	297.1956934
22507200	296.2815543	296.7232577	296.803687	297.3946994	296.6668495
22528800	297.4093162	297.4276912	297.181262	299.5837036	298.2211661
22550400	299.4762421	299.2621262	299.3686733	300.5360169	298.7848284
22572000	296.7380905	297.1151164	297.1837087	297.9518332	297.1234831
22593600	295.9967206	296.4055759	296.4025016	296.7036085	296.2399368
22615200	297.1250121	296.7091223	296.9057055	298.7177187	297.5993145
22636800	298.5140884	298.6539762	298.4512432	299.6728821	298.2545419
22658400	297.4106744	297.7196786	297.4935703	298.2157786	297.5047035
22680000	296.7529911	297.0905077	296.9265744	297.4092786	296.9591327
22701600	297.7456536	297.4971119	297.6685079	300.2400036	298.8880202
22723200	298.8108251	299.515479	298.7969176	300.042906	298.7597951
22744800	296.5288591	297.2837004	297.0918675	297.8259585	297.317187
22766400	296.0483029	296.6674588	296.6588091	297.218337	296.7772134
22788000	296.4066244	297.0311942	296.9682951	298.4626436	297.758809
22809600	297.9414221	298.6665177	298.2925577	299.1226367	298.0156026
22831200	296.4389953	297.087037	297.0138661	297.5420036	296.8466869
22852800	295.9538035	296.5412953	296.4413202	296.8252579	296.3953452
22874400	296.7799245	297.2764703	297.1499245	300.9552578	299.2998077
22896000	298.2262046	298.7239819	298.5960128	300.3564798	298.7616049
22917600	296.1619502	296.8514907	296.916499	297.8316745	297.0498157
22939200	295.6793687	296.3031197	296.2946027	296.834774	296.3225768
22960800	297.0761189	297.0944982	297.1392309	300.4235541	298.7510395
22982400	298.7311723	298.8489849	299.0652905	299.9068359	298.2351171
23004000	296.684691	297.1628286	297.1827954	297.7517786	296.9116245
23025600	296.0854161	296.5158745	296.4620452	296.8088745	296.3761577
23047200	297.5095959	297.4007056	297.2646611	300.3783517	298.8285366
23068800	299.814238	300.0772877	299.7357399	300.299357	298.6346052
23090400	297.0168833	297.4815533	297.5358474	298.0341306	297.2755591
23112000	296.1134957	296.5417748	296.5777312	296.6875893	296.3449535
23133600	297.3069836	297.2843479	297.2991306	298.1714448	297.374611
23155200	299.0566258	298.897046	298.8836683	299.7646583	298.4565302
23176800	296.5680453	296.9559495	296.9954911	297.5268619	296.7727912
23198400	296.1789494	296.6081953	296.5115453	296.7568898	296.3096451
23220000	297.3357769	297.2991241	297.1583112	298.8349495	298.0593745
23241600	299.0853038	299.2879894	299.117931	299.6764714	298.8525432
23263200	296.5820963	297.197418	297.1464657	297.5951415	296.9650036
23284800	296.1743731	296.7135416	296.5475768	296.7462652	296.4191014
23306400	297.1465867	297.1912233	296.9881741	298.2252793	297.574043
23328000	297.5857773	297.9099953	298.0483148	298.6150951	297.9264636
23349600	296.5351494	297.0161744	296.8514619	297.2298661	296.9096203
23371200	295.6705662	296.2118952	296.0170953	296.2111452	296.0657786
23392800	296.0601745	296.6847037	296.4202495	298.2323662	297.6191203
23414400	298.2099911	298.8432897	298.3452162	299.1388525	298.4086858
23436000	296.1868791	296.9464531	296.8066076	297.3448866	296.8369334
23457600	295.7790928	296.4041516	296.2007142	296.5311944	296.2257288
23479200	296.0752021	296.7832047	296.4145942	297.1232534	296.5316285
23500800	296.5847969	297.286918	296.8684963	297.8350725	297.1496194
23522400	296.4983745	297.1630995	296.7679953	297.2637078	296.9063995
23544000	296.2819953	296.8401369	296.5222079	296.8779078	296.6399786
23565600	297.0727328	297.2440911	297.5242912	297.7845828	297.2724245
23587200	297.7966716	298.210504	298.5324974	298.5465716	297.7403832
23608800	296.7227062	297.2836669	297.1650329	297.3727563	297.0741056
23630400	295.9924138	296.5940763	296.4316493	296.4703628	296.3992726
23652000	296.3444481	296.6287422	296.5927354	297.0736002	296.6094272
23673600	297.1263001	297.4935067	297.2112438	298.013156	297.2997865
23695200	296.0811786	296.6621287	296.4367536	296.7606411	296.5046494
23716800	295.332287	295.9742619	295.745412	295.8760495	295.7866661
23738400	295.8689411	296.2588912	295.8866578	297.2706786	296.5136037
23760000	297.8487687	298.2079177	297.8741755	298.3106544	297.2219602
23781600	296.5152334	297.0491725	296.7019125	297.1611147	296.7058558
23803200	296.0458683	296.4778649	296.2007054	296.4681324	296.2325935
23824800	296.6076144	296.651758	296.3943521	296.7840095	296.3339469
23846400	296.6708729	297.0322665	296.8986641	297.2901326	296.768997
23868000	296.1313952	296.6123786	296.3699285	296.5981953	296.4079495
23889600	295.8727369	296.3248078	296.0586492	296.2029245	296.0977318
23911200	296.5589244	296.7125661	296.5403952	296.9272578	296.6124787
23932800	297.6671012	298.0663631	297.8926976	298.1281604	297.4978352
23954400	296.2733244	296.9730028	296.7448365	296.9419961	296.6609184
23976000	295.7708432	296.4187004	296.2189969	296.2880739	296.1193393
23997600	296.2006009	296.8920713	296.5718163	297.6262485	297.07015
24019200	297.4468464	298.142254	297.6804571	298.463294	297.5936142
24040800	296.7335134	297.397711	297.0166563	297.4941845	297.0351161
24062400	295.9910244	296.613362	296.3395411	296.5586245	296.3510161
24084000	295.8330871	296.5845495	296.2840329	297.3658703	296.8311704
24105600	297.3232772	298.0497326	297.6231312	298.3826684	297.3739944
24127200	296.3442058	296.9847446	296.6607179	297.1390011	296.7066661
24148800	295.8524724	296.5001749	296.2182452	296.4667622	296.2512358
24170400	296.0358183	296.6049327	296.5266954	296.7309352	296.3212402
24192000	296.3421958	296.9550869	296.8990385	297.2494795	296.6919295
24213600	295.9752911	296.5198161	296.3370036	296.5249702	296.301516
24235200	295.6207619	296.1802412	295.9775745	296.0685995	295.9621495
24256800	295.9709703	296.4037036	296.2981871	297.4237661	296.8441412
24278400	296.6636775	297.0978468	297.6176965	297.9595781	297.103533
24300000	295.7810902	296.268667	296.2365826	296.4819293	296.1995149
24321600	295.3512694	295.8618541	295.7113402	295.8443855	295.7290011
24343200	296.2683272	296.3300037	296.5923902	296.8391213	296.3744281
24364800	298.056655	298.1515261	298.3714928	298.1370502	297.1576866
24386400	296.4500245	296.9252036	296.8410703	296.9910369	296.613412
24408000	295.8746912	296.3783287	296.2625577	296.3178245	296.1423786
24429600	296.0479453	296.5255078	296.6723119	296.7611661	296.3360952
24451200	296.8018218	297.1835608	297.3796283	297.7302705	296.9757001
24472800	295.9401707	296.420342	296.4346235	296.5001122	296.2483412
24494400	295.3125811	295.8400955	295.8212526	295.7012484	295.6485123
24516000	295.8031492	296.057535	296.2940387	296.4629484	296.1508432
24537600	297.0386842	297.547703	297.6061498	298.1068679	297.2399911
24559200	296.055762	296.6571953	296.5263828	296.8112911	296.4633801
24580800	295.3333717	295.9920169	295.8644137	295.9620086	295.8145494
24602400	295.5809329	296.3582911	296.1878579	298.104587	297.205912
24624000	295.9115089	296.6329645	296.387635	297.5663964	296.7266425
24645600	295.4414824	296.0512944	295.8803336	296.2959602	296.0300203
24667200	294.9027564	295.5929193	295.4041974	295.5442224	295.4865324
24688800	294.6057763	295.3387213	295.1726563	295.3125431	295.2282203
24710400	294.3303281	295.0934023	294.9387018	295.1120336	295.0096876
24732000	293.8054454	294.5499079	294.4258121	294.4019537	294.5034912
24753600	293.3274454	294.0053912	293.9144162	293.8155037	294.0112953
24775200	293.8297079	294.3369454	294.7817788	294.7873412	294.6048621
24796800	295.8407334	296.3169511	296.6008544	296.4243531	295.6277683
24818400	294.7296737	295.318738	295.192631	295.3980563	295.1321098
24840000	294.1041365	294.6813576	294.5326407	294.5975017	294.5318083
24861600	294.7489219	295.1463989	295.4583621	296.4826812	295.6792685
24883200	295.2957072	295.6334568	295.6885381	296.3265507	295.6860037
24904800	294.8568204	295.2918245	295.1348453	295.4576786	295.297512
24926400	294.5236912	294.9701037	294.7906413	294.9457621	294.9492787
24948000	295.5539371	295.627812	295.7801037	297.9573578	296.9356662
24969600	298.2602371	298.4506458	298.7806541	298.79565	297.3575933
24991200	296.1287254	296.6923303	296.9632408	296.9195358	296.2928524
25012800	295.0319002	295.629824	295.5980655	295.6444565	295.3677063
25034400	296.1787491	296.3449386	296.5071165	299.500738	298.1571334
25056000	300.1962207	299.944133	299.8257865	299.12149	298.3496445
25077600	296.6320036	297.0847119	297.0790203	297.090212	296.5713911
25099200	295.7017994	296.1866244	296.127137	296.1668161	295.8541871
25120800	296.5868578	296.7770411	297.0965022	298.0672775	298.7473275
25142400	297.8438709	298.1414429	298.0020887	297.1344073	297.7149077
25164000	296.3750706	296.9413696	296.7233285	297.0130488	297.0360521
25185600	296.1084581	296.5924097	296.4425976	296.6199535	296.4350914
25207200	296.253408	296.7928066	296.5761149	296.9060062	296.8689927
25228800	297.7224495	298.2548829	297.6485227	297.7535436	297.5405402
25250400	296.1777994	296.7430203	296.4612827	296.5949078	296.4177536
25272000	295.806012	296.2268537	295.9837245	296.0561411	295.9270244
25293600	296.2139828	296.7174578	296.4602578	297.0556078	297.4324745
25315200	298.8498993	299.0745824	298.2095949	298.1804081	298.0530645
25336800	296.1857262	296.8043562	296.4586753	296.4693102	296.4604589
25358400	295.3589219	295.9246402	295.701449	295.6336502	295.6504005
25380000	296.2200538	296.815129	296.6819427	297.3785076	297.8691512
25401600	297.6714984	298.4934191	298.2429639	298.2539368	298.0381039
25423200	296.3620003	297.2013834	296.8968828	297.1377327	296.9393078
25444800	295.9857037	296.7711412	296.4313661	296.5747911	296.3341119
25466400	296.0889453	296.868962	297.0406494	297.2938536	297.5082995
25488000	297.948273	298.4379895	297.8214048	297.8608919	297.6557316
25509600	296.4677313	297.1926018	296.7402501	296.9495901	296.690793
25531200	295.8101457	296.4693688	296.1566328	296.2439426	296.0061148
25552800	296.1465062	296.7784086	297.0900753	296.5694608	296.3872764
25574400	297.351227	297.8195276	298.277824	297.7679577	297.6135026
25596000	296.1638036	296.817762	296.7638203	296.6822703	296.4881245
25617600	295.8057954	296.4045953	296.245541	296.1923911	296.0462745
25639200	296.6100911	296.6939078	296.783387	296.7246704	296.3304286
25660800	297.2447909	297.2651246	297.3925693	297.2577008	297.0409006
25682400	296.6700914	297.0961089	296.8236294	296.9902083	296.7892225
25704000	296.2865533	296.7795025	296.4892141	296.5613988	296.4131406
25725600	296.6348492	297.2891808	297.1351458	297.1758099	297.2911189
25747200	298.8430599	299.404513	298.8131142	298.3712896	298.2448721
25768800	296.6582621	297.4890495	297.0298744	297.0996995	297.0934495
25790400	296.5083329	297.0798661	296.6533828	296.7621494	296.6214745
25812000	296.2104912	296.9178577	296.4944245	296.818812	296.9830245
25833600	297.5370803	297.954278	296.9894656	297.2684482	297.3145616
25855200	296.5874848	297.25954	296.6542434	296.8729944	296.6707054
25876800	296.0026686	296.6602501	296.1597613	296.2948909	296.1219544
25898400	296.5249911	297.286073	296.7957849	298.0673595	298.6565617
25920000	298.7066257	299.1588637	298.0741247	298.2031727	298.0691644
25941600	296.8962619	297.4884495	296.8306994	297.2669162	297.1107786
25963200	296.3363786	296.8960162	296.389862	296.6581945	296.5160312
25984800	296.7835761	297.4768148	297.1717495	298.6583911	299.2731536
26006400	298.7771637	299.2514506	298.5741988	298.6798242	298.4171387
26028000	296.9351122	297.6241348	297.0604506	297.5096402	297.3035416
26049600	296.216403	296.8991932	296.4462026	296.6881365	296.5239134
26071200	296.8572718	297.5560855	297.4906261	298.4177688	298.7712693
26092800	297.902462	298.5493963	298.0965635	298.2137473	298.2042549
26114400	296.0367745	296.7981036	296.5362953	296.7510744	296.5703911
26136000	295.2610244	295.973366	295.7728202	295.7711996	295.6169661
26157600	296.1433162	296.870587	296.9389537	298.2120703	298.6853828
26179200	298.3794448	298.8312964	298.5790361	298.223911	297.9419927
26200800	296.016286	296.7591515	296.5528191	296.7701415	296.6361899
26222400	295.2360981	295.8534789	295.7284073	295.746389	295.6978682
26244000	296.5967107	296.2674044	295.9712819	297.2446695	297.6821131
26265600	296.6956947	296.3486216	295.9751853	296.7125088	296.5791685
26287200	296.1462078	296.0762786	295.714062	296.1071786	295.8779578
26308800	296.0919495	296.0326329	295.5761828	295.8834326	295.6672495
26330400	296.8725202	296.5149161	295.9799996	296.491512	296.4015871
26352000	297.3252246	297.3464632	296.8725015	297.1209628	297.0161754
26373600	295.949636	296.5472843	296.0145985	296.2181198	296.1216828
26395200	295.3839509	295.9382242	295.4415951	295.5895566	295.5976477
26416800	295.6996862	296.3363946	295.8707096	297.1914364	298.0655007
26438400	297.6550516	298.0131059	297.3144295	297.8164086	297.6939202
26460000	296.1254828	296.8540244	296.1823994	296.6211953	296.5347037
26481600	295.6355786	296.2970078	295.6910494	295.9962495	295.9661536
26503200	295.7565455	296.5603911	295.9890412	296.6978954	297.0247703
26524800	297.0919936	297.6233954	296.9204918	297.3241714	297.1680011
26546400	295.8583369	296.5661064	295.9716076	296.2665909	296.2196945
26568000	295.0742686	295.7428692	295.3153879	295.3645608	295.4746193
26589600	295.6087923	296.1500496	295.5769544	296.4484623	296.5243813
26611200	296.1825452	296.9635686	296.2637265	296.5783564	296.4957773
26632800	295.4595495	296.0845911	295.6089453	295.8375453	295.797137
26654400	294.969012	295.5658078	295.1587413	295.2498412	295.2862495
26676000	295.6427662	296.1288536	295.4568203	295.7931788	295.637212
26697600	297.0819552	297.3334732	296.6997534	297.4585733	296.7380687
26719200	295.7943854	296.2496778	295.783738	296.1319752	295.9129861
26740800	295.1642101	295.5937254	295.2065952	295.3345652	295.3214322
26762400	295.8038006	295.9908558	295.6375893	296.4135	295.9337547
26784000	296.5774901	296.9548763	296.1487678	296.3773022	295.9900454
26805600	295.3910453	295.9121787	295.5366911	295.5933495	295.5557102
26827200	294.5750641	295.0759228	294.7880988	294.7682697	294.8732954
26848800	295.5033495	295.7968411	295.9569203	298.586512	297.1668537
26870400	296.643373	297.114791	297.0500578	298.1889736	296.9664131
26892000	295.4975391	296.077113	295.7927145	296.3851081	295.9809101
26913600	295.1083245	295.6715993	295.3641517	295.7092936	295.5207137
26935200	295.6435667	296.5382242	295.5013779	295.8439426	295.6337922
26956800	296.8309853	297.4377407	296.1931734	296.7533855	296.2947331
26978400	295.8986994	296.6374203	295.9354453	296.2842203	296.1127995
