Time	JN mflow 1	JN mflow 3	JN mflow 5	JN mflow 6	JN mlow 7	JN mflow 8	JN mflow 9	JN mflow 10
5918400	0.267146224	0.256471861	0.263890813	0.274357864	0.252144781	0.270191919	0.268260702	0.266457431
5940000	0.267337181	0.256721501	0.264143338	0.274685426	0.252521405	0.270537759	0.26847138	0.266756133
5961600	0.26795671	0.257197691	0.264730159	0.275372294	0.253069745	0.271162578	0.269099567	0.267368927
5983200	0.267508418	0.256708995	0.264233285	0.27487975	0.252535354	0.270752285	0.26869216	0.26687013
6004800	0.267384726	0.256600384	0.264194044	0.274672911	0.252420749	0.270634966	0.268492315	0.266831412
6026400	0.267877345	0.257114959	0.264627225	0.275302549	0.252939394	0.2711924	0.269188071	0.267397787
6048000	0.268530063	0.257639731	0.265236652	0.275907648	0.253628187	0.271625301	0.269666667	0.267957672
6069600	0.269178932	0.258111111	0.265949976	0.27654305	0.254176527	0.272339586	0.270292929	0.268537278
6091200	0.269480038	0.258325156	0.266274651	0.276887446	0.254359788	0.272473304	0.27054305	0.268886484
6112800	0.269450216	0.258341029	0.266363636	0.276869649	0.254374218	0.272568543	0.27056229	0.269014911
6134400	0.26917243	0.25832757	0.265778098	0.276259846	0.254276657	0.271960615	0.269990394	0.26835879
6156000	0.269016354	0.258085137	0.265559404	0.276097162	0.253899952	0.271772006	0.269906686	0.268018759
6177600	0.268459836	0.257469456	0.26498076	0.275561328	0.253443963	0.271211159	0.26931265	0.267616643
6199200	0.258506061	0.248074747	0.255248485	0.265273232	0.244125758	0.261291919	0.259297475	0.257727273
6220800	0.267647116	0.257010753	0.264309384	0.27472825	0.252851417	0.270684751	0.268682307	0.266903226
6242400	0.267874096	0.256999518	0.264449108	0.27486686	0.253009165	0.27081042	0.268720212	0.266952726
6264000	0.268281235	0.257396044	0.264875543	0.275368548	0.253121563	0.271061264	0.26903425	0.26731452
6285600	0.268780511	0.258017366	0.265365171	0.275836951	0.253747709	0.271671008	0.269756392	0.267883261
6307200	0.269017391	0.258312077	0.265669082	0.276020773	0.254036232	0.271914976	0.269969565	0.268283092
6328800	0.269238784	0.258325615	0.266007236	0.276554269	0.254178003	0.272388326	0.270483357	0.268721659
6350400	0.269283647	0.258175109	0.266115774	0.276445731	0.254150507	0.272371442	0.270363724	0.268628075
6372000	0.269029908	0.257871201	0.265839846	0.27623396	0.253896286	0.272189098	0.270162084	0.268463097
6393600	0.268785818	0.257927159	0.265496382	0.275710082	0.253615051	0.271650265	0.269643029	0.267848529
6415200	0.26875205	0.257789677	0.265192475	0.275572118	0.253622287	0.271445731	0.269563917	0.267725519
6436800	0.268532562	0.257542692	0.264958032	0.275283164	0.253501206	0.271114809	0.269286541	0.267472745
6458400	0.267938254	0.257148095	0.264581283	0.27468548	0.252804631	0.270592378	0.26874192	0.266899662
6480000	0.267263487	0.256555877	0.263814547	0.273824181	0.252219171	0.269929191	0.268017341	0.266098266
6501600	0.267215147	0.256332851	0.263804149	0.273779064	0.252105162	0.269802219	0.267975398	0.266158707
6523200	0.266937771	0.256053546	0.263522914	0.273411963	0.251834057	0.269560058	0.26775205	0.265823444
6544800	0.266951278	0.256086831	0.263682586	0.273514713	0.251817656	0.269811867	0.267782923	0.265946454
6566400	0.266357935	0.255579836	0.263079595	0.272842258	0.251290883	0.269209358	0.267195851	0.265352629
6588000	0.265793353	0.254943642	0.262532274	0.272180154	0.250563102	0.268419557	0.266508671	0.264848748
6609600	0.266429812	0.255364206	0.263105644	0.272783406	0.251111433	0.26915919	0.26694549	0.265387361
6631200	0.26605837	0.255374819	0.262864448	0.272678244	0.250961891	0.269091655	0.266940183	0.265299566
6652800	0.266579354	0.255921852	0.263267728	0.273210806	0.25174192	0.269425953	0.267556199	0.265737578
6674400	0.267820068	0.256891462	0.264420646	0.274716353	0.252720212	0.270753497	0.268731307	0.266993247
6696000	0.268868015	0.25775	0.265412813	0.275750963	0.25361368	0.271590559	0.269619942	0.268041908
6717600	0.268755427	0.257720695	0.265375301	0.275880849	0.253634829	0.271709117	0.269789677	0.267985528
6739200	0.268403101	0.257292636	0.264969961	0.275270349	0.253305717	0.271296996	0.269359012	0.267483043
6760800	0.268109986	0.257110468	0.264734684	0.275125904	0.253068982	0.271067053	0.269027014	0.267321756
6782400	0.267772793	0.256682103	0.264452002	0.274773758	0.252600579	0.270693198	0.268648818	0.266934395
6804000	0.26800969	0.257140504	0.264729167	0.275011628	0.252955911	0.27119719	0.269219961	0.267386143
6825600	0.262369513	0.251753497	0.259191027	0.261264834	0.247712494	0.256313073	0.254307767	0.2515726
6847200	0.258463579	0.247868307	0.255231548	0.251807043	0.243885673	0.245910275	0.244232031	0.240824891
6868800	0.256126387	0.245553304	0.25273999	0.246657984	0.241446696	0.240510854	0.238847082	0.235108538
6890400	0.254883261	0.244433671	0.251656054	0.244302943	0.240409551	0.237666667	0.236151954	0.232398456
6912000	0.263722467	0.252974547	0.260470387	0.266713656	0.248894763	0.262325012	0.260076848	0.257879099
6933600	0.254986011	0.244686927	0.251592861	0.246148577	0.240643994	0.240501688	0.238079112	0.234580318
6955200	0.254835742	0.244365607	0.251374759	0.245706647	0.240278902	0.240063102	0.237660405	0.234070809
6976800	0.249378196	0.239511819	0.246121563	0.240152918	0.235516643	0.234300531	0.231952726	0.228298601
6998400	0.253096961	0.243377713	0.249907863	0.249059334	0.239512301	0.243643512	0.24143753	0.238287506
7020000	0.26839508	0.257293295	0.26472986	0.275581766	0.253273517	0.271491076	0.269271105	0.267684998
7041600	0.268207429	0.25698794	0.264684515	0.275499759	0.253011095	0.271457308	0.269093584	0.267485769
7063200	0.267493488	0.256149542	0.263823444	0.274714906	0.252235408	0.270720212	0.268279788	0.266711047
7084800	0.266244573	0.255197781	0.262737096	0.273325615	0.251137	0.269626146	0.267232513	0.265673903
7106400	0.266187168	0.255174144	0.262785818	0.273186204	0.251062711	0.269565364	0.267178485	0.265565847
7128000	0.266406657	0.255157742	0.262962373	0.273361312	0.251244091	0.269735166	0.267068017	0.265708152
7149600	0.266609827	0.255327071	0.263249518	0.273641137	0.25148025	0.269897399	0.267339114	0.265851638
7171200	0.266744332	0.255396527	0.263274481	0.2738548	0.251615533	0.269916064	0.267447178	0.26606657
7192800	0.266362759	0.255102267	0.263051134	0.273360347	0.251196816	0.269637723	0.267092137	0.265692716
7214400	0.265407139	0.254091655	0.262051616	0.272302943	0.250138447	0.268735649	0.266082972	0.264708635
7236000	0.263544621	0.252624699	0.260597685	0.270558611	0.248530632	0.266940183	0.264713941	0.263158707
7257600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7279200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7300800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7322400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7344000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7365600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7387200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7408800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7430400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7452000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7473600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7495200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7516800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7538400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7560000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7581600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7603200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7624800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7646400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7668000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7689600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7711200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7732800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7754400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7776000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7797600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7819200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7840800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7862400	0.195857851	0.188353719	0.194607163	0.201110744	0.185352066	0.198109091	0.197608815	0.195357576
7884000	0	0	0	0	0	0	0	0
7905600	0	0	0	0	0	0	0	0
7927200	0	0	0	0	0	0	0	0
7948800	0.004351992	0.004260212	0.004368129	0.004426122	0.004208775	0.004412002	0.004404438	0.004332325
7970400	0.259058185	0.24747929	0.25570858	0.265503945	0.24387574	0.261622288	0.259729783	0.258182939
7992000	0.257671002	0.246060694	0.254564066	0.264303468	0.242543834	0.260337669	0.258318882	0.25684104
8013600	0.255962856	0.244924747	0.252658948	0.261957549	0.241240232	0.257375784	0.255289436	0.25363917
8035200	0.244512783	0.23402026	0.241250362	0.233105644	0.231049204	0.226402315	0.224638205	0.220738061
8056800	0.25497974	0.243853835	0.251634346	0.261389773	0.240341052	0.257615533	0.255751085	0.254123975
8078400	0.253521949	0.242286059	0.250226242	0.260223348	0.238849011	0.256373372	0.254386879	0.252784853
8100000	0.250768934	0.239856247	0.24743753	0.252112397	0.236497347	0.247161119	0.245129281	0.242970092
8121600	0.242867052	0.232569706	0.239470333	0.233542692	0.229603473	0.227045345	0.225315002	0.221714355
8143200	0.243880367	0.23347447	0.240312139	0.234087187	0.230349229	0.227550578	0.22569894	0.222131693
8164800	0.245566329	0.234917993	0.24211288	0.238395562	0.231781959	0.232782441	0.230820068	0.227607815
8186400	0.24752629	0.236865895	0.244192957	0.242907863	0.233549928	0.237669561	0.235485287	0.232648336
8208000	0.25369754	0.242830198	0.250287506	0.25677617	0.23929426	0.252702846	0.250790159	0.248642547
8229600	0.256484322	0.24486686	0.253077665	0.262871201	0.24153835	0.259030873	0.257245538	0.255567776
8251200	0.256711047	0.245048239	0.253467438	0.263119151	0.241551375	0.259353111	0.257591896	0.255892426
8272800	0.257902216	0.246115607	0.254685934	0.264307322	0.242791426	0.260633911	0.258606936	0.257177264
8294400	0.256623671	0.244825121	0.253422222	0.263099517	0.241527536	0.259223188	0.257335749	0.255914976
8316000	0.25711368	0.245161368	0.254247592	0.263810212	0.24205106	0.259822254	0.258028902	0.256586705
8337600	0.255430154	0.243346821	0.252618979	0.262311657	0.240405106	0.258072736	0.256332852	0.254996628
8359200	0.257519055	0.245398456	0.254816691	0.264325615	0.242443801	0.260239267	0.258534009	0.257191992
8380800	0.254867052	0.243233622	0.252182563	0.262187861	0.240058767	0.257723507	0.25591185	0.254489403
8402400	0.25430395	0.242773121	0.251394027	0.261316474	0.239632948	0.25691763	0.255157514	0.25380973
8424000	0.252355041	0.241114809	0.249613121	0.259316932	0.237930053	0.255051134	0.253430777	0.251895803
8445600	0.244624759	0.234295761	0.241402216	0.239838632	0.231170039	0.233217726	0.231596821	0.228211464
8467200	0.242481428	0.232582248	0.239108538	0.231509407	0.229452967	0.22466136	0.223121081	0.219194887
8488800	0.259365607	0.248434008	0.255654624	0.252070328	0.244565511	0.246011561	0.244171965	0.240672929
8510400	0.261879884	0.250445731	0.258174144	0.257353111	0.246623734	0.251549445	0.24986686	0.246753015
8532000	0.267384875	0.255905106	0.26369894	0.270596821	0.25205106	0.265934008	0.264106936	0.261915703
8553600	0.269694645	0.258117221	0.266021708	0.276439942	0.254224795	0.272217077	0.270431259	0.268523878
8575200	0.269726879	0.258098748	0.266075145	0.276689306	0.254299615	0.272346821	0.270476879	0.268674374
8596800	0.270063193	0.258105644	0.266502653	0.276963338	0.254402315	0.272649783	0.270685962	0.268886155
8618400	0.270191787	0.25824686	0.266757971	0.277070048	0.254538647	0.27274058	0.27085942	0.269105314
8640000	0.269736275	0.258081863	0.266078922	0.276655882	0.25420098	0.272333824	0.270593627	0.268787255
8661600	0.270060781	0.258234443	0.2665726	0.277100338	0.254371925	0.272747709	0.270787747	0.26900193
8683200	0.270317897	0.25832658	0.266880849	0.277283164	0.254704293	0.272956585	0.271011095	0.269265798
8704800	0.263706767	0.252091729	0.260373434	0.270274687	0.248478414	0.266253514	0.264435241	0.262670175
8726400	0.259263386	0.248068017	0.255690786	0.265396044	0.24418138	0.261544139	0.259894838	0.258124457
8748000	0.259283164	0.247902074	0.255676797	0.265327062	0.244094067	0.261563917	0.259938736	0.258195369
8769600	0.258408587	0.246928606	0.255013989	0.264578871	0.243246503	0.260780029	0.259117221	0.257315967
8791200	0.256397492	0.245153883	0.253123975	0.263013989	0.241564399	0.258845152	0.257174144	0.255535456
8812800	0.259459238	0.2479315	0.255885191	0.265421611	0.244172697	0.261713459	0.260167873	0.258392668
8834400	0.262026532	0.250430777	0.258777135	0.268173661	0.246672455	0.264347805	0.262889532	0.261122528
8856000	0.262224795	0.250574047	0.259127834	0.268648818	0.246905451	0.264464062	0.263231548	0.261426918
8877600	0.263673903	0.251992282	0.260612639	0.270199711	0.248309696	0.266242161	0.26468355	0.262929571
8899200	0.263062229	0.25139315	0.25970574	0.269357453	0.247571153	0.265435601	0.263884226	0.262109503
8920800	0.264137482	0.252273517	0.260947419	0.270657501	0.248546551	0.266655089	0.264926194	0.263350699
8942400	0.263757356	0.251928606	0.260671973	0.270355041	0.248240714	0.266363242	0.264581766	0.263101302
8964000	0.265487476	0.2535	0.26227842	0.27222158	0.249820328	0.267983141	0.266301541	0.264670039
8985600	0.268206464	0.256110468	0.264907381	0.275138929	0.252385432	0.270724554	0.26895369	0.267290883
9007200	0.267843705	0.255602991	0.264616498	0.274712976	0.252025567	0.270462132	0.268558611	0.26691124
9028800	0.267490111	0.255213218	0.264356971	0.274249879	0.251756392	0.270049204	0.268251809	0.266446213
9050400	0.267821997	0.255907381	0.264424506	0.27443946	0.252202605	0.270301978	0.268496382	0.26673179
9072000	0.264438977	0.25263917	0.260626628	0.268732272	0.248863965	0.264680656	0.262732754	0.260908345
9093600	0.260905588	0.248992775	0.256916667	0.258020713	0.245301541	0.252924374	0.251275048	0.24833526
9115200	0.260452967	0.248370478	0.25666329	0.25754028	0.244822479	0.252432224	0.250972986	0.248050651
9136800	0.260928123	0.249153883	0.257004824	0.258485769	0.245445248	0.2529315	0.251297154	0.24852822
9158400	0.262253256	0.250509407	0.258158707	0.259458273	0.246703329	0.254206946	0.252532562	0.249704776
9180000	0.260850941	0.248770863	0.257174144	0.258021225	0.245126869	0.25276604	0.251247467	0.248520019
9201600	0.260432224	0.248084419	0.25661698	0.257587554	0.244718283	0.252396527	0.250789194	0.248214182
9223200	0.260230584	0.248307767	0.25613507	0.25834877	0.244587072	0.252739508	0.251086831	0.248389773
9244800	0.262950049	0.251121662	0.258820475	0.26451731	0.247273492	0.259926311	0.258181503	0.255959446
9266400	0.26587506	0.253454896	0.261859624	0.27158466	0.249932465	0.267721659	0.266005789	0.26436903
9288000	0.26381862	0.251387844	0.26020357	0.270351182	0.24803425	0.265896768	0.264232996	0.262758321
9309600	0.264335263	0.252434636	0.260577424	0.270318379	0.24885287	0.266110468	0.264184756	0.262481428
9331200	0.265794018	0.254023637	0.261847082	0.271652195	0.250333816	0.268138929	0.266134588	0.264416787
9352800	0.265519055	0.253358418	0.261615533	0.271397009	0.24995369	0.267617463	0.265815726	0.264219489
9374400	0.265722142	0.253402315	0.261782923	0.271465509	0.250142306	0.267755909	0.265980704	0.264335263
9396000	0.263418234	0.251625663	0.259536903	0.266866377	0.248064641	0.262803666	0.261023637	0.259125904
9417600	0.265102267	0.253323203	0.260927159	0.268219489	0.249844187	0.264304872	0.262429812	0.260197781
9439200	0.265397974	0.253443319	0.261533044	0.271472262	0.249849011	0.267801737	0.265779547	0.26416932
9460800	0.265101785	0.252872166	0.261300048	0.27102412	0.249505548	0.26739508	0.265426918	0.263820068
9482400	0.263121563	0.251127834	0.259465027	0.269084419	0.247845634	0.2654274	0.263655089	0.261884708
9504000	0.263149542	0.251272069	0.259453932	0.269186686	0.247803184	0.265569706	0.263848529	0.262060299
9525600	0.265114809	0.252982634	0.261421611	0.271127834	0.249522914	0.267636758	0.265602991	0.263920405
9547200	0.266083454	0.253857694	0.262425953	0.2720685	0.250392185	0.268554752	0.266644477	0.264827786
9568800	0.264884708	0.25271973	0.261265798	0.270910275	0.249205499	0.267319344	0.265460203	0.263800772
9590400	0.265750603	0.253411963	0.262018331	0.27168741	0.250061746	0.267936807	0.266244091	0.264430294
9612000	0.266593343	0.25409069	0.262790642	0.272492523	0.250750121	0.268808008	0.26702412	0.265455379
9633600	0.264982634	0.252682103	0.261411481	0.27124795	0.249249397	0.267362759	0.265486734	0.263951278
9655200	0.26639692	0.254416791	0.262769001	0.273132141	0.250860904	0.268908594	0.266963239	0.265180825
9676800	0.268285576	0.256365171	0.26409069	0.274491076	0.252657019	0.270500241	0.268621322	0.266633864
9698400	0.265326097	0.253009165	0.261370478	0.271250844	0.249507959	0.26737096	0.265637241	0.263874096
9720000	0.264586589	0.252202123	0.260860106	0.2707096	0.248836951	0.266772793	0.26501206	0.263305355
9741600	0.263477086	0.251509407	0.259643029	0.270033285	0.247944042	0.265620357	0.263991799	0.26207863
9763200	0.264843705	0.253106609	0.260610227	0.270772793	0.249267728	0.266849011	0.26510275	0.263152436
9784800	0.264255186	0.252031356	0.260209841	0.269988905	0.248525808	0.266301978	0.264582248	0.262738543
9806400	0.262512783	0.250384467	0.258754945	0.268416787	0.246850458	0.264519055	0.263162566	0.261286059
9828000	0.2617	0.250053846	0.257623362	0.264560969	0.246353276	0.259970655	0.258373219	0.256060399
9849600	0.267583039	0.255887322	0.263116877	0.270999328	0.251994962	0.266506801	0.264637112	0.262254072
9871200	0.269614274	0.257642989	0.26543157	0.276313854	0.2539822	0.271930647	0.269995634	0.268092359
9892800	0.269609068	0.257322082	0.265514022	0.276349286	0.253815617	0.27201293	0.269877582	0.267980017
9914400	0.264403862	0.252735684	0.260303442	0.271071704	0.248954324	0.266735181	0.264776658	0.262807725
9936000	0.266723059	0.255243578	0.262414231	0.273506643	0.251285503	0.269081783	0.267086802	0.264959846
9957600	0.269088954	0.257185077	0.264866732	0.275742261	0.253294884	0.271377647	0.269405018	0.267367221
9979200	0.269151663	0.257156556	0.264836269	0.275850946	0.25335225	0.271571429	0.269509132	0.267469341
10000800	0.269077626	0.257071429	0.264773646	0.27571135	0.253298108	0.271484997	0.269478474	0.267398565
10022400	0.26044868	0.249248941	0.2562623	0.267167481	0.245444444	0.262806452	0.260865754	0.258845878
10044000	0.261550016	0.250319974	0.257294884	0.268456175	0.246445096	0.263934506	0.261944607	0.259849788
10065600	0.257876507	0.247138482	0.253647116	0.265107527	0.243357445	0.260628543	0.258479309	0.256377322
10087200	0.268920821	0.257202672	0.264639296	0.275432388	0.253328772	0.271267514	0.269245683	0.267064516
10108800	0.268915851	0.257085127	0.264762231	0.275513699	0.253261905	0.271303979	0.269290607	0.267363666
10130400	0.268841642	0.256894428	0.264563376	0.275416422	0.253167155	0.271260345	0.26928348	0.267132291
10152000	0.268735419	0.256920169	0.264568915	0.275336266	0.253105572	0.271230368	0.269271424	0.267134572
10173600	0.269128055	0.257335288	0.264933855	0.27573607	0.253509938	0.271564679	0.269609319	0.267585859
10195200	0.269551645	0.257568589	0.265260345	0.276050505	0.25388563	0.271927338	0.269952428	0.267818182
10216800	0.269675464	0.257769632	0.265455197	0.276292929	0.253924405	0.272079179	0.270073965	0.268018247
10238400	0.269397849	0.257404366	0.2653203	0.276105572	0.253508309	0.271812643	0.269700554	0.267699251
10260000	0.26940958	0.257316716	0.265211144	0.276086999	0.253554904	0.271738025	0.26973379	0.267712284
10281600	0.269189638	0.257313783	0.264925383	0.275722059	0.253460411	0.271467253	0.269507006	0.267525578
10303200	0.269016618	0.257061258	0.264750733	0.275690127	0.253351254	0.271427501	0.269394917	0.2674174
10324800	0.268781036	0.256884653	0.264593353	0.275449006	0.253099707	0.271183447	0.269175953	0.267292278
10346400	0.268800261	0.256928641	0.264612577	0.275403389	0.253138156	0.27113001	0.269028348	0.267134246
10368000	0.267654925	0.256028702	0.263419439	0.272924331	0.252166667	0.268689824	0.26665623	0.264594912
10389600	0.26840567	0.256474747	0.264057348	0.274797654	0.252586836	0.270553926	0.268629521	0.266562072
10411200	0.268013034	0.256054089	0.263862822	0.274496579	0.252205604	0.270364288	0.268203649	0.266197458
10432800	0.267349299	0.255516455	0.263153144	0.273683284	0.251622678	0.269682633	0.267635712	0.265486804
10454400	0.263712629	0.252447876	0.259230535	0.269890677	0.248440191	0.265940989	0.263802958	0.261668407
10476000	0.255443336	0.245286229	0.25124425	0.26252951	0.241462316	0.25856373	0.255994043	0.253743142
10497600	0.249758288	0.239310113	0.245391244	0.25563967	0.235494894	0.25209274	0.249948944	0.247891873
10519200	0.249846979	0.239260652	0.245587719	0.25557839	0.235608744	0.25212949	0.250119883	0.248130326
10540800	0.251410694	0.240778472	0.247249861	0.257258056	0.237078333	0.253899861	0.251960278	0.249805833
10562400	0.252248236	0.241274526	0.248032932	0.258261934	0.237863152	0.254590702	0.25268673	0.250528158
10584000	0.249745676	0.238903003	0.245818735	0.255740833	0.235138647	0.252106407	0.250247821	0.248020756
10605600	0.252137672	0.241044415	0.248106094	0.258489597	0.237609414	0.254546407	0.25258551	0.250615612
10627200	0.251804377	0.240969629	0.247772964	0.258621111	0.237336162	0.254497021	0.252399762	0.250226738
10648800	0.248859107	0.238598797	0.244952176	0.255979238	0.234710624	0.251740979	0.249514605	0.247106529
10670400	0.247797594	0.237606664	0.243745057	0.254989216	0.234075349	0.25053173	0.248271395	0.245934467
10692000	0.248261272	0.238056846	0.244257953	0.255417566	0.234470954	0.251125173	0.24885325	0.246354219
10713600	0.251545125	0.2407226	0.24725291	0.257430083	0.236903099	0.253697052	0.251690249	0.249689494
10735200	0.264804523	0.253079804	0.260321233	0.271251945	0.249094209	0.266924661	0.264865745	0.263023768
10756800	0.277358506	0.264624205	0.272787967	0.283627524	0.260689765	0.279244675	0.27734675	0.275499308
10778400	0.273342877	0.260823098	0.268582711	0.279518396	0.25694177	0.275191425	0.273141632	0.271418949
10800000	0.267607429	0.255562122	0.262985367	0.273935275	0.251824117	0.269589278	0.267559589	0.265668496
10821600	0.262194456	0.250508935	0.257908822	0.268876741	0.247088504	0.264414802	0.262421978	0.260513437
10843200	0.270127057	0.257953823	0.265719204	0.276841974	0.254424858	0.272364856	0.27031619	0.268569197
10864800	0.265089627	0.253002905	0.26093527	0.271688105	0.24948036	0.267245643	0.265337483	0.263489488
10886400	0.262283027	0.250413043	0.258176839	0.26857748	0.246855351	0.264398272	0.262471572	0.260778846
10908000	0.264056502	0.251556571	0.260119097	0.269893921	0.248195125	0.266043346	0.264185431	0.262621521
10929600	0.26509706	0.252466167	0.261367304	0.271223794	0.249146007	0.267153494	0.265237382	0.263696201
10951200	0.265911545	0.25376675	0.262062569	0.272314369	0.250269795	0.26814438	0.266035714	0.264393826
10972800	0.264070293	0.251835844	0.259935983	0.269517155	0.248298187	0.265776151	0.263923849	0.26231325
10994400	0.261899044	0.249701426	0.258005955	0.267999031	0.246395098	0.26378881	0.262213682	0.260467941
11016000	0.262230759	0.249813815	0.258431894	0.268424557	0.246587209	0.264133721	0.262546235	0.260981174
11037600	0.262908672	0.250922637	0.258985058	0.269259601	0.247462645	0.265005307	0.263262533	0.26148429
11059200	0.26258769	0.250724758	0.258410097	0.268395159	0.247055325	0.264380221	0.262783264	0.260954633
11080800	0.25980166	0.247977455	0.256042047	0.265786722	0.244512863	0.261899447	0.260126556	0.258445228
11102400	0.260558275	0.248596018	0.25700318	0.266720033	0.245124153	0.262710217	0.260958523	0.259326835
11124000	0.261422545	0.249577455	0.257623651	0.267779668	0.2459361	0.263484371	0.26182462	0.260069156
11145600	0.260100811	0.248417645	0.256335151	0.266591163	0.244805229	0.262299497	0.260534116	0.258836689
11167200	0.260162241	0.248130429	0.256539419	0.266308299	0.244635685	0.262189488	0.260543568	0.258958091
11188800	0.26062837	0.248569335	0.25716798	0.267010646	0.245214849	0.262980506	0.261100373	0.259508364
11210400	0.261204979	0.249119917	0.257704703	0.267530567	0.24578852	0.263476072	0.261714523	0.260263209
11232000	0.262182158	0.250285339	0.258506501	0.268887137	0.246788658	0.264398893	0.262801936	0.261037068
11253600	0.262457763	0.250232131	0.258730264	0.268754459	0.246915664	0.264460252	0.262875156	0.261348818
11275200	0.26362213	0.251432918	0.260023928	0.269921577	0.248080498	0.265797925	0.264026833	0.262626279
11296800	0.262862656	0.250627109	0.259224758	0.269120332	0.247286999	0.265039281	0.263254772	0.261803043
11318400	0.263594636	0.251338172	0.259765381	0.269709249	0.247955205	0.26566874	0.263937094	0.262196737
11340000	0.262752559	0.250541217	0.259030014	0.268929461	0.247036376	0.264684786	0.263163762	0.261539557
11361600	0.262451591	0.250288243	0.258764592	0.268661134	0.246905118	0.264578562	0.262861687	0.261392116
11383200	0.259291857	0.247364026	0.25586133	0.265585096	0.243899074	0.26157293	0.259799945	0.258333195
11404800	0.257784786	0.245858368	0.25426556	0.263987828	0.242467497	0.259943568	0.258285062	0.256723375
11426400	0.26008852	0.248083679	0.256535961	0.266325173	0.244653665	0.262237068	0.26056639	0.258975104
11448000	0.257130982	0.245235131	0.253349931	0.26326639	0.241747856	0.259106916	0.257464592	0.2558361
11469600	0.256904149	0.24529018	0.252897234	0.262808022	0.241730705	0.258648133	0.257137206	0.255516874
11491200	0.256820749	0.245321588	0.252733501	0.262685263	0.241639262	0.258616051	0.256879055	0.25532005
11512800	0.257091387	0.245466058	0.253118485	0.262992534	0.241848472	0.258927001	0.257351583	0.255747269
11534400	0.25453361	0.243060719	0.250726556	0.260627801	0.239502213	0.256696819	0.254889765	0.253316736
11556000	0.254573306	0.243126694	0.250759059	0.260597925	0.23961231	0.256603873	0.254938174	0.253269986
11577600	0.255327245	0.243864259	0.251322125	0.261281029	0.240224436	0.257154421	0.255573959	0.253899128
11599200	0.257397787	0.245876625	0.253625588	0.263844675	0.24219917	0.259408437	0.25780166	0.256161687
11620800	0.25544532	0.244032213	0.251688788	0.261986727	0.240337619	0.257428591	0.255823863	0.254098991
11642400	0.254224896	0.242917289	0.250447026	0.260674412	0.239376072	0.256247303	0.254763347	0.252882711
11664000	0.253804841	0.24251314	0.249897649	0.259749931	0.238860581	0.255685477	0.254062379	0.252347026
11685600	0.253420609	0.242175104	0.249676902	0.259562794	0.238724758	0.255520194	0.253864177	0.25207538
11707200	0.25290889	0.241763031	0.249313425	0.259232545	0.238341767	0.255277755	0.253523019	0.251761233
11728800	0.253900985	0.242636568	0.250109705	0.260040788	0.239172293	0.255981435	0.254465401	0.252609118
11750400	0.25455348	0.24321226	0.250531479	0.260362806	0.239824962	0.256480836	0.254711637	0.253053688
11772000	0.253943292	0.242701383	0.25008852	0.259835685	0.239119087	0.256008437	0.25438935	0.252535408
11793600	0.251532836	0.240516107	0.247959076	0.257689202	0.236982856	0.253824001	0.252049219	0.250242638
11815200	0.251888658	0.24095242	0.2482574	0.258034163	0.237308437	0.254072337	0.252492254	0.250585201
11836800	0.252016321	0.240965698	0.248255325	0.257928216	0.237434163	0.25409018	0.252495297	0.250562794
