Time;Hall2Offset;Hall2Radiation
9655200;13.19942197;298.9945087
9666000;12.46461538;295.398
9676800;11.37391304;295.6546377
9687600;11.93352601;296.1647399
9698400;12.84637681;296.9749275
9709200;12.43352601;297.3482659
9720000;12.61449275;297.4062319
9730800;12.59537572;297.5508671
9741600;12.8150289;298.0531792
9752400;12.66376812;299.076087
9763200;11.42774566;295.0375723
9774000;10.14492754;293.7868116
9784800;11.43930636;295.9306358
9795600;11.76811594;296.5236232
9806400;11.90751445;296.6647399
9817200;11.95072464;296.8665217
9828000;11.63872832;297.2572254
9838800;10.89307412;292.7496355
9849600;10.63041289;292.6572508
9860400;9.737903226;291.2133065
9871200;9.46223565;292.4739678
9882000;10.48338369;294.3916918
9892800;10.68850806;294.9949597
9903600;10.76132931;295.4873615
9914400;11.22278226;296.0060484
9925200;11.06747231;296.7593656
9936000;11.15721232;296.1091572
9946800;10.45401174;295.4840509
9957600;11.40429688;297.0070313
9968400;11.31311155;296.8963796
9979200;11.63476563;296.8591797
9990000;11.83170254;296.9813112
10000800;11.8203125;297.3884766
10011600;11.70588235;294.8464706
10022400;11.31702544;295.3740705
10033200;11.01953125;294.1341797
10044000;11.44031311;295.7558708
10054800;11.18590998;296.2165362
10065600;11.25195313;296.4453125
10076400;11.52250489;296.6394325
10087200;11.76953125;296.8203125
10098000;11.7964775;297.0161448
10108800;12.05078125;297.4292969
10119600;11.84540117;297.3687867
10130400;12.2739726;297.4642857
10141200;12.04882813;297.6941406
10152000;12.11350294;297.65
10162800;12.078125;297.65
10173600;12.00978474;297.6995108
10184400;12.09765625;297.8992188
10195200;12.28710938;298.1880859
10206000;12.3444227;298.1869863
10216800;12.45596869;298.0895303
10227600;11.83007813;297.9839844
10238400;11.97064579;297.8995108
10249200;12.3125;297.9498047
10260000;12.28180039;298.0092955
10270800;12.88671875;298.5167969
10281600;12.80234834;299.0292564
10292400;13.1875;299.1720703
10303200;13.40900196;298.8556751
10314000;13.60469667;298.7501957
10324800;13.4609375;298.7019531
10335600;13.3776908;298.7480431
10346400;12.95898438;298.7802734
10357200;12.36790607;298.3912916
10368000;12.13476563;297.7994141
10378800;11.87084149;295.6216243
10389600;11.25390625;294.5482422
10400400;12.54794521;296.6026419
10411200;12.60742188;297.0652344
10422000;12.8962818;297.3165362
10432800;13.28180039;297.7944227
10443600;13.16601563;298.9644531
10454400;12.6989936;297.7829369
10465200;12.56348548;297.3002075
10476000;12.77510373;297.1665975
10486800;13.07410491;297.5474188
10497600;13.18755257;297.6410849
10508400;12.88358459;297.7882747
10519200;12.76421405;298.0194816
10530000;13.21619366;297.9757095
10540800;13.13572023;298.5784763
10551600;12.40617181;298.079191
10562400;12.50623441;298.3740233
10573200;12.45107794;298.25
10584000;12.26224066;298.25
10594800;11.84385382;298.25
10605600;12.30539419;298.2587967
10616400;11.53795066;296.4380455
10627200;11.59514925;297.6624067
10638000;11.83319003;296.9242906
10648800;11.37344029;295.088057
10659600;10.43698176;295.9341625
10670400;10.86390041;296.9507469
10681200;11.56348548;297.2719087
10692000;11.72553897;297.5566335
10702800;12.09045643;298.1339004
10713600;12.35364728;298.5721607
10724400;12.25512935;298.1005798
10735200;11.89690722;298.059622
10746000;11.69451697;298.2181462
10756800;11.78772803;298.3817579
10767600;12.23817427;298.5342324
10778400;12.22074689;298.7507469
10789200;13.07634855;299.3909959
10800000;13.39087137;299.8704979
10810800;13.24054983;299.612457
10821600;13.0713686;299.2102855
10832400;12.2139219;299.1648557
10843200;12.43319502;299.15
10854000;12.593361;299.1495851
10864800;12.95273632;299.4786899
10875600;13.05394191;300.4219502
10886400;13.04610226;300.0323973
10897200;12.83903253;299.704045
10908000;12.56395349;298.0789037
10918800;12.44056525;298.4649626
10929600;12.86761032;298.6006245
10940400;13.0166251;298.675852
10951200;12.85631229;299.0806478
10962000;13.27325581;299.932309
10972800;12.53455454;298.0014571
10983600;13.39865433;299.6849874
10994400;13.29426434;299.2664589
11005200;13.06151288;299.0179135
11016000;12.7358804;298.948505
11026800;12.30066445;298.9291528
11037600;12.68713204;299.2375526
11048400;12.84070058;299.9904504
11059200;13.15684647;300.0193776
11070000;12.91037344;300.123278
11080800;13.04564315;299.6869295
11091600;13.13195021;299.3934855
11102400;13.61493776;299.2178838
11113200;13.40580913;299.2061826
11124000;13.0373444;299.6057676
11134800;13.08872305;299.5873134
11145600;11.83651452;297.4046058
11156400;11.39270568;296.756955
11167200;11.9560166;297.4620332
11178000;12.57842324;297.9602075
11188800;12.6340249;298.1185477
11199600;12.85572139;298.3773632
11210400;12.27136929;298.7263485
11221200;12.72946058;299.2924896
11232000;12.64813278;299.770332
11242800;12.8340249;299.9871784
11253600;12.66556017;299.6819502
11264400;12.54024896;299.6811203
11275200;12.89137645;299.7648425
11286000;13.14190871;299.903444
11296800;12.63983402;300.0426141
11307600;12.83236515;300.4109959
11318400;12.9153527;300.6002905
11329200;13.12365145;300.0663485
11340000;13.22802653;299.9107794
11350800;13.79253112;299.8461826
11361600;13.70041494;299.7571369
11372400;13.46307054;299.75
11383200;13.50041494;299.7958921
11394000;13.81908714;300.0829461
11404800;13.81177446;300.2583748
11415600;13.89368771;300.1781561
11426400;13.32033195;300.0306639
11437200;13.17330017;299.95
11448000;13.20248963;299.95
11458800;13.11618257;299.95
11469600;13.72946058;300.0557261
11480400;14.12282158;300.2428631
11491200;12.91037344;297.7655187
11502000;11.9677693;298.0607718
11512800;12.8473029;299.036888
11523600;13.20895522;299.15
11534400;13.15767635;299.2036929
11545200;13.04149378;299.3116598
11556000;12.98091286;299.1784647
11566800;11.8373444;296.2880913
11577600;12.26578073;296.4550664
11588400;10.89211618;294.9933195
11599200;11.98423237;297.5506639
11610000;12.33443983;298.0250207
11620800;12.58174274;298.3753112
11631600;12.73609959;298.6242739
11642400;12.3291874;298.8880597
11653200;12.8780083;299.569834
11664000;12.26141079;298.2254357
11674800;10.84813278;295.8729046
11685600;11.16099585;297.4880913
11696400;11.37759336;297.8585477
11707200;11.806639;298.4059336
11718000;12.00912863;298.5198755
11728800;11.81094527;298.7252902
11739600;12.43938091;299.2043422
11750400;13.10954357;299.376888
11761200;12.67053942;299.2508299
11772000;12.2746888;299.316473
11782800;12.13609959;298.9114108
11793600;12.10705394;298.6427801
11804400;11.79917012;298.5244398
11815200;11.56633499;298.3078773
11826000;10.58423237;295.4182158
11836800;10.24896266;296.656639
11847600;11.21659751;297.5002075
11858400;11.30290456;297.4473444
11869200;11.33167496;297.6266169
11880000;11.52116183;297.8669295
11890800;11.86556017;298.0736515
11901600;11.78423237;298.5880083
11912400;12.19253112;299.7912448
11923200;11.66750842;300.3279461
11934000;12.01413134;300.0402743
11944800;11.92165493;299.4120599
11955600;12.36016598;299.2875934
11966400;12.08457711;299.4832504
11977200;12.39004149;299.6175519
11988000;11.97842324;299.7553112
11998800;12.26141079;299.7851037
12009600;11.92039801;298.608209
12020400;12.12148594;299.7371486
12031200;12.42109635;299.3242525
12042000;12.31757877;299.172471
12052800;12.18506224;299.150083
12063600;12.81161826;299.1682573
12074400;12.8159204;299.3172471
12085200;12.65776294;299.518197
12096000;12.02175732;298.5397071
12106800;12.53988245;299.1627624
12117600;12.52680067;299.0607203
12128400;12.7090301;298.7809365
12139200;12.63514644;298.6599582
12150000;12.55351171;298.6504181
12160800;12.74356846;298.8254357
12171600;12.7199211;298.6442801
12182400;11.86678053;297.6954313
12193200;12.34688797;298.9380498
12204000;12.55472013;298.8756475
12214800;12.39729501;298.75
12225600;12.53988245;298.8718304
12236400;12.81343284;299.0598673
12247200;12.36182573;299.4695851
12258000;12.75193798;299.6849699
12268800;13.02404643;300.0694859
12279600;12.51286307;299.683195
12290400;12.58883249;299.7009306
12301200;12.73002523;299.3863331
12312000;13.05145228;299.3051037
12322800;13.17510373;299.3646058
12333600;12.99834025;299.5775519
12344400;11.6813278;293.849668
12355200;10.69474562;293.5304003
12366000;11.1526971;295.3865145
12376800;12.11378738;297.263289
12387600;12.55684647;297.5149793
12398400;12.33195021;297.6259336
12409200;12.70124481;297.676722
12420000;12.55767635;297.9547303
12430800;12.69958506;298.0187137
12441600;12.55638474;297.6573798
12452400;12.0439834;296.6578838
12463200;11.91369295;297.5417842
12474000;12.3120332;297.556473
12484800;11.77925311;297.5508299
12495600;11.9626556;297.6211203
12506400;12.18174274;298.1591286
12517200;12.90215589;299.3028192
12528000;13.14688797;299.4777178
12538800;13.33775934;299.3821992
12549600;13.43485477;298.7812033
12560400;13.62572614;298.3607054
12571200;13.36514523;298.2401245
12582000;13.12448133;298.2458506
12592800;13.15008292;298.4803483
12603600;12.64979253;296.1573859
12614400;12.6439834;298.5371369
12625200;13.29377593;298.9261826
12636000;13.56395349;298.6624585
12646800;13.98506224;298.449751
12657600;14.17344398;298.3507469
12668400;13.04896266;298.2695021
12679200;13.29294606;298.5059336
12690000;12.11037344;299.1582158
12700800;12.15518672;298.536639
12711600;12.25228216;299.4403734
12722400;12.40199336;299.2709302
12733200;12.56182573;299.1504979
12744000;12.47757475;299.0677741
12754800;12.89211618;299.05
12765600;12.67385892;299.0943154
12776400;12.91618257;299.2821162
12787200;12.41410788;298.6975519
12798000;12.61161826;298.2348963
12808800;12.66058091;298.9801245
12819600;12.50456432;298.8087552
12830400;12.5721393;298.6500829
12841200;12.33360996;298.55
12852000;12.22655602;298.6826141
12862800;12.70788382;298.8018672
12873600;12.55020747;298.7424481
12884400;11.496633;296.8664141
12895200;11.95684647;298.3510788
12906000;11.88372093;298.4637043
12916800;11.85311203;298.4642739
12927600;12.22738589;298.45
12938400;12.35518672;298.5744813
12949200;12.08215768;298.8782988
12960000;11.9526971;297.3335685
12970800;11.77261411;296.9652697
12981600;11.02738589;296.0417842
12992400;11.51701245;297.5812863
13003200;11.63704319;297.7990864
13014000;12.1153527;297.9260996
13024800;12.12697095;298.1196266
13035600;12.57178423;298.6421162
13046400;11.98755187;296.11639
13057200;11.25477178;294.6136515
13068000;11.58222591;296.2711794
13078800;11.7948505;296.8950997
13089600;11.72697095;297.0998755
13100400;11.94439834;297.316971
13111200;12.26970954;297.6523237
13122000;12.38538206;298.3398671
13132800;12.47551867;298.770332
13143600;12.22821577;298.7541494
13154400;12.30539419;298.4203734
13165200;12.66445183;298.2887874
13176000;12.7253112;298.2465145
13186800;12.86307054;298.2524896
13197600;13.29709544;298.3612033
13208400;12.65155332;298.7018892
13219200;12.75518672;299.0662656
13230000;12.73443983;299.1561411
13240800;12.75124378;299.046932
13251600;12.41742739;298.8600415
13262400;12.88113051;298.6935578
13273200;12.96102819;298.6665008
13284000;12.8439834;299.1214523
13294800;13.14605809;300.2681743
13305600;13.15767635;300.6938174
13316400;12.40497925;299.2229461
13327200;12.04726368;299.455141
13338000;12.11037344;299.1859336
13348800;12.22572614;299.0077593
13359600;12.52116183;298.9593776
13370400;12.89045643;299.7492531
13381200;12.72946058;300.669834
13392000;12.25145228;297.2982988
13402800;10.12873754;294.1635382
13413600;11.74771784;297.690166
13424400;11.86804979;298.0426141
13435200;11.94767442;298.3063123
13446000;12.15365449;298.5781561
13456800;12.3654485;298.9519103
13467600;12.00165975;298.5705809
13478400;11.22489627;297.4673444
13489200;11.9253112;297.0948963
13500000;12.76846473;298.3639419
13510800;12.85726141;298.32361
13521600;13.04643449;298.25
13532400;12.97510373;298.2917427
13543200;12.46473029;298.4459336
13554000;12.17344398;298.1051867
13564800;11.66804979;297.6268465
13575600;11.19917012;297.8385477
13586400;11.33554817;298.526412
13597200;11.55186722;298.3078423
13608000;11.56208054;298.25
13618800;11.77172061;298.3098807
13629600;11.45643154;298.7573859
13640400;12.21558872;299.4830017
13651200;11.75476388;295.8558824
13662000;11.14439834;296.9251867
13672800;11.1966805;297.75
13683600;11.06556017;297.7742324
13694400;11.30041494;297.8739834
13705200;11.01908714;298.0212033
13716000;11.35103734;298.2309959
13726800;11.39718076;298.5250415
13737600;11.67053942;298.7851037
13748400;11.77990033;298.9769103
13759200;11.98255814;298.8192691
13770000;11.76680498;298.7574689
13780800;11.84634551;298.7499169
13791600;11.51079734;298.6556478
13802400;11.40580913;298.6582988
13813200;11.46721992;298.8012033
13824000;11.38340249;299.0836929
13834800;11.41376451;299.2485075
13845600;11.91618257;299.2278423
13856400;12.14522822;299.0953112
13867200;11.97012448;298.9411203
13878000;12.65560166;298.8575519
13888800;12.806639;299.5481743
13899600;11.65062241;297.8875104
13910400;11.22821577;298.0052697
13921200;11.94024896;299.6197925
13932000;12.24252492;299.2554817
13942800;12.00248963;298.8673444
13953600;11.95435685;298.6821992
13964400;12.36514523;298.6290041
13975200;12.81327801;299.0131535
13986000;13.24481328;300.1184647
13996800;12.81908714;299.790332
14007600;12.69019934;299.5037375
14018400;12.74688797;299.4196266
14029200;12.61276949;299.1180763
14040000;12.67136929;298.8275934
14050800;13.04813278;298.7534855
14061600;12.52535328;297.8789277
14072400;10.80912863;296.810166
14083200;11.44365572;297.0161934
14094000;10.39253112;295.4294191
14104800;11.0730897;297.7064784
14115600;11.09460581;297.5881743
14126400;11.05311203;297.55
14137200;11.25892116;297.7255187
14148000;11.81161826;298.2712448
14158800;11.43259386;297.3212457
14169600;12.19900498;298.7012438
14180400;12.82671175;298.9183855
14191200;12.58174274;298.7599585
14202000;12.36929461;298.6758921
14212800;11.88713693;298.7509959
14223600;12.01493776;298.8041909
14234400;12.18257261;298.9127386
14245200;11.91053122;299.3147717
14256000;12.14551607;299.7791878
14266800;12.23504983;299.70299
14277600;12.56229236;299.4706811
14288400;12.18604651;299.3010797
14299200;12.16749585;299.2485904
14310000;11.63651452;299.2538174
14320800;12.37842324;299.4524066
14331600;12.32365145;300.1865975
14342400;12.46721992;300.8777178
14353200;12.25560166;300.7518257
14364000;12.79519071;300.1621061
14374800;12.29792531;299.7064315
14385600;12.03319502;299.4784647
14396400;11.94439834;299.3555602
14407200;11.82323651;300.0761411
14418000;12.14974619;300.8825719
14428800;13.20287405;301.5290363
14439600;13.25255102;301.5126701
14450400;13.48671096;300.6584718
14461200;13.0755814;299.9747508
14472000;12.44315353;299.6581328
14482800;12.49045643;299.5353112
14493600;12.55328218;300.0816553
14504400;12.9973913;300.950087
14515200;13.13775934;301.4041079
14526000;12.92554992;301.0141286
14536800;12.54177215;300.339789
14547600;12.71618257;299.8272614
14558400;12.64427861;299.5942786
14569200;13.13278008;299.5555602
14580000;12.52116183;299.0334855
14590800;12.4439834;299.8546473
14601600;13.23568465;300.3156432
14612400;12.58388704;297.8530731
14623200;13.18393782;299.1134715
14634000;12.47093023;299.15
14644800;12.4439834;299.149917
14655600;12.86473029;299.15
14666400;12.81244813;299.3208714
14677200;12.53112033;298.223278
14688000;11.37645108;296.1726368
14698800;11.43070539;296.263361
14709600;12.36348548;298.0437759
14720400;12.32946058;298.15
14731200;11.68159204;298.2300166
14742000;12.05560166;298.3340664
14752800;11.90539419;297.089917
14763600;10.14356846;295.0649378
14774400;10.70124481;297.8153942
14785200;11.18687708;298.7799003
14796000;11.5307309;298.5860465
14806800;11.74335548;298.1700997
14817600;11.25373134;297.9628524
14828400;11.4813278;297.9713278
14839200;12.07966805;299.0090041
14850000;11.6373444;297.976473
14860800;11.4852071;298.3969992
14871600;11.84315353;298.8243568
14882400;12.37344398;298.8118257
14893200;12.34107884;298.2586307
14904000;11.70456432;298.05
14914800;11.73692946;298.1148133
14925600;12.21310116;298.7411277
14936400;12.58589212;300.0907469
14947200;12.91871296;300.5759949
14958000;12.60963455;300.3344684
14968800;12.76495017;299.7061462
14979600;12.52116183;299.2178008
14990400;12.32780083;299.05
15001200;12.63349917;299.1029022
15012000;12.40946844;299.3469269
15022800;12.62552832;299.6484784
15033600;12.15287162;300.1032095
15044400;12.58495351;300.3273457
15055200;12.00995851;300.0891701
15066000;12.05477178;299.883444
15076800;11.89950166;299.7546512
15087600;12.47927032;299.6545605
15098400;12.38578199;298.8972038
15109200;11.73083624;297.6584495
15120000;11.98348348;298.4490991
15130800;12.17275748;298.8638704
15141600;12.47342193;298.7523256
15152400;12.74335548;298.6372924
15163200;12.34966777;298.4870432
15174000;12.15697674;298.4107143
15184800;12.45265781;299.0562292
15195600;11.75415282;298.4177741
15206400;11.63621262;298.1303156
15217200;12.60945274;299.0822554
15228000;12.76680498;299.1797095
15238800;12.90871369;298.8927386
15249600;12.79419087;298.85
15260400;12.43817427;298.8584647
15271200;11.80597015;298.704063
15282000;11.80746888;297.8818672
15292800;11.50539419;297.4378008
15303600;11.90282392;299.2104651
15314400;12.25210084;298.9445378
15325200;11.85714286;298.7627076
15336000;12.03654485;298.5818106
15346800;12.10299003;298.6121262
15357600;12.09219269;298.9771595
15368400;11.92940199;299.5196013
15379200;11.71096346;297.3134551
15390000;10.40248963;296.5560581
15400800;11.62987552;298.7065145
15411600;11.86473029;298.75
15422400;12.02323651;298.75
15433200;12.21393035;298.755058
15444000;11.96182573;299.336722
15454800;10.97593361;296.9929046
15465600;10.13195021;293.4956432
15476400;10.3679402;296.2158638
15487200;11.26079734;297.385299
15498000;11.61877076;297.45
15508800;12.09717608;297.5233389
15519600;11.8089701;297.8123754
15530400;12.05564784;298.7502492
15541200;12.78986711;300.1016611
15552000;12.39700997;300.1446844
15562800;12.40547264;299.4378109
15573600;12.2813278;298.8129876
15584400;11.78257261;298.4091701
15595200;11.71052632;298.35
15606000;11.71052632;298.35
15616800;11.71052632;298.35
15627600;11.71052632;298.35
15638400;11.71052632;298.35
15649200;11.71052632;298.35
15660000;11.71052632;298.35
15670800;11.71052632;298.35
15681600;11.71052632;298.35
15692400;11.71052632;298.35
15703200;11.71052632;298.35
15714000;12.06413043;296.6030435
15724800;11.38704319;294.6717608
15735600;10.40032949;294.4808072
15746400;11.54356846;297.410249
15757200;12.2373444;297.7158921
15768000;11.91376451;297.8923715
15778800;11.7966805;298.0922407
15789600;11.13692946;295.8088382
15800400;10.94605809;296.2468465
15811200;11.42157676;298.1558921
15822000;11.00415282;297.091113
15832800;11.24916944;297.8744186
15843600;12.63870432;297.829402
15854400;11.65863787;297.7153654
15865200;11.72425249;297.7340532
15876000;11.66777409;297.8255814
15886800;11.38303571;297.4539286
15897600;12.07755474;298.9952555
15908400;12.34767932;298.7094093
15919200;12.71094403;298.630117
15930000;12.25628141;298.2097152
15940800;12.13283208;298.097452
15951600;11.92147034;298.065873
15962400;11.58169376;297.2961933
15973200;10.46616541;296.6035505
15984000;10.04358974;292.5587179
15994800;10.08890845;295.3346831
16005600;10.94736842;296.7349624
16016400;10.53634085;297.0285297
16027200;10.93984962;297.2334586
16038000;11.786132;297.4738095
16048800;11.72431078;297.4633668
16059600;11.11643836;296.2969178
16070400;11.09003497;296.3362762
16081200;10.9253112;296.5426141
16092000;11.83625731;297.5356307
16102800;11.79699248;297.4394737
16113600;11.63074353;297.3607769
16124400;11.73934837;297.5168338
16135200;11.6374269;297.82335
16146000;11.43609023;298.3339599
16156800;11.6106934;298.9860067
16167600;12.18295739;299.2343776
16178400;12.16624896;298.941061
16189200;12.31996658;298.5245196
16200000;12.213868;298.2188388
16210800;12.26482874;298.1349624
16221600;12.70008354;299.3232665
16232400;13.03174603;300.7155806
16243200;12.35839599;301.0322891
16254000;12.67335004;300.7657895
16264800;12.97911445;299.9017962
16275600;13.4619883;299.0759816
16286400;13.30659983;298.7738095
16297200;13.15455305;298.7660401
16308000;12.3358396;299.0375522
16318800;12.39933166;299.195447
16329600;13.83779264;300.5982441
16340400;13.37677527;300.15
16351200;12.93400167;299.4960317
16362000;12.92147034;299.0539265
16372800;12.86131997;298.8931913
16383600;13.32915622;299.0505848
16394400;12.93233083;299.2379699
16405200;12.28702929;298.7143515
16416000;12.50083893;298.7042785
16426800;11.69957806;296.7668776
16437600;11.6043956;297.262426
16448400;12.09167368;298.0797729
16459200;12.08776371;298.1427426
16470000;12.1682164;298.2224429
16480800;12.39447236;298.9757119
16491600;12.04037006;297.7605971
16502400;12.36788445;299.3483857
16513200;11.692827;298.1194515
16524000;12;297.7858396
16534800;12.2001675;298.1525963
16545600;12.34753551;298.039056
16556400;12.08354219;298.0500835
16567200;11.14632107;295.1226589
16578000;11.45180218;296.7703688
16588800;12.38907563;299.1527731
16599600;13.00925147;300.2344407
16610400;12.8716443;299.4818792
16621200;12.66220736;298.6141304
16632000;12.15873016;298.1036341
16642800;12.35839599;297.8721387
16653600;12.14152542;297.195339
16664400;11.99077181;295.9774329
16675200;11.69507101;296.4047201
16686000;12.68170426;296.5415622
16696800;12.47869674;297.6884294
16707600;12.83375104;297.5141604
16718400;12.91144528;297.5214286
16729200;12.97994987;297.6559315
16740000;13.05847953;298.9621136
16750800;13.39766082;300.3083124
16761600;14.31746032;300.3270259
16772400;14.3700919;299.8675439
16783200;13.25062657;299.1575188
16794000;13.35588972;298.6810777
16804800;13.42272348;298.55
16815600;13.40685046;298.5742272
16826400;13.20652174;299.0997492
16837200;13.39849624;300.2616124
16848000;13.95572264;300.3654553
16858800;14.32664996;300.1716374
16869600;14.29908104;299.5304511
16880400;13.81453634;299.1052214
16891200;14.01169591;298.9195906
16902000;14.18964077;298.8625313
16912800;13.19799499;299.2417293
16923600;13.39348371;299.165873
16934400;13.18964077;298.2172515
16945200;13.03926483;298.3955305
16956000;13.75438596;299.1477444
16966800;13.33751044;298.8413116
16977600;12.86800334;298.6673768
16988400;12.68755221;298.7239348
16999200;12.95822891;299.0225146
17010000;12.18379282;297.1318713
17020800;11.79448622;296.1647034
17031600;12.32748538;298.0252715
17042400;13.1679198;298.1621136
17053200;13.50626566;298.2761487
17064000;13.21470343;298.3978697
17074800;12.73350042;298.5342105
17085600;12.88220551;298.7350459
17096400;12.3623431;297.8487448
17107200;11.65329992;296.5851713
17118000;11.31996658;297.2805764
17128800;12.55137845;298.5073935
17139600;12.84294069;298.3507519
17150400;12.40350877;298.349081
17161200;12.74101921;298.3891813
17172000;12.28571429;298.366792
17182800;11.40601504;297.6017962
17193600;11.73099415;297.8625313
17204400;12.0075188;298.1066416
17215200;12.43776107;298.6691312
17226000;12.56223893;298.4352966
17236800;12.63074353;298.2771512
17247600;12.31913116;298.364787
17258400;12.58980785;298.6164996
17269200;12.55137845;299.4364662
17280000;12.92314119;300.0789056
17290800;12.87635756;300.1236007
17301600;13.32330827;299.6740602
17312400;13.16959064;299.0163325
17323200;12.96741855;298.5865915
17334000;12.86131997;298.4207602
17344800;13.29741019;299.4415622
17355600;13.56390977;300.9091479
17366400;13.82121972;301.2594403
17377200;13.94983278;301.1121237
17388000;14.11695906;300.1483292
17398800;14.21637427;299.2449039
17409600;13.65246449;298.8398079
17420400;13.8320802;298.8474102
17431200;14.15288221;299.9753968
17442000;14.38011696;301.1322055
17452800;14.69924812;301.8587719
17463600;14.02756892;301.4055556
17474400;14.13617377;300.7029657
17485200;13.85463659;299.8850042
17496000;13.91812865;299.5542607
17506800;13.44945698;299.45
17517600;13.43191312;299.8755639
17528400;12.95739348;298.2010443
17539200;13.15037594;297.8449039
17550000;12.67585631;298.0350459
17560800;13.27151211;298.8492481
17571600;13.56307435;298.8175856
17582400;13.56390977;298.8281119
17593200;13.64745196;298.9276942
17604000;13.59398496;299.1996241
17614800;12.94319131;296.8814954
17625600;12.22639933;296.2327903
17636400;12.45446951;296.8075606
17647200;12.94486216;298.1157477
17658000;13.18979933;298.25
17668800;12.6641604;298.25
17679600;12.6374269;298.34599
17690400;13.10944027;299.0204261
17701200;12.22305764;296.8221805
17712000;11.95488722;297.5330409
17722800;11.97159566;297.1098997
17733600;12.57894737;298.4727235
17744400;12.6182122;298.2098997
17755200;12.67669173;298.0505848
17766000;12.57560568;298.1727235
17776800;12.80116959;299.402548
17787600;13.42439432;300.9312865
17798400;13.56390977;301.4123225
17809200;13.92537313;301.2986733
17820000;13.98329156;300.4338764
17830800;13.95154553;299.5853383
17841600;13.82539683;299.1510025
17852400;13.39431913;299.1160819
17863200;13.67335004;300.0601921
17874000;13.13609467;299.0859256
17884800;13.24373957;299.2748748
17895600;13.25814536;299.2484962
17906400;13.71094403;299.871721
17917200;13.51712615;299.2515873
17928000;13.40635452;298.9087793
17938800;13.18880535;298.8814119
17949600;13.46532999;299.9337093
17960400;14.28905597;301.2359649
17971200;14.3550543;301.6149123
17982000;14.49668325;301.3048093
17992800;14.19548872;300.507477
18003600;13.96658312;299.8108187
18014400;13.90309106;299.5244361
18025200;13.81203008;299.5332916
18036000;14.07936508;300.1405597
18046800;14.56808688;301.5086466
18057600;14.83542189;302.2215121
18068400;15.06850459;302.0637009
18079200;15.05680869;301.2591061
18090000;15.13116124;300.3673768
18100800;14.72263993;299.8728906
18111600;14.85296575;299.7032999
18122400;14.63659148;298.6383876
18133200;12.20634921;293.9160819
18144000;12.00501253;294.7792398
18154800;12.82504146;297.252073
18165600;13.58479532;298.5416458
18176400;14.10609858;298.5369674
18187200;13.88638262;298.4921888
18198000;13.36758563;298.5780702
18208800;12.8361204;298.2277592
18219600;12.57978279;298.3730576
18230400;12.31077694;296.8186717
18241200;11.93984962;297.1809106
18252000;13.03592314;298.3642857
18262800;12.93734336;298.2794069
18273600;12.69423559;298.133208
18284400;12.7443609;298.2139933
18295200;12.07184628;295.3149958
18306000;9.958228906;291.7818296
18316800;9.842105263;292.2152464
18327600;10.04560531;292.7121061
18338400;10.75732218;295.4449791
18349200;11.72347536;296.1983709
18360000;11.48955723;296.4682957
18370800;11.12531328;296.7982874
18381600;9.976608187;292.1518379
18392400;9.457811195;292.2548454
18403200;9.517126149;292.6921053
18414000;10.09189641;295.4808271
18424800;11.11278195;296.2492481
18435600;11.29824561;296.1669591
18446400;11.14536341;296.15
18457200;11.20551378;296.2876775
18468000;10.24561404;293.0364662
18478800;9.423076923;293.6966165
18489600;9.979949875;293.9162207
18500400;10.44778613;295.0843358
18511200;11.18128655;296.3606099
18522000;10.82957393;296.2144946
18532800;11.160401;296.0537594
18543600;10.96073517;296.1819967
18554400;11.24728488;297.3653718
18565200;11.64160401;298.9402256
18576000;12.213868;299.58467
18586800;12.93567251;299.7912698
18597600;12.70175439;299.0137427
18608400;12.27736007;298.0314536
18619200;12.23475355;297.3841688
18630000;12.15037594;297.2327068
18640800;11.83375104;298.3843358
18651600;12.23558897;299.912406
18662400;12.89055973;300.4977026
18673200;12.70091896;300.2769841
18684000;12.76691729;299.457853
18694800;12.81119465;298.6217627
18705600;13.09022556;298.121345
18716400;12.71345029;298.0237678
18727200;12.88721805;298.6129073
18738000;12.53216374;297.6302005
18748800;11.99749373;296.5616124
18759600;12.85213033;298.369716
18770400;13.01505017;298.7765886
18781200;13.08270677;298.4950292
18792000;12.75772765;298.1436508
18802800;13.14369256;298.142147
18813600;12.1946533;296.7175856
18824400;10.44193818;295.0333751
18835200;10.88805347;295.4745614
18846000;11.29908104;296.0997076
18856800;10.60066834;294.9535088
18867600;10.71929825;294.4664578
18878400;11.27318296;295.5368839
18889200;12.11528822;296.5507519
18900000;11.89557226;296.5305347
18910800;11.62489557;296.313325
18921600;11.66165414;297.551086
18932400;12.17293233;297.6283626
18943200;11.68755221;297.902381
18954000;12.26817043;297.5232665
18964800;12.80367586;297.1715539
18975600;12.26315789;297.1217627
18986400;11.99415205;294.7332916
18997200;10.65580618;293.5290309
19008000;11.59330544;296.0403766
19018800;11.67752715;296.9646199
19029600;11.70091896;297.6444027
19040400;11.36424394;297.4303676
19051200;11.69732441;297.2517559
19062000;12.38345865;297.3026316
19072800;11.93650794;295.6022139
19083600;10.86299081;294.9220134
19094400;10.65079365;295.1019632
19105200;10.90977444;295.9199248
19116000;11.81620718;297.2946115
19126800;12.38262322;297.3362991
19137600;12.49791145;297.1993734
19148400;12.75689223;297.2158312
19159200;12.99582289;297.976817
19170000;13.14035088;299.0136591
19180800;13.27568922;299.6602757
19191600;13.01002506;299.9253551
19202400;13.13199666;299.41132
