Time;PumpSpeed;PumpVolFlow;MixValve;ThrotValve;TempSup;Temp Ret;cp;mflow kg/s;deltaT;Qflow W
19051200;2547.389792;0.00018651;0.226589004;0.65660683;314.2238542;306.3755625;4.18;0.186510416;7.848291786;-6118.63454
19094400;2547.372917;0.000174109;0.20750651;0.656599209;313.1494792;306.4248749;4.18;0.1741088;6.724604377;-4893.997505
19137600;2547.388542;0.000175174;0.215084274;0.656573431;313.3523959;306.5708126;4.18;0.175173615;6.781583269;-4965.64962
19180800;2547.382371;0.000182966;0.15342022;0.656505844;306.5082622;304.0917796;4.18;0.18296636;2.416482599;-1848.1244
19224000;2547.391458;0.000175741;0.19187833;0.656549459;311.1012293;305.5116457;4.18;0.175740744;5.589583509;-4106.087423
19267200;2547.422588;0.000184529;0.143753274;0.656472797;304.9458741;303.487862;4.18;0.184529185;1.458012164;-1124.611426
19310400;2547.352708;0.000183131;0.176908553;0.656529084;308.9805209;304.3984791;4.18;0.183130788;4.582041847;-3507.49206
19353600;2547.37084;0.000188367;0.13781592;0.656538075;303.4186291;301.9579052;4.18;0.18836661;1.46072392;-1150.133743
19396800;2547.367917;0.000186256;0.171966928;0.656536489;308.0692709;303.7639792;4.18;0.186255787;4.305291665;-3351.881331
19440000;2547.385065;0.000186773;0.138455826;0.656552214;302.4482058;301.1515439;4.18;0.186772817;1.296661891;-1012.317393
19483200;2547.397332;0.000187982;0.172332532;0.656578863;306.0211723;302.2330448;4.18;0.187982071;3.788127449;-2976.578182
19526400;2547.397919;0.000182929;0.16259161;0.656519656;306.6331632;303.3424037;4.18;0.182928663;3.290759473;-2516.252285
19569600;2547.402708;0.00017533;0.169512187;0.656515579;308.4807293;304.3697291;4.18;0.175329865;4.111000172;-3012.865013
19612800;2547.3525;0.00019184;0.072257683;0.656462642;301.6287917;301.5746667;4.18;0.191840275;0.054124979;-43.40240649
19656000;2547.360567;0.000185903;0.145619473;0.656548467;304.709162;302.1567127;4.18;0.185903226;2.552449359;-1983.445826
19699200;2547.370833;0.000191342;0.014852035;0.656466647;300.5806651;301.0552302;4.18;0.191341944;-0.47456512;379.5616092
19742400;2547.38383;0.000185832;0.098831984;0.656529815;300.98184;300.5121171;4.18;0.185831539;0.469722845;-364.8693539
19785600;2547.390833;0.000192587;-0.004669889;0.656440174;300.561317;301.1468541;4.18;0.192586803;-0.585537058;471.3648481
19828800;2547.373203;0.000185704;0.074961042;0.656514044;300.4775891;300.390321;4.18;0.185704197;0.087268075;-67.74128023
19872000;2547.402292;0.000190966;-0.004700017;0.656385323;300.9105624;301.51025;4.18;0.190966433;-0.599687548;478.6944028
19915200;2547.384792;0.000189763;0.085417239;0.656510334;300.7722083;300.4901873;4.18;0.18976273;0.282021001;-223.7013737
19958400;2547.369475;0.000192116;-0.004326566;0.656463164;300.3700877;300.9705007;4.18;0.192115627;-0.600413003;482.1576522
20001600;2547.380764;0.000190086;0.097111614;0.656515419;301.5900334;300.8494991;4.18;0.190086235;0.74053427;-588.3992522
20044800;2547.419462;0.000192708;0.026027489;0.656529565;299.8127551;300.1787351;4.18;0.192707969;-0.365979908;294.8038826
20088000;2547.400625;0.000190127;0.142629097;0.656552153;303.6834583;301.7355417;4.18;0.190127313;1.947916523;-1548.071923
20131200;2547.377292;0.000189763;0.082167186;0.656533975;300.8387269;300.4059584;4.18;0.18976273;0.432768501;-343.2755285
20174400;2547.383542;0.000185463;0.15586548;0.656545496;306.0598333;302.7042083;4.18;0.185462963;3.355625028;-2601.398589
20217600;2547.368542;0.000190237;0.054917776;0.656536651;300.8608334;300.7170416;4.18;0.190237267;0.143791744;-114.3420117
20260800;2547.35424;0.000191301;0.147708453;0.656552787;304.3771723;301.895176;4.18;0.191301426;2.481996314;-1984.703439
20304000;2547.36875;0.000190486;0.036792033;0.656526197;300.1750208;300.3840833;4.18;0.190486109;-0.209062498;166.4622377
20347200;2547.351875;0.000191539;0.143763026;0.656514689;304.1932499;302.1191876;4.18;0.19153935;2.074062315;-1660.565805
20390400;2547.382072;0.000192931;0.0130156;0.656450161;300.432446;300.9328618;4.18;0.192930761;-0.500415823;403.5606304
20433600;2547.3875;0.000193194;0.103236629;0.656486158;301.5319583;300.7776874;4.18;0.193194442;0.75427082;-609.1134867
20476800;2547.409375;0.000194144;0.01138335;0.656436631;300.1288125;300.6623333;4.18;0.194143515;-0.53352086;432.9627919
20520000;2547.385705;0.000191973;0.091334038;0.656470704;300.8286622;300.4038861;4.18;0.191972862;0.424776144;-340.8601576
20563200;2547.406335;0.000194074;0.020064064;0.656411455;300.5192436;300.9959471;4.18;0.194073994;-0.476703544;386.7158797
20606400;2547.385417;0.000194086;0.070268622;0.656495186;300.1268333;300.1630833;4.18;0.194085645;-0.036249994;29.40882284
20649600;2547.407461;0.000192297;-0.004883547;0.656352871;301.123218;301.6926219;4.18;0.192296556;-0.569403922;457.6866475
20692800;2547.340469;0.000191507;0.102282913;0.656451731;302.0493293;300.9873743;4.18;0.19150689;1.061955069;-850.0937596
20736000;2547.376602;0.000193477;-0.004187156;0.656346022;300.4147911;300.9771587;4.18;0.193477249;-0.562367626;454.8063257
20779200;2547.40375;0.000192199;0.147979706;0.65642115;301.6798541;300.7860208;4.18;0.192199072;0.893833338;-718.0986604
20822400;2547.383413;0.000190069;0.163593726;0.656390257;302.2997394;301.2409356;4.18;0.190068531;1.058803821;-841.2052992
20865600;2547.3867;0.000188995;0.219131372;0.656291078;307.5817822;304.1562356;4.18;0.188995436;3.425546557;-2706.184934
20908800;2547.362913;0.000190282;0.068559481;0.656071706;301.6248431;301.647928;4.18;0.190281846;-0.023084944;18.36125914
20952000;2547.407992;0.00019233;0.151479872;0.656229252;303.1206415;301.7289064;4.18;0.192329709;1.391735075;-1118.868968
20995200;2547.390694;0.000193897;-0.001646125;0.655895962;301.1014358;301.6860094;4.18;0.193897153;-0.584573591;473.7911087
21038400;2547.387292;0.000192072;0.10435138;0.656110554;301.6148333;301.0766874;4.18;0.192071757;0.538145849;-432.0557455
21081600;2547.428512;0.00019441;-0.004397299;0.655820928;301.7457233;302.3359748;4.18;0.194409501;-0.59025152;479.657103
21124800;2547.413829;0.000193493;0.059190228;0.656137515;300.1715426;300.008596;4.18;0.193492828;0.162946578;-131.7911953
21168000;2547.338416;0.000191915;0.140627672;0.656198998;301.9833334;301.0005929;4.18;0.191914911;0.982740483;-788.3586703
21211200;2547.389228;0.00018694;0.218155119;0.656218441;307.1477489;303.5435619;4.18;0.186940411;3.604186982;-2816.351062
21254400;2547.38744;0.000189338;0.170494419;0.656310394;303.94399;301.7926126;4.18;0.189337552;2.151377381;-1702.66668
21297600;2547.36375;0.000184063;0.235667312;0.656234722;307.7524167;303.7301458;4.18;0.1840625;4.022270847;-3094.659779
21340800;2547.368476;0.000188442;0.161606596;0.656126799;304.759833;303.2167642;4.18;0.188442356;1.543068783;-1215.458378
21384000;2547.360642;0.000192997;0.178720077;0.656187443;302.9699916;301.5511467;4.18;0.192996778;1.418844874;-1144.619803
21427200;2547.354314;0.000191156;0.143621528;0.656132405;301.6744894;301.0389745;4.18;0.191156035;0.635514823;-507.7968242
21470400;2547.402083;0.000186892;0.233366785;0.656148931;307.9431459;304.0086249;4.18;0.186892361;3.934520945;-3073.687371
21513600;2547.378886;0.000187716;0.161870556;0.65609536;304.7514604;303.3258187;4.18;0.187715881;1.425641658;-1118.633124
21556800;2547.404553;0.000190784;0.208545296;0.656260101;306.3913534;303.2055139;4.18;0.19078367;3.185839534;-2540.629743
21600000;2547.39638;0.00019093;0.197574727;0.656155791;306.8515396;304.1749478;4.18;0.190930317;2.676591769;-2136.157707
21643200;2547.405;0.000183721;0.273659694;0.656162434;309.4158959;305.1304791;4.18;0.183721065;4.285416747;-3291.00316
21686400;2547.386269;0.000190236;0.169608278;0.656105803;306.4577837;304.3032762;4.18;0.19023604;2.154507462;-1713.235563
21729600;2547.355681;0.000180602;0.269500929;0.656274028;309.5982665;304.8251459;4.18;0.18060197;4.77312056;-3603.306191
21772800;2547.418609;0.000186667;0.179610313;0.656245346;306.6022481;304.0466901;4.18;0.18666736;2.555558008;-1994.024135
21816000;2547.419792;0.000184485;0.265061894;0.65635053;308.7516458;304.206979;4.18;0.184484954;4.544666727;-3504.606601
21859200;2547.388483;0.000187536;0.178972097;0.656371654;305.1712811;302.6450969;4.18;0.187536221;2.526184153;-1980.279304
21902400;2547.373016;0.000182859;0.240476413;0.656307546;307.9180243;303.7002297;4.18;0.182858768;4.217794565;-3223.869802
21945600;2547.406882;0.000178983;0.223687126;0.656303758;309.306955;304.5796142;4.18;0.178982739;4.727340703;-3536.749776
21988800;2547.362555;0.000181098;0.250059085;0.656272016;311.6985284;306.0354937;4.18;0.181097661;5.663034668;-4286.85056
22032000;2547.397455;0.000186725;0.166386989;0.656173373;304.9537346;303.261642;4.18;0.186724853;1.692092549;-1320.694961
22075200;2547.353653;0.000188992;0.196516407;0.656275897;307.1168268;303.6958549;4.18;0.188992133;3.420971833;-2702.523678
22118400;2547.37916;0.000191266;0.009768575;0.656150904;301.0408636;301.5767111;4.18;0.191266207;-0.535847456;428.4061536
22161600;2547.414965;0.00019456;0.056446113;0.656280264;299.8941017;300.0312214;4.18;0.19456023;-0.137119659;111.5141755
22204800;2547.381746;0.000190763;-0.004452095;0.656104149;301.2093665;301.8426654;4.18;0.19076312;-0.633298801;504.9860306
22248000;2547.377708;0.000193999;-0.004306485;0.65621642;299.6091667;300.2253542;4.18;0.193998839;-0.616187512;499.6757879
22291200;2547.373542;0.000194427;-0.004251132;0.656103044;300.8135626;301.4506249;4.18;0.19442708;-0.637062292;517.7438341
22334400;2547.403542;0.000191244;0.141696684;0.656178479;302.38575;301.5083125;4.18;0.191244211;0.877437565;-701.424292
22377600;2547.365701;0.000192413;0.033852286;0.656206931;300.4109339;300.8423524;4.18;0.192412769;-0.431418569;346.9836448
22420800;2547.363184;0.000194383;0.133004613;0.656287579;301.2799696;300.4443878;4.18;0.19438302;0.835581856;-678.9278245
22464000;2547.368051;0.000192371;-0.00447875;0.655974309;301.968085;302.6000794;4.18;0.192370721;-0.631994389;508.1927634
22507200;2547.387917;0.0001932;0.100990477;0.656182588;302.2086667;301.2685833;4.18;0.193200229;0.940083425;-759.1897107
22550400;2547.382371;0.000192233;0.153114038;0.6562301;302.8890497;301.9785268;4.18;0.192233333;0.910522881;-731.6373063
22593600;2547.344375;0.000193553;0.250610249;0.656350185;307.4639999;303.3694375;4.18;0.193553239;4.094562401;-3312.716105
22636800;2547.379913;0.000186069;0.169711491;0.656301951;305.4103868;302.9865982;4.18;0.186068944;2.423788585;-1885.145656
22680000;2547.386875;0.000191331;0.181966109;0.656322063;306.6524167;303.378875;4.18;0.191331016;3.273541738;-2618.059683
22723200;2547.36375;0.00019077;0.042788014;0.656276247;301.209625;301.3587709;4.18;0.190769674;-0.149145877;118.9314931
22766400;2547.3825;0.000194826;0.040893034;0.656389448;298.4618125;298.9387917;4.18;0.194826386;-0.476979165;388.43957
22809600;2547.414933;0.00019504;0.05355785;0.656305285;299.8326124;300.068594;4.18;0.195039514;-0.235981565;192.3875508
22852800;2547.393958;0.000192494;0.191864426;0.656296369;305.3847499;302.8231043;4.18;0.19249421;2.56164568;-2061.166203
22896000;2547.387708;0.000193524;0.13347959;0.656228746;302.4994167;302.1353126;4.18;0.193524303;0.364104158;-294.5353539
22939200;2547.372708;0.000190122;0.194193211;0.656265597;306.4161875;303.3225624;4.18;0.190121526;3.093625083;-2458.528537
22982400;2547.377979;0.00018998;0.134967481;0.656250103;304.3649398;302.4372787;4.18;0.189979843;1.927661166;-1530.786082
23025600;2547.382507;0.000186539;0.171421916;0.656318125;309.1588076;304.4556288;4.18;0.186539489;4.703178762;-3667.233401
23068800;2547.417708;0.000191088;0.072697923;0.656328659;301.8393334;301.0410208;4.18;0.191087961;0.798312571;-637.6503116
23112000;2547.403958;0.00019228;0.155457094;0.656355251;305.5541459;302.1235832;4.18;0.19228009;3.430562673;-2757.248801
23155200;2547.378952;0.000190342;0.135880162;0.656318805;303.3736689;301.4633942;4.18;0.190342483;1.910274653;-1519.874838
23198400;2547.388542;0.000191916;0.163771958;0.656363285;307.4386665;303.1122085;4.18;0.191915507;4.326458027;-3470.71413
23241600;2547.395;0.000191539;0.146392099;0.656373116;304.2956666;301.7259166;4.18;0.19153935;2.569750025;-2057.430478
23284800;2547.39925;0.000190277;0.178494587;0.656330877;309.039477;303.9100333;4.18;0.190276908;5.129443653;-4079.741348
23328000;2547.368552;0.000187269;0.159828274;0.656312704;307.3233153;303.4937189;4.18;0.187268903;3.829596448;-2997.74688
23371200;2547.375208;0.000186053;0.188823513;0.656336066;311.2574166;305.3925417;4.18;0.18605324;5.864874918;-4561.12815
23414400;2547.391042;0.000191285;0.138978122;0.656253525;305.0716459;303.1852292;4.18;0.19128472;1.886416661;-1508.322414
23457600;2547.382292;0.000191701;0.15440063;0.656361401;305.3158263;302.1918421;4.18;0.191701387;3.123984207;-2503.285395
23500800;2547.405625;0.000190556;0.146043598;0.656311533;306.1404582;303.2448125;4.18;0.190555554;2.895645704;-2306.446128
23544000;2547.353958;0.000191632;0.158475608;0.656312483;306.0051041;302.5774793;4.18;0.191631942;3.427624795;-2745.601217
23587200;2547.372161;0.000189808;0.158531341;0.656259489;305.9220566;302.5827151;4.18;0.18980806;3.339341514;-2649.425849
23630400;2547.392708;0.000187951;0.184858425;0.656287022;310.9245987;305.109625;4.18;0.187951388;5.814973696;-4568.457335
23673600;2547.405833;0.00018897;0.163312741;0.656217135;309.4787499;304.9135207;4.18;0.188969906;4.565229259;-3606.048147
23716800;2547.383333;0.000185677;0.197665434;0.65631375;311.6013331;305.5231042;4.18;0.185677083;6.078228973;-4717.497115
23760000;2547.340208;0.000188414;0.15011817;0.656222634;307.2038334;304.1661458;4.18;0.188414351;3.037687548;-2392.397614
23803200;2547.412586;0.000191753;0.160640322;0.656312841;307.63035;303.3572307;4.18;0.191752909;4.273119339;-3425.021209
23846400;2547.370424;0.000188904;0.163975474;0.656218321;308.3715474;304.2994385;4.18;0.188903909;4.07210885;-3215.411826
23889600;2547.388542;0.000192124;0.164792119;0.65621518;308.1835627;303.9381666;4.18;0.19212384;4.245396006;-3409.382655
23932800;2547.428333;0.000194115;0.138012799;0.656159986;304.0437083;301.9970625;4.18;0.19411458;2.046645782;-1660.646228
23976000;2547.373125;0.00019294;0.14961262;0.656189351;304.9268957;301.876479;4.18;0.192939812;3.050416661;-2460.125696
24019200;2547.367304;0.000194017;0.145147844;0.656168056;304.6165487;301.9396215;4.18;0.194016913;2.676927229;-2170.963079
24062400;2547.387708;0.000188582;0.174311953;0.656173361;307.6341876;303.2367916;4.18;0.188582175;4.397395963;-3466.350664
24105600;2547.405501;0.000190989;0.160233299;0.656196937;306.8572098;303.1751719;4.18;0.190988861;3.682037857;-2939.493951
24148800;2547.388958;0.00019184;0.173806545;0.656246203;308.6918927;303.6812148;4.18;0.191839733;5.010677901;-4018.012917
24192000;2547.398087;0.000186818;0.156495805;0.65624727;307.9412432;303.2827163;4.18;0.186818265;4.6585269;-3637.845281
24235200;2547.393958;0.000189763;0.171055153;0.656210809;308.9230626;303.8398335;4.18;0.18976273;5.083229126;-4032.05908
24278400;2547.405625;0.000190747;0.160894671;0.656245744;308.13;303.441125;4.18;0.190746526;4.688874991;-3738.536048
24321600;2547.432184;0.000190108;0.18203192;0.656232299;309.9885372;304.5644827;4.18;0.190107975;5.424054477;-4310.232124
24364800;2547.382151;0.000193375;0.148214152;0.656110038;305.5924798;302.8836177;4.18;0.193375399;2.708862053;-2189.598028
24408000;2547.353333;0.000187176;0.173989892;0.656190337;308.2963126;303.5231876;4.18;0.187175925;4.773124991;-3734.470881
24451200;2547.413125;0.00019;0.167878813;0.656158444;308.5520001;304.0069585;4.18;0.189999998;4.545041596;-3609.672003
24494400;2547.410417;0.000186389;0.204058352;0.656249049;311.6011982;304.9560209;4.18;0.186388888;6.645177361;-5177.294587
24537600;2547.38375;0.000186505;0.165753191;0.656269638;307.9167708;303.4986667;4.18;0.186504629;4.418104177;-3444.306963
24580800;2547.426458;0.000185208;0.181392632;0.656257491;310.2026876;304.6180625;4.18;0.185208333;5.584625063;-4323.453839
24624000;2547.377995;0.000187724;0.171184325;0.656212867;308.6053563;304.3214315;4.18;0.187724294;4.283924855;-3361.542485
24667200;2547.387708;0.000184826;0.194264285;0.656261952;311.6846667;305.5042916;4.18;0.184826389;6.180375118;-4774.799018
24710400;2547.417013;0.000187338;0.209687762;0.656244423;313.4644967;306.6940725;4.18;0.187338232;6.770424172;-5301.741845
24753600;2547.357292;0.000187315;0.209825045;0.656260654;315.2129169;307.7183959;4.18;0.187314814;7.494520975;-5868.029476
24796800;2547.39875;0.000186071;0.167241836;0.656223548;310.225375;305.5968335;4.18;0.186070602;4.628541502;-3599.964396
24840000;2547.398791;0.000186662;0.200594382;0.656337019;311.72304;305.537513;4.18;0.186661802;6.185527048;-4826.234793
24883200;2547.385625;0.000187922;0.168841514;0.656314073;309.8021667;304.8481874;4.18;0.187922453;4.953979274;-3891.429252
24926400;2547.379037;0.000187921;0.182034964;0.656298008;310.9941341;305.4219939;4.18;0.187921094;5.57214016;-4376.972774
24969600;2547.390417;0.000191238;0.152766596;0.656290298;305.7128541;303.0379793;4.18;0.191238424;2.674874818;-2138.232368
25012800;2547.394863;0.000187849;0.185941999;0.656357152;310.3470767;304.863719;4.18;0.187849469;5.483357647;-4305.591535
25056000;2547.410833;0.000190174;0.117332087;0.65629447;303.4745417;302.3690209;4.18;0.190173609;1.105520804;-878.8068846
25099200;2547.412083;0.00019364;0.147563491;0.656375429;304.7095416;302.1391458;4.18;0.193640043;2.570395807;-2080.517901
25142400;2547.388333;0.000192402;-0.004347494;0.656227458;301.1880416;301.3642083;4.18;0.192401618;-0.176166714;141.6801004
25185600;2547.395082;0.000194572;0.094230287;0.656276114;301.5076698;300.3613797;4.18;0.194571783;1.146290176;-932.2893215
25228800;2547.399334;0.000194583;0.132424785;0.656168145;302.6813852;301.5564685;4.18;0.194583099;1.12491669;-914.9592624
25272000;2547.375;0.000193681;0.156359301;0.656232155;306.1767708;302.933979;4.18;0.193680553;3.24279175;-2625.314617
25315200;2547.369375;0.000194902;0.086207299;0.656121449;302.3668749;301.7408959;4.18;0.194901617;0.625979011;-509.9780639
25358400;2547.412292;0.000193027;0.157137677;0.656308632;306.336875;302.6432293;4.18;0.193026618;3.693645719;-2980.222708
25401600;2547.388542;0.000192969;0.033388409;0.656151432;301.4186393;301.2048958;4.18;0.192968747;0.213743496;-172.4075054
25444800;2547.407708;0.000195544;0.099999928;0.656195296;300.884;299.9870417;4.18;0.195543978;0.896958306;-733.1502458
25488000;2547.372786;0.000194057;0.024994605;0.656072838;300.4643781;300.5466659;4.18;0.194056629;-0.082287839;66.74833242
25531200;2547.402969;0.000194357;0.148151334;0.656219029;303.9424702;301.0695357;4.18;0.194357309;2.872934527;-2334.010942
25574400;2547.382708;0.000194988;0.137504443;0.656158456;303.7118125;301.7598333;4.18;0.194988423;1.951979226;-1590.96381
25617600;2547.452917;0.000195428;0.152355985;0.65619462;305.3702084;302.0293333;4.18;0.195428238;3.340875044;-2729.127529
25660800;2547.379375;0.000193738;0.155878594;0.656136335;306.0297916;302.9081874;4.18;0.193738423;3.121604131;-2527.958085
25704000;2547.40625;0.000193339;0.167269772;0.65617898;306.7229376;302.7044792;4.18;0.193339118;4.018458383;-3247.547326
25747200;2547.384872;0.000193906;0.039647056;0.65589413;301.4755887;301.1554594;4.18;0.193906135;0.320129291;-259.4736398
25790400;2547.394167;0.000196707;-0.004884207;0.656000158;298.3201249;298.5048544;4.18;0.196707173;-0.184729464;151.8912129
25833600;2547.384583;0.000196551;0.000263313;0.655918579;299.1086042;299.2729583;4.18;0.196550923;-0.164354114;135.0305229
25876800;2547.375833;0.000193733;0.139887671;0.65589968;302.8327292;300.9055208;4.18;0.193732636;1.927208325;-1560.657962
25920000;2547.390417;0.000196354;0.004782098;0.655438115;300.6719167;300.8103334;4.18;0.196354164;-0.138416668;113.6069203
25963200;2547.377292;0.00019603;0.115893885;0.655612076;301.8427708;300.5291458;4.18;0.19603009;1.313625067;-1076.391966
26006400;2547.411875;0.000195093;0.007689355;0.655453027;300.6557928;300.7715672;4.18;0.19509259;-0.115774315;94.41245181
26049600;2547.346603;0.00019881;0.246450007;0.655664757;303.3513755;301.2301001;4.18;0.198809686;2.121275476;-1762.831867
26092800;2547.350458;0.000219986;0.966213665;0.655794903;291.6597753;295.2867096;4.18;0.219986368;-3.626934348;3335.122155
26136000;2546.567292;0.000244994;0.966274856;0.65596662;294.2563959;295.120375;4.18;0.244994209;-0.863979057;884.7800376
26179200;2547.289583;0.000221875;0.966156251;0.655794522;292.0014583;295.39225;4.18;0.221875001;-3.390791681;3144.74738
26222400;2547.318125;0.000212552;0.608661128;0.655866379;296.1881203;296.4609607;4.18;0.212552083;-0.27284043;242.4099115
26265600;2547.428125;0.00019963;0.131291017;0.655742083;300.8809166;299.6173959;4.18;0.199629628;1.263520671;-1054.347153
26308800;2547.394583;0.000195255;0.157484415;0.655729047;305.535747;302.1331423;4.18;0.195254627;3.402604694;-2777.084611
26352000;2547.404668;0.00019735;0.14056757;0.655610352;303.8214166;301.7922499;4.18;0.19735014;2.0291667;-1673.907468
26395200;2547.378333;0.000194201;0.169955335;0.655663837;307.6180209;303.3310208;4.18;0.194201386;4.287000087;-3480.022873
26438400;2547.388542;0.000193877;0.146435262;0.655516303;305.4249375;303.1249582;4.18;0.193877312;2.299979243;-1863.919653
26481600;2547.318333;0.000191562;0.170260349;0.655689212;308.2604792;303.8387501;4.18;0.191562498;4.421729111;-3540.616636
26524800;2547.365833;0.000192309;0.157922945;0.655670846;307.6998541;304.2021457;4.18;0.192309025;3.497708387;-2811.638922
26568000;2547.410625;0.000188791;0.201110515;0.655821114;311.9317632;305.7075449;4.18;0.188790508;6.224218314;-4911.80655
26611200;2547.348658;0.000192763;0.184942369;0.655904678;309.3868081;304.0721551;4.18;0.192762866;5.314652948;-4282.275134
26654400;2547.384792;0.000192425;0.22050048;0.65598416;311.8126668;304.8792498;4.18;0.192424766;6.933416934;-5576.793527
26697600;2547.386875;0.000192251;0.164332513;0.655965063;308.7114373;303.7334791;4.18;0.192251155;4.9779582;-4000.33613
26740800;2547.389665;0.000188812;0.201190793;0.655941395;310.9793603;304.8546053;4.18;0.188812483;6.124755002;-4833.87823
26784000;2547.403958;0.000190729;0.186829056;0.655834743;311.1426458;305.4263333;4.18;0.190729165;5.716312499;-4557.318184
26827200;2547.410208;0.000185428;0.223587936;0.655951449;313.6670208;306.3967083;4.18;0.185428241;7.270312462;-5635.14682
26870400;2547.388623;0.000191377;0.175250335;0.656013952;308.8661702;303.9603564;4.18;0.191376673;4.905813787;-3924.427792
26913600;2547.366951;0.000199133;0.203089261;0.656008126;310.6356012;304.8527713;4.18;0.199132921;5.782829915;-4813.486572
26956800;2547.37812;0.000219813;0.168408291;0.655924541;307.6766279;303.8301372;4.18;0.219813046;3.846490665;-3534.226904
27000000;2547.378958;0.000220098;0.176034912;0.655901182;307.9841042;303.9490624;4.18;0.220098382;4.035041778;-3712.283784
27043200;2547.394874;0.000222263;0.088661784;0.655763276;301.6898916;301.081965;4.18;0.222262743;0.607926662;-564.7992908
27086400;2547.375625;0.000221348;0.167677457;0.655835538;306.74775;303.0783958;4.18;0.221348383;3.669354252;-3395.01953
27129600;2547.357917;0.00022217;0.13847165;0.655764982;303.9340417;302.3633541;4.18;0.222170142;1.570687591;-1458.652321
27172800;2547.425922;0.000221626;0.178556971;0.65588421;308.539081;304.2322464;4.18;0.221626036;4.306834648;-3989.837973
27216000;2547.402375;0.000222222;0.060869383;0.655888228;301.4476037;300.9470411;4.18;0.222222225;0.500562645;-464.9670857
27259200;2547.385;0.000222656;0.133731832;0.65599218;303.148875;301.1894375;4.18;0.222656253;1.95943749;-1823.65462
27302400;2547.339434;0.000222864;-0.004722934;0.655591029;301.915495;302.0620008;4.18;0.222863517;-0.146505758;136.4802965
27345600;2547.400765;0.000222411;0.042302542;0.655841924;301.091309;300.2950702;4.18;0.22241111;0.796238797;-740.2460415
27388800;2547.396958;0.000221672;-0.005256986;0.655874954;300.457612;300.668178;4.18;0.221672342;-0.210565993;195.1084254
27432000;2547.352157;0.000223369;0.108521121;0.656001293;301.8152065;300.4531478;4.18;0.223368536;1.362058764;-1271.727681
27475200;2547.350333;0.000223246;-0.002873875;0.655817947;300.9310992;301.1572855;4.18;0.223245678;-0.226186236;211.069516
27518400;2547.374375;0.000223009;0.086072598;0.655933099;301.4661665;300.6570418;4.18;0.223009262;0.809124789;-754.2489072
27561600;2547.402708;0.000222622;-0.005167786;0.655687694;301.4213363;301.6659858;4.18;0.222621531;-0.244649449;227.6605018
27604800;2547.395417;0.0002236;0.066348596;0.655836474;301.1006255;300.627574;4.18;0.22359954;0.473051494;-442.1357227
27648000;2547.389224;0.000221442;-0.005186139;0.655594921;301.4110903;301.6527668;4.18;0.221442113;-0.241676461;223.7025063
27691200;2547.376458;0.000222407;0.053790357;0.655720445;300.5363542;300.3589999;4.18;0.222407411;0.177354264;-164.8796928
27734400;2547.376458;0.000223432;-0.005233272;0.655595077;301.3704791;301.6157084;4.18;0.223431716;-0.245229242;229.0305197
27777600;2547.333681;0.00022319;0.016955502;0.655768777;299.6098957;299.8029719;4.18;0.223189668;-0.193076227;180.1271471
27820800;2547.355491;0.000223872;-0.005165584;0.65567066;300.7481037;300.9888831;4.18;0.223871874;-0.240779327;225.3175459
27864000;2547.401042;0.000221337;0.106668193;0.655832168;302.2557292;300.905875;4.18;0.221336809;1.349854197;-1248.868716
27907200;2547.347853;0.000222379;0.117402506;0.655780557;300.9964233;300.3573781;4.18;0.22237854;0.639045147;-594.0194937
27950400;2547.376665;0.000221095;0.165269358;0.655772136;306.352833;303.0866385;4.18;0.221094909;3.266194517;-3018.540933
27993600;2547.357292;0.000219103;0.169839963;0.655749707;307.329375;303.9621044;4.18;0.219103012;3.367270584;-3083.916749
28036800;2547.388542;0.000219352;0.196855164;0.65583379;311.8588751;306.2606668;4.18;0.219351854;5.598208248;-5132.945368
28080000;2547.361817;0.000221059;0.162091298;0.655925042;307.4556275;304.0323885;4.18;0.221058546;3.423239006;-3163.157471
28123200;2547.355833;0.000215411;0.194051167;0.655968067;311.9328126;306.1388333;4.18;0.215410881;5.793979288;-5217.000253
28166400;2547.357292;0.000215874;0.142329194;0.655881362;304.3268125;302.7666874;4.18;0.215873844;1.560125054;-1407.783007
28209600;2547.405208;0.000221493;0.167780988;0.655990566;308.031;304.2056457;4.18;0.221493059;3.825354294;-3541.669788
28252800;2547.393958;0.000222338;0.048941079;0.655895532;300.8498542;300.7697709;4.18;0.222337966;0.080083297;-74.42722958
28296000;2547.401458;0.000222193;0.141717339;0.655911212;303.6367917;301.7474374;4.18;0.22219329;1.889354244;-1754.771675
28339200;2547.433562;0.000220091;0.02114171;0.655794554;300.1380848;300.3031088;4.18;0.220090805;-0.165023933;151.8186459
28382400;2547.363617;0.000222685;0.143578176;0.655870426;302.7902793;301.0989893;4.18;0.222685285;1.691289987;-1574.29414
28425600;2547.370625;0.000221123;0.135276125;0.65576899;302.4589393;301.4368957;4.18;0.221122688;1.022043588;-944.6675673
28468800;2547.353333;0.000214734;0.177338676;0.655840227;309.526375;304.9598331;4.18;0.214733798;4.566541888;-4098.869889
28512000;2547.37125;0.000215093;0.162491847;0.655809979;308.4986667;305.1870207;4.18;0.215092594;3.311645934;-2977.457953
28555200;2547.381875;0.000220295;0.16308396;0.655955065;307.8000625;304.15025;4.18;0.220295142;3.649812506;-3360.870326
