Time	JN mflow 1	JN mflow 3	JN mflow 5	JN mflow 6	JN mlow 7	JN mflow 8	JN mflow 9	JN mflow 10
14785200	0.253210788	0.242374827	0.249595574	0.260177593	0.238909544	0.255919225	0.253982849	0.251941355
14796000	0.25697455	0.245593361	0.252827109	0.262839004	0.241853665	0.258975934	0.25708935	0.255460581
14806800	0.256468767	0.245443339	0.251988115	0.262198729	0.241852405	0.258442233	0.256589552	0.254702875
14817600	0.254905527	0.244268754	0.25042837	0.261126058	0.240575578	0.25714044	0.254993796	0.252940778
14828400	0.256126418	0.245342185	0.251523375	0.262302351	0.241573167	0.258160719	0.256050346	0.254109267
14839200	0.257787275	0.246922545	0.253329461	0.263998893	0.242893499	0.25993195	0.25784758	0.255928631
14850000	0.255944675	0.245014108	0.251614108	0.2624	0.241167635	0.258182296	0.256203043	0.254297095
14860800	0.256519624	0.24530597	0.252031233	0.262977059	0.241801271	0.258567164	0.256707297	0.254732725
14871600	0.257042324	0.245871923	0.25273527	0.263593084	0.242328631	0.25924758	0.25728852	0.255394467
14882400	0.25855242	0.247340526	0.254207746	0.265040664	0.243774274	0.260801936	0.258764869	0.256864177
14893200	0.261103458	0.249838728	0.256621024	0.266970401	0.245952974	0.263104841	0.261238451	0.259230705
14904000	0.261379544	0.250233305	0.25700789	0.26725641	0.246279234	0.263351648	0.261579036	0.259528318
14914800	0.260841085	0.249643134	0.256399225	0.266732558	0.245829181	0.262841362	0.261041805	0.259064784
14925600	0.25765115	0.246307287	0.25330701	0.263607648	0.242551676	0.25969964	0.257757273	0.256011638
14936400	0.2526213	0.241593361	0.248713693	0.259087137	0.238452282	0.25501964	0.253151591	0.251234578
14947200	0.252406855	0.241642897	0.248615257	0.259279989	0.238356827	0.255117468	0.2531089	0.251109176
14958000	0.254094882	0.243160166	0.250054772	0.260876625	0.239732503	0.256601107	0.254608299	0.252620747
14968800	0.254623513	0.243617704	0.250489627	0.261251452	0.240118119	0.25708935	0.255118119	0.253138866
14979600	0.256519177	0.245475183	0.252456853	0.263351946	0.241796672	0.258992386	0.257092499	0.255093345
14990400	0.260775246	0.249718425	0.2564827	0.26730211	0.245940928	0.263040788	0.261243601	0.259064135
15001200	0.26120643	0.250132826	0.25693683	0.267747603	0.246263677	0.263502256	0.261726734	0.259529893
15012000	0.261214108	0.250107331	0.256972061	0.267949378	0.246250622	0.263638451	0.261772891	0.259541355
15022800	0.262220747	0.251015214	0.257939696	0.268568465	0.247134993	0.264483541	0.262743845	0.260421024
15033600	0.261903734	0.250712033	0.257630982	0.268585615	0.246990871	0.264253665	0.262406639	0.260257261
15044400	0.261567082	0.250454495	0.257292393	0.268228769	0.246594467	0.26400166	0.262109267	0.25990982
15055200	0.260019645	0.24941033	0.255947402	0.267271229	0.245670152	0.262837452	0.260694867	0.258583967
15066000	0.26096748	0.250005807	0.256396341	0.266948606	0.246076655	0.26307259	0.261211672	0.25914489
15076800	0.26319511	0.251993513	0.258958084	0.26913523	0.24789521	0.265526946	0.263570858	0.261201597
15087600	0.263736157	0.252428295	0.259109635	0.269682724	0.2485299	0.265671373	0.263809801	0.261532392
15098400	0.26286268	0.2516567	0.258179125	0.269140919	0.247683555	0.2649067	0.263032669	0.260675803
15109200	0.261915559	0.250698505	0.257283223	0.268261905	0.246800941	0.263905869	0.262168882	0.259836656
15120000	0.25859247	0.247495847	0.254034053	0.265055648	0.243768549	0.260628738	0.258828904	0.256679679
15130800	0.254905316	0.243944352	0.250545681	0.261378461	0.240436047	0.257093023	0.255292636	0.253109635
15141600	0.258964563	0.247939922	0.254553987	0.265590532	0.244238926	0.261159745	0.259390089	0.257165282
15152400	0.262413555	0.251173444	0.257939142	0.268438728	0.247362932	0.264319502	0.262759889	0.260473029
15163200	0.263911683	0.252668882	0.259370709	0.270145903	0.248738649	0.266071429	0.264124862	0.261826689
15174000	0.26424177	0.253028216	0.259631259	0.270470816	0.248942462	0.266432089	0.264333057	0.261949101
15184800	0.262297649	0.251169295	0.257673582	0.26864343	0.247194191	0.264432089	0.262445367	0.260151867
15195600	0.261478008	0.250403596	0.256943292	0.267959336	0.246420194	0.263614108	0.261775104	0.259476349
15206400	0.263036238	0.251728907	0.258392808	0.269612172	0.24780332	0.265207746	0.263307331	0.260941909
15217200	0.261603096	0.250627695	0.257066888	0.268882255	0.24675539	0.264103372	0.261976506	0.259692371
15228000	0.26275325	0.251718119	0.258164315	0.268608022	0.247763485	0.264295436	0.262214385	0.259796404
15238800	0.261346611	0.250443154	0.25666639	0.264201107	0.246607469	0.259877455	0.257691563	0.255182296
15249600	0.265027939	0.254086584	0.260346888	0.269605256	0.250050899	0.265568741	0.263226556	0.260799447
15260400	0.264070875	0.253012735	0.259308416	0.27014175	0.249140089	0.26606866	0.264012735	0.261623754
15271200	0.262203191	0.250902323	0.257504338	0.268083403	0.247	0.263982928	0.262149174	0.259783655
15282000	0.260207364	0.248987818	0.255747231	0.266584718	0.245302602	0.262232558	0.260421927	0.258287375
15292800	0.257822259	0.2465634	0.253257752	0.264331949	0.243124308	0.259898117	0.258014396	0.255926633
15303600	0.255888427	0.244625692	0.25134856	0.262522702	0.241332503	0.257943522	0.256017442	0.253996401
15314400	0.255301218	0.244172757	0.250820321	0.261896456	0.240766888	0.257431617	0.255483666	0.25345155
15325200	0.258284884	0.247142303	0.253759967	0.264833056	0.24349474	0.26040227	0.258517719	0.256380676
15336000	0.262037929	0.250915836	0.257540698	0.268459579	0.247031008	0.264227021	0.262241417	0.260046788
15346800	0.260450622	0.249350484	0.255921992	0.266621024	0.245426279	0.26253278	0.260555187	0.258338036
15357600	0.259796127	0.248725311	0.255258921	0.266453942	0.244932227	0.26195823	0.260005533	0.25782213
15368400	0.25859895	0.247486733	0.254124655	0.265506633	0.243800166	0.260904643	0.25884743	0.25677225
15379200	0.259138313	0.248009682	0.254663347	0.265403873	0.244198893	0.261266943	0.259324758	0.2572426
15390000	0.257969295	0.246547165	0.253682988	0.264067773	0.242884924	0.259973721	0.258008575	0.256227939
15400800	0.258941909	0.247656155	0.254819087	0.265289073	0.243901245	0.261162379	0.259278008	0.25721964
15411600	0.260916736	0.249861411	0.256530567	0.266965422	0.245974274	0.263077178	0.261164315	0.258974827
15422400	0.26084509	0.249733057	0.2564	0.266716183	0.24590816	0.262833472	0.261001383	0.258806362
15433200	0.259774363	0.248747785	0.255313123	0.265737542	0.244699059	0.261844684	0.259973976	0.257792359
15444000	0.260362126	0.24930454	0.255924972	0.267065615	0.245423034	0.262645072	0.260592746	0.258477575
15454800	0.258750831	0.247766334	0.254204042	0.26527464	0.243774086	0.26094629	0.258893965	0.256744463
15465600	0.25785825	0.246811185	0.253400609	0.264720653	0.242981728	0.26021567	0.25815753	0.256099668
15476400	0.258489073	0.247685754	0.254098755	0.265853112	0.243783679	0.261019917	0.258830705	0.256727801
15487200	0.255814507	0.24511794	0.251292913	0.26267608	0.24144629	0.258256091	0.256040144	0.253801772
15498000	0.254556478	0.244162514	0.250000554	0.260981174	0.240425249	0.256951827	0.254713455	0.252303433
15508800	0.251770487	0.241746955	0.247524363	0.258339701	0.237806202	0.254571705	0.252149779	0.249692137
15519600	0.25613195	0.245511203	0.251461411	0.26246556	0.241773444	0.258430152	0.256330567	0.253996127
15530400	0.257343845	0.246634302	0.252692946	0.263822683	0.242749101	0.25970816	0.257412448	0.255145228
15541200	0.257920609	0.247039557	0.253250346	0.264361826	0.243057815	0.260117566	0.258063347	0.255813831
15552000	0.258523736	0.247512384	0.25373581	0.264371517	0.243566563	0.260560888	0.258521156	0.256299794
15562800								
15573600								
15584400								
15595200								
15606000								
15616800								
15627600								
15638400								
15649200								
15660000								
15670800	0.268015217	0.256351449	0.263646014	0.273875	0.25243913	0.270128623	0.268131159	0.265983696
15681600	0.268813831	0.257144122	0.264440387	0.274551867	0.253115629	0.270923098	0.268840387	0.266751867
15692400	0.268528167	0.256788953	0.264097005	0.274386095	0.252864798	0.270654301	0.268605111	0.266389667
15703200	0.267772803	0.255990603	0.263296849	0.273984245	0.252156164	0.269908513	0.267824212	0.265662797
15714000	0.267986169	0.256050346	0.26351231	0.274258091	0.252394191	0.270194191	0.268054495	0.265944952
15724800	0.267806362	0.255894606	0.263461687	0.274247856	0.252332503	0.269981743	0.267965422	0.26589184
15735600	0.267970401	0.256074965	0.263611342	0.274366252	0.252384509	0.270096819	0.268193914	0.266142739
15746400	0.268245643	0.25635491	0.263837898	0.274505394	0.252738313	0.270439004	0.26831314	0.266232089
15757200	0.268470263	0.256655602	0.263833195	0.274618534	0.252751591	0.27051148	0.268214108	0.266343845
15768000	0.269213278	0.257529461	0.264750484	0.275552974	0.253761549	0.271460028	0.269331674	0.267230429
15778800	0.269443798	0.257735327	0.264942968	0.27568577	0.254012458	0.271675249	0.269528516	0.26744186
15789600	0.269313953	0.257494463	0.264869048	0.275757752	0.253692691	0.271565891	0.269243355	0.267283223
15800400	0.26927907	0.2574067	0.26479845	0.275883444	0.253810078	0.271614064	0.269299557	0.267350498
15811200	0.269292913	0.257324751	0.264972868	0.275923311	0.253776024	0.271623754	0.269524086	0.26756423
15822000	0.269268272	0.257259413	0.264977575	0.275969546	0.253619878	0.271714009	0.269511351	0.267615449
15832800	0.269505814	0.257623477	0.265198782	0.276112957	0.253967331	0.271854374	0.269731728	0.267737542
15843600	0.266847891	0.255403743	0.262458111	0.273189542	0.251612894	0.269202614	0.267008318	0.265009804
15854400	0.266097324	0.254683394	0.261449818	0.269993613	0.250958029	0.265918187	0.263523723	0.26113017
15865200	0.267880551	0.256320124	0.263105958	0.272287802	0.252588814	0.268224002	0.265913716	0.263691962
15876000	0.268015833	0.256081111	0.263371389	0.271815833	0.252384444	0.267664444	0.265337778	0.263196389
15886800	0.267358974	0.255402174	0.262843088	0.271351171	0.251855072	0.266918896	0.264746934	0.262524805
15897600	0.267462778	0.255472778	0.2630125	0.271403333	0.251979722	0.266994722	0.2648525	0.262754722
15908400	0.267536667	0.2554625	0.263172222	0.271625278	0.251948611	0.2673175	0.265053611	0.262960278
15919200	0.267239273	0.255445581	0.262930378	0.27133106	0.251944018	0.267043194	0.264819835	0.262631714
15930000	0.267555833	0.255715278	0.263022222	0.271323056	0.252118333	0.267131111	0.2648875	0.262696111
15940800	0.268126496	0.25651453	0.263390598	0.273379202	0.252924501	0.26940057	0.266900285	0.264788319
15951600	0.268063087	0.25644777	0.263340962	0.273641432	0.25292811	0.269631162	0.267096244	0.264965669
15962400	0.26915873	0.257448343	0.264550821	0.275413255	0.253651351	0.271446672	0.269032303	0.266978001
15973200	0.26878836	0.256709273	0.264382066	0.275245614	0.253144528	0.271051796	0.268782512	0.266697577
15984000	0.268652743	0.256619326	0.264176831	0.275038429	0.253038986	0.270878864	0.268565581	0.266694793
15994800	0.268325536	0.256350599	0.263997494	0.274819827	0.252750766	0.270540796	0.268400446	0.266471178
16005600	0.268088833	0.25625174	0.263687274	0.274366472	0.252461431	0.270433305	0.26822445	0.266104985
16016400	0.267488299	0.255826484	0.262918379	0.273575057	0.252	0.269833333	0.267581336	0.265455765
16027200	0.266388307	0.255182664	0.261766434	0.272497091	0.251329552	0.269034031	0.266472368	0.26420477
16038000	0.267090508	0.255912528	0.262357616	0.273185982	0.252015177	0.269618929	0.267038079	0.264906457
16048800	0.268055278	0.256406667	0.263293611	0.273999167	0.252494167	0.2702825	0.267922778	0.265737222
16059600	0.268452778	0.256725556	0.263858333	0.274488333	0.252843056	0.270698056	0.268401667	0.266246111
16070400	0.268338611	0.256556111	0.2638925	0.274409444	0.252841111	0.270711111	0.2684425	0.266227222
16081200	0.268572143	0.256921879	0.264328607	0.274958021	0.253251599	0.271000278	0.268804281	0.266756742
16092000	0.268746389	0.257066944	0.264522222	0.275245	0.253311389	0.271214167	0.268987222	0.266990833
16102800	0.268910278	0.257175833	0.264578611	0.275338333	0.253583056	0.2713075	0.269048611	0.267131667
16113600	0.2689375	0.257272222	0.264532222	0.275234167	0.253432222	0.271326389	0.269034722	0.266961667
16124400	0.268925647	0.257438875	0.264582846	0.275265943	0.253454191	0.271293233	0.269101921	0.26700724
16135200	0.269117516	0.257429128	0.264735171	0.275525759	0.253744918	0.271518519	0.269245893	0.267253411
16146000	0.26929936	0.257478975	0.264986355	0.275830688	0.253858257	0.271692843	0.269611529	0.267584795
16156800	0.269276525	0.257401559	0.264982456	0.275798385	0.253865776	0.271774993	0.269473963	0.267674464
16167600	0.269294904	0.257340295	0.265082707	0.275935951	0.253831523	0.271826789	0.269427736	0.267601782
16178400	0.269180173	0.257387636	0.264916458	0.275733779	0.253745475	0.271678084	0.269444723	0.267446951
16189200	0.268751323	0.257221108	0.264211083	0.275107491	0.253454191	0.271079365	0.268832916	0.266656642
16200000	0.268345865	0.256981899	0.263587302	0.274498747	0.253047062	0.270701476	0.268231412	0.266103314
16210800	0.268196944	0.256779167	0.263356667	0.274187778	0.252828611	0.270461667	0.268113333	0.265879444
16221600	0.268691389	0.257043889	0.264003611	0.274800278	0.253250556	0.270871389	0.268553611	0.266443056
16232400	0.268546944	0.256813611	0.26421	0.274928611	0.253110556	0.270905	0.268596667	0.2665275
16243200	0.268493889	0.256758889	0.264068889	0.274846389	0.253088889	0.270783333	0.268469722	0.266548889
16254000	0.268381111	0.256619167	0.264091944	0.274773611	0.2530275	0.270688333	0.268544444	0.266579167
16264800	0.267963333	0.256225556	0.263643611	0.274253611	0.252469167	0.270273889	0.268105	0.266018889
16275600	0.267851111	0.256230278	0.263275	0.273942778	0.252486389	0.270163333	0.267816389	0.265748333
16286400	0.267490278	0.256081111	0.262752222	0.273365556	0.252335833	0.269850556	0.267412222	0.265233889
16297200	0.261829852	0.250693679	0.257143414	0.267560011	0.246949596	0.264001949	0.261764411	0.259749373
16308000	0.259097744	0.248200501	0.254512114	0.265279309	0.244214425	0.261472849	0.259307992	0.257243386
16318800	0.259907268	0.24903648	0.255512392	0.266226956	0.245066277	0.262414091	0.260204957	0.258118073
16329600	0.259347536	0.248323587	0.254845725	0.265743525	0.244550821	0.261816764	0.25965692	0.257500418
16340400	0.25820078	0.247100251	0.253688666	0.264488573	0.243494705	0.26050641	0.258311594	0.256499304
16351200	0.258393534	0.247399944	0.253918618	0.264803397	0.243619326	0.260865776	0.25868978	0.256571906
16362000	0.260295397	0.249351743	0.255925802	0.2665894	0.245512971	0.262769874	0.260735286	0.258449651
16372800	0.262974574	0.251781503	0.258493713	0.269040235	0.247944957	0.265250629	0.263239173	0.260958089
16383600	0.260988758	0.250072513	0.256362282	0.266922147	0.245985947	0.26326335	0.261089095	0.258863406
16394400	0.259081081	0.248354167	0.254642736	0.265822072	0.244376689	0.261681588	0.259331926	0.25715259
16405200	0.269918276	0.258356003	0.265415897	0.276362161	0.254492863	0.272280996	0.270011475	0.267911559
16416000	0.26998679	0.258195897	0.265598651	0.276556211	0.254598651	0.272392355	0.270236088	0.268275998
16426800	0.270036036	0.258173986	0.265804336	0.276685811	0.254579673	0.272587556	0.270299268	0.268419482
16437600	0.270095596	0.258154404	0.265729933	0.276578874	0.254537068	0.2725	0.270427815	0.268310758
16448400	0.269822689	0.258245938	0.265298039	0.276233053	0.254330812	0.27215098	0.269989356	0.267837815
16459200	0.269310394	0.257915888	0.264661852	0.275631832	0.254054376	0.271590767	0.269198811	0.267105636
16470000	0.268724895	0.257409283	0.264090577	0.275148805	0.253495359	0.271091421	0.268637412	0.266517707
16480800	0.259716514	0.248438318	0.255079644	0.265408243	0.244792815	0.261694236	0.25960401	0.257635756
16491600	0.257067002	0.245964545	0.252570352	0.263586823	0.242446399	0.259305695	0.257072585	0.25519933
16502400	0.253874687	0.243032303	0.249759677	0.260559454	0.239720691	0.256420774	0.254207463	0.252196603
16513200	0.250668894	0.240154832	0.246801727	0.257574492	0.236817043	0.253480646	0.251159009	0.24905291
16524000	0.259772765	0.248573378	0.255358674	0.266170148	0.24502367	0.262175439	0.259865219	0.257896686
16534800	0.267251815	0.255886935	0.262541876	0.273465382	0.252139028	0.269817979	0.267104132	0.264985204
16545600	0.265988245	0.255193955	0.260968654	0.271972852	0.251092079	0.268739994	0.265842709	0.263576266
16556400	0.265404982	0.254912958	0.260438007	0.271443605	0.250946544	0.268207109	0.265104394	0.26295522
16567200	0.265777592	0.255122101	0.260687343	0.271983236	0.25098128	0.268554345	0.265501257	0.263306231
16578000	0.266260591	0.255368729	0.261344203	0.272534002	0.251311037	0.268900223	0.266037347	0.26394621
16588800	0.266357242	0.255409786	0.261722825	0.272629969	0.251536002	0.269068668	0.266261607	0.26429608
16599600	0.2675525	0.256223889	0.262688333	0.273469444	0.252365556	0.269933611	0.267398611	0.265254444
16610400	0.267537288	0.256270621	0.262735028	0.273434463	0.252487571	0.270051695	0.267536441	0.265290678
16621200	0.267190835	0.256298407	0.262303437	0.273106734	0.251964236	0.269910031	0.267184409	0.265004191
16632000	0.260651389	0.250278333	0.255918611	0.267027222	0.246286111	0.263455833	0.260716667	0.258443333
16642800	0.25137956	0.241530214	0.246736564	0.256971874	0.237971039	0.253979393	0.251380117	0.249110276
16653600	0.255854915	0.245274018	0.251064606	0.261604288	0.241385686	0.257995544	0.255725703	0.253571707
16664400	0.256244222	0.245583681	0.251517126	0.262079087	0.241665274	0.258447229	0.25625174	0.254180173
16675200	0.255858814	0.245126149	0.251215539	0.261929268	0.241470899	0.25805653	0.255827903	0.253839042
16686000	0.254910331	0.24407296	0.250329435	0.260913116	0.240515734	0.25715149	0.255000278	0.252853801
16696800	0.260811473	0.249888053	0.256315233	0.266831245	0.246201894	0.263285993	0.260896965	0.258712615
16707600	0.266773879	0.255877471	0.261808131	0.272771094	0.251728766	0.269401281	0.266765246	0.26454553
16718400	0.256006683	0.245541353	0.251258702	0.261275968	0.241796157	0.258238095	0.256059315	0.253734893
16729200	0.2535	0.242993056	0.248917222	0.258979444	0.2391925	0.255698611	0.253612778	0.251426389
16740000	0.253427222	0.242995	0.248905833	0.259350833	0.239188889	0.255920556	0.253656944	0.25136
16750800	0.2555425	0.244949444	0.250898333	0.261485556	0.241126944	0.257782222	0.255664722	0.253539722
16761600	0.255895278	0.245269722	0.251300556	0.261870833	0.241618889	0.258193056	0.256048056	0.254043611
16772400	0.254331667	0.243776667	0.24989	0.260354167	0.240293611	0.256731667	0.2545875	0.252341944
16783200	0.255077778	0.244508889	0.250525833	0.261039167	0.240709167	0.257441389	0.255303333	0.253029722
16794000	0.252739167	0.2427525	0.248289444	0.2586825	0.239257222	0.255349722	0.252977778	0.250555556
16804800	0.2530425	0.242883611	0.248400278	0.25858	0.239130556	0.255396944	0.253276111	0.250882778
16815600	0.253628237	0.243314119	0.248933166	0.258947647	0.239530493	0.25588861	0.253754107	0.251421888
16826400	0.253907825	0.243542746	0.249285993	0.259761905	0.239631857	0.25635227	0.254146199	0.251765803
16837200	0.257169312	0.246479254	0.252357561	0.262936786	0.242365358	0.259415831	0.257226867	0.254971874
16848000	0.257997492	0.247314381	0.25321767	0.263616221	0.243291527	0.26024088	0.25805291	0.255870959
16858800	0.25620802	0.245684767	0.251541075	0.262101365	0.241793651	0.258476747	0.25633751	0.254231969
16869600	0.257082985	0.246663603	0.252460317	0.263145363	0.242785018	0.259633528	0.257311891	0.254927875
16880400	0.268502089	0.257529657	0.263668059	0.273993595	0.253419382	0.270819549	0.268601782	0.266311055
16891200	0.267903926	0.257175996	0.262803397	0.273333055	0.252742412	0.270318574	0.268038429	0.265599833
16902000	0.257614957	0.247226022	0.252883514	0.262900195	0.243280234	0.25993717	0.257745899	0.255327495
16912800	0.2533275	0.242909444	0.248577222	0.258451111	0.239069167	0.255485556	0.253444167	0.250998611
16923600	0.253416389	0.243064722	0.248849167	0.259045	0.2393925	0.255671944	0.253753056	0.251328333
16934400	0.254965556	0.244490556	0.250286389	0.260847778	0.240742778	0.257291111	0.255137222	0.252856389
16945200	0.253101944	0.243068056	0.248770278	0.259102778	0.239278611	0.255754722	0.2534975	0.251173611
16956000	0.250887222	0.241219722	0.246432222	0.256691667	0.237229444	0.253621667	0.251200278	0.248780278
16966800	0.248408889	0.239110556	0.243931111	0.253896944	0.234996667	0.250909167	0.248458056	0.246135833
16977600	0.249909722	0.240228056	0.245271667	0.255222222	0.236233889	0.252211667	0.249895556	0.247481944
16988400	0.253547758	0.243462267	0.24889056	0.259329156	0.239467001	0.256081871	0.25368254	0.25115511
16999200	0.250996937	0.241177388	0.246725703	0.257046505	0.237314954	0.253659705	0.251246449	0.248821498
17010000	0.251079644	0.241204957	0.2467956	0.256962963	0.237360624	0.253817321	0.251411028	0.248975494
17020800	0.250573378	0.240720412	0.24629936	0.256773879	0.236777221	0.253284879	0.250900028	0.248466165
17031600	0.250947647	0.241068505	0.246733779	0.257363687	0.237315511	0.25385213	0.251334726	0.248865497
17042400	0.251487329	0.241723197	0.24716235	0.257459482	0.237771094	0.254260652	0.251980785	0.2494088
17053200	0.252262263	0.242305463	0.247766444	0.257277592	0.238269788	0.253953177	0.251588071	0.249125418
17064000	0.253116959	0.243164021	0.24846533	0.2580401	0.23931941	0.254863826	0.252461431	0.249953495
17074800	0.254422018	0.244198499	0.249687239	0.260101751	0.240320823	0.25681846	0.254482624	0.25194412
17085600	0.25484	0.2447875	0.250204167	0.260743056	0.240668611	0.2573625	0.254918611	0.252514722
17096400	0.252755	0.242686111	0.248243333	0.258684167	0.238861667	0.255294167	0.25297	0.250559167
17107200	0.251768056	0.24164	0.247247778	0.257743056	0.237961389	0.254499722	0.251945278	0.249471111
17118000	0.251339722	0.241166111	0.247098333	0.2577275	0.237523611	0.254100639	0.251736447	0.249298889
17128800	0.252071726	0.242061718	0.247700584	0.258545177	0.238404782	0.255035833	0.252536667	0.250039477
17139600	0.25208	0.242059722	0.247554444	0.257956111	0.238553333	0.254843056	0.252326944	0.249713056
17150400	0.253231111	0.243525	0.248742222	0.259268056	0.239760278	0.256130278	0.253434444	0.250928056
17161200	0.25425731	0.244171261	0.249534113	0.259948482	0.240546644	0.256694793	0.254318017	0.251693679
17172000	0.254348371	0.244216374	0.249698134	0.260102478	0.240368978	0.256762183	0.254331941	0.251921749
17182800	0.252584517	0.242649401	0.24797633	0.258502089	0.238689502	0.255174603	0.252714286	0.250301309
17193600	0.250513506	0.240752994	0.246238095	0.256542746	0.237023949	0.253333333	0.250753829	0.24841242
17204400	0.250529101	0.240734336	0.246176552	0.256802283	0.236962406	0.25340685	0.250686438	0.248450571
17215200	0.252885269	0.243022556	0.248376497	0.259174882	0.239188248	0.255842105	0.253139515	0.250606516
17226000	0.252306878	0.242439989	0.24770064	0.254350599	0.238453634	0.250982178	0.248318574	0.245725982
17236800	0.249364244	0.239769702	0.244744639	0.248944305	0.236224728	0.245382623	0.242371206	0.239628237
17247600	0.249072282	0.239515708	0.244556019	0.253874062	0.235761746	0.250783709	0.24798108	0.245653044
17258400	0.252492222	0.242370278	0.247714722	0.258032778	0.238622222	0.254873333	0.252419444	0.249893889
17269200	0.254643889	0.244202778	0.249755556	0.260459167	0.240385278	0.256979722	0.254619444	0.25216
17280000	0.253505	0.243209167	0.248902222	0.259501944	0.239694722	0.256010556	0.253621111	0.251223056
17290800	0.253791667	0.243379722	0.249207778	0.259951389	0.239853611	0.256292778	0.253931111	0.251605278
17301600	0.252564444	0.242554444	0.248082778	0.259151111	0.238918056	0.255442778	0.252820278	0.250366667
17312400	0.251675	0.242483056	0.246999167	0.258878333	0.238645278	0.255120556	0.251982778	0.249096667
17323200	0.253026944	0.243919167	0.247877778	0.259639444	0.2399125	0.256258611	0.252995833	0.250215278
17334000	0.249587302	0.240855194	0.244682818	0.256358396	0.236785854	0.252952659	0.24964049	0.246889446
17344800	0.252094124	0.242510721	0.247100529	0.2578176	0.238724311	0.254743247	0.252047062	0.249401003
17355600	0.253229741	0.243164578	0.248392648	0.25900724	0.239412977	0.255728209	0.253283208	0.250806739
17366400	0.251985241	0.241876358	0.247349485	0.258021999	0.238255361	0.254705653	0.252164578	0.249703425
17377200	0.251675856	0.241549429	0.247189362	0.257793651	0.238199109	0.254459482	0.251980785	0.249531607
17388000	0.252866332	0.242879978	0.248302701	0.259345029	0.239345039	0.255836399	0.253231884	0.250717906
17398800	0.250015329	0.240071906	0.245282051	0.255081382	0.236367586	0.252195767	0.249922027	0.247563824
17409600	0.249842662	0.240058201	0.245161236	0.255226678	0.236471178	0.252296853	0.24980117	0.247412141
17420400	0.249899167	0.24006005	0.245041423	0.255224076	0.236208229	0.252257715	0.249663887	0.247408889
17431200	0.251213611	0.2411825	0.246557778	0.256910556	0.237490833	0.253754722	0.251314167	0.248976389
17442000	0.250576944	0.240663611	0.246058611	0.256695	0.2369475	0.253301667	0.25071	0.248416667
17452800	0.249236944	0.239463056	0.244883333	0.2553725	0.235731111	0.251961667	0.249314167	0.247088056
17463600	0.248416667	0.238550833	0.244119722	0.254712778	0.235030278	0.251188611	0.248615	0.246260556
17474400	0.248286944	0.238786944	0.243758889	0.254681944	0.235092222	0.25126	0.248428056	0.246005
17485200	0.244840556	0.235379167	0.240014167	0.250042778	0.231809722	0.247513611	0.244576111	0.242398889
17496000	0.2447775	0.235378611	0.239854722	0.249799444	0.231698611	0.247423056	0.244561389	0.242307222
17506800	0.24827374	0.238758563	0.243609858	0.253763297	0.23512225	0.250770816	0.24821164	0.245832359
17517600	0.250137009	0.240395155	0.245457811	0.256260095	0.236686995	0.252869674	0.250177388	0.247768588
17528400	0.248951824	0.239156502	0.244398218	0.254826511	0.235550265	0.251568087	0.248940128	0.24670064
17539200	0.248559176	0.238661376	0.244172932	0.254659983	0.23513144	0.251229741	0.248683654	0.246422445
17550000	0.24799276	0.238011139	0.243712058	0.253933723	0.234390699	0.250492063	0.248082428	0.245878307
17560800	0.248483988	0.238536341	0.244129212	0.254502367	0.235008076	0.251061543	0.248679476	0.246376497
17571600	0.251007797	0.241020886	0.246330549	0.256786689	0.237516012	0.253667781	0.251104706	0.248659983
17582400	0.249646617	0.240057644	0.245114731	0.251408243	0.236600947	0.247727096	0.245082428	0.24236313
17593200	0.250914373	0.241103698	0.246253267	0.255023353	0.237651654	0.251635808	0.248977203	0.2464804
17604000	0.253219167	0.2432475	0.248627222	0.259735833	0.239764167	0.256067778	0.253389722	0.250991111
17614800	0.251119722	0.241191667	0.246485278	0.257089444	0.237608611	0.253840278	0.251344444	0.248811667
17625600	0.249191667	0.239400278	0.244820833	0.255260833	0.235774444	0.251843333	0.249361667	0.247108611
17636400	0.247897778	0.237952222	0.243472778	0.254341111	0.234449167	0.250705278	0.248048611	0.24587
17647200	0.246398889	0.236123611	0.241853611	0.251607222	0.232973611	0.248558889	0.246268056	0.243946389
17658000	0.243099722	0.233355556	0.238456944	0.2481375	0.230457222	0.245478056	0.2427575	0.240403889
17668800	0.23863	0.229701111	0.234020278	0.235864167	0.226855556	0.232039167	0.229309444	0.226186944
17679600	0.249273411	0.239505017	0.244343924	0.25413796	0.236309365	0.251162207	0.248323857	0.245941193
17690400	0.252753272	0.242593706	0.248074353	0.258614035	0.23928098	0.25531941	0.252845168	0.250308549
17701200	0.251840991	0.241512949	0.247309106	0.257940128	0.238172375	0.254368143	0.252048733	0.249563353
17712000	0.249777221	0.239562517	0.245477304	0.256059872	0.23609301	0.252331106	0.249994431	0.247669173
17722800	0.250592314	0.240237538	0.246275411	0.257131161	0.236962128	0.253242551	0.250828739	0.248534392
17733600	0.270186299	0.258671679	0.265219994	0.276249234	0.25475188	0.272511	0.270114174	0.267898635
17744400	0.269350042	0.258116681	0.264403509	0.275494291	0.254394319	0.271924812	0.2691824	0.267055973
17755200	0.268830966	0.25787218	0.263839877	0.275118908	0.253934837	0.271447786	0.268702868	0.26639599
17766000	0.268687638	0.257724614	0.263606788	0.274914735	0.253572572	0.271278422	0.268516556	0.266172185
