Time	Temp ODA	Temp ODA Mean	Seconds	TempODA in Kelvin
1.67169E+12	9.650421236	9.873778159	5076000	282.8004212
1.6717E+12	9.269239164	9.915399863	5086800	282.4192392
1.67171E+12	9.537764316	9.787096999	5097600	282.6877643
1.67172E+12	9.701711613	9.606015485	5108400	282.8517116
1.67173E+12	10.02625317	9.579961188	5119200	283.1762532
1.67174E+12	9.568730574	9.645388631	5130000	282.7187306
1.67175E+12	9.689215806	9.710609031	5140800	282.8392158
1.67176E+12	9.240009555	9.715038047	5151600	282.3900096
1.67178E+12	9.088546648	9.568908939	5162400	282.2385466
1.67179E+12	9.223010703	9.387631524	5173200	282.3730107
1.6718E+12	11.15585698	9.377303981	5184000	284.305857
1.67181E+12	12.15990958	9.915273969	5194800	285.3099096
1.67182E+12	11.26681628	10.5332492	5205600	284.4168163
1.67183E+12	10.50386048	10.98088149	5216400	283.6538605
1.67184E+12	9.893360334	11.21176549	5227200	283.0433603
1.67185E+12	9.305607458	10.74880056	5238000	282.4556075
1.67186E+12	9.754163582	10.16182069	5248800	282.9041636
1.67187E+12	10.4115096	9.874544641	5259600	283.5615096
1.67188E+12	10.84319529	9.917046132	5270400	283.9931953
1.67189E+12	9.719437332	10.10912987	5281200	282.8694373
1.6719E+12	9.323876326	10.13975265	5292000	282.4738763
1.67192E+12	9.407842914	9.991567165	5302800	282.5578429
1.67193E+12	9.703221953	9.778299686	5313600	282.853222
1.67194E+12	9.307345583	9.515109575	5324400	282.4573456
1.67195E+12	9.543843047	9.424970805	5335200	282.693843
1.67196E+12	10.04008213	9.553966849	5346000	283.1900821
1.67197E+12	11.63023736	9.779428154	5356800	284.7802374
1.67198E+12	12.34713411	10.32908645	5367600	285.4971341
1.67199E+12	12.09116713	11.04149534	5378400	285.2411671
1.672E+12	11.98462992	11.64183	5389200	285.1346299
1.67201E+12	11.42067496	11.97949374	5400000	284.570675
1.67202E+12	10.47957502	11.85196355	5410800	283.629575
1.67203E+12	9.754271576	11.33042244	5421600	282.9042716
1.67205E+12	10.21466901	10.80699834	5432400	283.364669
1.67206E+12	8.390536373	10.32752678	5443200	281.5405364
1.67207E+12	6.105880343	9.440744439	5454000	279.2558803
1.67208E+12	3.831913288	8.20874312	5464800	276.9819133
1.67209E+12	3.663796385	6.738552399	5475600	276.8137964
1.6721E+12	4.086201723	5.243652833	5486400	277.2362017
1.67211E+12	4.255450539	4.332718583	5497200	277.4054505
1.67212E+12	4.323873277	4.002867313	5508000	277.4738733
1.67213E+12	6.467012495	4.272471461	5518800	279.6170125
1.67214E+12	7.585954834	5.032453571	5529600	280.7359548
1.67215E+12	6.314144604	5.785232466	5540400	279.4641446
1.67216E+12	4.936275558	6.147597178	5551200	278.0862756
1.67217E+12	6.050258822	6.254194267	5562000	279.2002588
1.67219E+12	7.285318923	6.235058797	5572800	280.4353189
1.6722E+12	8.057066366	6.275417181	5583600	281.2070664
1.67221E+12	8.307224581	6.773468543	5594400	281.4572246
1.67222E+12	9.241993306	7.608478612	5605200	282.3919933
1.67223E+12	9.412903258	8.33733283	5616000	282.5629033
1.67224E+12	9.454908643	8.8538108	5626800	282.6049086
1.67225E+12	9.376924214	9.129168185	5637600	282.5269242
1.67226E+12	10.32021738	9.45043386	5648400	283.4702174
1.67227E+12	10.78220756	9.744900071	5659200	283.9322076
1.67228E+12	11.07086845	10.07964134	5670000	284.2208685
1.67229E+12	10.49961816	10.45522846	5680800	283.6496182
1.6723E+12	10.5884604	10.67544547	5691600	283.7384604
1.67232E+12	10.15929154	10.71846234	5702400	283.3092915
1.67233E+12	8.63905598	10.43251828	5713200	281.789056
1.67234E+12	6.993154953	9.719209511	5724000	280.143155
1.67235E+12	6.58345448	8.845821224	5734800	279.7334545
1.67236E+12	6.19961018	7.853229408	5745600	279.3496102
1.67237E+12	6.135721903	6.966489947	5756400	279.2857219
1.67238E+12	7.386270704	6.521404881	5767200	280.5362707
1.67239E+12	8.697218203	6.722427611	5778000	281.8472182
1.6724E+12	9.132344982	7.292974267	5788800	282.282345
1.67241E+12	10.90378126	8.078399904	5799600	284.0537813
1.67242E+12	12.4303785	9.356773638	5810400	285.5803785
1.67243E+12	13.3380799	10.5822124	5821200	286.4880799
1.67244E+12	14.56298532	11.77545936	5832000	287.7129853
1.67246E+12	14.6433105	13.03283698	5842800	287.7933105
1.67247E+12	15.43381614	13.91502833	5853600	288.5838161
1.67248E+12	16.11533285	14.6623744	5864400	289.2653329
1.67249E+12	15.08087926	15.22463058	5875200	288.2308793
1.6725E+12	14.84542738	15.3226302	5886000	287.9954274
1.67251E+12	15.25228519	15.35592297	5896800	288.4022852
1.67252E+12	15.67144212	15.31412754	5907600	288.8214421
1.67253E+12	14.74829679	15.17206495	5918400	287.8982968
1.67254E+12	14.07947478	15.05859161	5929200	287.2294748
1.67255E+12	13.1260362	14.79901543	5940000	286.2760362
1.67256E+12	13.05397754	14.25482303	5950800	286.2039775
1.67257E+12	13.10372561	13.67949253	5961600	286.2537256
1.67259E+12	11.07438137	13.1510766	5972400	284.2243814
1.6726E+12	11.61861359	12.44480112	5983200	284.7686136
1.67261E+12	14.20496764	12.32126554	5994000	287.3549676
1.67262E+12	13.70460604	12.58596525	6004800	286.854606
1.67263E+12	12.34845144	12.71494619	6015600	285.4984514
1.67264E+12	11.02038312	12.8991468	6026400	284.1703831
1.67265E+12	9.916042644	12.55229916	6037200	283.0660426
1.67266E+12	9.135489695	11.48465959	6048000	282.2854897
1.67267E+12	8.858721956	10.40041743	6058800	282.008722
1.67268E+12	8.150835977	9.563780503	6069600	281.300836
1.67269E+12	7.562988702	8.884668139	6080400	280.7129887
1.6727E+12	6.209402472	8.238338215	6091200	279.3594025
1.67271E+12	6.520131456	7.564413936	6102000	279.6701315
1.67273E+12	7.032302516	7.044971285	6112800	280.1823025
1.67274E+12	8.859286111	6.934049168	6123600	282.0092861
1.67275E+12	8.843526073	7.331049118	6134400	281.9935261
1.67276E+12	7.660175764	7.853643379	6145200	280.8101758
1.67277E+12	7.642478785	8.112189326	6156000	280.7924788
1.67278E+12	8.166251056	8.210413922	6166800	281.3162511
1.67279E+12	8.641662551	8.095220261	6177600	281.7916626
1.6728E+12	9.11097656	8.117731693	6188400	282.2609766
1.67281E+12	10.04695021	8.537272098	6199200	283.1969502
1.67282E+12	10.78907855	9.913144977	6210000	283.9390785
1.67283E+12	10.8055028	10.88957445	6220800	283.9555028
1.67284E+12	11.20681816	10.74711908	6231600	284.3568182
1.67286E+12	11.49460683	10.90182702	6242400	284.6446068
1.67287E+12	10.61129072	11.05482577	6253200	283.7612907
1.67288E+12	10.11815	10.97049693	6264000	283.26815
1.67289E+12	9.928602639	10.77422239	6274800	283.0786026
1.6729E+12	9.777847753	10.44459726	6285600	282.9278478
1.67291E+12	10.06749384	10.07222779	6296400	283.2174938
1.67292E+12	10.49302716	10.00272575	6307200	283.6430272
1.67293E+12	9.786862708	10.03249147	6318000	282.9368627
1.67294E+12	10.43577108	10.06493397	6328800	283.5857711
1.67295E+12	10.20040437	10.2234188	6339600	283.3504044
1.67296E+12	9.811117601	10.19178619	6350400	282.9611176
1.67297E+12	9.625701816	10.06107331	6361200	282.7757018
1.67298E+12	9.649921835	9.973950978	6372000	282.7999218
1.673E+12	9.59124701	9.768117486	6382800	282.741247
1.67301E+12	9.96152993	9.68493159	6393600	283.1115299
1.67302E+12	10.05322941	9.728216332	6404400	283.2032294
1.67303E+12	10.52166101	9.864382986	6415200	283.671661
1.67304E+12	10.39611244	10.09978672	6426000	283.5461124
1.67305E+12	10.34141267	10.24508541	6436800	283.4914127
1.67306E+12	10.10435061	10.33575532	6447600	283.2543506
1.67307E+12	10.00779868	10.29613802	6458400	283.1577987
1.67308E+12	11.48964089	10.26965489	6469200	284.6396409
1.67309E+12	10.9463906	10.56002827	6480000	284.0963906
1.6731E+12	10.03052755	10.59920018	6490800	283.1805275
1.67311E+12	9.69666653	10.60454719	6501600	282.8466665
1.67313E+12	9.43377957	10.43535834	6512400	282.5837796
1.67314E+12	9.928438256	9.967558305	6523200	283.0784383
1.67315E+12	9.276088888	9.749971475	6534000	282.4260889
1.67316E+12	7.39519568	9.38200084	6544800	280.5451957
1.67317E+12	9.96147379	9.048254355	6555600	283.1114738
1.67318E+12	9.735295759	9.170953279	6566400	282.8852958
1.67319E+12	8.650694419	9.052891604	6577200	281.8006944
1.6732E+12	8.378179286	8.965727971	6588000	281.5281793
1.67321E+12	7.952254804	9.095763173	6598800	281.1022548
1.67322E+12	6.39785056	8.467513578	6609600	279.5478506
1.67323E+12	6.30572114	7.678859221	6620400	279.4557211
1.67324E+12	7.069396833	7.204048853	6631200	280.2193968
1.67325E+12	7.134952533	6.888494046	6642000	280.2849525
1.67327E+12	6.819084752	6.758611838	6652800	279.9690848
1.67328E+12	6.228821901	6.815447697	6663600	279.3788219
1.67329E+12	6.119641615	6.775563593	6674400	279.2696416
1.6733E+12	5.182885075	6.452611332	6685200	278.3328851
1.67331E+12	5.165903432	5.982741976	6696000	278.3159034
1.67332E+12	4.394241252	5.568908684	6706800	277.5442413
1.67333E+12	4.131098311	5.06202937	6717600	277.2810983
1.67334E+12	7.017485507	4.854749841	6728400	280.1674855
1.67335E+12	7.087668285	5.338136569	6739200	280.2376683
1.67336E+12	6.330033393	5.739591651	6750000	279.4800334
1.67337E+12	7.467132705	6.312163656	6760800	280.6171327
1.67338E+12	8.619193719	7.073661258	6771600	281.7691937
1.6734E+12	10.37158217	7.598291667	6782400	283.5215822
1.67341E+12	10.62490991	8.475442145	6793200	283.7749099
1.67342E+12	10.19830854	9.423057332	6804000	283.3483085
1.67343E+12	9.403521856	9.959691564	6814800	282.5535219
1.67344E+12	9.63193826	10.10673742	6825600	282.7819383
1.67345E+12	8.524516668	9.856835798	6836400	281.6745167
1.67346E+12	8.043136703	9.285518309	6847200	281.1931367
1.67347E+12	8.078878924	8.837550549	6858000	281.2288789
1.67348E+12	8.015377249	8.467815587	6868800	281.1653772
1.67349E+12	8.086730823	8.137961426	6879600	281.2367308
1.6735E+12	8.538676799	8.087802035	6890400	281.6886768
1.67351E+12	9.31319022	8.256867552	6901200	282.4631902
1.67352E+12	9.678695014	8.598137084	6912000	282.828695
1.67354E+12	10.04298013	9.442309858	6922800	283.1929801
1.67355E+12	9.794544653	10.15336217	6933600	282.9445447
1.67356E+12	9.542503868	10.03156651	6944400	282.6925039
1.67357E+12	8.599900538	9.839465229	6955200	281.7499005
1.67358E+12	7.329607447	9.322248451	6966000	280.4796074
1.67359E+12	7.263751992	8.654429513	6976800	280.413752
1.6736E+12	8.448154239	8.16385471	6987600	281.5981542
1.67361E+12	7.858727775	7.87894358	6998400	281.0087278
1.67362E+12	7.687260191	7.727469513	7009200	280.8372602
1.67363E+12	7.892696403	7.840248151	7020000	281.0426964
1.67364E+12	7.500332995	7.920803436	7030800	280.650333
1.67365E+12	6.57979043	7.652514394	7041600	279.7297904
1.67367E+12	6.703497116	7.355646749	7052400	279.8534971
1.67368E+12	7.355091355	7.137273244	7063200	280.5050914
1.67369E+12	8.884304157	7.160116165	7074000	282.0343042
1.6737E+12	9.664855518	7.566352853	7084800	282.8148555
1.67371E+12	10.33603334	8.361158173	7095600	283.4860333
1.67372E+12	10.66534965	9.257292872	7106400	283.8153497
1.67373E+12	7.789268885	9.825085574	7117200	280.9392689
1.67374E+12	5.92492916	9.31128777	7128000	279.0749292
1.67375E+12	5.797406517	8.391067965	7138800	278.9474065
1.67376E+12	5.575218507	7.26539283	7149600	278.7252185
1.67377E+12	6.187204825	6.187075351	7160400	279.3372048
1.67378E+12	6.44320596	5.929378319	7171200	279.593206
1.67379E+12	6.05084751	6.026055938	7182000	279.2008475
1.67381E+12	5.681048102	6.055567519	7192800	278.8310481
1.67382E+12	5.18704742	6.022864864	7203600	278.3370474
1.67383E+12	4.655824573	5.722389958	7214400	277.8058246
1.67384E+12	5.229691133	5.332346224	7225200	278.3796911
1.67385E+12	5.140689294	5.185184705	7236000	278.2906893
1.67386E+12	5.943736535	5.095163742	7246800	279.0937365
1.67387E+12	5.268108572	5.288767966	7257600	278.4181086
1.67388E+12	4.721172944	5.373004632	7268400	277.8711729
1.67389E+12	3.330759811	5.117221697	7279200	276.4807598
1.6739E+12	2.509590279	4.609221366	7290000	275.6595903
1.67391E+12	2.036456289	3.761390508	7300800	275.1864563
1.67392E+12	1.509755104	2.962481405	7311600	274.6597551
1.67394E+12	1.350715284	2.208517969	7322400	274.5007153
1.67395E+12	4.855632379	2.053446076	7333200	278.0056324
1.67396E+12	4.521103173	2.638401891	7344000	277.6711032
1.67397E+12	1.993357069	3.078303633	7354800	275.1433571
1.67398E+12	0.049069351	3.055169048	7365600	273.1990694
1.67399E+12	-1.226944985	2.473017116	7376400	271.923055
1.674E+12	-1.272388697	1.000992252	7387200	271.8776113
1.67401E+12	-1.006666391	-0.285958579	7398000	272.1433336
1.67402E+12	-0.212789003	-0.867097553	7408800	272.937211
1.67403E+12	3.008316654	-0.6701992	7419600	276.1583167
1.67404E+12	3.869110602	0.490094103	7430400	277.0191106
1.67405E+12	2.120604824	1.581349724	7441200	275.2706048
1.67406E+12	1.498058284	2.224018639	7452000	274.6480583
1.67408E+12	1.595910937	2.561772209	7462800	274.7459109
1.67409E+12	1.378559963	2.129101572	7473600	274.52856
1.6741E+12	1.556393712	1.611908997	7484400	274.7063937
1.67411E+12	1.533673906	1.509857214	7495200	274.6836739
1.67412E+12	2.176938072	1.553785628	7506000	275.3269381
1.67413E+12	2.529365671	1.725908361	7516800	275.6793657
1.67414E+12	2.474731224	2.004254979	7527600	275.6247312
1.67415E+12	2.05812914	2.20989953	7538400	275.2081291
1.67416E+12	1.305173082	2.251402359	7549200	274.4551731
1.67417E+12	0.985309521	1.992800081	7560000	274.1353095
1.67418E+12	0.813783998	1.604992514	7570800	273.963784
1.67419E+12	0.829428354	1.216603557	7581600	273.9794284
1.67421E+12	0.940649397	0.973282533	7592400	274.0906494
1.67422E+12	1.221837081	0.90917844	7603200	274.3718371
1.67423E+12	1.022261294	0.975369374	7614000	274.1722613
1.67424E+12	0.608592511	0.994989413	7624800	273.7585925
1.67425E+12	-0.066244527	0.881137861	7635600	273.0837555
1.67426E+12	-1.975626601	0.488350639	7646400	271.1743734
1.67427E+12	-3.08004182	-0.369369876	7657200	270.0699582
1.67428E+12	-3.409720053	-1.39336093	7668000	269.7402799
1.67429E+12	-1.043601157	-2.108078407	7678800	272.1063988
1.6743E+12	-0.110004948	-2.232674824	7689600	273.0399951
1.67431E+12	0.110658261	-1.729985559	7700400	273.2606583
1.67432E+12	-0.587778046	-0.970534337	7711200	272.562222
1.67433E+12	-0.755547033	-0.451821736	7722000	272.394453
1.67435E+12	-0.776325229	-0.369513877	7732800	272.3736748
1.67436E+12	-0.774348233	-0.540247405	7743600	272.3756518
1.67437E+12	-0.681508391	-0.723319137	7754400	272.4684916
1.67438E+12	-0.214151466	-0.70818015	7765200	272.9358485
1.67439E+12	-0.069753739	-0.562714099	7776000	273.0802463
1.6744E+12	0.040355638	-0.387099146	7786800	273.1903556
1.67441E+12	0.15906125	-0.192004092	7797600	273.3090612
1.67442E+12	0.366370096	0.02073222	7808400	273.5163701
1.67443E+12	0.49145568	0.15552988	7819200	273.6414557
1.67444E+12	0.819653975	0.315946559	7830000	273.969654
1.67445E+12	0.903234143	0.505040961	7840800	274.0532341
1.67446E+12	13.69864399	1.57376121	7851600	286.848644
1.67448E+12	17.51916963	5.132984866	7862400	290.6691696
1.67449E+12	8.163272507	4.783455943	7873200	281.3132725
1.6745E+12	2.11663616	2.565568579	7884000	275.2666362
1.67451E+12	2.006148917	2.431900559	7894800	275.1561489
1.67452E+12	2.091991769	2.289316062	7905600	275.2419918
1.67453E+12	1.910076203	2.145815528	7916400	275.0600762
1.67454E+12	1.741847845	2.009647779	7927200	274.8918478
1.67455E+12	1.918114018	1.930588439	7938000	275.068114
1.67456E+12	2.015405151	1.917391503	7948800	275.1654052
1.67457E+12	1.909850479	1.908731707	7959600	275.0598505
1.67458E+12	1.246435282	1.877453439	7970400	274.3964353
1.67459E+12	0.579264042	1.660135062	7981200	273.729264
1.6746E+12	0.237521347	1.313526087	7992000	273.3875213
1.67462E+12	-0.124764331	0.879420184	8002800	273.0252357
1.67463E+12	-0.485982404	0.387014918	8013600	272.6640176
1.67464E+12	-0.50929054	-0.013211142	8024400	272.6407095
1.67465E+12	-0.493325506	-0.259853913	8035200	272.6566745
1.67466E+12	-1.394606916	-0.472429529	8046000	271.7553931
1.67467E+12	-2.09945358	-0.824438592	8056800	271.0505464
1.67468E+12	-2.163774312	-1.229926739	8067600	270.9862257
1.67469E+12	-2.08181438	-1.635085736	8078400	271.0681856
1.6747E+12	-1.40102421	-1.919857501	8089200	271.7489758
1.67471E+12	-1.072842998	-1.87949905	8100000	272.077157
1.67472E+12	-0.144024616	-1.555868843	8110800	273.0059754
1.67473E+12	0.727528897	-0.996107407	8121600	273.8775289
1.67475E+12	1.457483313	-0.302211025	8132400	274.6074833
1.67476E+12	2.35613369	0.428308486	8143200	275.5061337
1.67477E+12	3.27449949	1.320395001	8154000	276.4244995
1.67478E+12	3.107646876	2.098864583	8164800	276.2576469
1.67479E+12	2.773521458	2.621727283	8175600	275.9235215
1.6748E+12	2.586006593	2.882318146	8186400	275.7360066
1.67481E+12	3.345610967	2.935405227	8197200	276.495611
1.67482E+12	4.074936111	3.034430433	8208000	277.2249361
1.67483E+12	3.819168272	3.250785623	8218800	276.9691683
1.67484E+12	3.08477761	3.474226171	8229600	276.2347776
1.67485E+12	2.770489242	3.539500613	8240400	275.9204892
1.67486E+12	2.394147065	3.333774112	8251200	275.5441471
1.67487E+12	1.836700331	2.90997463	8262000	274.9867003
1.67489E+12	0.989910082	2.386987074	8272800	274.1399101
1.6749E+12	0.882334754	1.878754202	8283600	274.0323348
1.67491E+12	1.147802098	1.464206459	8294400	274.2978021
1.67492E+12	-0.027548565	1.1151252	8305200	273.1224514
1.67493E+12	-0.950784492	0.628857365	8316000	272.1992155
1.67494E+12	-2.145922287	0.063498217	8326800	271.0040777
1.67495E+12	-2.499230534	-0.707964337	8337600	270.6507695
1.67496E+12	-2.74196879	-1.555708092	8348400	270.4080312
1.67497E+12	-1.563258471	-2.118143728	8359200	271.5867415
1.67498E+12	0.24307862	-2.083092018	8370000	273.3930786
1.67499E+12	1.903408978	-1.347695962	8380800	275.053409
1.675E+12	1.52954564	-0.310193857	8391600	274.6795456
1.67502E+12	1.841129007	0.704829507	8402400	274.991129
1.67503E+12	2.442422684	1.513856415	8413200	275.5924227
1.67504E+12	2.944223432	1.999650021	8424000	276.0942234
1.67505E+12	3.557949185	2.308764276	8434800	276.7079492
1.67506E+12	5.394296394	2.915555088	8445600	278.5442964
1.67507E+12	7.372221164	3.935276716	8456400	280.5222212
1.67508E+12	6.415219785	5.001253484	8467200	279.5652198
1.67509E+12	6.174321916	5.809013495	8478000	279.3243219
1.6751E+12	5.262995115	6.303024719	8488800	278.4129951
1.67511E+12	4.378166018	6.10947661	8499600	277.528166
1.67512E+12	3.543049608	5.376079302	8510400	276.6930496
1.67513E+12	3.431033445	4.68926143	8521200	276.5810334
1.67514E+12	3.648752636	4.063564555	8532000	276.7987526
1.67516E+12	4.734892751	3.790966321	8542800	277.8848928
1.67517E+12	5.780450781	3.993564684	8553600	278.9304508
1.67518E+12	6.226787487	4.558099212	8564400	279.3767875
1.67519E+12	6.604630592	5.281909249	8575200	279.7546306
1.6752E+12	6.325752552	5.933914493	8586000	279.4757526
1.67521E+12	5.965637336	6.223085055	8596800	279.1156373
1.67522E+12	5.416625768	6.238725432	8607600	278.5666258
1.67523E+12	4.658633227	5.938006831	8618400	277.8086332
1.67524E+12	6.621069337	5.602881878	8629200	279.7710693
1.67525E+12	7.17918633	5.760283121	8640000	280.3291863
1.67526E+12	6.6991991	6.06278835	8650800	279.8491991
1.67527E+12	6.459008312	6.371618943	8661600	279.6090083
1.67529E+12	6.554081349	6.740999178	8672400	279.7040813
1.6753E+12	6.682300131	6.720355992	8683200	279.8323001
1.67531E+12	6.571674551	6.590585489	8694000	279.7216746
1.67532E+12	6.317919633	6.54300465	8704800	279.4679196
1.67533E+12	6.943574696	6.546955608	8715600	280.0935747
1.67534E+12	8.107840884	6.735381858	8726400	281.2578409
1.67535E+12	8.185046126	7.103183756	8737200	281.3350461
1.67536E+12	8.014166764	7.494839813	8748000	281.1641668
1.67537E+12	8.010351553	7.875371451	8758800	281.1603516
1.67538E+12	8.131235819	8.079124752	8769600	281.2812358
1.67539E+12	8.042689019	8.07514237	8780400	281.192689
1.6754E+12	8.187531703	8.05604305	8791200	281.3375317
1.67541E+12	8.029433282	8.101901123	8802000	281.1794333
1.67543E+12	8.067711487	8.093113073	8812800	281.2177115
1.67544E+12	8.337361333	8.097599708	8823600	281.4873613
1.67545E+12	8.286254781	8.173739185	8834400	281.4362548
1.67546E+12	7.223419086	8.148688369	8845200	280.3734191
1.67547E+12	6.007222038	7.825411218	8856000	279.157222
1.67548E+12	6.015715907	7.316267224	8866800	279.1657159
1.67549E+12	6.097766165	6.766480424	8877600	279.2477662
1.6755E+12	7.258438034	6.316849522	8888400	280.408438
1.67551E+12	8.468068426	6.531521187	8899200	281.6180684
1.67552E+12	7.449789643	7.049252111	8910000	280.5997896
1.67553E+12	6.644606683	7.31127807	8920800	279.7946067
1.67554E+12	7.148795462	7.456652322	8931600	280.2987955
1.67556E+12	6.713506492	7.318248676	8942400	279.8635065
1.67557E+12	6.58434163	6.945643929	8953200	279.7343416
1.67558E+12	6.061556142	6.732662501	8964000	279.2115561
1.67559E+12	6.053637312	6.545952755	8974800	279.2036373
1.6756E+12	6.327619477	6.3508486	8985600	279.4776195
1.67561E+12	6.032781247	6.232155561	8996400	279.1827812
1.67562E+12	4.926532969	6.04499681	9007200	278.076533
1.67563E+12	3.298620886	5.673414062	9018000	276.4486209
1.67564E+12	1.910870427	4.851265811	9028800	275.0608704
1.67565E+12	1.919012379	3.805538462	9039600	275.0690124
1.67566E+12	1.863546267	2.851152252	9050400	275.0135463
1.67567E+12	4.013894458	2.253847664	9061200	277.1638945
1.67568E+12	5.10983739	2.702426268	9072000	278.2598374
1.6757E+12	4.222346818	3.361116522	9082800	277.3723468
1.67571E+12	3.198266689	3.848447589	9093600	276.3482667
1.67572E+12	1.827998575	4.012742496	9104400	274.9779986
1.67573E+12	0.193475454	3.261561315	9115200	273.3434755
1.67574E+12	-0.863281761	2.038510362	9126000	272.2867182
1.67575E+12	0.482137733	0.872970235	9136800	273.6321377
1.67576E+12	5.571495027	0.703852892	9147600	278.721495
1.67577E+12	5.451822246	1.727009223	9158400	278.6018222
1.67578E+12	3.626029491	2.899896214	9169200	276.7760295
1.67579E+12	1.260388608	3.785328571	9180000	274.4103886
1.6758E+12	-0.485582395	3.604562997	9190800	272.6644176
1.67581E+12	-1.374196474	2.080753159	9201600	271.7758035
1.67583E+12	-2.399614883	0.39125786	9212400	270.7503851
1.67584E+12	-0.194684907	-0.870385948	9223200	272.9553151
1.67585E+12	6.626039766	-0.584289304	9234000	279.7760398
1.67586E+12	6.70825228	1.16794432	9244800	279.8582523
1.67587E+12	4.730355618	3.103348154	9255600	277.8803556
1.67588E+12	1.694155315	4.520236529	9266400	274.8441553
1.67589E+12	-0.106563212	4.519911977	9277200	273.0434368
1.6759E+12	-1.518780605	2.763717339	9288000	271.6312194
1.67591E+12	-1.239336812	0.792939276	9298800	271.9106632
1.67592E+12	2.00174013	-0.261116915	9309600	275.1517401
1.67593E+12	5.191997695	0.14297476	9320400	278.3419977
1.67594E+12	6.314966413	1.610367885	9331200	279.4649664
1.67595E+12	4.119427068	3.409984852	9342000	277.2694271
1.67597E+12	3.640577448	4.47574031	9352800	276.7905774
1.67598E+12	3.363422193	4.702000635	9363600	276.5134222
1.67599E+12	3.363717413	4.194539262	9374400	276.5137174
1.676E+12	2.721648783	3.526319089	9385200	275.8716488
1.67601E+12	3.485742554	3.213975755	9396000	276.6357426
1.67602E+12	6.785656999	3.43511053	9406800	279.935657
1.67603E+12	8.10652252	4.442801803	9417600	281.2565225
1.67604E+12	6.877031426	5.532220978	9428400	280.0270314
1.67605E+12	6.035469415	6.433879511	9439200	279.1854694
1.67606E+12	5.971965446	6.91451751	9450000	279.1219654
1.67607E+12	5.170378237	6.562395727	9460800	278.3203782
1.67608E+12	4.897198256	5.885388837	9471600	278.0471983
1.6761E+12	4.868296021	5.447853896	9482400	278.018296
1.67611E+12	5.466849642	5.201463774	9493200	278.6168496
1.67612E+12	6.264088735	5.178420052	9504000	279.4140887
1.67613E+12	6.764169949	5.49566594	9514800	279.9141699
1.67614E+12	6.860228618	5.96005975	9525600	280.0102286
1.67615E+12	6.619425447	6.400426041	9536400	279.7694254
1.67616E+12	6.309370417	6.625988904	9547200	279.4593704
1.67617E+12	6.080170484	6.589145438	9558000	279.2301705
1.67618E+12	6.0607766	6.413267621	9568800	279.2107766
1.67619E+12	7.577539195	6.337330789	9579600	280.7275392
1.6762E+12	8.312556485	6.64740582	9590400	281.4625565
1.67621E+12	7.797666422	7.116827274	9601200	280.9476664
1.67622E+12	6.607435179	7.453044128	9612000	279.7574352
1.67624E+12	5.245501164	7.416450137	9622800	278.3955012
1.67625E+12	4.285984135	6.741184778	9633600	277.4359841
1.67626E+12	2.275112369	5.649578183	9644400	275.4251124
1.67627E+12	3.760578972	4.33094625	9655200	276.910579
1.67628E+12	11.1782941	7.320234674	9666000	284.3282941
1.67629E+12	12.82275777	12.29701552	9676800	285.9727578
1.6763E+12	10.9194646	12.32296133	9687600	284.0694646
1.67631E+12	7.649220342	11.75442477	9698400	280.7992203
1.67632E+12	5.903366443	10.54546835	9709200	279.0533664
1.67633E+12	3.513177689	8.750751835	9720000	276.6631777
1.67634E+12	3.285435312	6.577428451	9730800	276.4354353
1.67635E+12	4.729539205	4.841158832	9741600	277.8795392
1.67637E+12	13.4121281	4.890022862	9752400	286.5621281
1.67638E+12	13.87978511	6.980011923	9763200	287.0297851
1.67639E+12	10.42632486	9.201496168	9774000	283.5763249
1.6764E+12	7.30588946	10.67532313	9784800	280.4558895
1.67641E+12	6.2596814	10.77655943	9795600	279.4096814
1.67642E+12	5.892638839	9.021808841	9806400	279.0426388
1.67643E+12	3.944395094	7.099269857	9817200	277.0943951
1.67644E+12	6.171654427	5.691199073	9828000	279.3216544
1.67645E+12	15.25022688	13.56577093	9838800	288.4002269
1.67646E+12	15.76365483	15.52764551	9849600	288.9136548
1.67647E+12	11.93815434	15.36860054	9860400	285.0881543
1.67648E+12	9.667583919	14.37764144	9871200	282.8175839
1.67649E+12	8.089179407	12.87556256	9882000	281.2391794
1.67651E+12	7.189289541	10.84691187	9892800	280.3392895
1.67652E+12	7.181643183	8.93065273	9903600	280.3316432
1.67653E+12	8.494790724	7.958685997	9914400	281.6447907
1.67654E+12	9.883220931	7.89368503	9925200	283.0332209
1.67655E+12	10.79650468	8.352911305	9936000	283.9465047
1.67656E+12	11.11796369	9.382480703	9946800	284.2679637
1.67657E+12	9.254841885	10.12508018	9957600	282.4048419
1.67658E+12	9.712330852	10.28600514	9968400	282.8623309
1.67659E+12	9.612019392	10.20255302	9979200	282.7620194
1.6766E+12	10.163303	9.883456818	9990000	283.313303
1.67661E+12	10.57676248	9.771670584	10000800	283.7267625
1.67662E+12	13.1473187	10.21793266	10011600	286.2973187
1.67664E+12	14.14304098	11.18377841	10022400	287.293041
1.67665E+12	11.81728719	12.10785574	10033200	284.9672872
1.67666E+12	10.213412	12.32580783	10044000	283.363412
1.67667E+12	9.85470953	12.13127377	10054800	283.0047095
1.67668E+12	9.755285112	11.25636135	10065600	282.9052851
1.67669E+12	9.513709162	10.27410303	10076400	282.6637092
