Time;PumpSpeed;PumpVolFlow;MixValve;ThrotValve;TempSup;TempRet;Hall2Offset;Hall2Radiation;cp;mflow;deltaT;Qflow
15476400;2547.349668;0.000172527;0.245350847;0.656521992;318.792857;308.8950999;11.8089701;297.8123754;4.18;0.172526767;9.89775709;-7137.885178
15487200;2547.408638;0.00017518;0.239028902;0.656468985;319.4460133;309.9794847;12.05564784;298.7502492;4.18;0.175179959;9.466528538;-6931.88663
15498000;2547.351329;0.000188169;0.36695999;0.656436256;316.7342192;309.5930235;12.78986711;300.1016611;4.18;0.188169068;7.141195674;-5616.883914
15508800;2547.329734;0.000183901;0.448844853;0.656383567;311.6352991;307.9887043;12.39700997;300.1446844;4.18;0.183900887;3.646594778;-2803.158219
15519600;2547.409129;0.000184855;0.308884515;0.656436072;310.7066805;305.4354772;12.40547264;299.4378109;4.18;0.184854772;5.271203251;-4073.021572
15530400;2547.345228;0.00018527;0.333435208;0.656484539;309.4680083;304.7655187;12.2813278;298.8129876;4.18;0.18526971;4.702489646;-3641.736767
15541200;2547.441494;0.000178815;0.313186991;0.656496917;311.0350623;305.2644398;11.78257261;298.4091701;4.18;0.178815124;5.770622508;-4313.235753
15552000;2547.30031;0.000178535;0.329751296;0.656490341;314.3448917;306.5066565;11.71052632;298.35;4.18;0.178534575;7.838235197;-5849.475236
15562800;2547.30031;0.000178535;0.329751296;0.656490341;314.3448917;306.5066565;11.71052632;298.35;4.18;0.178534575;7.838235197;-5849.475236
15573600;2547.30031;0.000178535;0.329751296;0.656490341;314.3448917;306.5066565;11.71052632;298.35;4.18;0.178534575;7.838235197;-5849.475236
15584400;2547.30031;0.000178535;0.329751296;0.656490341;314.3448917;306.5066565;11.71052632;298.35;4.18;0.178534575;7.838235197;-5849.475236
15595200;2547.30031;0.000178535;0.329751296;0.656490341;314.3448917;306.5066565;11.71052632;298.35;4.18;0.178534575;7.838235197;-5849.475236
15606000;2547.30031;0.000178535;0.329751296;0.656490341;314.3448917;306.5066565;11.71052632;298.35;4.18;0.178534575;7.838235197;-5849.475236
15616800;2547.30031;0.000178535;0.329751296;0.656490341;314.3448917;306.5066565;11.71052632;298.35;4.18;0.178534575;7.838235197;-5849.475236
15627600;2547.30031;0.000178535;0.329751296;0.656490341;314.3448917;306.5066565;11.71052632;298.35;4.18;0.178534575;7.838235197;-5849.475236
15638400;2547.30031;0.000178535;0.329751296;0.656490341;314.3448917;306.5066565;11.71052632;298.35;4.18;0.178534575;7.838235197;-5849.475236
15649200;2547.30031;0.000178535;0.329751296;0.656490341;314.3448917;306.5066565;11.71052632;298.35;4.18;0.178534575;7.838235197;-5849.475236
15660000;2547.30031;0.000178535;0.329751296;0.656490341;314.3448917;306.5066565;11.71052632;298.35;4.18;0.178534575;7.838235197;-5849.475236
15670800;2547.475;0.000171558;0.238697668;0.656503223;321.1816304;310.3843476;12.06413043;296.6030435;4.18;0.171557976;10.79728288;-7742.864782
15681600;2547.397841;0.000174119;0.245937189;0.656541477;321.1678569;310.152658;11.38704319;294.6717608;4.18;0.174118682;11.01519892;-8017.039039
15692400;2547.404448;0.000187168;0.248177307;0.656625005;320.2434926;308.9630967;10.40032949;294.4808072;4.18;0.187168222;11.28039584;-8825.366218
15703200;2547.439834;0.000184048;0.228221149;0.656514519;319.3714107;309.5200416;11.54356846;297.410249;4.18;0.184047949;9.851369122;-7578.859488
15714000;2547.385062;0.000174205;0.257327005;0.656504103;319.2250207;309.3639422;12.2373444;297.7158921;4.18;0.174204707;9.861078457;-7180.597446
15724800;2547.382573;0.000174412;0.236988312;0.656508156;320.1551453;309.8135685;11.91376451;297.8923715;4.18;0.174412175;10.3415768;-7539.453071
15735600;2547.415768;0.000181881;0.2261879;0.6564815;321.8192117;310.6664318;11.7966805;298.0922407;4.18;0.181881052;11.15277984;-8479.043619
15746400;2547.377593;0.000189281;0.235828247;0.65650958;323.2958091;311.1349796;11.13692946;295.8088382;4.18;0.189280773;12.16082956;-9621.570903
15757200;2547.297095;0.000178538;0.238016302;0.656493118;323.5270126;311.5436929;10.94605809;296.2468465;4.18;0.178538499;11.98331968;-8943.042758
15768000;2547.435685;0.000174112;0.228434744;0.65645551;322.8900831;311.4795437;11.42157676;298.1558921;4.18;0.174112498;11.41053938;-8304.479219
15778800;2547.402824;0.00017781;0.246620489;0.656442847;321.9855483;311.1213455;11.00415282;297.091113;4.18;0.17781008;10.86420279;-8074.776737
15789600;2547.376246;0.000177649;0.245757921;0.65643426;321.2069768;310.7375416;11.24916944;297.8744186;4.18;0.177648582;10.46943522;-7774.299718
15800400;2547.326412;0.000175434;0.248593864;0.656476938;321.5728404;310.6373756;12.63870432;297.829402;4.18;0.175433743;10.93546478;-8019.118979
15811200;2547.373754;0.000173611;0.237849244;0.656487172;323.0406977;311.1097176;11.65863787;297.7153654;4.18;0.173611115;11.93098012;-8658.246193
15822000;2547.519103;0.000182332;0.224355463;0.65648619;325.3262457;312.2025747;11.72425249;297.7340532;4.18;0.182332042;13.12367105;-10002.17882
15832800;2547.32392;0.000181732;0.22362762;0.656433405;326.8686046;313.5059797;11.66777409;297.8255814;4.18;0.18173219;13.36262494;-10150.79182
15843600;2547.222618;0.000189176;0.3241999;0.656447074;320.9627338;311.3122438;11.38303571;297.4539286;4.18;0.18917582;9.65048995;-7631.172483
15854400;2547.415146;0.000174777;0.269796664;0.656414525;318.0456204;309.3809306;12.07755474;298.9952555;4.18;0.17477697;8.664689837;-6330.142842
15865200;2547.392767;0.0001744;0.241910648;0.656403606;317.4673254;309.4352819;12.34767932;298.7094093;4.18;0.174399593;8.032043524;-5855.281798
15876000;2547.445833;0.000172616;0.233441388;0.656441034;318.0505834;309.3681669;12.71094403;298.630117;4.18;0.172615745;8.682416522;-6264.657117
15886800;2547.483709;0.00017328;0.258573781;0.656452214;319.3601086;309.6393067;12.25628141;298.2097152;4.18;0.173280428;9.720801973;-7040.895337
15897600;2547.381667;0.000175949;0.256800119;0.656462698;320.94075;310.3447498;12.13283208;298.097452;4.18;0.175949077;10.59600018;-7793.009986
15908400;2547.288574;0.000186174;0.237375626;0.65647117;323.2460801;311.2963718;11.92147034;298.065873;4.18;0.186173663;11.94970822;-9299.333568
15919200;2547.364566;0.000186069;0.235443329;0.65645471;324.1558823;312.4452301;11.58169376;297.2961933;4.18;0.186068521;11.71065229;-9108.152103
15930000;2547.355;0.000176065;0.313355426;0.656488527;315.9015001;308.6992503;10.46616541;296.6035505;4.18;0.176064818;7.202249746;-5300.502476
15940800;2547.324786;0.000176496;0.250501166;0.656668167;315.5411966;305.6563247;10.04358974;292.5587179;4.18;0.17649573;9.884871855;-7292.585461
15951600;2547.424296;0.000187745;0.243456452;0.656596192;315.0867076;306.4148767;10.08890845;295.3346831;4.18;0.187744522;8.671830824;-6805.410895
15962400;2547.401168;0.000186568;0.219881456;0.656541665;314.7560046;306.8318184;10.94736842;296.7349624;4.18;0.186567509;7.924186236;-6179.693986
15973200;2547.37;0.000177847;0.255664626;0.656519521;315.081;306.9771671;10.53634085;297.0285297;4.18;0.177847225;8.103832887;-6024.400712
15984000;2547.410833;0.000178102;0.270534065;0.656490053;315.8098334;307.3946664;10.93984962;297.2334586;4.18;0.178101854;8.415167023;-6264.803641
15994800;2547.314167;0.000174352;0.258286314;0.656497332;316.97875;308.0426665;11.786132;297.4738095;4.18;0.174351856;8.936083492;-6512.535052
16005600;2547.3675;0.000175972;0.228268832;0.656476479;317.6105002;308.6624998;11.72431078;297.4633668;4.18;0.175972226;8.948000336;-6581.826048
16016400;2547.347009;0.000173552;0.219535558;0.656489398;316.6377779;308.0485474;11.11643836;296.2969178;4.18;0.173551761;8.589230435;-6231.025964
16027200;2547.340611;0.000168656;0.188423734;0.656485378;313.8978603;306.9258958;11.09003497;296.3362762;4.18;0.168655998;6.971964577;-4915.110035
16038000;2547.317618;0.00018399;0.181770449;0.656501977;310.9021093;305.2605868;10.9253112;296.5426141;4.18;0.183990442;5.641522459;-4338.782372
16048800;2547.3725;0.000189907;0.16440242;0.656491928;309.4084169;304.4300834;11.83625731;297.5356307;4.18;0.189907406;4.978333545;-3951.865667
16059600;2547.423333;0.000185995;0.191165122;0.656519712;309.5240833;304.14875;11.79699248;297.4394737;4.18;0.18599537;5.375333308;-4179.110111
16070400;2547.421667;0.000180764;0.212017562;0.656509412;311.8535833;305.0201664;11.63074353;297.3607769;4.18;0.18076389;6.833416816;-5163.282337
16081200;2547.394167;0.000175602;0.259934099;0.65650919;315.0810833;306.8105001;11.73934837;297.5168338;4.18;0.175601855;8.270583248;-6070.738408
16092000;2547.3525;0.000177199;0.254257267;0.656490402;317.5407499;308.3067498;11.6374269;297.82335;4.18;0.177199077;9.23400006;-6839.55128
16102800;2547.383333;0.000177292;0.292381806;0.656449203;319.0721666;309.4662499;11.43609023;298.3339599;4.18;0.177291669;9.605916634;-7118.744807
16113600;2547.3725;0.000172407;0.234854657;0.656440938;319.2744999;310.1430831;11.6106934;298.9860067;4.18;0.172407412;9.131416801;-6580.674062
16124400;2547.351667;0.000171227;0.266981638;0.656440968;318.3540869;309.9007496;12.18295739;299.2343776;4.18;0.171226857;8.453337323;-6050.292427
16135200;2547.455379;0.000173223;0.224684358;0.656434987;317.3039999;309.151668;12.16624896;298.941061;4.18;0.173223061;8.152331892;-5902.878462
16146000;2547.3225;0.000173032;0.270956712;0.656456813;316.9775833;308.5800006;12.31996658;298.5245196;4.18;0.173032412;8.397582715;-6073.765679
16156800;2547.325;0.000173056;0.263159031;0.656478702;317.8487501;308.7595;12.213868;298.2188388;4.18;0.17305556;9.089250113;-6574.911218
16167600;2547.3875;0.000172662;0.303493235;0.65648516;319.8548373;309.5860832;12.26482874;298.1349624;4.18;0.172662042;10.26875402;-7411.240458
16178400;2547.345;0.000172593;0.311120711;0.656447968;321.1857799;311.0078332;12.70008354;299.3232665;4.18;0.172592597;10.17794666;-7342.747876
16189200;2547.455;0.000175301;0.243724377;0.656371765;319.5544164;311.2928333;13.03174603;300.7155806;4.18;0.175300929;8.261583147;-6053.740195
16200000;2547.4804;0.000172505;0.245159647;0.656374384;316.4720185;310.0556719;12.35839599;301.0322891;4.18;0.17250487;6.416346584;-4626.637311
16210800;2547.414167;0.000172801;0.181827174;0.656379013;313.0001667;308.2028332;12.67335004;300.7657895;4.18;0.17280093;4.797333508;-3465.151838
16221600;2547.4025;0.000185509;0.183151593;0.656453018;309.9900834;305.8733333;12.97911445;299.9017962;4.18;0.185509259;4.116750062;-3192.246162
16232400;2547.4;0.000180162;0.196309543;0.656495902;310.2753334;305.1419995;13.4619883;299.0759816;4.18;0.180162039;5.133333879;-3865.797332
16243200;2547.4125;0.000179144;0.206988315;0.656506201;312.2335833;305.94325;13.30659983;298.7738095;4.18;0.179143521;6.29033336;-4710.326901
16254000;2547.350833;0.000180023;0.218014197;0.656511923;314.3104167;307.0265001;13.15455305;298.7660401;4.18;0.18002315;7.28391661;-5481.1237
16264800;2547.374167;0.000180463;0.241616059;0.656491674;315.8776666;308.1890829;12.3358396;299.0375522;4.18;0.180462965;7.688583724;-5799.769281
16275600;2547.433333;0.000181991;0.206292534;0.656468595;315.1460001;308.4041668;12.39933166;299.195447;4.18;0.181990742;6.741833305;-5128.656204
16286400;2547.376667;0.000177431;0.185001273;0.656434104;312.9559997;307.9063336;13.83779264;300.5982441;4.18;0.177430558;5.04966616;-3745.13406
16297200;2547.321667;0.000182894;0.178984069;0.656472092;311.2864168;306.6145834;13.37677527;300.15;4.18;0.182893519;4.671833401;-3571.592859
16308000;2547.391993;0.000186429;0.201707199;0.65649515;310.9060467;305.9212257;12.93400167;299.4960317;4.18;0.186428505;4.984821011;-3884.527202
16318800;2547.38;0.000183819;0.201741056;0.65652235;312.2476666;306.1172502;12.92147034;299.0539265;4.18;0.183819445;6.130416438;-4710.399142
16329600;2547.3225;0.000179884;0.235567668;0.656533286;314.696;307.2585835;12.86131997;298.8931913;4.18;0.179884261;7.437416509;-5592.314046
16340400;2547.2975;0.000177384;0.255465529;0.656517262;317.1733333;308.7329167;13.32915622;299.0505848;4.18;0.177384262;8.440416635;-6258.283778
16351200;2547.389816;0.000172301;0.270332425;0.656481789;318.2747078;309.495326;12.93233083;299.2379699;4.18;0.172301062;8.779381824;-6323.072671
16362000;2547.399666;0.000171707;0.266095365;0.656473177;318.5027592;309.9647157;12.28702929;298.7143515;4.18;0.171706619;8.538043494;-6128.041286
16372800;2547.386935;0.000172576;0.248865159;0.65647326;317.6339195;309.6973199;12.50083893;298.7042785;4.18;0.172575847;7.93659962;-5725.201368
16383600;2547.360269;0.000181888;0.246171341;0.656511784;316.3292928;308.6765152;11.69957806;296.7668776;4.18;0.181888329;7.652777688;-5818.35495
16394400;2547.383446;0.000179523;0.242021361;0.65656914;315.6607263;307.6500846;11.6043956;297.262426;4.18;0.179523275;8.010641626;-6011.24388
16405200;2547.366919;0.000173034;0.244224104;0.656554786;316.2973551;307.8364822;12.09167368;298.0797729;4.18;0.173033869;8.460872916;-6119.593482
16416000;2547.393429;0.000172892;0.261853653;0.656552142;318.4397219;308.7620473;12.08776371;298.1427426;4.18;0.172891514;9.677674558;-6993.925041
16426800;2547.407095;0.000181541;0.312605036;0.656539885;321.4101352;310.2538851;12.1682164;298.2224429;4.18;0.181540917;11.15625009;-8465.820356
16437600;2547.359532;0.000193213;0.285073265;0.656504212;323.3587792;312.0726589;12.39447236;298.9757119;4.18;0.193213487;11.28612023;-9115.036069
16448400;2547.284635;0.000175226;0.277345313;0.656480767;322.1191016;312.0359783;12.04037006;297.7605971;4.18;0.175226238;10.08312332;-7385.340044
16459200;2547.469042;0.000185649;0.474752524;0.656443521;318.8995755;310.9601018;12.36788445;299.3483857;4.18;0.185648939;7.939473662;-6161.131322
16470000;2547.414983;0.00018612;0.212772964;0.656430192;316.2317339;309.549916;11.692827;298.1194515;4.18;0.186120464;6.681817906;-5198.344332
16480800;2547.404504;0.000183648;0.213670214;0.656493178;313.0454964;307.0064632;12;297.7858396;4.18;0.183648411;6.039033188;-4635.865995
16491600;2547.311297;0.000180707;0.215063336;0.656538467;312.8740369;306.3156904;12.2001675;298.1525963;4.18;0.18070665;6.558346503;-4953.871924
16502400;2547.381151;0.00017686;0.229853844;0.656534697;314.5221434;306.8206423;12.34753551;298.039056;4.18;0.17686035;7.701501049;-5693.536901
16513200;2547.382819;0.000184413;0.255729308;0.65654421;317.1587573;308.0502499;12.08354219;298.0500835;4.18;0.184412937;9.108507352;-7021.257156
16524000;2547.410833;0.000174491;0.270913696;0.656564058;319.4319167;309.1116667;11.14632107;295.1226589;4.18;0.174490745;10.32024998;-7527.294269
16534800;2547.411223;0.000176601;0.221046103;0.656583611;317.5963986;308.7060302;11.45180218;296.7703688;4.18;0.176600599;8.890368374;-6562.785496
16545600;2547.370805;0.000173565;0.182193713;0.656542308;313.2411913;307.602265;12.38907563;299.1527731;4.18;0.173564508;5.638926298;-4091.039025
16556400;2547.397985;0.000191879;0.159659303;0.656460076;307.5787992;305.4814021;13.00925147;300.2344407;4.18;0.191878904;2.097397164;-1682.225407
16567200;2547.423431;0.000194375;0.134570208;0.656492292;302.2888284;301.9002092;12.8716443;299.4818792;4.18;0.194374706;0.388619242;-315.7477989
16578000;2547.271893;0.000194444;0.135531835;0.656552355;300.7037948;299.9796916;12.66220736;298.6141304;4.18;0.194444441;0.724103264;-588.535032
16588800;2547.3175;0.00019456;0.143405116;0.656566728;301.8474999;300.1217499;12.15873016;298.1036341;4.18;0.194560182;1.725750049;-1403.486178
16599600;2547.4175;0.000193634;0.165201453;0.656567841;304.4405834;301.2679163;12.35839599;297.8721387;4.18;0.193634256;3.172667031;-2567.928747
16610400;2547.408475;0.000193126;0.171545514;0.656584987;307.195;302.8555085;12.14152542;297.195339;4.18;0.193126174;4.339491524;-3503.130075
16621200;2547.466946;0.000187843;0.176282087;0.656617012;308.1275733;303.1543512;11.99077181;295.9774329;4.18;0.187842863;4.973222112;-3904.890286
16632000;2547.426188;0.000193425;0.177081014;0.656542428;308.4349039;303.8701002;11.69507101;296.4047201;4.18;0.193425074;4.564803652;-3690.720475
16642800;2547.385833;0.000191806;0.17712807;0.656540057;307.9499166;303.7795835;12.68170426;296.5415622;4.18;0.191805553;4.170333045;-3343.552894
16653600;2547.4225;0.000189144;0.181776627;0.656540407;307.8714167;303.4911664;12.47869674;297.6884294;4.18;0.189143517;4.380250322;-3463.113078
16664400;2547.370833;0.000201088;0.46304439;0.656566124;307.1834167;302.8229999;12.83375104;297.5141604;4.18;0.201087962;4.360416807;-3665.138241
16675200;2547.39;0.000195162;0.330633788;0.656571719;311.3351667;305.0048332;12.91144528;297.5214286;4.18;0.195162036;6.330333468;-5164.142416
16686000;2547.390833;0.000189306;0.234275357;0.656580429;314.11;306.3956668;12.97994987;297.6559315;4.18;0.189305554;7.714333235;-6104.330413
16696800;2547.401667;0.000187338;0.231714859;0.656527341;315.2496667;307.9115833;13.05847953;298.9621136;4.18;0.187337962;7.338083321;-5746.252587
16707600;2547.4375;0.000193403;0.189263053;0.65643582;313.3625834;307.9280002;13.39766082;300.3083124;4.18;0.193402775;5.43458326;-4393.445357
16718400;2547.358333;0.000184838;0.179888197;0.656445738;310.9530835;306.7685831;14.31746032;300.3270259;4.18;0.184837963;4.184500472;-3233.039993
16729200;2547.364167;0.000187824;0.166901021;0.656491515;308.5600834;305.1949995;14.3700919;299.8675439;4.18;0.187824073;3.36508383;-2641.94288
16740000;2547.3525;0.00018963;0.167527466;0.656524512;307.2104166;303.7740831;13.25062657;299.1575188;4.18;0.189629628;3.436333504;-2723.816092
16750800;2547.4875;0.000188912;0.171113179;0.656544539;308.3509167;303.9241668;13.35588972;298.6810777;4.18;0.188912036;4.426749907;-3495.593286
16761600;2547.333333;0.000186574;0.194830213;0.656541646;310.3724998;304.9176666;13.42272348;298.55;4.18;0.186574074;5.454833258;-4254.11333
16772400;2547.363333;0.000188032;0.213801531;0.656552073;312.0350001;305.8608334;13.40685046;298.5742272;4.18;0.188032406;6.174166752;-4852.743545
16783200;2547.414167;0.000175208;0.218907422;0.65650795;313.1253333;306.8327503;13.20652174;299.0997492;4.18;0.175208337;6.292583008;-4608.504355
16794000;2547.3575;0.000179491;0.185557465;0.6564685;311.7758334;307.0303332;13.39849624;300.2616124;4.18;0.179490743;4.745500151;-3560.41259
16804800;2547.433333;0.000182269;0.17318456;0.656429749;309.6991669;305.9376666;13.95572264;300.3654553;4.18;0.18226852;3.761500349;-2865.820958
16815600;2547.356667;0.000183843;0.159781289;0.656459994;307.7364999;304.8093332;14.32664996;300.1716374;4.18;0.183842593;2.927166708;-2249.416497
16826400;2547.380833;0.00018713;0.163079271;0.656473261;306.3976666;303.5910834;14.29908104;299.5304511;4.18;0.187129629;2.806583214;-2195.314579
16837200;2547.440833;0.000179074;0.172566409;0.65651688;306.9975396;303.3872501;13.81453634;299.1052214;4.18;0.179074076;3.610289468;-2702.408672
16848000;2547.358333;0.000189306;0.180184984;0.6565275;308.7963335;304.2474167;14.01169591;298.9195906;4.18;0.189305554;4.548916799;-3599.545199
16858800;2547.3975;0.000194329;0.189117808;0.656534526;310.49425;305.1149166;14.18964077;298.8625313;4.18;0.1943287;5.379333475;-4369.600133
16869600;2547.29608;0.000190992;0.207902585;0.65651933;311.6374794;306.0373227;13.19799499;299.2417293;4.18;0.190992492;5.600156731;-4470.877371
16880400;2547.391667;0.00018162;0.189283845;0.656483765;311.4361551;306.3915344;13.39348371;299.165873;4.18;0.181620372;5.044620746;-3829.74064
16891200;2547.383333;0.000178912;0.175672635;0.656450221;310.0783332;305.7386671;13.18964077;298.2172515;4.18;0.178912039;4.339666112;-3245.429388
16902000;2547.414167;0.000193472;0.164725719;0.65647167;308.3109166;304.8863331;13.03926483;298.3955305;4.18;0.193472219;3.424583562;-2769.508248
16912800;2547.374479;0.000190691;0.159864152;0.656492214;306.7796914;303.7269807;13.75438596;299.1477444;4.18;0.190691315;3.052710715;-2433.284256
16923600;2547.428333;0.000185463;0.178977869;0.656498985;306.6104999;303.1860835;13.33751044;298.8413116;4.18;0.185462963;3.42441642;-2654.728096
16934400;2547.405;0.000180509;0.176966696;0.656499685;308.14475;303.7540001;12.86800334;298.6673768;4.18;0.180509261;4.390749927;-3312.946881
16945200;2547.486667;0.000184282;0.19331499;0.656502577;309.858;304.7088334;12.68755221;298.7239348;4.18;0.184282408;5.149166619;-3966.405437
16956000;2547.415;0.00019412;0.195443656;0.656496824;311.1649166;305.7668333;12.95822891;299.0225146;4.18;0.194120367;5.398083372;-4380.129732
16966800;2547.313333;0.000185231;0.192514655;0.65647597;310.7982501;305.7642499;12.18379282;297.1318713;4.18;0.185231481;5.034000196;-3897.663213
16977600;2547.411667;0.000175278;0.194590676;0.656520061;309.9085;304.8319998;11.79448622;296.1647034;4.18;0.175277781;5.076500195;-3719.354349
16988400;2547.42;0.000191597;0.189765934;0.656534971;309.5234999;304.5949165;12.32748538;298.0252715;4.18;0.19159722;4.928583465;-3947.18608
16999200;2547.379167;0.000185185;0.187243902;0.656538626;310.1138333;304.7055834;13.1679198;298.1621136;4.18;0.185185185;5.408249939;-4186.386064
17010000;2547.330833;0.000182037;0.203334923;0.656539866;311.9273332;305.5813332;13.50626566;298.2761487;4.18;0.182037038;6.345999994;-4828.76544
17020800;2547.410833;0.000178426;0.232155241;0.656515961;313.7983333;306.712333;13.21470343;298.3978697;4.18;0.178425928;7.086000312;-5284.883449
17031600;2547.275;0.000177407;0.223616897;0.656525402;315.0651667;307.4880834;12.73350042;298.5342105;4.18;0.17740741;7.577083295;-5618.884427
17042400;2547.4625;0.000175255;0.243037212;0.656516403;315.4805255;307.9754165;12.88220551;298.7350459;4.18;0.175254633;7.505108939;-5497.975377
17053200;2547.443703;0.000173246;0.242037008;0.656496002;315.5970342;308.0743536;12.3623431;297.8487448;4.18;0.173246228;7.522680614;-5447.69385
17064000;2547.466667;0.000183565;0.237533188;0.656496754;315.0868334;307.8154163;11.65329992;296.5851713;4.18;0.183564815;7.271417017;-5579.365028
17074800;2547.3475;0.000176157;0.227633865;0.656498985;314.3393333;307.2770833;11.31996658;297.2805764;4.18;0.176157411;7.062250007;-5200.202879
17085600;2547.441667;0.000184676;0.214327808;0.656507505;313.5700834;307.0357504;12.55137845;298.5073935;4.18;0.184675926;6.534332937;-5044.148064
17096400;2547.4075;0.000175463;0.228457535;0.656525593;313.4551666;306.7037502;12.84294069;298.3507519;4.18;0.175462966;6.751416372;-4951.726415
17107200;2547.335833;0.000173009;0.230671906;0.656540311;314.3305833;306.993083;12.40350877;298.349081;4.18;0.173009264;7.337500235;-5306.324042
17118000;2547.471667;0.000180856;0.232235799;0.65654562;315.6328333;307.6564167;12.74101921;298.3891813;4.18;0.180856483;7.976416642;-6030.012243
17128800;2547.376667;0.000188565;0.239294715;0.656527691;316.8245833;308.4912497;12.28571429;298.366792;4.18;0.188564814;8.333333559;-6568.341185
17139600;2547.416667;0.000174005;0.224840669;0.656511002;316.9875;308.81725;11.40601504;297.6017962;4.18;0.174004634;8.170249968;-5942.544452
17150400;2547.32;0.000170185;0.190617004;0.656504453;315.7617499;308.4800003;11.73099415;297.8625313;4.18;0.170185191;7.281749608;-5180.048048
17161200;2547.358333;0.000178727;0.223832558;0.656489144;314.1395832;307.6923334;12.0075188;298.1066416;4.18;0.178726854;6.447249797;-4816.600098
17172000;2547.320833;0.00018294;0.204086144;0.65651634;312.7738533;306.7295003;12.43776107;298.6691312;4.18;0.182939816;6.044353057;-4622.046845
17182800;2547.293578;0.000180011;0.212643284;0.656522191;312.6333334;306.2846117;12.56223893;298.4352966;4.18;0.180011122;6.348721664;-4777.073338
17193600;2547.428691;0.000181865;0.219007846;0.656538531;313.3531722;306.5600081;12.63074353;298.2771512;4.18;0.181864518;6.793164029;-5164.120395
17204400;2547.466667;0.000177176;0.23587078;0.656559641;314.6409926;307.1702498;12.31913116;298.364787;4.18;0.177175929;7.470742714;-5532.797557
17215200;2547.315;0.000181968;0.247557478;0.656539915;315.8325835;308.0060826;12.58980785;298.6164996;4.18;0.181967594;7.826500959;-5953.028707
17226000;2547.37;0.00019037;0.233780486;0.65651863;315.7881151;308.4841953;12.55137845;299.4364662;4.18;0.190370369;7.303919795;-5812.080594
17236800;2547.378333;0.000188588;0.221225808;0.656493899;314.2222269;308.2870834;12.92314119;300.0789056;4.18;0.188587962;5.935143502;-4678.659854
17247600;2547.408674;0.000181633;0.199019548;0.656476761;312.166097;307.2603421;12.87635756;300.1236007;4.18;0.181632843;4.905754913;-3724.573175
17258400;2547.26;0.000180278;0.185669807;0.656503499;310.1198334;305.8184999;13.32330827;299.6740602;4.18;0.18027778;4.30133351;-3241.317691
17269200;2547.425;0.000179028;0.179691385;0.65653017;309.2717501;304.8059999;13.16959064;299.0163325;4.18;0.17902778;4.4657502;-3341.882179
17280000;2547.391667;0.000175532;0.198586411;0.656552582;310.2155834;304.8401666;12.96741855;298.5865915;4.18;0.175532411;5.375416762;-3944.08023
17290800;2547.450833;0.000171134;0.204100068;0.65656215;312.5569167;305.8609168;12.86131997;298.4207602;4.18;0.171134264;6.695999835;-4789.924723
17301600;2547.4125;0.000171944;0.218767803;0.656531823;314.4139167;307.4723338;13.29741019;299.4415622;4.18;0.171944449;6.941582902;-4989.108591
17312400;2547.4475;0.000171458;0.177302838;0.65648433;313.2562501;308.08175;13.56390977;300.9091479;4.18;0.171458338;5.174500116;-3708.542779
17323200;2547.385;0.00019081;0.166422364;0.656433913;310.6034168;307.0254173;13.82121972;301.2594403;4.18;0.190810183;3.577999528;-2853.764356
17334000;2547.366667;0.000186944;0.14398378;0.656439222;307.90325;305.5579171;13.94983278;301.1121237;4.18;0.186944444;2.345332898;-1832.708268
17344800;2547.425;0.00018794;0.156892404;0.65650689;305.9819168;303.6836667;14.11695906;300.1483292;4.18;0.187939814;2.298250071;-1805.478646
17355600;2547.446667;0.000184213;0.172664544;0.656536751;307.597;303.6804169;14.21637427;299.2449039;4.18;0.184212963;3.916583071;-3015.808861
17366400;2547.398333;0.000177245;0.198545657;0.656553504;310.9498333;305.0693335;13.65246449;298.8398079;4.18;0.177245373;5.88049977;-4356.777953
17377200;2547.3675;0.000175139;0.205354042;0.656530275;314.2827501;306.8328337;13.8320802;298.8474102;4.18;0.175138892;7.449916344;-5453.939008
17388000;2547.476667;0.000175949;0.226807812;0.656489074;316.5724169;308.7645838;14.15288221;299.9753968;4.18;0.175949077;7.807833093;-5742.404701
17398800;2547.424167;0.000171921;0.223941913;0.656418654;316.3768333;309.5841664;14.38011696;301.1322055;4.18;0.171921301;6.792666934;-4881.421292
17409600;2547.398333;0.00016912;0.201205844;0.656312351;314.0919168;309.1281667;14.69924812;301.8587719;4.18;0.169120376;4.963750143;-3508.989997
17420400;2547.394167;0.000173449;0.17470442;0.656343822;310.8616667;307.2401666;14.02756892;301.4055556;4.18;0.173449078;3.621500104;-2625.649674
17431200;2547.389167;0.000175556;0.162494532;0.656419989;308.3966665;305.2845834;14.13617377;300.7029657;4.18;0.175555559;3.112083093;-2283.715776
17442000;2547.44;0.000186806;0.172663749;0.656467164;307.6715834;304.2805001;13.85463659;299.8850042;4.18;0.186805555;3.391083322;-2647.917984
17452800;2547.399167;0.000187569;0.187194215;0.65648271;308.9786668;304.5468334;13.91812865;299.5542607;4.18;0.187569444;4.431833367;-3474.735849
17463600;2547.40367;0.000178227;0.207275297;0.656482073;311.591618;305.7761881;13.44945698;299.45;4.18;0.178227229;5.815429886;-4332.436045
17474400;2547.251667;0.000179352;0.20654024;0.656467546;314.2620833;307.4691666;13.43191312;299.8755639;4.18;0.179351854;6.792916663;-5092.586784
17485200;2547.294167;0.000180694;0.22735736;0.656466878;314.6535;308.2152502;12.95739348;298.2010443;4.18;0.180694446;6.438249725;-4862.827944
