Time	TempSupPrim						
13975200	288.4477595						
13986000	287.9858506						
13996800	287.2959751						
14007600	286.993781						
14018400	287.4706152						
14029200	288.2295851						
14040000	288.8897515						
14050800	289.2228406						
14061600	288.7659338						
14072400	288.6539037						
14083200	288.6742124						
14094000	288.6972201						
14104800	288.7924068						
14115600	288.8363597						
14126400	289.0113277						
14137200	289.0358833						
14148000	289.0597842						
14158800	289.1307468						
14169600	289.2207887						
14180400	289.2603739						
14191200	289.2852702						
14202000	289.4329133						
14212800	289.4247883						
14223600	289.472738						
14234400	289.4813117						
14245200	289.4619595						
14256000	289.4486715						
14266800	289.4347424						
14277600	289.4231947						
14288400	289.4112446						
14299200	289.4177176						
14310000	289.4397921						
14320800	289.4774683						
14331600	289.4644391						
14342400	289.4380592						
14353200	289.3801248						
14364000	289.4022821						
14374800	289.4220809						
14385600	289.4293741						
14396400	289.4957866						
14407200	289.5221157						
14418000	289.5356308						
14428800	289.5357257						
14439600	289.547427						
14450400	289.6105801						
14461200	289.6472198						
14472000	289.7366393						
14482800	289.6980543						
14493600	289.6861488						
14504400	289.6987139						
14515200	289.6621992						
14526000	289.6095849						
14536800	289.5734657						
14547600	289.5518254						
14558400	289.527842						
14569200	289.1288207						
14580000	288.6360225						
14590800	288.5183554						
14601600	288.3410374						
14612400	288.1469294						
14623200	288.1428631						
14634000	288.2948964						
14644800	288.5672614						
14655600	288.5013268						
14666400	288.4155602						
14677200	288.4266806						
14688000	288.4392118						
14698800	288.3765339						
14709600	288.4746472						
14720400	288.443278						
14731200	288.7716598						
14742000	289.1575582						
14752800	288.8791529						
14763600	288.5997507						
14774400	288.6532365						
14785200	288.6501658						
14796000	288.7431952						
14806800	289.1302491						
14817600	289.674873						
14828400	290.1503317						
14839200	289.8262653						
14850000	289.3456851						
14860800	289.3873445						
14871600	289.3765563						
14882400	289.3802077						
14893200	289.3678428						
14904000	289.3747889						
14914800	289.3830567						
14925600	289.3918606						
14936400	289.3625317						
14947200	289.3441916						
14958000	289.300291						
14968800	289.2560585						
14979600	289.2437398						
14990400	289.2433337						
15001200	289.2349538						
15012000	289.244196						
15022800	289.2242741						
15033600	289.1539004						
15044400	289.0688379						
15055200	289.0990529						
15066000	289.1202089						
15076800	289.1634933						
15087600	289.2552286						
15098400	289.271346						
15109200	289.3070603						
15120000	289.3107979						
15130800	289.3111302						
15141600	289.3215953						
15152400	289.2950172						
15163200	289.3426917						
15174000	289.4236926						
15184800	289.4451071						
15195600	289.4378833						
15206400	289.4385473						
15217200	289.4354766						
15228000	289.5288377						
15238800	289.5974687						
15249600	289.6518242						
15260400	289.720266						
15271200	289.7340473						
15282000	289.6757476						
15292800	289.6446844						
15303600	289.6000829						
15314400	289.5284879						
15325200	289.4616274						
15336000	289.4612119						
15346800	289.5011198						
15357600	289.4807047						
15368400	289.458962						
15379200	289.4262653						
15390000	289.2910793						
15400800	289.2836935						
15411600	289.3021565						
15422400	289.3690875						
15433200	289.4518269						
15444000	289.4469263						
15454800	289.4561456						
15465600	289.4431888						
15476400	289.4632884						
15487200	289.6155314						
15498000	290.1754983						
15508800	290.363538						
15519600	289.9635264						
15530400	289.926119						
15541200	289.9094189						
15552000	289.8503102						
15562800	289.8503102						
15573600	289.8503102						
15584400	289.8503102						
15595200	289.8503102						
15606000	289.8503102						
15616800	289.8503102						
15627600	289.8503102						
15638400	289.8503102						
15649200	289.8503102						
15660000	289.8503102						
15670800	289.3017397						
15681600	289.2418608						
15692400	289.2034598						
15703200	289.0594605						
15714000	288.8260996						
15724800	288.8380497						
15735600	288.7940665						
15746400	288.8239635						
15757200	288.7529047						
15768000	289.5354771						
15778800	290.0546508						
15789600	289.896927						
15800400	289.8693526						
15811200	289.8280738						
15822000	289.7550668						
15832800	289.8580635						
15843600	290.0940495						
15854400	290.4698542						
15865200	290.8377208						
15876000	290.6186667						
15886800	290.1580201						
15897600	290.1995002						
15908400	290.0912498						
15919200	290.1479557						
15930000	290.3374168						
15940800	290.7544445						
15951600	291.175022						
15962400	291.146247						
15973200	290.6834168						
15984000	290.5484996						
15994800	290.5050828						
16005600	290.6045832						
16016400	290.8475237						
16027200	291.2630776						
16038000	291.7306294						
16048800	291.7935834						
16059600	291.2556667						
16070400	291.0009161						
16081200	290.8500836						
16092000	290.6805834						
16102800	290.5896664						
16113600	290.6271666						
16124400	290.6967502						
16135200	290.6018331						
16146000	290.4234165						
16156800	290.2737505						
16167600	290.2345837						
16178400	290.1905002						
16189200	290.4631666						
16200000	290.8805						
16210800	291.261917						
16221600	291.4019596						
16232400	290.8971667						
16243200	290.5880831						
16254000	290.5203328						
16264800	290.5934165						
16275600	290.8132503						
16286400	291.14975						
16297200	291.0476666						
16308000	290.555333						
16318800	290.4759994						
16329600	290.3905835						
16340400	290.3160006						
16351200	290.2445004						
16362000	290.1999167						
16372800	290.176047						
16383600	290.2017272						
16394400	290.1679899						
16405200	290.1719615						
16416000	290.1913649						
16426800	290.0586843						
16437600	290.0653843						
16448400	290.2915619						
16459200	290.687235						
16470000	291.1196713						
16480800	290.6026668						
16491600	290.2824149						
16502400	290.2435004						
16513200	290.149						
16524000	290.1916668						
16534800	290.6709865						
16545600	291.4244128						
16556400	292.2398489						
16567200	285.0009623						
16578000	286.4788574						
16588800	288.42975						
16599600	289.6278333						
16610400	290.3605753						
16621200	290.9959415						
16632000	291.5188334						
16642800	292.0155832						
16653600	292.2236669						
16664400	292.2500837						
16675200	292.1683334						
16686000	292.0784164						
16696800	292.0507496						
16707600	292.2113847						
16718400	292.4877496						
16729200	292.5499996						
16740000	292.5499996						
16750800	292.4847494						
16761600	292.431166						
16772400	291.407667						
16783200	291.2808337						
16794000	291.6864168						
16804800	291.6729168						
16815600	291.5229995						
16826400	291.3320006						
16837200	291.1845001						
16848000	291.0882498						
16858800	290.9696662						
16869600	290.9699993						
16880400	291.2646666						
16891200	291.7282503						
16902000	291.8373334						
16912800	291.3821668						
16923600	291.1615834						
16934400	291.0494996						
16945200	290.9412496						
16956000	290.9784995						
16966800	291.225417						
16977600	291.0239996						
16988400	290.9255626						
16999200	290.8493339						
17010000	290.7717505						
17020800	290.6777501						
17031600	290.6189165						
17042400	290.5475829						
17053200	290.5424099						
17064000	290.5334162						
17074800	290.5391662						
17085600	290.5237495						
17096400	290.4969994						
17107200	290.4478327						
17118000	290.4166665						
17128800	290.3942501						
17139600	290.3986667						
17150400	290.6251666						
17161200	290.7625838						
17172000	290.6180832						
17182800	290.6061665						
17193600	290.5524996						
17204400	290.5159162						
17215200	290.5420829						
17226000	290.5564163						
17236800	290.7807502						
17247600	291.0478329						
17258400	290.8845001						
17269200	290.7960389						
17280000	290.7292503						
17290800	290.6651667						
17301600	290.7147501						
17312400	291.4500833						
17323200	292.1159166						
17334000	292.3196665						
17344800	291.6045834						
17355600	291.3256673						
17366400	291.1880835						
17377200	291.0739997						
17388000	290.9854994						
17398800	290.9146667						
17409600	291.4265833						
17420400	291.473416						
17431200	291.1675						
17442000	291.0140828						
17452800	290.9450828						
17463600	290.8427506						
17474400	290.8349173						
17485200	290.9630833						
17496000	291.2012502						
17506800	291.0482496						
17517600	290.9687494						
17528400	290.8847502						
17539200	290.7819438						
17550000	290.6618334						
17560800	290.5734164						
17571600	290.550333						
17582400	290.5706664						
17593200	290.5771664						
17604000	290.5722497						
17614800	290.5354996						
17625600	290.4600827						
17636400	290.4198331						
17647200	290.3389999						
17658000	290.9121667						
17668800	291.6888333						
17679600	291.7206666						
17690400	290.7857505						
17701200	290.6821668						
17712000	290.6049165						
17722800	290.5463329						
17733600	290.6366666						
17744400	290.9378334						
17755200	291.4055833						
17766000	291.8285774						
17776800	291.9198331						
17787600	291.2473332						
17798400	290.9483329						
17809200	290.9101665						
17820000	290.9643331						
17830800	291.2784148						
17841600	291.9309167						
17852400	292.5757501						
17863200	292.9252496						
17874000	292.4405001						
17884800	291.7379999						
17895600	291.4990828						
17906400	291.5905831						
17917200	291.8485						
17928000	292.3293334						
17938800	292.73627						
17949600	292.9081664						
17960400	292.3830833						
17971200	291.9584996						
17982000	291.8578337						
17992800	291.860417						
18003600	292.0641663						
18014400	292.5528334						
18025200	293.1320834						
18036000	293.5341663						
18046800	293.6263332						
18057600	293.1854165						
18068400	292.6959168						
18079200	292.5504163						
18090000	292.6537531						
18100800	292.8534168						
18111600	293.1826718						
18122400	293.4956662						
18133200	293.2430833						
18144000	292.9026667						
18154800	292.7860005						
18165600	292.6911668						
18176400	292.6449166						
18187200	292.7740838						
18198000	292.9326662						
18208800	292.7443335						
18219600	292.4089167						
18230400	292.1376666						
18241200	291.9449163						
18252000	291.7650004						
18262800	291.8002506						
18273600	291.9849994						
18284400	292.1332781						
18295200	291.9557691						
18306000	291.7212503						
18316800	291.5229162						
18327600	291.3131671						
18338400	291.370417						
18349200	291.5737497						
18360000	291.9962499						
18370800	292.3778566						
18381600	292.4994164						
18392400	291.9167501						
18403200	291.5539163						
18414000	291.3497504						
18424800	291.1945002						
18435600	291.2345003						
18446400	291.4784999						
18457200	291.8974166						
18468000	292.15925						
18478800	291.6449998						
18489600	291.3079171						
18500400	291.0848331						
18511200	291.15375						
18522000	291.4085834						
18532800	291.9198333						
18543600	292.4986667						
18554400	292.9399998						
18565200	292.8164165						
18576000	291.9811669						
18586800	291.6650834						
18597600	291.7965839						
18608400	292.1504999						
18619200	292.8048332						
18630000	291.9530833						
18640800	281.7373333						
18651600	285.1686667						
18662400	287.4896164						
18673200	288.8126666						
18684000	289.622						
18694800	290.3730833						
18705600	291.1221667						
18716400	291.7528333						
18727200	292.14225						
18738000	292.250167						
18748800	292.1439166						
18759600	291.9427497						
18770400	291.7790838						
18781200	291.8349169						
18792000	292.1661667						
18802800	292.5544999						
18813600	292.8663335						
18824400	292.9179997						
18835200	292.7780838						
18846000	292.5466663						
18856800	292.3948334						
18867600	292.5939165						
18878400	293.0395833						
18889200	292.1358331						
18900000	279.8911667						
18910800	283.5569167						
18921600	286.6028333						
18932400	288.4015833						
18943200	289.4651794						
18954000	290.2264999						
18964800	291.0530885						
18975600	291.8694166						
18986400	292.4349999						
18997200	292.5766664						
19008000	292.4883328						
19018800	292.3040839						
19029600	292.1069998						
19040400	292.050083						
19051200	292.2255003						
19062000	292.5179164						
19072800	292.7380837						
19083600	292.7502504						
19094400	292.6122499						
19105200	292.3815001						
19116000	292.2583337						
19126800	292.3598335						
19137600	292.7414167						
19148400	293.1906668						
19159200	293.5449996						
19170000	293.5919164						
19180800	293.3745833						
19191600	293.0474163						
19202400	292.8512507						
19213200	292.9516666						
19224000	293.3282319						
19234800	292.6696668						
19245600	280.2913333						
19256400	284.2118333						
19267200	286.9010833						
19278000	288.4933333						
19288800	289.5400834						
19299600	290.571						
19310400	291.648						
19321200	286.7019438						
19332000	279.5638334						
19342800	283.5869167						
19353600	286.6451667						
19364400	288.5045833						
19375200	289.7159167						
19386000	290.8369167						
19396800	291.9590226						
19407600	286.9122499						
19418400	279.2650833						
19429200	280.7933333						
19440000	284.23875						
19450800	287.0565						
19461600	288.8761666						
19472400	290.2000833						
19483200	291.1303333						
19494000	291.9708437						
19504800	292.540909						
19515600	292.8410004						
19526400	292.9499992						
19537200	292.9273329						
19548000	292.9164998						
19558800	293.22625						
19569600	292.02875						
19580400	278.8640834						
19591200	279.2832501						
19602000	281.5860833						
19612800	285.3044167						
19623600	287.733						
19634400	289.35675						
19645200	290.8080834						
19656000	281.7370833						
19666800	279.2048333						
19677600	278.87325						
19688400	279.74375						
19699200	282.3083333						
19710000	285.81625						
19720800	281.17575						
19731600	278.8163332						
19742400	278.8507499						
19753200	278.8583332						
19764000	279.0524166						
19774800	279.82425						
19785600	282.2762719						
19796400	285.8368333						
19807200	280.3069999						
19818000	278.8577499						
19828800	278.9495834						
19839600	278.9225						
19850400	279.04825						
19861200	279.6780833						
19872000	281.9936667						
19882800	285.54025						
19893600	281.35525						
19904400	278.9431666						
19915200	280.2168333						
19926000	280.7004166						
19936800	279.5870833						
19947600	279.4631667						
19958400	282.2836667						
19969200	285.8483333						
19980000	283.1696667						
19990800	279.6856667						
20001600	279.5601667						
20012400	280.2184999						
20023200	279.8045834						
20034000	280.0768333						
20044800	283.93875						
20055600	286.9010425						
20066400	288.86525						
20077200	290.469						
20088000	286.10775						
20098800	278.9242501						
20109600	278.9940833						
20120400	280.651						
20131200	284.56325						
20142000	287.241						
20152800	289.0089167						
20163600	290.5285833						
20174400	290.805						
20185200	278.9499166						
20196000	278.7819166						
20206800	279.8626667						
20217600	282.3540833						
20228400	285.9146667						
20239200	288.24325						
20250000	290.1323334						
20260800	281.6818333						
20271600	278.8175						
20282400	278.63325						
20293200	279.5181667						
20304000	282.9914167						
20314800	286.26825						
20325600	288.4405834						
20336400	288.9596747						
20347200	278.5160833						
20358000	278.7497518						
20368800	278.7869999						
20379600	279.409						
20390400	279.528						
20401200	281.29175						
20412000	279.4985833						
20422800	278.7220833						
20433600	278.6565833						
20444400	278.6925833						
20455200	278.83725						
20466000	279.4240833						
20476800	279.6479166						
20487600	279.74025						
20498400	278.7205						
20509200	279.2681667						
20520000	279.6943333						
20530800	278.9693333						
20541600	278.6108333						
20552400	279.3445833						
20563200	279.6059167						
20574000	283.1225						
20584800	286.6539167						
20595600	288.6366667						
20606400	280.6228334						
20617200	281.0992079						
20628000	280.1135						
20638800	280.1020833						
20649600	280.1926666						
20660400	280.0739167						
20671200	283.3910833						
20682000	285.7464028						
20692800	285.7464028						
20703600	280.2767002						
20714400	279.3051667						
20725200	279.0765834						
20736000	278.7936667						
20746800	278.7870833						
20757600	279.51725						
20768400	280.35						
20779200	281.5293333						
20790000	282.6570892						
20800800	283.2549166						
20811600	283.8533334						
20822400	286.2066667						
20833200	288.0268333						
20844000	289.26325						
20854800	290.3334029						
20865600	291.42025						
20876400	279.770302						
20887200	278.6796234						
20898000	278.3537658						
20908800	278.5150968						
20919600	279.2835853						
20930400	283.2727923						
20941200	283.2107744						
20952000	278.188468						
20962800	278.4121009						
20973600	278.4644288						
20984400	278.4999168						
20995200	278.5040835						
21006000	278.4951668						
21016800	278.9013333						
21027600	278.20525						
21038400	278.4655965						
21049200	278.6130034						
21060000	279.4939597						
21070800	278.813644						
21081600	278.2796142						
21092400	278.5170018						
21103200	278.5108223						
21114000	278.5281912						
21124800	278.5651878						
21135600	278.5238319						
21146400	278.539748						
21157200	278.5575822						
21168000	280.5314189						
21178800	284.0268519						
21189600	286.3364135						
21200400	288.16775						
21211200	289.7285834						
21222000	287.6891449						
21232800	278.2920834						
21243600	278.7195834						
21254400	282.1645						
21265200	285.3084167						
21276000	287.3501666						
21286800	288.7614167						
21297600	289.9415763						
21308400	291.0200833						
21319200	286.8987479						
21330000	283.6662207						
21340800	283.7510842						
21351600	283.91175						
21362400	285.5368333						
21373200	285.8682652						
21384000	283.29125						
21394800	283.6017902						
21405600	283.4657631						
21416400	283.8159167						
21427200	285.1746667						
21438000	287.1895						
21448800	288.6352377						
21459600	289.8377501						
21470400	290.9831666						
21481200	291.9484167						
21492000	279.7643334						
21502800	278.6580001						
21513600	282.1424167						
21524400	285.40225						
21535200	287.5189167						
21546000	288.9159167						
21556800	289.9365834						
21567600	290.7955674						
21578400	291.3917013						
21589200	291.6923815						
21600000	291.8245007						
21610800	291.8500008						
21621600	291.8694171						
21632400	292.0209995						
21643200	292.251417						
21654000	292.5733525						
21664800	292.8207507						
21675600	292.8500008						
21686400	292.7698338						
21697200	292.5944998						
21708000	292.4521659						
21718800	292.5617497						
21729600	292.8459167						
21740400	293.198179						
21751200	293.4756661						
21762000	293.4912494						
21772800	293.3684169						
21783600	293.15025						
21794400	292.9719993						
21805200	293.064833						
21816000	293.3949167						
21826800	293.749167						
21837600	281.2299167						
21848400	279.9229167						
21859200	283.665						
21870000	286.3181667						
21880800	287.9734362						
21891600	289.2330834						
21902400	290.29625						
21913200	291.1280184						
21924000	291.6838335						
21934800	291.9657496						
21945600	292.0499996						
21956400	292.0499996						
21967200	292.1036665						
21978000	292.4404202						
21988800	292.9460833						
21999600	293.4288333						
22010400	280.7103334						
22021200	278.5163333						
22032000	282.1170833						
22042800	285.35975						
22053600	287.554						
22064400	289.4389167						
22075200	278.70275						
22086000	278.4556246						
22096800	278.4850001						
22107600	278.5025835						
22118400	278.4979168						
22129200	278.4872501						
22140000	278.4368225						
22150800	278.6222269						
22161600	279.8284167						
22172400	281.067598						
22183200	282.2396667						
22194000	283.2175833						
22204800	283.24575						
22215600	283.38625						
22226400	282.9233333						
22237200	282.9796666						
22248000	282.7959999						
22258800	282.5418331						
22269600	282.5635831						
22280400	282.6599167						
22291200	283.04425						
22302000	283.72125						
22312800	284.7066667						
22323600	281.7280833						
22334400	278.4749167						
22345200	278.3268333						
22356000	278.5212501						
22366800	278.5602501						
22377600	278.5272501						
22388400	278.5245835						
22399200	278.5585001						
22410000	278.7499999						
22420800	279.3657374						
22431600	279.8600833						
22442400	280.0434167						
22453200	280.0391666						
22464000	279.9129167						
22474800	279.5564166						
22485600	280.00125						
22496400	283.7959167						
22507200	287.01475						
22518000	282.3689167						
22528800	278.3744168						
22539600	278.5535834						
22550400	279.4565834						
22561200	283.2745						
22572000	286.0508333						
22582800	288.07425						
22593600	289.6972501						
22604400	291.0055004						
22615200	291.9097164						
22626000	292.3548334						
22636800	292.5686664						
22647600	292.65						
22658400	292.7169169						
22669200	293.0309165						
22680000	289.1241666						
22690800	278.9830833						
22701600	278.3080834						
22712400	278.4761668						
22723200	278.4964168						
22734000	278.5170001						
22744800	279.07225						
22755600	279.9836667						
22766400	280.1246667						
22777200	279.7825889						
22788000	279.7455						
22798800	279.9059167						
22809600	279.7656666						
22820400	282.5565						
22831200	285.52925						
22842000	287.7691667						
22852800	289.51575						
22863600	279.0363333						
22874400	278.4868334						
22885200	278.5757715						
22896000	279.3988334						
22906800	283.19375						
22917600	285.9675						
22928400	288.0516667						
22939200	289.1403198						
22950000	278.3538819						
22960800	279.0542501						
22971600	283.0605						
22982400	286.1134166						
22993200	287.992						
23004000	289.3063334						
23014800	290.4937288						
23025600	290.5731666						
23036400	278.2127189						
23047200	278.5070001						
23058000	278.5480001						
23068800	278.5190001						
23079600	280.83575						
23090400	284.5074167						
23101200	287.1284167						
23112000	289.1425						
23122800	281.852895						
23133600	278.4909167						
23144400	278.5986667						
23155200	281.21725						
23166000	284.8004167						
23176800	287.1170833						
23187600	288.8236667						
23198400	290.1441667						
23209200	291.0630834						
23220000	278.7751666						
23230800	278.9921667						
23241600	282.6654167						
23252400	285.6843333						
23263200	287.6703333						
23274000	289.1605						
23284800	290.40375						
23295600	291.3781223						
23306400	291.9594999						
23317200	292.2146669						
23328000	292.2500004						
23338800	292.1914168						
23349600	292.1628441						
23360400	292.3378335						
23371200	292.7160835						
23382000	293.1598333						
23392800	283.8478332						
23403600	278.3924166						
23414400	279.7170001						
23425200	283.7131667						
23436000	286.4874167						
23446800	288.3041667						
23457600	289.6034166						
23468400	290.6179167						
23479200	291.3587499						
23490000	291.8185834						
23500800	292.1275832						
23511600	292.3114173						
23522400	292.4877494						
23533200	292.7380003						
23544000	293.0126663						
23554800	293.3022503						
23565600	293.5325829						
23576400	293.5174995						
23587200	293.4124165						
23598000	293.2646793						
23608800	293.1454166						
23619600	293.1624167						
23630400	293.3581668						
23641200	293.5884998						
23652000	293.65						
23662800	293.5335829						
23673600	293.3501669						
23684400	293.1240832						
23695200	292.9592493						
23706000	292.9909161						
23716800	293.2135002						
23727600	293.5256664						
23738400	293.7390003						
23749200	293.7500004						
23760000	293.6964168						
23770800	293.565083						
23781600	293.4499992						
23792400	293.4499992						
23803200	293.5204162						
23814000	293.6346153						
23824800	293.65						
23835600	293.5803331						
23846400	293.4998328						
23857200	293.444916						
23868000	293.3501674						
23878800	293.4614162						
23889600	293.6781069						
23900400	293.9120833						
23911200	282.8533333						
23922000	283.1910833						
23932800	283.3690833						
23943600	285.351						
23954400	287.4505						
23965200	289.0080833						
23976000	290.21225						
23986800	291.1169975						
23997600	291.8296666						
24008400	292.2204169						
24019200	292.3500008						
24030000	292.3500008						
24040800	292.3500008						
24051600	292.4253332						
24062400	292.652						
24073200	292.9313333						
24084000	293.2056669						
24094800	293.249667						
24105600	293.1606667						
24116400	293.1149165						
24127200	293.0499996						
24138000	293.0934165						
24148800	293.2010427						
24159600	293.3485119						
24170400	293.3656672						
24181200	293.3500008						
24192000	293.319584						
24202800	293.2074169						
24213600	293.1029165						
24224400	293.1626667						
24235200	293.3695002						
24246000	293.5416663						
24256800	293.5388329						
24267600	293.4294995						
24278400	293.2995006						
24289200	293.1536667						
24300000	293.0499996						
24310800	293.1035411						
24321600	293.3489169						
24332400	293.5779567						
24343200	293.8034173						
24354000	293.8071673						
24364800	293.728417						
24375600	293.6183332						
24386400	293.5499996						
24397200	293.5492496						
24408000	293.5944998						
24418800	293.7262305						
24429600	293.7141669						
24440400	293.5957498						
24451200	293.4314163						
24462000	293.315584						
24472800	293.2305836						
24483600	293.1845001						
24494400	293.4002501						
24505200	293.7303336						
24516000	293.8953334						
24526800	293.860167						
24537600	293.6720001						
24548400	293.4587497						
24559200	293.3488341						
24570000	293.3497508						
24580800	293.4475826						
24591600	293.5099161						
24602400	293.4515826						
24613200	293.3947501						
24624000	293.2620004						
24634800	293.1545834						
24645600	293.073333						
24656400	292.9825827						
24667200	292.9055832						
24678000	292.8105465						
24688800	292.7002502						
24699600	292.5810256						
24710400	292.422583						
24721200	292.2870839						
24732000	292.1540833						
24742800	292.073083						
24753600	292.2308336						
24764400	292.5894998						
24775200	292.7500004						
24786000	292.7010835						
24796800	292.5112495						
24807600	292.2941672						
24818400	292.1563334						
24829200	292.2595838						
24840000	292.4376664						
24850800	292.6170832						
24861600	292.6426666						
24872400	292.5342496						
24883200	292.424833						
24894000	292.3061673						
24904800	292.2239169						
24915600	292.3422502						
24926400	292.6957501						
24937200	293.0999999						
24948000	290.0648332						
24958800	281.1527523						
24969600	284.4908333						
24980400	286.5516667						
24991200	287.9						
25002000	289.156						
25012800	290.3731667						
25023600	287.8383333						
25034400	278.2811667						
25045200	278.5725834						
25056000	279.43						
25066800	283.1903333						
25077600	285.99875						
25088400	284.53925						
25099200	278.217						
25110000	278.7046667						
25120800	279.5458333						
25131600	279.5313334						
25142400	279.4795001						
25153200	279.5615834						
25164000	280.0389168						
25174800	283.7018333						
25185600	285.10775						
25196400	283.6370968						
25207200	283.9138333						
25218000	284.1575834						
25228800	285.0399167						
25239600	287.12075						
25250400	288.5824166						
25261200	289.7314846						
25272000	290.7685834						
25282800	283.4895						
25293600	278.3608334						
25304400	278.5445001						
25315200	278.6575834						
25326000	281.8455833						
25336800	284.9265833						
25347600	287.2525833						
25358400	286.6375						
25369200	282.23775						
25380000	282.4754167						
25390800	282.5458333						
25401600	282.6626667						
25412400	283.15275						
25423200	283.32225						
25434000	283.1235						
25444800	283.0775833						
25455600	283.1565						
25466400	283.2171667						
25477200	283.4269167						
25488000	283.6986667						
25498800	284.04425						
25509600	286.10725						
25520400	288.0889171						
25531200	289.6055833						
25542000	288.43375						
25552800	282.9388333						
25563600	283.3446667						
25574400	283.5211667						
25585200	285.346						
25596000	287.43175						
25606800	288.96925						
25617600	290.0936666						
25628400	290.9865834						
25639200	291.6324167						
25650000	292.0332497						
25660800	292.2782505						
25671600	292.4192497						
25682400	292.5113328						
25693200	292.6915002						
25704000	293.2068333						
25714800	281.6809167						
25725600	281.1350001						
25736400	281.1921667						
25747200	281.451						
25758000	281.8925834						
25768800	281.7488334						
25779600	281.1490834						
25790400	281.3959167						
25801200	281.98275						
25812000	282.1241451						
25822800	282.5598333						
25833600	282.9200833						
25844400	283.0180833						
25855200	284.8715						
25866000	285.2148334						
25876800	282.1379167						
25887600	282.4741667						
25898400	282.84625						
25909200	282.9986666						
25920000	283.36075						
25930800	283.6239167						
25941600	284.1489167						
25952400	283.3365						
25963200	282.6665						
25974000	282.8721667						
25984800	283.2728333						
25995600	283.5144167						
26006400	283.7864999						
26017200	284.1945834						
26028000	286.24525						
26038800	288.4001667						
26049600	282.9944166						
26060400	283.549421						
26071200	283.8870833						
26082000	284.11975						
26092800	284.2935833						
26103600	285.6130525						
26114400	287.38175						
26125200	288.95075						
26136000	285.3293333						
26146800	282.9505833						
26157600	283.4008333						
26168400	283.8068333						
26179200	284.2185						
26190000	283.8736666						
26200800	285.0556667						
26211600	282.2671667						
26222400	282.6629167						
26233200	283.0475						
26244000	283.2195						
26254800	283.4993333						
26265600	285.3498333						
26276400	287.323						
26287200	288.7462501						
26298000	289.7927499						
26308800	290.6009167						
26319600	289.18725						
26330400	283.12075						
26341200	284.12975						
26352000	286.2285833						
26362800	287.890784						
26373600	288.9869167						
26384400	289.8727499						
26395200	290.73675						
26406000	291.5376668						
26416800	285.4123331						
26427600	282.3743333						
26438400	285.4424167						
26449200	287.4269167						
26460000	288.701						
26470800	289.66025						
26481600	290.4643334						
26492400	291.1416668						
26503200	291.5790831						
26514000	291.7620838						
26524800	291.7580004						
26535600	291.7042502						
26546400	291.65						
26557200	291.6743334						
26568000	291.8690002						
26578800	292.1353597						
26589600	292.3337505						
26600400	292.3530007						
26611200	292.2961672						
26622000	292.2220003						
26632800	292.15						
26643600	292.1857501						
26654400	292.3310837						
26665200	292.5899497						
26676000	292.7766671						
26686800	292.8411674						
26697600	292.7460837						
26708400	292.6082498						
26719200	292.5476663						
26730000	292.5279995						
26740800	292.5904998						
26751600	292.7068336						
26762400	292.8487507						
26773200	292.7760005						
26784000	292.6326666						
26794800	292.4286665						
26805600	292.2652504						
26816400	292.3781669						
26827200	292.6935002						
26838000	292.9996663						
26848800	293.1395						
26859600	293.0398329						
26870400	292.9533329						
26881200	292.860917						
26892000	292.7565004						
26902800	292.743917						
26913600	292.873667						
26924400	293.0926797						
26935200	293.3048339						
26946000	293.2855839						
26956800	293.2178902						
26967600	293.1199999						
26978400	292.9878327						
26989200	293.1385833						
27000000	293.5539164						
27010800	283.6821667						
27021600	282.90825						
27032400	283.4138333						
27043200	284.0640833						
27054000	286.0765						
27064800	287.7965						
27075600	289.1585834						
27086400	290.4483333						
27097200	289.3401667						
27108000	278.3614167						
27118800	278.5725001						
27129600	281.7915						
27140400	284.9378333						
27151200	286.95325						
27162000	288.6420833						
27172800	290.268						
27183600	279.7992499						
27194400	278.4666668						
27205200	278.4905835						
27216000	278.5469976						
27226800	279.0330001						
27237600	282.63925						
27248400	283.7561667						
27259200	278.2633333						
27270000	278.367287						
27280800	278.6173333						
27291600	278.8247499						
27302400	278.7940832						
27313200	278.9832482						
27324000	279.3564317						
27334800	279.0305833						
27345600	278.23175						
27356400	278.2275832						
27367200	278.4691668						
27378000	278.4828335						
27388800	278.4800001						
27399600	278.4838335						
27410400	281.4841667						
27421200	283.355171						
27432000	282.8642619						
27442800	283.2324648						
27453600	283.592						
27464400	283.9293333						
27475200	283.9945833						
27486000	284.0276667						
27496800	284.5968333						
27507600	282.3415						
27518400	282.6463334						
27529200	282.616						
27540000	282.6340833						
27550800	283.2265						
27561600	283.4593333						
27572400	283.61675						
27583200	282.9451666						
27594000	282.2425						
27604800	282.1139167						
27615600	282.3908602						
27626400	282.49575						
27637200	282.7665833						
27648000	283.1740833						
27658800	283.4079167						
27669600	282.59975						
27680400	282.4450833						
27691200	282.560759						
27702000	282.6820833						
27712800	282.76325						
27723600	283.0576666						
27734400	283.5695						
27745200	284.0095						
27756000	283.5220833						
27766800	282.643823						
27777600	282.5006667						
27788400	282.5925833						
27799200	282.8165						
27810000	283.1811667						
27820800	283.4004166						
27831600	283.4184166						
27842400	284.89275						
27853200	287.4508333						
27864000	282.8614166						
27874800	282.7255						
27885600	283.379						
27896400	283.3879167						
27907200	283.5114167						
27918000	285.7055833						
27928800	287.6804501						
27939600	289.0936667						
