#1
double wetter(8760, 16)
18414000 8	2	4	18.3	1006	10	1.9	5	11.1	84	0	0	353	-432	0
18417600 8	2	5	18.3	1006	6	1.7	7	11.3	85	0	1	365	-429	0
18421200 8	2	6	18.7	1006	314	1.9	7	11.6	86	0	8	375	-427	0
18424800 8	2	7	19	1007	287	2.4	7	12	87	0	33	376	-430	0
18428400 8	2	8	19	1007	208	2.9	8	12.1	87	0	52	382	-436	0
18432000 8	2	9	19.2	1008	276	2.5	7	12.5	89	13	191	384	-441	0
18435600 8	2	10	21.2	1008	292	2.1	6	13	87	161	262	382	-444	0
18439200 8	2	11	23	1008	229	3.3	6	12.9	76	213	293	386	-456	0
18442800 8	2	12	22.8	1008	250	3.1	8	12	68	7	255	397	-462	0
18446400 8	2	13	24.5	1008	265	3.1	6	11.9	64	104	336	401	-459	0
18450000 8	2	14	25.6	1007	260	3.2	6	12.2	61	245	305	401	-458	0
18453600 8	2	15	26.1	1007	249	3.6	7	11.8	56	12	232	405	-457	0
18457200 8	2	16	26	1007	272	3.7	4	10.9	51	135	248	397	-458	0
18460800 8	2	17	25.7	1007	263	3.4	4	10	48	247	141	383	-456	0
18464400 8	2	18	25	1006	270	3.3	5	9.4	46	41	132	383	-452	0
18468000 8	2	19	24.1	1006	328	3	6	9.2	47	24	70	387	-447	0
18471600 8	2	20	22.7	1006	299	2.6	7	9.1	50	1	16	390	-441	0
18475200 8	2	21	22.1	1007	291	3.1	7	9.4	55	0	0	390	-436	0
18478800 8	2	22	20	1007	298	2.3	7	10.9	70	0	0	388	-433	0
18482400 8	2	23	18.6	1007	350	1.5	8	12.5	88	0	0	388	-432	0
18486000 8	2	24	18.3	1007	104	1.3	8	12.6	94	0	0	391	-428	0
18489600 8	3	1	18.4	1007	112	1.6	8	12.8	96	0	0	391	-426	0
18493200 8	3	2	18.2	1007	115	2.2	8	12.9	97	0	0	391	-422	0
18496800 8	3	3	17.9	1006	146	1.5	8	12.7	97	0	0	390	-416	0
18500400 8	3	4	17.8	1006	287	1.5	8	12.6	97	0	0	388	-410	0
18504000 8	3	5	17.8	1005	292	2.3	8	12.5	97	0	4	387	-406	0
18507600 8	3	6	17.6	1005	278	2.6	8	12.3	95	0	12	386	-407	0
18511200 8	3	7	17.3	1005	307	2.5	8	11.9	94	0	23	384	-412	0
18514800 8	3	8	17.1	1005	291	3.1	8	11.7	94	0	46	382	-421	0
18518400 8	3	9	17.3	1005	325	3.7	7	11.9	96	0	80	376	-433	0
18522000 8	3	10	17.4	1005	309	3.2	7	12.1	96	0	144	372	-451	0
18525600 8	3	11	17.8	1005	298	3.4	7	11.8	92	0	170	373	-469	0
18529200 8	3	12	18.3	1005	280	3	8	11.4	87	0	202	377	-476	0
18532800 8	3	13	17.4	1005	273	3.7	8	11.4	88	0	186	378	-480	0
18536400 8	3	14	18	1005	303	3.6	8	11.3	88	0	176	377	-482	0
18540000 8	3	15	19	1005	275	3.2	7	11.1	82	13	230	375	-479	0
18543600 8	3	16	19	1005	283	3.7	7	10.8	77	0	152	373	-480	0
18547200 8	3	17	16.5	1005	270	3.9	8	10.8	84	0	125	372	-480	0
18550800 8	3	18	16.2	1006	305	4.3	8	11.1	94	0	42	371	-472	0
18554400 8	3	19	16.3	1006	303	3.2	7	11	94	11	64	366	-461	0
18558000 8	3	20	15.9	1006	301	3.3	8	10.8	94	1	14	366	-449	0
18561600 8	3	21	15.6	1007	310	2.2	7	10.8	95	0	0	364	-437	0
18565200 8	3	22	15.1	1007	252	2.7	7	10.6	96	0	0	357	-429	0
18568800 8	3	23	14.8	1007	222	2.8	6	10.4	97	0	0	351	-422	0
18572400 8	3	24	14.1	1007	238	3.2	4	10.1	98	0	0	338	-417	0
18576000 8	4	1	13.8	1007	237	2.5	2	9.9	98	0	0	321	-414	0
18579600 8	4	2	13.4	1007	228	2.5	3	9.6	98	0	0	315	-412	0
18583200 8	4	3	13.1	1007	260	2.8	3	9.4	98	0	0	318	-411	0
18586800 8	4	4	12.4	1007	279	2.5	1	9.2	99	0	0	309	-409	0
18590400 8	4	5	12.1	1006	270	2.3	0	8.8	98	1	8	296	-406	0
18594000 8	4	6	12.7	1006	178	2.1	1	8.8	97	39	42	293	-405	0
18597600 8	4	7	13.8	1007	228	2	4	9.4	97	114	84	310	-408	0
18601200 8	4	8	14.9	1007	242	2	3	9.8	95	234	115	320	-419	0
18604800 8	4	9	17.7	1007	229	2.4	2	9.9	85	369	139	318	-436	0
18608400 8	4	10	19.5	1007	202	2.3	3	9.9	73	382	212	326	-455	0
18612000 8	4	11	19.9	1006	211	2.7	4	9.1	63	367	279	339	-473	0
18615600 8	4	12	21.1	1006	191	2.7	5	8.3	55	331	328	351	-482	0
18619200 8	4	13	21.8	1005	195	3.1	5	7.8	49	247	363	359	-482	0
18622800 8	4	14	22	1005	74	2.5	5	7.8	47	220	354	359	-491	0
18626400 8	4	15	22.5	1004	164	3.2	6	7.6	45	170	327	363	-498	0
18630000 8	4	16	22.1	1004	206	2.5	6	7.4	43	118	278	366	-489	0
18633600 8	4	17	22.1	1003	224	3.4	6	7.4	44	79	216	366	-485	0
18637200 8	4	18	21.5	1003	170	3.4	8	7.7	47	1	99	375	-480	0
18640800 8	4	19	21.5	1003	160	3.2	6	8	50	0	18	374	-469	0
18644400 8	4	20	20	1002	162	3.4	5	8	52	0	2	356	-459	0
18648000 8	4	21	17.6	1002	152	3.4	4	8.2	60	0	0	339	-452	0
18651600 8	4	22	16.3	1002	149	3.2	2	9	74	0	0	323	-446	0
18655200 8	4	23	15.4	1002	151	3.2	0	9.5	83	0	0	305	-441	0
18658800 8	4	24	14.9	1002	150	3.3	1	9.5	88	0	0	301	-437	0
18662400 8	5	1	14.8	1002	149	3.6	1	9.5	89	0	0	306	-434	0
18666000 8	5	2	14.2	1002	150	2.8	1	9.4	90	0	0	303	-432	0
18669600 8	5	3	13.8	1001	140	2.7	1	9.1	90	0	0	301	-429	0
18673200 8	5	4	13.4	1001	129	2.8	1	9	92	0	0	302	-427	0
18676800 8	5	5	13.5	1001	129	2.6	3	9.1	93	1	8	309	-425	0
18680400 8	5	6	13.8	1001	102	2.3	5	9.3	94	7	30	326	-424	0
18684000 8	5	7	15.6	1001	123	2.3	6	9.5	90	11	84	342	-426	0
18687600 8	5	8	17.5	1002	147	2	6	9.5	79	96	162	354	-428	0
18691200 8	5	9	20.1	1002	149	2.3	5	9.4	68	324	155	357	-427	0
18694800 8	5	10	22.4	1002	118	3	4	9.2	57	448	169	359	-420	0
18698400 8	5	11	23.7	1002	138	4	4	9	50	570	159	363	-419	0
18702000 8	5	12	24.3	1001	154	3.3	5	8.8	47	382	298	374	-422	0
18705600 8	5	13	24.3	1001	170	3.1	6	8.4	44	128	367	384	-419	0
18709200 8	5	14	24.6	1001	167	3.1	6	8.3	43	57	329	390	-415	0
18712800 8	5	15	24.5	1001	136	3.8	6	8.4	43	108	321	391	-411	0
18716400 8	5	16	25.5	1002	148	4	6	8.6	43	152	270	393	-406	0
18720000 8	5	17	24.7	1001	130	3.9	6	8.6	43	89	213	394	-402	0
18723600 8	5	18	24.2	1001	130	3.7	7	8.4	44	23	135	396	-401	0
18727200 8	5	19	22.9	1002	149	2.8	7	8.3	45	24	75	396	-401	0
18730800 8	5	20	20.7	1002	110	2.5	6	8.6	52	0	6	386	-402	0
18734400 8	5	21	18.9	1003	68	2.1	6	9.4	64	0	0	376	-401	0
18738000 8	5	22	19	1003	300	4.8	5	9.9	71	0	0	370	-400	0
18741600 8	5	23	17.9	1004	320	4.4	4	10.4	77	0	0	361	-399	0
18745200 8	5	24	17.5	1004	346	3.8	3	10.5	82	0	0	349	-399	0
18748800 8	6	1	17	1005	5	4.2	2	10.2	82	0	0	337	-400	0
18752400 8	6	2	16.6	1004	11	3.5	1	10.2	84	0	0	326	-401	0
18756000 8	6	3	16.2	1004	29	3.3	0	10.2	87	0	0	317	-400	0
18759600 8	6	4	15.7	1004	345	2.9	1	10.1	88	0	0	315	-400	0
18763200 8	6	5	15.4	1005	0	3	4	10.1	91	0	1	332	-400	0
18766800 8	6	6	15.9	1005	332	2.8	6	10.3	92	0	8	355	-401	0
18770400 8	6	7	16.5	1006	329	2.6	7	10.5	90	0	38	369	-403	0
18774000 8	6	8	17	1006	329	3.7	6	10.5	87	4	123	371	-406	0
18777600 8	6	9	18.7	1007	332	3.3	7	10.8	83	10	190	375	-410	0
18781200 8	6	10	20.2	1007	329	3.7	7	11.2	79	40	270	386	-416	0
18784800 8	6	11	21.7	1007	343	4.5	6	11.5	73	275	292	389	-420	0
18788400 8	6	12	23	1007	332	3.5	5	11.5	67	345	297	387	-420	0
18792000 8	6	13	24.2	1007	349	3.3	6	11.6	63	80	342	392	-421	0
18795600 8	6	14	22.7	1007	2	4.1	6	11.5	63	4	240	395	-421	0
18799200 8	6	15	20.3	1007	317	3.2	7	12.5	77	0	126	394	-417	0
18802800 8	6	16	19.9	1007	320	4.6	8	13.8	92	0	89	399	-411	0
18806400 8	6	17	19.5	1007	329	5	8	13.6	93	0	67	400	-407	0
18810000 8	6	18	19.5	1007	321	4.8	7	13.4	93	0	46	395	-404	0
18813600 8	6	19	19.1	1008	349	4.8	8	13.4	94	0	28	394	-400	0
18817200 8	6	20	18.8	1008	333	4.3	8	13.2	95	0	8	396	-397	0
18820800 8	6	21	18.6	1009	341	3.8	8	13	95	0	0	395	-395	0
18824400 8	6	22	18.4	1009	332	4.4	8	12.6	94	0	0	393	-394	0
18828000 8	6	23	18.2	1009	338	4	8	12.3	93	0	0	392	-394	0
18831600 8	6	24	18	1009	330	4.2	7	12	92	0	0	386	-393	0
18835200 8	7	1	17.6	1009	342	4.6	8	11.9	92	0	0	384	-391	0
18838800 8	7	2	17.6	1009	340	4.3	8	11.7	92	0	0	387	-391	0
18842400 8	7	3	17.4	1009	331	4.5	8	11.7	92	0	0	385	-390	0
18846000 8	7	4	17.5	1008	331	4	8	11.7	93	0	0	384	-390	0
18849600 8	7	5	17.7	1009	340	3.9	8	11.9	94	0	1	384	-389	0
18853200 8	7	6	17.7	1009	331	4.5	8	12	94	8	29	384	-388	0
18856800 8	7	7	18	1008	342	4.6	7	11.9	92	15	82	378	-389	0
18860400 8	7	8	18.5	1009	336	4.4	7	11.9	90	0	73	373	-391	0
18864000 8	7	9	19.3	1009	331	5.1	7	11.7	85	0	111	376	-394	0
18867600 8	7	10	20.1	1009	341	4.7	7	11.6	80	0	172	380	-399	0
18871200 8	7	11	20.4	1009	322	5.5	7	11.4	76	3	231	382	-403	0
18874800 8	7	12	21.7	1009	330	6.2	6	11.1	70	59	326	380	-408	0
18878400 8	7	13	22.6	1008	342	5.4	5	10.5	63	58	331	375	-410	0
18882000 8	7	14	22.7	1008	326	6	5	10.1	58	18	278	373	-412	0
18885600 8	7	15	23.4	1008	333	5.7	6	10.1	57	10	235	380	-414	0
18889200 8	7	16	23.1	1008	357	4.1	7	9.9	55	0	133	391	-416	0
18892800 8	7	17	23.1	1008	340	4.4	8	9.6	54	0	55	399	-416	0
18896400 8	7	18	22.5	1008	350	3.5	8	9.5	54	0	29	402	-412	0
18900000 8	7	19	19.8	1008	107	3	8	10	63	0	18	398	-408	0
18903600 8	7	20	19.1	1009	108	1.9	7	11	77	0	3	390	-404	0
18907200 8	7	21	18.6	1009	178	1.4	8	11.6	84	0	0	389	-400	0
18910800 8	7	22	18.2	1010	195	1.4	8	11.7	88	0	0	391	-398	0
18914400 8	7	23	17.7	1010	210	1.9	8	11.6	90	0	0	390	-396	0
18918000 8	7	24	17.6	1009	233	3.2	8	11.4	90	0	0	389	-395	0
18921600 8	8	1	17.4	1009	243	2.5	7	11	88	0	0	384	-393	0
18925200 8	8	2	17.3	1009	229	2.6	7	10.9	87	0	0	378	-392	0
18928800 8	8	3	17.1	1009	260	2.4	8	10.7	86	0	0	381	-392	0
18932400 8	8	4	16.9	1009	231	3	8	10.5	86	0	0	385	-391	0
18936000 8	8	5	16.8	1008	239	2.5	8	10.5	87	0	5	385	-392	0
18939600 8	8	6	16.5	1008	255	2.2	7	10.7	89	17	31	379	-394	0
18943200 8	8	7	17	1008	292	1.8	7	10.8	90	16	83	375	-395	0
18946800 8	8	8	18.5	1008	302	1.8	6	10.4	81	80	157	371	-397	0
18950400 8	8	9	20.2	1008	282	1.8	5	9.7	69	146	217	368	-401	0
18954000 8	8	10	20.7	1008	274	2.6	6	9.1	60	105	285	371	-408	0
18957600 8	8	11	21.1	1009	304	2.4	7	8.6	55	27	288	381	-420	0
18961200 8	8	12	21.3	1009	302	2	6	8.1	51	45	319	382	-424	0
18964800 8	8	13	23.2	1009	292	1.7	5	8.2	48	172	354	379	-423	0
18968400 8	8	14	23	1008	232	2.7	7	8.4	48	68	329	386	-423	0
18972000 8	8	15	22.7	1008	302	2.5	6	8.6	49	129	310	387	-430	0
18975600 8	8	16	23.3	1008	245	1.7	4	8.5	48	318	198	376	-435	0
18979200 8	8	17	23.9	1008	300	1.8	4	8.5	46	219	168	369	-434	0
18982800 8	8	18	22.4	1007	329	1.7	6	9	50	47	137	374	-430	0
18986400 8	8	19	21.4	1007	310	1.3	7	9.4	57	2	54	381	-421	0
18990000 8	8	20	20.4	1007	149	2.1	7	9.6	62	0	6	382	-410	0
18993600 8	8	21	20.2	1008	229	1.6	7	10	67	0	0	381	-403	0
18997200 8	8	22	19.2	1008	331	2.1	8	10.4	72	0	0	384	-400	0
19000800 8	8	23	18.2	1008	40	2.1	8	10.7	79	0	0	385	-398	0
19004400 8	8	24	18.3	1008	280	2	7	10.9	82	0	0	380	-396	0
19008000 8	9	1	18	1008	269	2.4	4	11	84	0	0	363	-396	0
19011600 8	9	2	17.2	1008	277	2.8	3	10.9	86	0	0	344	-396	0
19015200 8	9	3	16	1008	274	2.6	1	10.6	89	0	0	326	-395	0
19018800 8	9	4	15.3	1008	269	2.3	1	10.5	94	0	0	313	-394	0
19022400 8	9	5	14.7	1008	219	2.1	1	10.3	96	0	4	309	-392	0
19026000 8	9	6	15	1008	212	2.3	2	10.1	95	46	33	313	-392	0
19029600 8	9	7	16.1	1009	272	2.6	4	10.5	94	165	52	327	-393	0
19033200 8	9	8	17.8	1009	300	1.9	3	10.9	90	340	69	336	-395	0
19036800 8	9	9	19.5	1010	282	2.5	2	11.2	82	488	100	333	-399	0
19040400 8	9	10	21.4	1010	320	1.7	3	10.9	72	586	51	340	-408	0
19044000 8	9	11	21.7	1010	348	2.5	5	10.5	65	145	313	357	-418	0
19047600 8	9	12	22.6	1009	286	2.8	4	10.3	61	147	337	364	-427	0
19051200 8	9	13	22.5	1009	282	3.8	5	10	58	70	333	368	-435	0
19054800 8	9	14	22.9	1009	311	4.1	6	10.1	58	2	231	376	-438	0
19058400 8	9	15	22.6	1009	312	3.4	4	10.2	59	39	278	375	-442	0
19062000 8	9	16	23.6	1009	303	3.3	4	10	56	59	248	370	-443	0
19065600 8	9	17	23.5	1009	291	4.5	4	9.9	54	38	191	371	-438	0
19069200 8	9	18	21.7	1009	280	3.6	5	10.1	58	22	126	371	-431	0
19072800 8	9	19	21	1009	289	3.5	6	10.3	64	8	62	373	-423	0
19076400 8	9	20	20	1009	288	2.6	7	10.6	70	0	10	377	-414	0
19080000 8	9	21	18.9	1010	289	2.4	7	10.6	74	0	0	375	-405	0
19083600 8	9	22	17.6	1010	278	2	7	10.5	80	0	0	371	-401	0
19087200 8	9	23	17.1	1011	269	2.3	7	10.8	86	0	0	370	-400	0
19090800 8	9	24	17.5	1011	270	2.3	7	11	88	0	0	371	-398	0
19094400 8	10	1	17.7	1011	278	2.3	7	11.2	89	0	0	372	-398	0
19098000 8	10	2	17.5	1011	278	2	5	11.3	89	0	0	365	-397	0
19101600 8	10	3	16.1	1010	279	2.4	2	11	91	0	0	345	-396	0
19105200 8	10	4	15.3	1010	290	2.5	0	10.5	94	0	0	325	-395	0
19108800 8	10	5	14.8	1010	320	2.1	2	10.3	95	0	0	325	-394	0
19112400 8	10	6	15.3	1011	310	1.6	4	10.4	96	21	28	338	-395	0
19116000 8	10	7	16.3	1011	290	0.6	5	10.7	95	135	59	349	-397	0
19119600 8	10	8	18.5	1011	231	0.9	6	10.6	85	131	137	358	-402	0
19123200 8	10	9	20.4	1011	220	2.1	7	10	71	138	211	368	-414	0
19126800 8	10	10	20.6	1011	279	1.9	6	9.8	65	245	240	372	-426	0
19130400 8	10	11	22.1	1011	298	1.7	3	9.7	60	269	281	363	-442	0
19134000 8	10	12	22.5	1011	237	1.7	4	9.3	55	217	326	361	-460	0
19137600 8	10	13	22.7	1010	229	2.2	5	9.3	54	57	326	368	-471	0
19141200 8	10	14	24.5	1010	195	2.6	3	9.5	52	165	330	370	-478	0
19144800 8	10	15	24.9	1010	154	4	4	9.4	48	364	224	372	-478	0
19148400 8	10	16	24.7	1009	190	3.7	2	9.1	46	453	113	370	-478	0
19152000 8	10	17	24.2	1009	147	3.9	2	9	47	332	105	362	-475	0
19155600 8	10	18	24.3	1008	153	3.3	2	9.1	48	142	110	360	-465	0
19159200 8	10	19	22.7	1008	140	2.6	4	9.2	50	40	66	360	-454	0
19162800 8	10	20	20.1	1008	141	2.8	5	9.6	60	0	9	361	-443	0
19166400 8	10	21	18.3	1008	138	3.5	5	10.1	72	0	0	358	-436	0
19170000 8	10	22	17.9	1008	153	3.1	5	10.5	80	0	0	355	-431	0
19173600 8	10	23	17.6	1009	161	2.6	5	10.7	83	0	0	353	-426	0
19177200 8	10	24	17	1008	134	3.1	6	10.4	84	0	0	355	-420	0
19180800 8	11	1	16.2	1008	154	2.9	4	10.1	85	0	0	347	-418	0
19184400 8	11	2	15.6	1008	154	2.7	3	10.1	88	0	0	332	-415	0
19188000 8	11	3	15.1	1008	154	3.2	3	9.9	90	0	0	325	-412	0
19191600 8	11	4	14.9	1007	159	2.9	3	9.8	91	0	0	322	-410	0
19195200 8	11	5	14.5	1007	160	2.8	4	9.8	92	0	2	326	-407	0
19198800 8	11	6	15.5	1007	169	3	6	9.8	91	0	17	341	-403	0
19202400 8	11	7	17.1	1007	160	2.8	7	9.7	83	2	61	359	-404	0
19206000 8	11	8	19	1007	178	2.9	7	9.4	72	20	143	367	-412	0
19209600 8	11	9	20.8	1007	210	2.9	7	9.6	66	50	219	372	-423	0
19213200 8	11	10	21.9	1007	249	3.3	7	9.5	60	31	256	377	-436	0
19216800 8	11	11	20.6	1008	270	2.9	8	9.3	59	0	163	380	-450	0
19220400 8	11	12	20.7	1008	211	2.3	8	9.7	63	0	181	383	-460	0
19224000 8	11	13	21.4	1008	182	2.5	6	10	64	27	305	378	-466	0
19227600 8	11	14	23.3	1008	197	4	6	10.3	60	80	328	375	-470	0
19231200 8	11	15	24.1	1007	180	3.5	6	10.7	58	68	297	381	-472	0
19234800 8	11	16	24.2	1007	189	4.4	5	10.8	57	83	254	378	-472	0
19238400 8	11	17	24.1	1007	234	3.6	5	10.7	56	55	196	374	-466	0
19242000 8	11	18	23.4	1007	190	3.7	5	10.6	57	70	133	373	-457	0
19245600 8	11	19	22.3	1007	189	3	7	10.5	60	26	68	376	-447	0
19249200 8	11	20	21.8	1007	209	2.5	7	10.2	61	0	6	380	-434	0
19252800 8	11	21	20	1008	192	2.3	6	10.4	66	0	0	374	-423	0
19256400 8	11	22	18.6	1008	62	1.3	4	10.8	76	0	0	357	-417	0
19260000 8	11	23	17.5	1008	180	1.7	5	11	84	0	0	348	-412	0
19263600 8	11	24	17.7	1008	152	1.9	5	11.3	89	0	0	350	-407	0
19267200 8	12	1	17	1008	145	1.5	5	11.3	90	0	0	348	-402	0
19270800 8	12	2	16.4	1008	147	2.1	4	11	92	0	0	342	-396	0
19274400 8	12	3	15.9	1008	129	2.2	3	10.8	94	0	0	331	-390	0
19278000 8	12	4	15.4	1008	137	1.9	2	10.8	96	0	0	321	-384	0
19281600 8	12	5	15.3	1007	120	2.4	3	10.7	97	0	0	319	-380	0
19285200 8	12	6	16	1007	127	2.6	5	10.8	96	30	22	332	-378	0
19288800 8	12	7	18	1007	130	2.3	5	11.7	95	91	39	345	-381	0
19292400 8	12	8	20.9	1007	130	2.8	5	11.8	83	70	118	352	-392	0
19296000 8	12	9	22	1007	120	3.2	6	11.5	71	119	163	362	-409	0
19299600 8	12	10	23.4	1007	120	2.9	7	11.7	67	20	216	376	-429	0
19303200 8	12	11	23.4	1007	131	2.5	7	11.5	63	0	140	385	-447	0
19306800 8	12	12	22.9	1007	133	2	7	11.3	63	2	215	387	-462	0
19310400 8	12	13	22.4	1007	271	4.4	8	11.8	68	20	262	391	-473	0
19314000 8	12	14	21.1	1006	308	4.3	8	11.7	71	6	224	392	-479	0
19317600 8	12	15	21.4	1006	290	4.8	6	11.4	72	143	230	382	-480	0
19321200 8	12	16	20.9	1006	303	4.4	6	11.6	73	44	199	373	-478	0
19324800 8	12	17	20.2	1005	315	3.3	7	11.6	76	4	132	374	-472	0
19328400 8	12	18	18.4	1005	196	4	8	11.7	82	0	25	377	-461	0
19332000 8	12	19	17.5	1006	308	3.6	8	12.2	93	0	11	378	-447	0
19335600 8	12	20	17.2	1006	359	2.8	8	12	95	0	1	376	-437	0
19339200 8	12	21	16.9	1006	358	2.1	8	11.2	92	0	0	375	-429	0
19342800 8	12	22	16.9	1007	204	1.3	8	11.4	94	0	0	375	-424	0
19346400 8	12	23	17.3	1007	231	2.1	7	11.9	97	0	0	371	-420	0
19350000 8	12	24	16.9	1007	191	2	6	11.9	96	0	0	364	-416	0
19353600 8	13	1	16.7	1007	174	2.3	6	11.7	97	0	0	359	-411	0
19357200 8	13	2	17	1007	219	2.9	7	11.8	97	0	0	364	-406	0
19360800 8	13	3	17.2	1008	210	2.1	7	12	97	0	0	371	-403	0
19364400 8	13	4	17.4	1008	279	1.7	7	12.1	97	0	0	372	-401	0
19368000 8	13	5	17.3	1008	273	2.4	8	12.1	96	0	1	376	-401	0
19371600 8	13	6	17.3	1009	292	2.8	7	11.9	95	0	17	376	-401	0
19375200 8	13	7	17.5	1009	309	2.2	7	11.8	94	22	85	371	-401	0
19378800 8	13	8	17.7	1010	290	3.1	6	11.4	90	132	154	366	-405	0
19382400 8	13	9	18.6	1010	290	3.8	5	10.8	82	206	214	357	-415	0
19386000 8	13	10	19.6	1011	331	2.9	6	10.3	74	140	297	360	-427	0
19389600 8	13	11	20.4	1011	342	2.8	6	9.7	66	106	340	367	-439	0
19393200 8	13	12	20.8	1011	347	2.4	6	9.2	60	36	318	368	-451	0
19396800 8	13	13	21.1	1012	14	2.4	6	9.2	59	51	338	370	-463	0
19400400 8	13	14	22.1	1012	33	2.6	5	9.1	56	244	349	368	-470	0
19404000 8	13	15	22.1	1012	48	2.4	6	8.6	52	123	322	370	-470	0
19407600 8	13	16	22.2	1012	24	3.4	7	8.6	51	13	207	378	-466	0
19411200 8	13	17	21.6	1011	22	3.1	7	9	55	0	101	382	-458	0
19414800 8	13	18	21.2	1011	17	3.3	7	9.2	58	0	87	380	-448	0
19418400 8	13	19	20.7	1012	34	3.3	8	9.1	58	0	24	382	-439	0
19422000 8	13	20	20.6	1011	34	3.7	8	9	59	0	1	383	-431	0
19425600 8	13	21	18.6	1011	348	2.2	8	10.2	71	0	0	382	-424	0
19429200 8	13	22	18.7	1011	14	3.1	8	11.8	87	0	0	382	-419	0
19432800 8	13	23	18.6	1011	48	3.4	8	11.9	88	0	0	382	-415	0
19436400 8	13	24	18.5	1011	47	4.4	8	11.4	85	0	0	382	-412	0
19440000 8	14	1	17.6	1010	40	4.8	8	11.4	88	0	0	380	-410	0
19443600 8	14	2	16.9	1010	26	4.9	8	11.6	94	0	0	378	-406	0
19447200 8	14	3	16.6	1009	27	4.6	8	11.5	95	0	0	377	-399	0
19450800 8	14	4	16.6	1009	9	3.5	8	11.5	97	0	0	378	-394	0
19454400 8	14	5	16.3	1009	330	4.1	8	11.4	97	0	0	380	-391	0
19458000 8	14	6	16	1009	345	3.9	8	11.2	96	0	6	379	-389	0
19461600 8	14	7	16.1	1009	335	3.8	8	11.1	97	0	19	379	-389	0
19465200 8	14	8	16.3	1009	345	3.3	8	11.2	97	0	35	381	-391	0
19468800 8	14	9	16.5	1009	318	2.4	8	11.4	97	0	51	383	-396	0
19472400 8	14	10	16.7	1009	354	2.1	7	11.5	97	0	79	379	-404	0
19476000 8	14	11	17.1	1009	5	3.4	7	11.8	97	0	123	375	-412	0
19479600 8	14	12	17.7	1009	5	2.6	7	12.1	96	0	182	377	-424	0
19483200 8	14	13	17.9	1009	277	3.9	7	12.2	94	0	143	378	-436	0
19486800 8	14	14	17.5	1009	255	3.6	8	12	94	0	85	382	-444	0
19490400 8	14	15	17.5	1010	313	2.9	7	11.9	94	0	87	382	-442	0
19494000 8	14	16	17.3	1010	266	3.1	8	11.8	94	0	92	381	-437	0
19497600 8	14	17	17	1010	268	2.5	7	11.6	94	0	99	379	-437	0
19501200 8	14	18	16.9	1010	293	1.8	8	11.4	94	0	75	377	-431	0
19504800 8	14	19	16.9	1010	230	1.7	8	11.3	94	0	34	381	-422	0
19508400 8	14	20	16.5	1011	212	2.1	8	11.4	95	0	1	380	-415	0
19512000 8	14	21	16.4	1011	239	1.9	8	11.4	97	0	0	379	-408	0
19515600 8	14	22	16.3	1011	232	1.7	8	11.4	97	0	0	378	-406	0
19519200 8	14	23	16.4	1011	171	1.7	8	11.3	97	0	0	379	-405	0
19522800 8	14	24	16.3	1011	167	1.4	8	11.3	97	0	0	379	-405	0
19526400 8	15	1	16.2	1011	150	1.4	8	11.2	96	0	0	380	-403	0
19530000 8	15	2	16.1	1011	158	1.7	8	11	96	0	0	380	-401	0
19533600 8	15	3	16.1	1011	101	1	8	11	96	0	0	380	-400	0
19537200 8	15	4	16.1	1010	61	1.4	8	11.1	96	0	0	380	-400	0
19540800 8	15	5	16.2	1010	42	2.3	7	11.2	97	0	0	376	-399	0
19544400 8	15	6	16.7	1009	79	3.5	7	11.3	96	0	4	373	-398	0
19548000 8	15	7	16.9	1009	60	4.6	8	11.2	93	0	17	378	-397	0
19551600 8	15	8	17	1008	60	4.2	8	11.2	92	0	37	382	-395	0
19555200 8	15	9	17.8	1008	61	4.3	8	11.8	94	0	101	383	-395	0
19558800 8	15	10	18.5	1007	50	5.3	7	12.1	92	33	273	382	-395	0
19562400 8	15	11	21.5	1006	61	5.3	5	12.5	84	268	342	376	-395	0
19566000 8	15	12	23.1	1006	70	5.8	5	13	76	364	341	375	-396	0
19569600 8	15	13	25	1005	70	5.3	5	13.4	71	255	385	383	-397	0
19573200 8	15	14	25.1	1004	88	4.2	5	14.1	70	20	290	389	-398	0
19576800 8	15	15	25.2	1004	79	3.9	7	14.5	71	0	126	399	-402	0
19580400 8	15	16	23.9	1003	114	4.5	8	14.4	74	0	90	411	-406	0
19584000 8	15	17	21.9	1002	196	2.6	7	14.8	83	3	137	405	-408	0
19587600 8	15	18	21.4	1002	190	2.2	7	15.3	92	0	76	397	-408	0
19591200 8	15	19	20.7	1003	280	2.4	7	14.8	93	0	31	394	-408	0
19594800 8	15	20	20	1002	244	2.8	8	13.7	90	0	5	395	-407	0
19598400 8	15	21	19.5	1004	183	1.6	8	13.4	91	0	0	398	-405	0
19602000 8	15	22	19.6	1005	210	2	8	13.8	95	0	0	398	-405	0
19605600 8	15	23	18.5	1005	130	1.4	6	13.3	95	0	0	387	-405	0
19609200 8	15	24	18.5	1004	224	1.8	6	13	96	0	0	376	-406	0
19612800 8	16	1	18.2	1004	231	2.5	7	12.9	96	0	0	381	-406	0
19616400 8	16	2	17.3	1004	119	2.7	7	12.4	96	0	0	383	-406	0
19620000 8	16	3	16.7	1004	236	3.1	7	11.9	97	0	0	380	-406	0
19623600 8	16	4	16.4	1004	212	3.6	7	11.3	94	0	0	378	-406	0
